vervallenConcept,vervallenConceptName
http://digitalbuildingdata.tech/nlcs/def/35d2daaf-8edf-4f0a-9512-b6352df6a316,WARMTENET_TRANSPORTLEIDING_RETOUR_PE
http://digitalbuildingdata.tech/nlcs/def/3335f17e-d7c2-4bde-a195-cc1563d96b0b,SVH-INRITELEMENT_180 200_160X500X1000_HIJSOOG_LINKS
http://digitalbuildingdata.tech/nlcs/def/8bfba883-651a-421c-8fbd-641f5555f26c,V-SGR-MAAIVELD-SO
http://digitalbuildingdata.tech/nlcs/def/eb03cc2a-3d54-4aba-b86b-a5f036d30ed0,SVH-KANTOPSLUITING_LEICONBAND_F25_4-D
http://digitalbuildingdata.tech/nlcs/def/b47f6a0e-b2a5-47a1-975e-400e1cb673ae,V-SGR-BOMENZAND_KL-SO
http://digitalbuildingdata.tech/nlcs/def/8306f1a4-7c31-422b-bbdd-8f9cfe768fa9,KISTDAM_DAMWAND_HOUT
http://digitalbuildingdata.tech/nlcs/def/f0b5b485-c53b-4fd9-927a-191563d51213,KANTOPSLUITING_ASFALTBAND_50X200X250
http://digitalbuildingdata.tech/nlcs/def/d4da8859-173e-47fb-b037-705559f6c158,VH-ASFALTBAND_STELLEN-SO
http://digitalbuildingdata.tech/nlcs/def/a0e7adfc-4438-4b1b-9462-e3c14d773a40,SVH-GOOT_ZOAB_02-D
http://digitalbuildingdata.tech/nlcs/def/c641ada0-5643-4b53-be38-d3d02adebb3a,SVW-MARKERING_STREEP_93_030
http://digitalbuildingdata.tech/nlcs/def/3f652622-4a46-46a2-952f-6a46502cfd64,V-SVW-MARKERING_STREEP_93_030
http://digitalbuildingdata.tech/nlcs/def/c3eea029-0377-4d39-b3b8-8c88476b708a,V-SVH-TEGEL_300X300_DIK_BLOK_STIP_KL-SO
http://digitalbuildingdata.tech/nlcs/def/52dc7c32-62d7-4473-8904-543f1db98e85,VERKANTING
http://digitalbuildingdata.tech/nlcs/def/96132ae8-5433-4104-8a0e-fdfc420c7272,KOUDENET_AANSLUITLEIDING_AANVOER
http://digitalbuildingdata.tech/nlcs/def/b2a18c50-07de-4cb7-80cb-a9f443b46748,B-SVH-KANTOPSLUITING_ASFALTBAND_50X200X250-D
http://digitalbuildingdata.tech/nlcs/def/0f8867c6-0e16-4f55-9ae2-30912ea1510c,B-SVH-KANTOPSLUITING_ASFALTBAND_50X200X150-D
http://digitalbuildingdata.tech/nlcs/def/02f188d0-e058-4088-a021-0b60fc14dcab,SVH-KANTOPSLUITING_ASFALTBAND_50X200X150-D
http://digitalbuildingdata.tech/nlcs/def/d43c6136-7fc1-4ad3-8a41-19d46c8b64b4,KANTOPSLUITING_ASFALTBAND
http://digitalbuildingdata.tech/nlcs/def/e2a2de7d-4b3c-4c67-8367-399f9f08de35,B-SVH-KANTOPSLUITING_ROTONDE_500 570X425 500-D
http://digitalbuildingdata.tech/nlcs/def/d4a4adcc-f618-4471-87ae-0fc930fbc19c,V-SGR-GROND-SO
http://digitalbuildingdata.tech/nlcs/def/7c5342c2-6224-4b8a-8d54-d195fd3c9fdf,SVH-TEGEL_600X600_LINT_STIP_KL-SO
http://digitalbuildingdata.tech/nlcs/def/1aa64ad6-8114-4e50-b25a-5825e8cd1066,SVH-KANTOPSLUITING_GELEIDEBAND_60_130 150X250-D
http://digitalbuildingdata.tech/nlcs/def/6ee4dba1-80e0-4a3d-ac48-70afee7fd9ac,SVH-TEGEL_150X300_DIK_LINT_KL-SO
http://digitalbuildingdata.tech/nlcs/def/fd9fc0ad-ffc3-42b2-8097-f9fdc45eb9b9,B-SVH-KANTOPSLUITING_TROTTOIRBAND_75 150X200-D
http://digitalbuildingdata.tech/nlcs/def/d2ec215a-8295-42cb-b37c-64338cff8fce,V-SVH-TEGEL_150X300_DIK_ELLEBOOG_STIP_KL-SO
http://digitalbuildingdata.tech/nlcs/def/cce3107a-7d09-4e2c-a046-ad5d4a7fcd0f,SIE-WEG_PARKEERMAATREGEL_GENIEBLOK
http://digitalbuildingdata.tech/nlcs/def/ababfb50-70ca-451b-b697-13a4191f6039,SIE-WEG_PARKEERMAATREGEL_SCHAMPBLOK_650X500X400
http://digitalbuildingdata.tech/nlcs/def/ad4043b7-5230-4786-aac3-e3226ead7b54,V-SIE-WEG_PARKEERMAATREGEL_SCHAMPBLOK_650X500X400
http://digitalbuildingdata.tech/nlcs/def/edbe784a-6881-4313-952d-3c6116ae480d,V-SIE-WEG_PARKEERMAATREGEL_BETONCARRE_300X300
http://digitalbuildingdata.tech/nlcs/def/d10d295f-677a-45c1-8927-79e1343bd6aa,SIE-WEG_PARKEERMAATREGEL_BETONCARRE_300X300
http://digitalbuildingdata.tech/nlcs/def/c396ff2a-6481-450e-8c66-96ddda762998,V-SIE-WEG_PARKEERMAATREGEL_GENIEBLOK
http://digitalbuildingdata.tech/nlcs/def/e9b31fc6-8d38-4ff8-9cff-eddcbbcbff78,SIE-WEG_PARKEERMAATREGEL_BETONBOL_PYRAMIDE
http://digitalbuildingdata.tech/nlcs/def/e3e4193c-5a40-4e69-a1ac-845652093de0,SIE-WEG_PARKEERMAATREGEL_SCHAMPBLOK_650X450X400
http://digitalbuildingdata.tech/nlcs/def/0e686f08-1f38-4674-ba48-1fc37ba512f6,V-SIE-WEG_PARKEERMAATREGEL_SCHAMPBLOK_650X450X400
http://digitalbuildingdata.tech/nlcs/def/f52a484d-2714-4dfb-939b-66e83383a082,SIE-WEG_PARKEERMAATREGEL_HUNNENBED
http://digitalbuildingdata.tech/nlcs/def/144a4f44-04ce-4caf-a495-4a1433cafb01,MEUBILAIR_WEGMEUBILAIR_PARKEERMAATREGEL
http://digitalbuildingdata.tech/nlcs/def/7349ec4a-818b-4bb4-8315-0e4953115a44,V-SVH-HALFVERHARDING_01-SO
http://digitalbuildingdata.tech/nlcs/def/2c3250d2-daf6-4a6f-bec5-bf8cef74eda7,KOUDENET_TRANSPORTLEIDING_RETOUR_PVC
http://digitalbuildingdata.tech/nlcs/def/bb56da3b-1f4b-47ea-b3fa-e6ab53a454e7,SAL-COORDINAAT_PIJL_RECHTSBOVEN-SO
http://digitalbuildingdata.tech/nlcs/def/5de16e2f-12b8-440c-80df-cac76124b9a3,V-SVH-SPECIAAL_01-SO
http://digitalbuildingdata.tech/nlcs/def/0a42a4ca-3212-40bc-b322-06d8e24455b4,KANTOPSLUITING_ELEMENT_BOOMKRANSBAND
http://digitalbuildingdata.tech/nlcs/def/971d3c96-8239-4319-94c5-68b0b00aa8c6,KOUDENET_PUT
http://digitalbuildingdata.tech/nlcs/def/88ebabb2-31f3-4755-ab51-82554fcae4fb,SVH-INRITELEMENT_130 150_180X750X500_LINKS
http://digitalbuildingdata.tech/nlcs/def/f4a9b3f6-4765-46a0-967b-47ea89eb95a7,V-SVW-MARKERING_STREEP_31_010
http://digitalbuildingdata.tech/nlcs/def/1d65b87a-93c0-4ffc-8369-2c6a9d554479,SVW-MARKERING_STREEP_31_010
http://digitalbuildingdata.tech/nlcs/def/aa031bcb-d96b-4a6c-87cc-d895c0e2a786,B-SVH-INRITELEMENT_130 150_180X750X500_LINKS
http://digitalbuildingdata.tech/nlcs/def/d77be77d-1372-4bf5-98fd-40dbbc1120bc,AGR-GRAS_02-SO
http://digitalbuildingdata.tech/nlcs/def/d36dbc2f-51eb-40cb-92b7-98c85a020627,VH-SIGNALERINGSBAND-SO
http://digitalbuildingdata.tech/nlcs/def/59ee9e92-7225-47d8-bed0-789422ea93e7,B-SVH-KANTOPSLUITING_INRITPERRONBAND_200X250-D
http://digitalbuildingdata.tech/nlcs/def/1d18bda7-a8ea-4ee4-b494-6395c12f6f02,V-SVH-TEGEL_600X600_LINT-SO
http://digitalbuildingdata.tech/nlcs/def/ac8f0008-e06f-4dde-84b5-a19092796a80,SGR-BOMENRIJ
http://digitalbuildingdata.tech/nlcs/def/25d6823f-c514-4ce3-bdae-c0d0a2f068ef,V-SGR-GROND_KL-SO
http://digitalbuildingdata.tech/nlcs/def/4d017f89-a6a3-47b9-a97e-1c0f6f7a37df,V-SIW-VRI_2LICHTVERKEERSLANTAARN_ROND_2X200mm-SO
http://digitalbuildingdata.tech/nlcs/def/74d81953-1806-40fc-aa4c-b845f7237d03,B-SIE-WEG_LICHTMAST-SO
http://digitalbuildingdata.tech/nlcs/def/0fb736d4-7d51-4149-ac06-97c6ddec2a52,SGR-BOMENZAND-SO
http://digitalbuildingdata.tech/nlcs/def/7b98c486-a5f6-4e97-a10e-ecb9b1562fb2,SVH-KANTOPSLUITING_TROTTOIRBAND_75 150X200-D
http://digitalbuildingdata.tech/nlcs/def/ddd35a1d-b453-4d50-af74-e3649f38de70,SVH-TEGEL_100X300_HALFST-SO
http://digitalbuildingdata.tech/nlcs/def/dc866dbe-a7f0-4347-9e11-569542f5e2c2,V-SVH-FUNDERING_GRANULAAT_MENG_02-SO
http://digitalbuildingdata.tech/nlcs/def/2c35d939-e3fc-4681-90cd-9f1773de56fd,SVH-KANTOPSLUITING_SCHEIDINGSBAND_80 160X100-D
http://digitalbuildingdata.tech/nlcs/def/3661493e-f518-4497-8785-db1c163aa3d7,BOOM_RIJ
http://digitalbuildingdata.tech/nlcs/def/26fab702-d7a9-4327-b3be-ac9a3cda7f64,V-SVH-INRITELEMENT_130 150_180X750X500_LINKS
http://digitalbuildingdata.tech/nlcs/def/4c37211f-eab8-4f25-b17a-432ecc837ee7,VACUUMLEIDING-OPHOOGTEBRENGEN
http://digitalbuildingdata.tech/nlcs/def/a83995f2-57cd-4cb7-b13d-3c618b72ffeb,CONIFEER
http://digitalbuildingdata.tech/nlcs/def/2b446ef1-89f3-4163-93e5-b430d13d4501,AIE-SPEELTOESTEL
http://digitalbuildingdata.tech/nlcs/def/43068e4c-458b-417c-8aad-efc8eb6d12d6,BESCHOEIING_NATUURVRIENDELIJK
http://digitalbuildingdata.tech/nlcs/def/88a4e2e7-d7dd-430a-8fa6-d198b04e6853,B-SVH-KANTOPSLUITING_SCHEIDINGSBAND_80 160X100-D
http://digitalbuildingdata.tech/nlcs/def/484bdb71-60f1-462a-b0ea-3096118abb8a,BEPLANTING_CULTUUR_BOTANISCHE ROOS
http://digitalbuildingdata.tech/nlcs/def/dc7d0138-68f0-4f0f-b8ec-c4f2664e07ac,GRAS_NATUURLIJKE OEVER
http://digitalbuildingdata.tech/nlcs/def/1cf8a7c4-792c-41e1-a760-55f724f74273,V-SVH-HOUTSNIPPERS_KL-SO
http://digitalbuildingdata.tech/nlcs/def/d2e7381b-0662-4340-9cdb-04fe2ecdb7a0,SVW-MARKERING_STREEP_030270_015
http://digitalbuildingdata.tech/nlcs/def/823cd085-cbe4-4964-9473-830a398fbc1f,V-SVW-MARKERING_STREEP_030270_015
http://digitalbuildingdata.tech/nlcs/def/7e553224-313a-47d6-a6a4-7f71bc3aa1cc,KANTOPSLUITING_TROTTOIRBAND_RWS_ZOAB-OPNIEUW STELLEN
http://digitalbuildingdata.tech/nlcs/def/58262983-0d42-4793-a8b6-030d2e0f38f3,SVW-MARKERING_STREEP_91_010
http://digitalbuildingdata.tech/nlcs/def/250aac29-6e7c-43f0-93b5-caf90e2a0f26,V-SVW-MARKERING_STREEP_91_030
http://digitalbuildingdata.tech/nlcs/def/4537c937-2e9c-4d92-9f98-8d3863adb1fe,SVW-MARKERING_STREEP_91_030
http://digitalbuildingdata.tech/nlcs/def/98c9dda8-312d-48f3-bb57-d02e79a0c141,V-SVH-TEGEL_300X300_DIK_HALFST_STIP_KL-SO
http://digitalbuildingdata.tech/nlcs/def/83226e2e-fae8-4f72-93cd-c848111ce685,B-SVH-KANTOPSLUITING_ROTONDE-D
http://digitalbuildingdata.tech/nlcs/def/47b57c89-08ce-4b73-a464-061aa840d4aa,V-SGR-BOMENGROND-SO
http://digitalbuildingdata.tech/nlcs/def/5cca6381-f4c6-4023-9dcf-70d7416618f3,AGR-BOMENGROND-SOD
http://digitalbuildingdata.tech/nlcs/def/f145f9cb-7de7-4371-b9eb-260bac56b546,AGR-BOMENGROND
http://digitalbuildingdata.tech/nlcs/def/30cbabe1-1c79-4a3f-a806-f88fcdfd985b,SVH-INRITELEMENT_130 150_180X750X500_MIDDEN
http://digitalbuildingdata.tech/nlcs/def/2441006e-7643-4fdf-84c0-e20def65e846,SIE-WEG_VERKEERSTEKEN_BORD-SO
http://digitalbuildingdata.tech/nlcs/def/be8755ab-7534-4983-b2db-fbffaa32cd83,MEUBILAIR_WEGMEUBILAIR_VERKEERSTEKEN
http://digitalbuildingdata.tech/nlcs/def/f3a33df0-1831-4382-8644-975bf358fede,GROND_ZAND_FUNDERINGSZAND-WERK
http://digitalbuildingdata.tech/nlcs/def/ddb9f55c-4cfd-4cff-8467-a3a6665daf26,GROND_ZAND_FUNDERINGSZAND
http://digitalbuildingdata.tech/nlcs/def/c6523632-261b-4d30-a0c8-202f17771bc1,B-SVH-KANTOPSLUITING_TROTTOIRBAND_130 250-D
http://digitalbuildingdata.tech/nlcs/def/e84dae24-a72e-46ea-8b58-1dcd9ce55106,V-SVH-BOOMKRANS_ELEMENT_LATERAAL_1500X1500
http://digitalbuildingdata.tech/nlcs/def/5e91ca34-14ef-4378-bf2b-7ececaeab40d,SVH-SIERBESTRATING_02_KL-SO
http://digitalbuildingdata.tech/nlcs/def/845b7c21-288c-4026-a8bd-d5e2f415d298,HOUTOPSTAND_LOOF
http://digitalbuildingdata.tech/nlcs/def/c0d95854-a992-4a8f-8038-0211583baa9c,V-SVH-TEGEL_400X400_LINT_STREEP_KL-SO
http://digitalbuildingdata.tech/nlcs/def/ac85f117-98ec-49e5-8951-6cbaeeba182c,SIE-WATER_DRINKBAK-SO
http://digitalbuildingdata.tech/nlcs/def/59fce42c-543b-44bc-8bef-11b448448ddc,V-SIE-WATER_DRINKBAK-SO
http://digitalbuildingdata.tech/nlcs/def/a9623d9a-f997-4e16-9d46-295b3595c346,MEUBILAIR_WATERWEGMEUBILAIR_DRINKBAK
http://digitalbuildingdata.tech/nlcs/def/1c1c1cef-12d8-467a-b5b0-e6afb90452f4,SIW-VRI_VERKEERSLANTAARN_PIJLSJABLOON-SO
http://digitalbuildingdata.tech/nlcs/def/c47b7a99-bc31-4046-86ce-8fed9db7d3a5,V-SVH-TEGEL_600X600_LINT_STIP_KL-SO
http://digitalbuildingdata.tech/nlcs/def/2188975f-4baa-447e-b973-f5758e425696,SVH-TEGEL_1000X1000_BLOK_KL-SO
http://digitalbuildingdata.tech/nlcs/def/253bf28a-7f33-4c1c-ad30-214a05ad7faf,B-SVH-KANTOPSLUITING_GELEIDEBAND_60_120X100-D
http://digitalbuildingdata.tech/nlcs/def/6c537109-02f7-4e2a-8c50-7fd1e2633798,GROENVOORZIENING
http://digitalbuildingdata.tech/nlcs/def/42a7ef0e-cf65-4b12-b61b-24ebf1578e98,SGR-BOMENZAND_KL-SO
http://digitalbuildingdata.tech/nlcs/def/11802e62-83ab-4be9-bd3a-636786a1a9ea,SVH-TEGEL_2000X2000_HALFST-SO
http://digitalbuildingdata.tech/nlcs/def/302f30e7-e877-4344-8590-fd2f8f038092,AGR-BOMENGROND-SO
http://digitalbuildingdata.tech/nlcs/def/dbfce9a9-8031-482e-960e-c10a626b0d50,V-SIE-WEG_VERKEERSBORD-SO
http://digitalbuildingdata.tech/nlcs/def/943acf0b-80c1-4f05-9461-11d1a0b4465c,SIE-WEG_VERKEERSBORD-SO
http://digitalbuildingdata.tech/nlcs/def/5d3f9425-e57d-4925-91b3-55236b83caf9,MEUBILAIR_WEGMEUBILAIR_VERKEERSBORD
http://digitalbuildingdata.tech/nlcs/def/c22a2b89-4218-47f4-9c66-5539056d1a02,SIW-VRI_DRAAGCONSTRUCTIE_PORTAAL-SO
http://digitalbuildingdata.tech/nlcs/def/87e01529-a3a6-48db-b23a-e570058aeb77,VH-PLATEAUBAND_STELLEN-SO
http://digitalbuildingdata.tech/nlcs/def/212a3532-3abb-424c-9cd9-102bb6de2180,SVH-KANTOPSLUITING_GAZONBAND_200X200-D
http://digitalbuildingdata.tech/nlcs/def/6cedd1cb-09f2-47fb-b055-bf0ed26dde38,SVW-MARKERING_STREEP_270030_015
http://digitalbuildingdata.tech/nlcs/def/7c301e3f-dd31-4e08-8276-4ae4cbcf875e,V-SVW-MARKERING_STREEP_270030_015
http://digitalbuildingdata.tech/nlcs/def/ff4e37d2-2089-41e2-b1b8-7d706cf1ff2e,BOMENGROND
http://digitalbuildingdata.tech/nlcs/def/a0374a3e-05c7-420d-8ddf-ce59eb4fd9f9,B-SVH-INRITELEMENT_130 150_180X750X500_RECHTS
http://digitalbuildingdata.tech/nlcs/def/71c7376c-0929-4596-af9e-c3d46627027a,SVW-MARKERING_STREEP_93_010
http://digitalbuildingdata.tech/nlcs/def/e6a29bcc-422f-4df5-8e4d-239bf05375fa,B-SVH-KANTOPSLUITING_GELEIDEBAND_60_180 200X250-D
http://digitalbuildingdata.tech/nlcs/def/d27725bb-27bb-4583-a644-39701d25957f,TERREINAFSCHEIDING_KUNSTMATIG_HEKWERK_RASTER
http://digitalbuildingdata.tech/nlcs/def/0f1aa54a-94a6-4066-b170-447055f948d7,KL-OLIE-SO
http://digitalbuildingdata.tech/nlcs/def/d804ee1a-fd55-425f-8c40-bd9bac86cfdc,V-SVH-SIERTEGEL-SO
http://digitalbuildingdata.tech/nlcs/def/0c29fbff-6a72-4071-bcad-5b368c5edf8c,V-SVH-FUNDERING_OVERIG_KL-SO
http://digitalbuildingdata.tech/nlcs/def/074683ba-ccbb-47a6-b6bc-0907910f0550,KISTDAM_BERLINER WAND
http://digitalbuildingdata.tech/nlcs/def/03d3e990-876a-413d-8cff-172fdc17a7f8,B-SRI-KOLK_TROTTOIR_01-SO
http://digitalbuildingdata.tech/nlcs/def/05e877ef-b642-4d32-a995-3aaddbcfc663,TERREINAFSCHEIDING_KUNSTMATIG_RASTERHEKWERK
http://digitalbuildingdata.tech/nlcs/def/dcd78fb2-67d3-4937-a77f-200d4ac867de,BESCHOEIING_HOUT_PERKOENPALENRIJ
http://digitalbuildingdata.tech/nlcs/def/c8ededba-89d7-45f5-84b0-de713e7587bd,GK-PERKOEN-SO
http://digitalbuildingdata.tech/nlcs/def/346d6361-8400-469e-9469-b8ba6afa8974,V-GK-PERKOEN-SO
http://digitalbuildingdata.tech/nlcs/def/4d479259-ef43-44c7-a968-3b45d6aabff5,DATA_DEFENSIE_HULPSTUK_OVERIG
http://digitalbuildingdata.tech/nlcs/def/cb28daa8-ab3b-4738-a9b7-cf6b5b1b654e,SVH-TEGEL_200X300_HALFST-SO
http://digitalbuildingdata.tech/nlcs/def/07804db2-6685-4d9c-95a5-b9cb4e8f56b7,SVH-INRITELEMENT_180 200_160X500X1000_HIJSOOG_RECHTS
http://digitalbuildingdata.tech/nlcs/def/2e33b099-89e5-4507-b19f-6cf6bf710c2f,DRAINAGE_PUTNUMMER
http://digitalbuildingdata.tech/nlcs/def/e1308d52-3bc4-44c8-8fc4-d586af817aad,BOOM_LAANBEPLANTING
http://digitalbuildingdata.tech/nlcs/def/617102cc-bdee-40e1-b0af-822bfe97e984,AVH-SPECIAAL_02-SOD
http://digitalbuildingdata.tech/nlcs/def/e5f7a676-fa95-4317-a5b1-c8e5bedddc69,SVH-KANTOPSLUITING_INRITBAND_160X450X500-D
http://digitalbuildingdata.tech/nlcs/def/27a322c5-3118-439f-9c1d-68f2bdbcd3b5,V-SVH-TEGEL_400X400_HALFST_STIP-SO
http://digitalbuildingdata.tech/nlcs/def/13ea8557-cbab-4d6f-939a-4a9ddeb7261d,STRUIK
http://digitalbuildingdata.tech/nlcs/def/f26cf6ce-251b-42f7-b2db-998d9ee614fa,V-SVW-MARKERING_STREEP_93_010
http://digitalbuildingdata.tech/nlcs/def/d1931b19-18ca-40ae-a327-2e7ee85decc2,SVH-GOOT_POLYDRAIN-D
http://digitalbuildingdata.tech/nlcs/def/3d51f71a-b7ec-4adb-a617-850eec90c667,KANTOPSLUITING_BETONRUG
http://digitalbuildingdata.tech/nlcs/def/d7a58b3d-a620-43a1-890a-729ddc32aef5,SGR-HONDENTOILET
http://digitalbuildingdata.tech/nlcs/def/2d9d0818-1788-44ca-88d9-c5656dc432ef,SVH-GOOT_LIJNGOOT-D
http://digitalbuildingdata.tech/nlcs/def/6d291e52-831f-4f4a-bd93-5741ddee6086,V-SVH-TEGEL_150X300_DUN_HALFST_KL-SO
http://digitalbuildingdata.tech/nlcs/def/7f728393-9355-41ff-9690-9cb9e4718dc3,SVH-GOOT_ZOAB_01-D
http://digitalbuildingdata.tech/nlcs/def/0ccc7150-7468-4ae5-bd36-adc0368d5a87,BEPLANTING_NATUUR_BOSPLANTSOEN
http://digitalbuildingdata.tech/nlcs/def/377862ef-29c2-49dc-9962-6be92b55ad30,B-SVH-KANTOPSLUITING_GAZONBAND_100X150-D
http://digitalbuildingdata.tech/nlcs/def/9e1b0edc-a670-4886-8098-13e4f03a319c,V-SVH-TEGEL_150X300_DUN_HALFST-SO
http://digitalbuildingdata.tech/nlcs/def/1699748a-2846-4a63-bb36-1fc70deebd18,SVH-KANTOPSLUITING_ROTONDE_425 500X500-D
http://digitalbuildingdata.tech/nlcs/def/1b8680a0-3caf-4a59-bd98-8c4059258bef,RO-BESCHERMDSTADSGEZICHT-SO
http://digitalbuildingdata.tech/nlcs/def/acfe5115-d01b-4d04-8bfe-2e55234a9e4d,NAP
http://digitalbuildingdata.tech/nlcs/def/3701b166-b77c-4981-819b-a1926c12fde7,WARMTENET_TRANSPORTLEIDING_RETOUR_PVC
http://digitalbuildingdata.tech/nlcs/def/9e80571e-fee1-4104-b321-a36e2c6fd237,WARMTENET_TRANSPORTLEIDING_RETOUR
http://digitalbuildingdata.tech/nlcs/def/83b5cdcf-344f-4018-af29-e1633b53da89,SVH-TEGEL_300X200_LINT_KL-SO
http://digitalbuildingdata.tech/nlcs/def/13864a8b-0201-45a7-9da1-3d049b336411,VERWIJZING_DOORSNEDE
http://digitalbuildingdata.tech/nlcs/def/6c8aa774-8988-40f8-ad81-c60d6eca146c,SVH-TEGEL_400X400_HALFST_STREEP_KL-SO
http://digitalbuildingdata.tech/nlcs/def/214865c0-3ffc-4c3c-b02c-b3af3a22c4bc,HWA_TRANSPORTLEIDING-OPHOOGTEBRENGEN
http://digitalbuildingdata.tech/nlcs/def/7bf317b9-8693-439b-9884-44e4330493ac,SGR-TEELGROND_02-SO
http://digitalbuildingdata.tech/nlcs/def/ea8caa0e-75da-406a-b26b-9a72a1e62b80,SVH-KANTOPSLUITING_GELEIDEBAND_60_120X100-D
http://digitalbuildingdata.tech/nlcs/def/004980f2-0446-444c-8b01-3bd159060484,SVH-KANTOPSLUITING_GELEIDEBAND_70_150X250-D
http://digitalbuildingdata.tech/nlcs/def/4994eb44-c37e-47c3-9218-6c8954ab402a,SVH-KANTOPSLUITING_GELEIDEBAND_250X200-D
http://digitalbuildingdata.tech/nlcs/def/3812de12-b59b-43f2-ada0-a9e04af561db,B-SVH-KANTOPSLUITING_GELEIDEBAND_250X240-D
http://digitalbuildingdata.tech/nlcs/def/74484312-ce30-4a2b-8d03-990f62cd9c38,B-SVH-KANTOPSLUITING_GELEIDEBAND_3740-D
http://digitalbuildingdata.tech/nlcs/def/72f5b664-00fe-44ce-9329-ed6d6fdc6b97,SVH-KANTOPSLUITING_GELEIDEBAND_60_180 200X250-D
http://digitalbuildingdata.tech/nlcs/def/66cff1d3-2d7e-4675-94ea-2a89703a31a0,B-SVH-KANTOPSLUITING_GELEIDEBAND_190_200X220-D
http://digitalbuildingdata.tech/nlcs/def/5a39ea23-f8b6-4ebd-b7f1-1221f4b05936,B-SVH-KANTOPSLUITING_GELEIDEBAND_70_150X250-D
http://digitalbuildingdata.tech/nlcs/def/ac8a0da5-75ad-495d-b5d7-2b3aaf548e22,SVH-KANTOPSLUITING_GELEIDEBAND_190_200X220-D
http://digitalbuildingdata.tech/nlcs/def/4988e8cb-1fdd-44bb-a6f7-a43700576aa3,SVH-KANTOPSLUITING_GELEIDEBAND_ZOABBAND_50_200X200-D
http://digitalbuildingdata.tech/nlcs/def/fa7fe7a0-659b-4b8e-8eca-7ab78e9d85a0,B-SVH-KANTOPSLUITING_GELEIDEBAND_60_130 150X250-D
http://digitalbuildingdata.tech/nlcs/def/fda2c080-ccb6-4a1f-b680-b513781ccf6b,SVH-KANTOPSLUITING_GELEIDEBAND_STADSBAND_180_330X400-D
http://digitalbuildingdata.tech/nlcs/def/01e3b9fc-9e96-4f5a-8b85-7dd5fde1123a,B-SVH-KANTOPSLUITING_GELEIDEBAND_STADSBAND_180_330X400-D
http://digitalbuildingdata.tech/nlcs/def/42e6fd0a-369e-43d4-8ea9-c35caff36d2e,B-SVH-KANTOPSLUITING_GELEIDEBAND_250X200-D
http://digitalbuildingdata.tech/nlcs/def/d618eeea-cc56-4ca0-a9db-d5d0175f0534,B-SVH-KANTOPSLUITING_GELEIDEBAND_ZOABBAND_50_200X200-D
http://digitalbuildingdata.tech/nlcs/def/fa7b3adf-0441-4ccb-b0a1-59ead0081eb5,V-SGR-TEELGROND_02_KL-SO
http://digitalbuildingdata.tech/nlcs/def/9e47df80-8dcd-45a0-99da-bba6cd77ccff,SVH-KANTOPSLUITING_SCHEIDINGSBAND_110 220-D
http://digitalbuildingdata.tech/nlcs/def/1eab414b-34c3-40ea-8b9d-33caa5995191,B-SVH-INRITELEMENT_180 200_160X500X1000_HIJSOOG_LINKS
http://digitalbuildingdata.tech/nlcs/def/c79ba373-3c4c-49c3-b844-1f8b1a2744ae,B-SVH-KANTOPSLUITING_SCHEIDINGSBAND_110 250X200-D
http://digitalbuildingdata.tech/nlcs/def/a82ea9bd-d862-4843-81d4-5761e39c6f5c,SVH-SPECIAAL_01-SO
http://digitalbuildingdata.tech/nlcs/def/ac270561-b0c4-4e92-acba-4411dcc3997f,V-SVH-TEGEL_300X150_DIK_HALFST_STIP_KL-SO
http://digitalbuildingdata.tech/nlcs/def/24cfa53f-8775-4f7a-ad4d-5316223c1fe8,SIE-WEG_VERKEERSBORD_PAAL-SO
http://digitalbuildingdata.tech/nlcs/def/0e4ddca4-8cdb-48f2-a065-265b7cb0943d,B-SVH-KANTOPSLUITING_SCHEIDINGSBAND_110 220-D
http://digitalbuildingdata.tech/nlcs/def/142ec8c9-1850-4989-8807-abe8003a0a70,B-SRI-PUT_SWA-SO
http://digitalbuildingdata.tech/nlcs/def/793d7aa3-447a-489e-8550-90c9cfa22635,KRUIDEN
http://digitalbuildingdata.tech/nlcs/def/0c6d2eb9-d2dc-4e59-8844-474953db2ea0,KOUDENET_TRANSPORTLEIDING_AANVOER_GVK
http://digitalbuildingdata.tech/nlcs/def/5f5a6a01-aad7-4d29-a9d6-69723b523b49,V-SVH-TEGEL_300X150_DUN_ELLEBOOG_STIP_KL-SO
http://digitalbuildingdata.tech/nlcs/def/ccf88590-801e-48d0-a7fc-6f85dff1ec56,V-SVH-NATUURSTEEN_02-SO
http://digitalbuildingdata.tech/nlcs/def/cad0d445-f3a8-400f-ad92-5a7e31504b79,MATERIAAL
http://digitalbuildingdata.tech/nlcs/def/f03da820-d6c2-4506-8eec-e5833e9f4194,V-SVH-TEGEL_150X300_DUN_ELLEBOOG_STIP-SO
http://digitalbuildingdata.tech/nlcs/def/1e36d93f-95f1-49f6-849d-d5c0d392737e,SVH-TEGEL_300X150_DUN_ELLEBOOG_STIP-SO
http://digitalbuildingdata.tech/nlcs/def/a1e9d263-f470-42ac-9cb1-4da85c7c9818,SVH-KANTOPSLUITING_SIGNALERINGSBAND_OOG_130 150X160-D
http://digitalbuildingdata.tech/nlcs/def/4377521d-b6d2-4664-8563-7ed96ee604c1,KANTOPSLUITING_RIJWIELPADBAND-OPNIEUW STELLEN
