objectURI,id_nummer,oudLaagnaam,nieuweLaagnaam
http://digitalbuildingdata.tech/nlcs/def/bbc8e9e0-6d57-4139-be75-9b58a5acc2ad,1853,X_XX_RI_HWA_RIOOLPUT_STUWPUT_PE-VOLZANDEN,*_**_RI_HWA_RIOOLPUT_STUWPUT_PE
http://digitalbuildingdata.tech/nlcs/def/9ca3b3a7-a69a-42db-a59b-4c1c71c9f9ed,1836,X_XX_RI_HWA_RIOOLPUT_BLINDEPUT_PE-VOLZANDEN,*_**_RI_HWA_RIOOLPUT_BLINDEPUT_PE
http://digitalbuildingdata.tech/nlcs/def/8b3f01a6-323a-4ebb-859b-5018960cd3ab,1835,X_XX_RI_HWA_RIOOLPUT_BLINDEPUT_BETON-VOLZANDEN,*_**_RI_HWA_RIOOLPUT_BLINDEPUT_BETON
http://digitalbuildingdata.tech/nlcs/def/7a283007-4a2a-468c-8bdc-6ba099eb6884,1846,X_XX_RI_HWA_RIOOLPUT_OVERSTORTPUT_BETON-VOLZANDEN,*_**_RI_HWA_RIOOLPUT_OVERSTORTPUT_BETON
http://digitalbuildingdata.tech/nlcs/def/aca9ac3e-0a97-4cd1-ac34-fbc81e382ab7,1847,X_XX_RI_HWA_RIOOLPUT_OVERSTORTPUT_PE-VOLZANDEN,*_**_RI_HWA_RIOOLPUT_OVERSTORTPUT_PE
http://digitalbuildingdata.tech/nlcs/def/f76a76c8-cecb-4a21-b5ca-cbf218c882f1,1850,X_XX_RI_HWA_RIOOLPUT_POMPPUT_PE-VOLZANDEN,*_**_RI_HWA_RIOOLPUT_POMPPUT_PE
http://digitalbuildingdata.tech/nlcs/def/eeabc4d2-53b9-40f3-9eb2-65134f06c428,1849,X_XX_RI_HWA_RIOOLPUT_POMPPUT_BETON-VOLZANDEN,*_**_RI_HWA_RIOOLPUT_POMPPUT_BETON
http://digitalbuildingdata.tech/nlcs/def/30e28620-76d7-4072-a0d7-f5d9fac35726,1837,X_XX_RI_HWA_RIOOLPUT_INSPECTIEPUT_HONDEHOKPUT-VOLZANDEN,*_**_RI_HWA_RIOOLPUT_INSPECTIEPUT_HONDEHOKPUT
http://digitalbuildingdata.tech/nlcs/def/e1770f95-a84a-4521-b956-cdcff2ee9d7b,1840,X_XX_RI_HWA_RIOOLPUT_INSPECTIEPUT_BETON-VOLZANDEN,*_**_RI_HWA_RIOOLPUT_INSPECTIEPUT_BETON
http://digitalbuildingdata.tech/nlcs/def/587dedaf-5b41-45d9-84d3-ee4ffc58218d,1841,X_XX_RI_HWA_RIOOLPUT_INSPECTIEPUT_PE-VOLZANDEN,*_**_RI_HWA_RIOOLPUT_INSPECTIEPUT_PE
http://digitalbuildingdata.tech/nlcs/def/1d8ed8dd-5909-4777-bc72-bbc337536aa6,3799,X_XX_RI_HWA_RIOOLPUT_INSPECTIEPUT_REINIGENDEPUT-VOLZANDEN,*_**_RI_HWA_RIOOLPUT_INSPECTIEPUT_REINIGENDEPUT
http://digitalbuildingdata.tech/nlcs/def/3da762a7-23cd-490c-a504-367184c079d7,1856,X_XX_RI_HWA_RIOOLPUT_VALPUT_PE-VOLZANDEN,*_**_RI_HWA_RIOOLPUT_VALPUT_PE
http://digitalbuildingdata.tech/nlcs/def/1f7b0624-2585-4a45-8dfc-dec03d5f0ae7,1855,X_XX_RI_HWA_RIOOLPUT_VALPUT_BETON-VOLZANDEN,*_**_RI_HWA_RIOOLPUT_VALPUT_BETON
http://digitalbuildingdata.tech/nlcs/def/27173be7-79fe-4368-bd99-9e66af400ed9,1915,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_300-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_300
http://digitalbuildingdata.tech/nlcs/def/7173100f-4150-49f8-87f6-277d722ae41c,1897,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_1000-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_1000
http://digitalbuildingdata.tech/nlcs/def/d43287da-9cf4-44e4-a683-83fd7866bc88,1902,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_1500-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_1500
http://digitalbuildingdata.tech/nlcs/def/50fe6758-1be1-4244-aaad-15a15ce49962,1904,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_1700-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_1700
http://digitalbuildingdata.tech/nlcs/def/5839fc46-6d32-4d44-a878-4faebc8192bb,1914,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_2900-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_2900
http://digitalbuildingdata.tech/nlcs/def/28ae9c01-55dd-45b8-b04d-87f23f45a7c0,1911,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_2500-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_2500
http://digitalbuildingdata.tech/nlcs/def/3d808e25-c691-4abf-b42e-9ff44de5ed6c,1916,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_350-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_350
http://digitalbuildingdata.tech/nlcs/def/2c904381-6995-4d3a-aa12-1805dfd8d287,1912,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_2600-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_2600
http://digitalbuildingdata.tech/nlcs/def/14dd7055-275e-4cab-af2c-6df3180d2237,1899,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_1200-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_1200
http://digitalbuildingdata.tech/nlcs/def/e34bfc9a-764f-4340-b58d-56ad7e6b9879,1906,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_200-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_200
http://digitalbuildingdata.tech/nlcs/def/48acdba6-1a3b-4211-9b57-f5a51b3c4c47,1907,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_2000-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_2000
http://digitalbuildingdata.tech/nlcs/def/87ca6a55-5e0f-4e05-bd5f-3f7f8ae0a522,1919,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_600-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_600
http://digitalbuildingdata.tech/nlcs/def/7db38358-edb0-43d7-8deb-ea5315d427f2,1908,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_2200-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_2200
http://digitalbuildingdata.tech/nlcs/def/bc2ae223-a5a6-43d6-bca6-c9bd203fd173,1920,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_700-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_700
http://digitalbuildingdata.tech/nlcs/def/6271b3e7-18a5-485f-8d85-544512fcb841,1910,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_250-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_250
http://digitalbuildingdata.tech/nlcs/def/5130fc89-a4b2-4d48-bda9-7c5e9b094422,1901,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_150-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_150
http://digitalbuildingdata.tech/nlcs/def/b0db735c-88dc-4e7f-9198-c727f6985d54,1913,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_2700-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_2700
http://digitalbuildingdata.tech/nlcs/def/434e6c71-4b88-4224-b3a0-958698de0ab0,1921,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_800-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_800
http://digitalbuildingdata.tech/nlcs/def/2cab2c46-ca64-46e2-b8b4-8929145590f4,1905,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_1800-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_1800
http://digitalbuildingdata.tech/nlcs/def/ab8ad5da-ff63-4bbc-8517-6b636a9e6c6e,1900,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_1400-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_1400
http://digitalbuildingdata.tech/nlcs/def/d5e025ff-839d-4410-a2ed-c674a86aa7d6,1917,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_400-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_400
http://digitalbuildingdata.tech/nlcs/def/fc4b0d2a-e26c-4d2f-89c0-d012ead6565f,1903,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_1600-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_1600
http://digitalbuildingdata.tech/nlcs/def/eda9b06d-29c2-425a-aa39-c5dbe3e2cb4b,1918,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_500-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_500
http://digitalbuildingdata.tech/nlcs/def/1991b323-f977-4391-a8df-d21ea87b1705,1922,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_900-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_900
http://digitalbuildingdata.tech/nlcs/def/0de6a1da-02c0-421e-ab69-9fd585a2f971,1909,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_2400-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_2400
http://digitalbuildingdata.tech/nlcs/def/b5d73b6b-e15a-45b3-aa51-cfbc02224448,1898,X_XX_RI_HWA_TRANSPORTLEIDING_GVK_1100-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GVK_1100
http://digitalbuildingdata.tech/nlcs/def/b84c8afb-6cd9-439e-b195-4ce234a83340,1935,X_XX_RI_HWA_TRANSPORTLEIDING_PVC_200-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_PVC_200
http://digitalbuildingdata.tech/nlcs/def/bcd77c82-5467-404e-8b4b-08f14cb5f157,2935,X_XX_RI_HWA_TRANSPORTLEIDING_PVC_125-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_PVC_125
http://digitalbuildingdata.tech/nlcs/def/db858604-f647-4618-a893-41dbc5c94135,1939,X_XX_RI_HWA_TRANSPORTLEIDING_PVC_500-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_PVC_500
http://digitalbuildingdata.tech/nlcs/def/66f16afe-50fc-4552-adb7-b7b7e4e2a4f1,1938,X_XX_RI_HWA_TRANSPORTLEIDING_PVC_400-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_PVC_400
http://digitalbuildingdata.tech/nlcs/def/2ab82d8c-587d-40fa-b91e-d99176706f04,1934,X_XX_RI_HWA_TRANSPORTLEIDING_PVC_160-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_PVC_160
http://digitalbuildingdata.tech/nlcs/def/4ebc3da2-5a77-4792-adf9-b1f838e8067b,1940,X_XX_RI_HWA_TRANSPORTLEIDING_PVC_630-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_PVC_630
http://digitalbuildingdata.tech/nlcs/def/7068b629-63f8-4d7d-8470-9a7ecb5d2edc,1937,X_XX_RI_HWA_TRANSPORTLEIDING_PVC_315-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_PVC_315
http://digitalbuildingdata.tech/nlcs/def/ed51275f-b57d-441c-912a-9f9adbe3bb9f,1936,X_XX_RI_HWA_TRANSPORTLEIDING_PVC_250-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_PVC_250
http://digitalbuildingdata.tech/nlcs/def/1928c8d8-e1db-4e51-9487-acebb04e4db8,1889,X_XX_RI_HWA_TRANSPORTLEIDING_GRES_300-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GRES_300
http://digitalbuildingdata.tech/nlcs/def/4f4e23ea-d0ec-4913-89b8-7ddd75e8d9c1,1888,X_XX_RI_HWA_TRANSPORTLEIDING_GRES_250-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GRES_250
http://digitalbuildingdata.tech/nlcs/def/4cdd2015-03ed-4362-b98b-54ac2cb7c0e7,1891,X_XX_RI_HWA_TRANSPORTLEIDING_GRES_500-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GRES_500
http://digitalbuildingdata.tech/nlcs/def/953da9b0-f426-4484-b7e9-190933d96d29,1886,X_XX_RI_HWA_TRANSPORTLEIDING_GRES_1000-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GRES_1000
http://digitalbuildingdata.tech/nlcs/def/e146f6f9-2ac9-4a81-805f-a6747c24bf96,1895,X_XX_RI_HWA_TRANSPORTLEIDING_GRES_900-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GRES_900
http://digitalbuildingdata.tech/nlcs/def/9c658645-4a28-48bb-831b-f3d3f1c2a4c5,1887,X_XX_RI_HWA_TRANSPORTLEIDING_GRES_200-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GRES_200
http://digitalbuildingdata.tech/nlcs/def/a305b3da-bee5-426f-afac-81fb5d91b782,1892,X_XX_RI_HWA_TRANSPORTLEIDING_GRES_600-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GRES_600
http://digitalbuildingdata.tech/nlcs/def/4e824a99-e3ad-4d97-8270-b64dd0570fc5,1890,X_XX_RI_HWA_TRANSPORTLEIDING_GRES_400-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GRES_400
http://digitalbuildingdata.tech/nlcs/def/286a4b59-5806-4e8b-b56d-f78d290dcfbb,1893,X_XX_RI_HWA_TRANSPORTLEIDING_GRES_700-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GRES_700
http://digitalbuildingdata.tech/nlcs/def/cb7ae823-7724-48eb-bc5d-cf58d00cd05d,1894,X_XX_RI_HWA_TRANSPORTLEIDING_GRES_800-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_GRES_800
http://digitalbuildingdata.tech/nlcs/def/07d243b3-be6c-40eb-80f6-bda34900de74,1862,X_XX_RI_HWA_TRANSPORTLEIDING_BETON_1000-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_BETON_1000
http://digitalbuildingdata.tech/nlcs/def/be1761c6-a5c4-4382-92bd-e0d5b52fb92e,1868,X_XX_RI_HWA_TRANSPORTLEIDING_BETON_400-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_BETON_400
http://digitalbuildingdata.tech/nlcs/def/d55e46de-ca5b-48b6-9599-f9aada06bca8,1867,X_XX_RI_HWA_TRANSPORTLEIDING_BETON_300-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_BETON_300
http://digitalbuildingdata.tech/nlcs/def/a9365f05-53ec-451c-8ea3-44ff55237afa,1871,X_XX_RI_HWA_TRANSPORTLEIDING_BETON_700-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_BETON_700
http://digitalbuildingdata.tech/nlcs/def/e14dc509-6d3d-4a7e-a961-0b3da7246a45,1865,X_XX_RI_HWA_TRANSPORTLEIDING_BETON_2000-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_BETON_2000
http://digitalbuildingdata.tech/nlcs/def/bacab857-be99-44a8-b679-4a9f195af2a3,1863,X_XX_RI_HWA_TRANSPORTLEIDING_BETON_1250-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_BETON_1250
http://digitalbuildingdata.tech/nlcs/def/85095ba0-d09c-4a03-b21e-438b36683523,1874,X_XX_RI_HWA_TRANSPORTLEIDING_BETON_EI-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_BETON_EI
http://digitalbuildingdata.tech/nlcs/def/7b792f01-1a1e-43d2-b3dd-32173eb77c87,1866,X_XX_RI_HWA_TRANSPORTLEIDING_BETON_250-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_BETON_250
http://digitalbuildingdata.tech/nlcs/def/c3d960b5-2382-4265-a7f7-c7c873aab1d0,1873,X_XX_RI_HWA_TRANSPORTLEIDING_BETON_900-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_BETON_900
http://digitalbuildingdata.tech/nlcs/def/98e06cf9-cbad-4dd8-9eee-276f1314bc02,1869,X_XX_RI_HWA_TRANSPORTLEIDING_BETON_500-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_BETON_500
http://digitalbuildingdata.tech/nlcs/def/6f7652fd-2cc5-4918-8e91-fcd9bf78def0,1870,X_XX_RI_HWA_TRANSPORTLEIDING_BETON_600-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_BETON_600
http://digitalbuildingdata.tech/nlcs/def/f8594f3b-3658-4a22-a95b-b3c89fc31456,1872,X_XX_RI_HWA_TRANSPORTLEIDING_BETON_800-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_BETON_800
http://digitalbuildingdata.tech/nlcs/def/7398522a-405f-4df9-abc2-9bcf2f4be107,1864,X_XX_RI_HWA_TRANSPORTLEIDING_BETON_1500-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_BETON_1500
http://digitalbuildingdata.tech/nlcs/def/09ba2c54-4545-4f43-9b1c-0909d1382ae7,1927,X_XX_RI_HWA_TRANSPORTLEIDING_PE_355-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_PE_355
http://digitalbuildingdata.tech/nlcs/def/d0c670e2-668a-4f1c-9995-45ed58f17adc,1925,X_XX_RI_HWA_TRANSPORTLEIDING_PE_250-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_PE_250
http://digitalbuildingdata.tech/nlcs/def/c368a136-5213-4748-84ac-f92030baeaed,1924,X_XX_RI_HWA_TRANSPORTLEIDING_PE_160-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_PE_160
http://digitalbuildingdata.tech/nlcs/def/27188f46-972e-47cc-a9f8-61d431ee55aa,1929,X_XX_RI_HWA_TRANSPORTLEIDING_PE_450-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_PE_450
http://digitalbuildingdata.tech/nlcs/def/f06f4813-31e5-42b8-8c98-381ef2fc3c35,1930,X_XX_RI_HWA_TRANSPORTLEIDING_PE_500-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_PE_500
http://digitalbuildingdata.tech/nlcs/def/1e6308dc-2b0d-4382-b8bb-1aa4616f5876,1928,X_XX_RI_HWA_TRANSPORTLEIDING_PE_400-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_PE_400
http://digitalbuildingdata.tech/nlcs/def/b44941dd-c171-4ba7-8b24-c24443d7c6f7,1926,X_XX_RI_HWA_TRANSPORTLEIDING_PE_315-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_PE_315
http://digitalbuildingdata.tech/nlcs/def/d2793c24-f07a-484c-86fa-23db476698f5,1931,X_XX_RI_HWA_TRANSPORTLEIDING_PE_560-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_PE_560
http://digitalbuildingdata.tech/nlcs/def/5da26f7b-caee-4f07-b894-d0135923cf09,1932,X_XX_RI_HWA_TRANSPORTLEIDING_PE_630-VOLZANDEN,*_**_RI_HWA_TRANSPORTLEIDING_PE_630
http://digitalbuildingdata.tech/nlcs/def/ef8c1339-44da-4af0-8661-a577ab3469da,1825,X_XX_RI_HWA_KOLKAANSLUITLEIDING_PVC_160-VOLZANDEN,*_**_RI_HWA_KOLKAANSLUITLEIDING_PVC_160
http://digitalbuildingdata.tech/nlcs/def/ad638e84-b99d-4404-b40d-2546cb408b69,1823,X_XX_RI_HWA_KOLKAANSLUITLEIDING_PVC_110-VOLZANDEN,*_**_RI_HWA_KOLKAANSLUITLEIDING_PVC_110
http://digitalbuildingdata.tech/nlcs/def/ba8858b2-1451-4614-9de3-03d5f74ff75f,1824,X_XX_RI_HWA_KOLKAANSLUITLEIDING_PVC_125-VOLZANDEN,*_**_RI_HWA_KOLKAANSLUITLEIDING_PVC_125
http://digitalbuildingdata.tech/nlcs/def/0ae09a6c-3dff-4ca9-9cbf-91b4c4c2e613,1820,X_XX_RI_HWA_KOLKAANSLUITLEIDING_PE_125-VOLZANDEN,*_**_RI_HWA_KOLKAANSLUITLEIDING_PE_125
http://digitalbuildingdata.tech/nlcs/def/09a33f1f-0a5e-4d8d-9099-b73a4d7a93c6,1821,X_XX_RI_HWA_KOLKAANSLUITLEIDING_PE_160-VOLZANDEN,*_**_RI_HWA_KOLKAANSLUITLEIDING_PE_160
http://digitalbuildingdata.tech/nlcs/def/3463a874-4e19-40c1-912e-715ad4b6278e,1819,X_XX_RI_HWA_KOLKAANSLUITLEIDING_PE_110-VOLZANDEN,*_**_RI_HWA_KOLKAANSLUITLEIDING_PE_110
http://digitalbuildingdata.tech/nlcs/def/2630fa86-f771-4a29-9b42-e03de633616a,1806,X_XX_RI_HWA_PERCEELAANSLUITLEIDING_PVC_110-VOLZANDEN,*_**_RI_HWA_PERCEELAANSLUITLEIDING_PVC_110
http://digitalbuildingdata.tech/nlcs/def/c245dec1-56c8-439c-b4ce-dcd84229603a,1807,X_XX_RI_HWA_PERCEELAANSLUITLEIDING_PVC_125-VOLZANDEN,*_**_RI_HWA_PERCEELAANSLUITLEIDING_PVC_125
http://digitalbuildingdata.tech/nlcs/def/169fcb90-6b53-4189-b69d-8702abef7ab5,1808,X_XX_RI_HWA_PERCEELAANSLUITLEIDING_PVC_160-VOLZANDEN,*_**_RI_HWA_PERCEELAANSLUITLEIDING_PVC_160
http://digitalbuildingdata.tech/nlcs/def/cba5cf01-ee4f-4a06-84af-52fe62aa331f,1798,X_XX_RI_HWA_PERCEELAANSLUITLEIDING_GRES_125-VOLZANDEN,*_**_RI_HWA_PERCEELAANSLUITLEIDING_GRES_125
http://digitalbuildingdata.tech/nlcs/def/f37149f9-b227-45f2-a044-399562a37984,1797,X_XX_RI_HWA_PERCEELAANSLUITLEIDING_GRES_100-VOLZANDEN,*_**_RI_HWA_PERCEELAANSLUITLEIDING_GRES_100
http://digitalbuildingdata.tech/nlcs/def/82c771fe-7177-4c9b-b189-b8e03872806f,1799,X_XX_RI_HWA_PERCEELAANSLUITLEIDING_GRES_150-VOLZANDEN,*_**_RI_HWA_PERCEELAANSLUITLEIDING_GRES_150
http://digitalbuildingdata.tech/nlcs/def/db79f5db-a066-41ef-a33a-ab1b1e744559,3076,X_XX_RI_HWA_PERCEELAANSLUITLEIDING_PP_160-VOLZANDEN,*_**_RI_HWA_PERCEELAANSLUITLEIDING_PP_160
http://digitalbuildingdata.tech/nlcs/def/853acee4-051d-440d-8661-b70ad8d6851f,3075,X_XX_RI_HWA_PERCEELAANSLUITLEIDING_PP_125-VOLZANDEN,*_**_RI_HWA_PERCEELAANSLUITLEIDING_PP_125
http://digitalbuildingdata.tech/nlcs/def/7e4822cc-0e4e-4d89-a5ad-c3a1553486e5,1804,X_XX_RI_HWA_PERCEELAANSLUITLEIDING_PE_90-VOLZANDEN,*_**_RI_HWA_PERCEELAANSLUITLEIDING_PE_90
http://digitalbuildingdata.tech/nlcs/def/07f5eb0d-0e2f-420a-af4b-ae9058c957f9,1803,X_XX_RI_HWA_PERCEELAANSLUITLEIDING_PE_75-VOLZANDEN,*_**_RI_HWA_PERCEELAANSLUITLEIDING_PE_75
http://digitalbuildingdata.tech/nlcs/def/a60f0527-07dc-478b-8a36-ed5caa070f8a,1801,X_XX_RI_HWA_PERCEELAANSLUITLEIDING_PE_110-VOLZANDEN,*_**_RI_HWA_PERCEELAANSLUITLEIDING_PE_110
http://digitalbuildingdata.tech/nlcs/def/81c2a1d6-4dd8-4756-a5c6-a008d18bb355,1802,X_XX_RI_HWA_PERCEELAANSLUITLEIDING_PE_63-VOLZANDEN,*_**_RI_HWA_PERCEELAANSLUITLEIDING_PE_63
http://digitalbuildingdata.tech/nlcs/def/347121c0-54b8-45ff-9620-3b123b6bf1a0,1843,X_XX_RI_HWA_AANSLUITPUT_ONTSTOPPINGSPUT_BETON-VOLZANDEN,*_**_RI_HWA_AANSLUITPUT_ONTSTOPPINGSPUT_BETON
http://digitalbuildingdata.tech/nlcs/def/7ae8b056-cecd-4781-baf1-b3bc3cfc5935,1844,X_XX_RI_HWA_AANSLUITPUT_ONTSTOPPINGSPUT_PE-VOLZANDEN,*_**_RI_HWA_AANSLUITPUT_ONTSTOPPINGSPUT_PE
http://digitalbuildingdata.tech/nlcs/def/010b363d-dee4-4489-b01e-fc732f88d931,1791,X_XX_RI_HWA_GOOT_LIJNGOOT_ZANDVANGER-VOLZANDEN,*_**_RI_HWA_GOOT_LIJNGOOT_ZANDVANGER
http://digitalbuildingdata.tech/nlcs/def/fae2fb68-18ed-4a79-98b3-a23e4e975c59,3696,X_XX_RI_HWA_GOOT_VERHOLENGOOT_ZANDVANGER-VOLZANDEN,*_**_RI_HWA_GOOT_VERHOLENGOOT_ZANDVANGER
http://digitalbuildingdata.tech/nlcs/def/5217def6-6c3d-4cc2-ad0b-3026786874a6,3780,X_XX_RI_HWA_RIOOLLEIDING_PE_500-VOLZANDEN,*_**_RI_HWA_RIOOLLEIDING_PE_500
http://digitalbuildingdata.tech/nlcs/def/e9da0361-d739-46f8-9c20-9d4d9b374039,3778,X_XX_RI_HWA_RIOOLLEIDING_PE_400-VOLZANDEN,*_**_RI_HWA_RIOOLLEIDING_PE_400
http://digitalbuildingdata.tech/nlcs/def/918ed982-0fdc-4588-ab07-bc3c6b12c7d3,3775,X_XX_RI_HWA_RIOOLLEIDING_PE_250-VOLZANDEN,*_**_RI_HWA_RIOOLLEIDING_PE_250
http://digitalbuildingdata.tech/nlcs/def/182d37e6-6b34-4b78-b920-687771c6cae8,3776,X_XX_RI_HWA_RIOOLLEIDING_PE_315-VOLZANDEN,*_**_RI_HWA_RIOOLLEIDING_PE_315
http://digitalbuildingdata.tech/nlcs/def/562889ca-2b57-4124-9f1f-121e62389b4c,3774,X_XX_RI_HWA_RIOOLLEIDING_PE_160-VOLZANDEN,*_**_RI_HWA_RIOOLLEIDING_PE_160
http://digitalbuildingdata.tech/nlcs/def/f4448135-10eb-443f-9fe6-a4fecfa1650d,3777,X_XX_RI_HWA_RIOOLLEIDING_PE_355-VOLZANDEN,*_**_RI_HWA_RIOOLLEIDING_PE_355
http://digitalbuildingdata.tech/nlcs/def/d614fa84-6f52-4fc7-9898-9824e850a920,3779,X_XX_RI_HWA_RIOOLLEIDING_PE_450-VOLZANDEN,*_**_RI_HWA_RIOOLLEIDING_PE_450
http://digitalbuildingdata.tech/nlcs/def/f40f1f46-3142-4296-ac2d-f5650df3b9bb,3782,X_XX_RI_HWA_RIOOLLEIDING_PE_630-VOLZANDEN,*_**_RI_HWA_RIOOLLEIDING_PE_630
http://digitalbuildingdata.tech/nlcs/def/57e886ed-08cb-4c01-a9bd-578c0837f208,3781,X_XX_RI_HWA_RIOOLLEIDING_PE_560-VOLZANDEN,*_**_RI_HWA_RIOOLLEIDING_PE_560
http://digitalbuildingdata.tech/nlcs/def/7c7be21d-6f9f-43c5-bc8d-5abeb060105f,3747,X_XX_RI_HWA_RIOOLLEIDING_GVK_1000-VOLZANDEN,*_**_RI_HWA_RIOOLLEIDING_GVK_1000
http://digitalbuildingdata.tech/nlcs/def/881c5439-e764-491b-95d8-1bb5a395c26b,3753,X_XX_RI_HWA_RIOOLLEIDING_GVK_1600-VOLZANDEN,*_**_RI_HWA_RIOOLLEIDING_GVK_1600
