OMSCHRIJVING,STATUS,-,DISCIPLINE,-,HOOFDGROEP,-,OBJECT,_,SUBOBJECT01,_,SUBOBJECT02,_,SUBOBJECT03,_,SUBOBJECT04,_,SUBOBJECT05,-,BEWERKING,-,ELEMENT,-,SCHAAL,ARCERING,SYMBOOL,LAAGNAAM,B lineweight,B color,B color A,B color GD,B color GN,B color V,B linetype,N lineweight,N color,N color A,N color GD,N color GN,N color V,N linetype,V lineweight,V color,V color A,V color GD,V color GN,V color V,V linetype,T lineweight,T color,T color A,T color GD,T color GN,T color V,T linetype,VRKL_kort,VRKL_lang,VERSIE,WIJZIGING,STATUS,ID,KIND_VAN
KADEMUUR,*,-,**,-,GK,-,KADEMUUR,,,,,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,5.0,B, N, T LINEWEIGTH AANGEPAST,GEWIJZIGD,291,0
KADEMUUR_GEWICHTSCONSTRUCTIE,*,-,**,-,GK,-,KADEMUUR,_,GEWICHTSCONSTRUCTIE,,,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_GEWICHTSCONSTRUCTIE-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,2.3,,,292,291
KADEMUUR_GEWICHTSCONSTRUCTIE_BLOKKENMUUR,*,-,**,-,GK,-,KADEMUUR,_,GEWICHTSCONSTRUCTIE,_,BLOKKENMUUR,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_GEWICHTSCONSTRUCTIE_BLOKKENMUUR-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,2.3,,,293,292
KADEMUUR_GEWICHTSCONSTRUCTIE_CAISSONWAND,*,-,**,-,GK,-,KADEMUUR,_,GEWICHTSCONSTRUCTIE,_,CAISSONWAND,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_GEWICHTSCONSTRUCTIE_CAISSONWAND-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,2.3,,,295,292
KADEMUUR_GEWICHTSCONSTRUCTIE_CELLENWAND,*,-,**,-,GK,-,KADEMUUR,_,GEWICHTSCONSTRUCTIE,_,CELLENWAND,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_GEWICHTSCONSTRUCTIE_CELLENWAND-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,2.3,,,296,292
KADEMUUR_GEWICHTSCONSTRUCTIE_L MUUR,*,-,**,-,GK,-,KADEMUUR,_,GEWICHTSCONSTRUCTIE,_,L MUUR,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_GEWICHTSCONSTRUCTIE_L MUUR-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,3.0,scheidingsstreepje in L-MUUR vervangen door spatie ,GEWIJZIGD,294,292
KADEMUUR_GEWICHTSCONSTRUCTIE_TERRE ARMEE,*,-,**,-,GK,-,KADEMUUR,_,GEWICHTSCONSTRUCTIE,_,TERRE ARMEE,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_GEWICHTSCONSTRUCTIE_TERRE ARMEE-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,2.3,,,297,292
KADEMUUR_ONTLASTVLOER,*,-,**,-,GK,-,KADEMUUR,_,ONTLASTVLOER,,,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_ONTLASTVLOER-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,2.3,,,301,291
KADEMUUR_ONTLASTVLOER_DIEPGELEGEN,*,-,**,-,GK,-,KADEMUUR,_,ONTLASTVLOER,_,DIEPGELEGEN,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_ONTLASTVLOER_DIEPGELEGEN-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,2.3,,,303,301
KADEMUUR_ONTLASTVLOER_HOOGGELEGEN,*,-,**,-,GK,-,KADEMUUR,_,ONTLASTVLOER,_,HOOGGELEGEN,,,,,,,,,-,G,,,,,*-**-GK-KADEMUUR_ONTLASTVLOER_HOOGGELEGEN-G,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,2.3,,,302,301
