"mappingElement,""gwswStelselType"",""gwswType"",""nlcsObject"",""nlcsObjectName"",""nlcsSymbool"",""nlcsSymbolName"""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/0a2deb2e-b9a4-45e6-8b74-4da5cae9affa,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/Uitlegger"",""http://digitalbuildingdata.tech/nlcs/def/b3c9cf88-8076-4768-ae2c-fb4f95669716"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/e450679e-14a5-4821-91d9-0705f7194a05,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Wervelput"",""http://digitalbuildingdata.tech/nlcs/def/9b58b854-341f-4eb2-9d66-8f65aa785ba2"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/5328323a-67e7-4d5e-8d5f-068a8be29798,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/Duiker"",""http://digitalbuildingdata.tech/nlcs/def/14c4636f-8802-46cc-8c78-730997acad3d"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/6dff9b9b-964e-4dba-a581-f4b581310a91,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Vuilwaterriool"",""http://digitalbuildingdata.tech/nlcs/def/eac0d419-f850-4c8b-9dfb-8bf9f0db9e66"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/00faf5a4-a78b-4fb5-a31a-1d116f15e7a6,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Parallelriool"",""http://digitalbuildingdata.tech/nlcs/def/eac0d419-f850-4c8b-9dfb-8bf9f0db9e66"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/e5256977-b477-4969-b510-fc15b2923874,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Drainageput"",""http://digitalbuildingdata.tech/nlcs/def/1b2bf080-a7a7-470d-9155-caed2683b42e"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/4408f202-6183-41c6-8a34-0142a9de56fe,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/ExterneOverstortput"",""http://digitalbuildingdata.tech/nlcs/def/6f8537d3-442e-4f76-b217-98604636609e"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/ab3321df-fe55-4e16-a945-00979593baf9,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Ontluchtingsleiding"",""http://digitalbuildingdata.tech/nlcs/def/eabb289f-a0a5-4bc1-843d-eb8b2cee709d"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/60cd26a6-78a2-4279-9082-00628688549e,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/InterneOverstortput"",""http://digitalbuildingdata.tech/nlcs/def/1020990c-b0da-46bb-9db0-2e5d44a86863"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/e41b4466-a245-42fd-bfd7-a4c2b753bb54,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/Ontlastput"",""http://digitalbuildingdata.tech/nlcs/def/1e8c5556-7c7c-4a1d-bf1e-66db371ee81b"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/20403cd3-c73f-40f5-96d3-0ba3c155dc68,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/DwaPerceelaansluitleiding"",""http://digitalbuildingdata.tech/nlcs/def/10b9221d-d095-4057-a378-ed6d0e236b82"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/4e2a107c-0f75-432b-8393-8a09bde1a03a,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Mantelbuis"",""http://digitalbuildingdata.tech/nlcs/def/7ccf2c13-85d9-4d56-b593-0748ff5dd3ab"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/e426ff97-ec69-479a-9b92-a78236552be2,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Beerput"",""http://digitalbuildingdata.tech/nlcs/def/61815ff3-60fb-405f-bc9c-f8223cd62272"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/d11cb530-8838-4053-b811-6b89e0ac527e,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/UitlaatPunt"",""http://digitalbuildingdata.tech/nlcs/def/2b0920e5-d833-431c-b3ad-8741ef8a6aea"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/ced9861a-1314-472c-99dc-0813e82ea6e5,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Vacuumleiding"",""http://digitalbuildingdata.tech/nlcs/def/659f74ce-e7c1-452a-9057-3f8141e6f47f"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/7f74758d-96c3-4ea6-afde-0504c6609db2,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Blusriool"",""http://digitalbuildingdata.tech/nlcs/def/4428e3d9-c7a4-40de-86af-fcf63e23d913"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/ad2f65ff-cc18-4e85-bc49-c1c51f78e91e,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Persleiding"",""http://digitalbuildingdata.tech/nlcs/def/705a8d37-14d4-4320-9036-1a1d8b77db14"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/8373b17b-26ac-4141-aaca-a63d74e3c8ac,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Lozingsput"",""http://digitalbuildingdata.tech/nlcs/def/f1699db8-16f1-4ef7-981b-682c33b6cc67"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/cd6e5170-030d-4107-a5fa-dc8d1eded78c,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/HwaPerceelaansluitleiding"",""http://digitalbuildingdata.tech/nlcs/def/32ae024c-ccf4-4ff7-9c5a-b426c53fbc24"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/c4307020-7429-483d-bc55-96b831965cd1,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Spoelleiding"",""http://digitalbuildingdata.tech/nlcs/def/705a8d37-14d4-4320-9036-1a1d8b77db14"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/219714b7-ae86-4faf-8010-999f37873ddf,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Pendelstuk"",""http://digitalbuildingdata.tech/nlcs/def/14c4636f-8802-46cc-8c78-730997acad3d"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/46126c6a-a724-4d6d-b942-3387d06dd0dc,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Infiltratieput"",""http://digitalbuildingdata.tech/nlcs/def/3ad03f6f-6752-4cbf-9b72-5156bff6c59e"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/64972852-8065-4150-ad58-c2b3f60f877d,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Lijngoot"",""http://digitalbuildingdata.tech/nlcs/def/82558be4-a84d-4972-a42c-f4e6cd4c5f42"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/830ee877-2e8a-4cda-9e2d-a3aaf525244c,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/VerdektePut"",""http://digitalbuildingdata.tech/nlcs/def/f19102cc-19ee-4726-bd16-b9afb6d2abd1"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/bc0eaee4-12cf-426c-927f-bfcaa773467a,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/Hemelwaterriool"",""http://digitalbuildingdata.tech/nlcs/def/a8301102-38cf-4e59-9b7f-5bd2a2945190"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/859e588f-4244-410f-a0d0-dfbca340d91d,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Drukleiding"",""http://digitalbuildingdata.tech/nlcs/def/705a8d37-14d4-4320-9036-1a1d8b77db14"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/34289ed5-b43a-4653-9b6e-80ad6952c6fa,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/Roostergoot"",""http://digitalbuildingdata.tech/nlcs/def/ed616b3c-7364-4411-9691-1a798edff003"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/7ef12743-e3fb-4e83-bb2a-0973c4c405c7,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Doorspoelput"",""http://digitalbuildingdata.tech/nlcs/def/4a4e0491-d0ae-4fec-9b8d-32835ebe6b36"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/abef0d56-63c5-4f60-9247-30e3844a58f1,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/Doorspoelput"",""http://digitalbuildingdata.tech/nlcs/def/cc878310-5886-4dab-9a5b-914812cf2c76"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/c251e1cb-faaa-46fc-a82b-6c3cd605da17,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/DCAbc"",""http://digitalbuildingdata.tech/nlcs/def/552a9141-6897-4c6e-9215-5f1cd84bcbca"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/9411e580-8bbb-415b-87a5-2534a9c2031c,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Wervelput"",""http://digitalbuildingdata.tech/nlcs/def/f19102cc-19ee-4726-bd16-b9afb6d2abd1"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/39accb59-8af2-4d39-9999-ab4028cf5a0b,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Weesleiding"",""http://digitalbuildingdata.tech/nlcs/def/97a7b1fb-80d4-4bc8-afe1-1d03e03971f2"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/dbeb27eb-de90-42a5-a8ac-509f6761c4ac,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Zandvangput"",""http://digitalbuildingdata.tech/nlcs/def/2095e3d0-6b2b-4169-9873-8829e605cdeb"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/bec06570-dd67-4893-b028-15a3bcd6f32c,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Opvangput"",""http://digitalbuildingdata.tech/nlcs/def/7632c2a8-ecfe-4bb0-a4c0-80a40888f89a"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/e65bdf43-19a2-4a45-8fcb-831cafef4214,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/GecombineerdeStraat_trottoirkolk"",""http://digitalbuildingdata.tech/nlcs/def/8330e264-0ef8-4700-9b79-10f05e362716"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/857a49e1-5e35-4338-96d2-ccabc4678bbf,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/BlindePut"",""http://digitalbuildingdata.tech/nlcs/def/eccdcc24-b6a0-45f5-9082-3ba0cdb035b3"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/c7d3c52b-e49f-4648-9f47-e86b27cef0bb,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/UitlaatPunt"",""http://digitalbuildingdata.tech/nlcs/def/26cebadb-2d4b-4199-a81a-e199de548d63"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/954c1bf6-5d95-4135-8b8b-6751d3e6a2ea,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/DwaPerceelaansluitleiding"",""http://digitalbuildingdata.tech/nlcs/def/10b9221d-d095-4057-a378-ed6d0e236b82"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/e4d330bc-08b4-4c3d-9d26-f64665009b70,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Infiltratieriool"",""http://digitalbuildingdata.tech/nlcs/def/8fee24c2-10d8-46f6-9592-1775c52bcb32"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/8b006824-a79a-4580-9b40-dbdcefcde8ff,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/HwaPerceelaansluitleiding"",""http://digitalbuildingdata.tech/nlcs/def/32ae024c-ccf4-4ff7-9c5a-b426c53fbc24"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/facedc72-2a43-46e9-8834-8eede64faf9c,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Bergbezinkleiding"",""http://digitalbuildingdata.tech/nlcs/def/d3e79539-6a5a-46a0-b84a-8894d70a9a38"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/c97c4cde-6245-4ca6-aa20-488d01546d84,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Putbuis"",""http://digitalbuildingdata.tech/nlcs/def/1d8c9f38-e57a-4302-8403-f799df2a2d21"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/dd9dfb3e-a1fb-44e0-8462-f21be5828e1a,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/BijzonderePutconstructie"",""http://digitalbuildingdata.tech/nlcs/def/5907c42e-e386-4162-a216-1cbe71218422"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/96f03284-8db2-4d1c-b843-9e1b5eb22301,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Bergingsleiding"",""http://digitalbuildingdata.tech/nlcs/def/f89d386f-715a-4ef8-a4f7-7c18370d8013"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/cb815953-3746-48a6-ae59-24bd9f937f27,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Taludgoot"",""http://digitalbuildingdata.tech/nlcs/def/701fabfe-f496-4f63-b764-186b095d171d"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/05f913c1-97ee-41e4-b764-3a44e1c653bc,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Bergingsleiding"",""http://digitalbuildingdata.tech/nlcs/def/f89d386f-715a-4ef8-a4f7-7c18370d8013"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/70b2e5d9-dfbf-447e-859b-4a0a313249ca,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/GedammerdeLeiding"",""http://digitalbuildingdata.tech/nlcs/def/956a7970-b275-4ff5-b4f0-f796520ec031"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/72e916ff-5983-4660-b3f2-bca19a9e1175,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/GemengdePerceelaansluitleiding"",""http://digitalbuildingdata.tech/nlcs/def/7936aeff-ab52-456e-98f0-1f1b3342a1dd"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/5924cc91-3aab-4b59-918b-d78e60138a8f,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/VerdektePut"",""http://digitalbuildingdata.tech/nlcs/def/4a4e0491-d0ae-4fec-9b8d-32835ebe6b36"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/b3094fea-0d76-42ee-87ba-222bfab5909f,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/Infiltratieriool"",""http://digitalbuildingdata.tech/nlcs/def/8fee24c2-10d8-46f6-9592-1775c52bcb32"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/177fc754-8072-4352-bbda-0f672bca9525,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Ontstoppingsput"",""http://digitalbuildingdata.tech/nlcs/def/070f21b2-c5a2-462d-bbf2-32d5cc45d5c0"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/22085604-698c-4707-92ac-f7b58757bef4,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/GemengdRiool"",""http://digitalbuildingdata.tech/nlcs/def/8d0e3e9c-0991-4a76-986f-b1d3c8d4593c"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/1062f2f1-68a8-433e-8d85-8be9ba11f9d6,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Transportrioolleiding"",""http://digitalbuildingdata.tech/nlcs/def/14c4636f-8802-46cc-8c78-730997acad3d"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/6092c9f9-4621-434e-a564-8d364dc38319,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/Drukleiding"",""http://digitalbuildingdata.tech/nlcs/def/705a8d37-14d4-4320-9036-1a1d8b77db14"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/5fc2cc6d-dd6e-4f0a-87e5-e47afb0895e9,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Hemelwaterriool"",""http://digitalbuildingdata.tech/nlcs/def/a8301102-38cf-4e59-9b7f-5bd2a2945190"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/4fbef319-7806-43d7-a6e4-72343d630c2b,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Slokop"",""http://digitalbuildingdata.tech/nlcs/def/6f8537d3-442e-4f76-b217-98604636609e"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/4d2b3000-136d-4aa3-ba15-d99a2ab2abd8,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/Hondenhokput"",""http://digitalbuildingdata.tech/nlcs/def/cc878310-5886-4dab-9a5b-914812cf2c76"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/8d566e6d-446b-4215-8530-cc5379f15837,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/DIT_riool"",""http://digitalbuildingdata.tech/nlcs/def/54b48b18-99ee-427d-9ed3-f766fad4e7cb"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/4cd12e69-d207-4e10-a398-5ddcd8e01ea0,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Luchtinjectie_unit"",""http://digitalbuildingdata.tech/nlcs/def/517844a9-8878-4e94-bb0d-8d91e4a9c8d0"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/0dcef8d8-be72-4075-823e-b4db956d4037,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/DIT_riool"",""http://digitalbuildingdata.tech/nlcs/def/54b48b18-99ee-427d-9ed3-f766fad4e7cb"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/3396b5b9-c172-4d3f-8f9d-d08861d52f2a,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Weesleiding"",""http://digitalbuildingdata.tech/nlcs/def/97a7b1fb-80d4-4bc8-afe1-1d03e03971f2"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/58acb3b4-8a1f-4938-b179-292b03883e21,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/Zandvangput"",""http://digitalbuildingdata.tech/nlcs/def/1e8c5556-7c7c-4a1d-bf1e-66db371ee81b"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/e9bbb651-ad8c-4ecb-8ae2-5e7a9adefbae,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Blusriool"",""http://digitalbuildingdata.tech/nlcs/def/4428e3d9-c7a4-40de-86af-fcf63e23d913"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/5ac20ebb-14a7-4075-a3f6-6d234df2cf17,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Hemelwaterriool"",""http://digitalbuildingdata.tech/nlcs/def/a8301102-38cf-4e59-9b7f-5bd2a2945190"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/046d2ae9-7272-4ffe-8c2a-a13c81a2dc49,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Lijngoot"",""http://digitalbuildingdata.tech/nlcs/def/82558be4-a84d-4972-a42c-f4e6cd4c5f42"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/5df01f4e-a490-4ade-ad0d-2cc246d06979,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/DCAbc"",""http://digitalbuildingdata.tech/nlcs/def/c46fea77-12b9-4461-acb4-81ae4a593155"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/a508ac8e-d820-4fe9-996e-2902d455fcc8,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Uitlegger"",""http://digitalbuildingdata.tech/nlcs/def/b5fe9a90-fc0d-40ab-9f76-4b16cc44bf13"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/d8c64193-a709-4f43-bef2-7d56381e0ac2,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/ExterneOverstortput"",""http://digitalbuildingdata.tech/nlcs/def/cc878310-5886-4dab-9a5b-914812cf2c76"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/25abf69d-64b6-4b03-887e-21a9becbc696,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Persleiding"",""http://digitalbuildingdata.tech/nlcs/def/705a8d37-14d4-4320-9036-1a1d8b77db14"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/19e90f25-ad81-4423-ae22-c709a2c8b6ba,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/GeboordeLeiding"",""http://digitalbuildingdata.tech/nlcs/def/e8cbb681-e3da-408f-8ca2-0e53d0663802"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/5be01bb0-4512-4079-bfde-69e6cad44a1b,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Drukleiding"",""http://digitalbuildingdata.tech/nlcs/def/705a8d37-14d4-4320-9036-1a1d8b77db14"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/770dc0bd-3251-4c18-aa02-fce9e74abd0c,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/ReinigendePut"",""http://digitalbuildingdata.tech/nlcs/def/cc878310-5886-4dab-9a5b-914812cf2c76"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/011b57ba-1e33-4bed-98a2-9151e6f5be29,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Spoelleiding"",""http://digitalbuildingdata.tech/nlcs/def/705a8d37-14d4-4320-9036-1a1d8b77db14"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/3ed1484d-7787-4039-958a-4be3c2fe681c,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Trottoirkolk"",""http://digitalbuildingdata.tech/nlcs/def/523c0447-c9d0-4e3e-b038-076a439f2188"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/21f0ce60-c9a5-4ac6-9178-6257f323cc59,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Werveloverstortput"",""http://digitalbuildingdata.tech/nlcs/def/4a4e0491-d0ae-4fec-9b8d-32835ebe6b36"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/878348bc-3b45-4a21-b402-f777b80f11a9,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/Overstortleiding"",""http://digitalbuildingdata.tech/nlcs/def/eae469bd-5c9b-449c-a5fd-c31f1136a0df"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/22dba856-e3fb-47e1-880f-3fbcc63d02c6,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Overstortleiding"",""http://digitalbuildingdata.tech/nlcs/def/eae469bd-5c9b-449c-a5fd-c31f1136a0df"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/1f342e5c-1e37-4c64-ab10-92fc05c47554,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Roostergoot"",""http://digitalbuildingdata.tech/nlcs/def/ed616b3c-7364-4411-9691-1a798edff003"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/bd11ed8e-45bd-4253-8dda-4d049dfd6f09,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/GecombineerdeStraat_trottoirkolk"",""http://digitalbuildingdata.tech/nlcs/def/8330e264-0ef8-4700-9b79-10f05e362716"","""","""","""""
