GR-GRoen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OMSCHRIJVING;STATUS;-;DISCIPLINE;-;HOOFDGROEP;-;OBJECT;_;SUBOBJECT01;_;SUBOBJECT02;_;SUBOBJECT03;_;SUBOBJECT04;_;SUBOBJECT05;-;BEWERKING;-;ELEMENT;-;SCHAAL;ARCERING;SYMBOOL;LAAGNAAM;B lineweight;B color;B color A;B color GD;B color GN;B color V;B linetype;N lineweight;N color;N color A;N color GD;N color GN;N color V;N linetype;V lineweight;V color;V color A;V color GD;V color GN;V color V;V linetype;T lineweight;T color;T color A;T color GD;T color GN;T color V;T linetype;VRKL_kort;VRKL_lang;VERSIE;WIJZIGING;STATUS;ID;KIND_VAN
BOUWLAND_AKKERBOUW;*;-;**;-;GR;-;BOUWLAND;_;AKKERBOUW;;;;;;;;;;;-;G;;;;;*-**-GR-BOUWLAND_AKKERBOUW-G;0.13;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;V-CONTINUOUS-SO;0.35;80;82;80;80;253;CONTINUOUS;;;4.1;;NIEUW;3378;3377
BOUWLAND_BOLLENTEELT;*;-;**;-;GR;-;BOUWLAND;_;BOLLENTEELT;;;;;;;;;;;-;G;;;;;*-**-GR-BOUWLAND_BOLLENTEELT-G;0.13;220;222;220;220;253;CONTINUOUS;0.35;220;222;220;220;253;CONTINUOUS;0.35;220;222;220;220;253;V-CONTINUOUS-SO;0.35;220;222;220;220;253;CONTINUOUS;;;4.1;;NIEUW;3381;3377
BOUWLAND_BRAAKLIGGEND;*;-;**;-;GR;-;BOUWLAND;_;BRAAKLIGGEND;;;;;;;;;;;-;G;;;;;*-**-GR-BOUWLAND_BRAAKLIGGEND-G;0.13;200;202;200;200;253;CONTINUOUS;0.35;200;202;200;200;253;CONTINUOUS;0.35;200;202;200;200;253;V-CONTINUOUS-SO;0.35;200;202;200;200;253;CONTINUOUS;;;4.1;;NIEUW;3379;3377
BOUWLAND_VOLLEGRONDTEELT;*;-;**;-;GR;-;BOUWLAND;_;VOLLEGRONDTEELT;;;;;;;;;;;-;G;;;;;*-**-GR-BOUWLAND_VOLLEGRONDTEELT-G;0.13;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;V-CONTINUOUS-SO;0.35;40;42;40;40;253;CONTINUOUS;;;4.1;;NIEUW;3380;3377
BOUWLAND;*;-;**;-;GR;-;BOUWLAND;;;;;;;;;;;;;-;G/S;;;;SGR:SGR-BOUWLAND;*-**-GR-BOUWLAND-G/S;0.13;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;V-CONTINUOUS-SO;0.35;80;82;80;80;253;CONTINUOUS;;;4.2; 4.2: dubbel met 3377;VERVALLEN;3382;0
CONIFEER;*;-;**;-;GR;-;CONIFEER;;;;;;;;;;;;;-;G/S;;;;SGR:SGR-CONIFEER;*-**-GR-CONIFEER-G/S;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;2.4;;;386;0
DOORWORTELBARE RUIMTE;*;-;**;-;GR;-;DOORWORTELBARE RUIMTE;;;;;;;;;;;;;-;G/S;;;;SGR:SGR-DOORWORTELBARE RUIMTE;*-**-GR-DOORWORTELBARE RUIMTE-G/S;0.13;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;V-CONTINUOUS-SO;0.35;80;82;80;80;253;CONTINUOUS;;;4.1;;NIEUW;3383;0
DUIN;*;-;**;-;GR;-;DUIN;;;;;;;;;;;;;-;G/S;;;;SGR:SGR-DUIN;*-**-GR-DUIN-G/S;0.13;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;V-CONTINUOUS-SO;0.35;40;42;40;40;253;CONTINUOUS;;;4.1;;NIEUW;3366;0
DUIN_GESLOTEN VEGETATIE;*;-;**;-;GR;-;DUIN;_;GESLOTEN VEGETATIE;;;;;;;;;;;-;G/S;;;;SGR:SGR-VEGETATIE_GESLOTEN;*-**-GR-DUIN_GESLOTEN VEGETATIE-G/S;0.13;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;V-CONTINUOUS-SO;0.35;40;42;40;40;253;CONTINUOUS;;;4.1;;NIEUW;3368;3366
DUIN_OPEN VEGETATIE;*;-;**;-;GR;-;DUIN;_;OPEN VEGETATIE;;;;;;;;;;;-;G/S;;;;SGR:SGR-VEGETATIE_OPEN;*-**-GR-DUIN_OPEN VEGETATIE-G/S;0.13;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;V-CONTINUOUS-SO;0.35;40;42;40;40;253;CONTINUOUS;;;4.1;;NIEUW;3367;3366
FRUITTEELT;*;-;**;-;GR;-;FRUITTEELT;;;;;;;;;;;;;-;G/S;;;;SGR:SGR-FRUITTEELT;*-**-GR-FRUITTEELT-G/S;0.13;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;CONTINUOUS;0.35;40;42;40;40;253;V-CONTINUOUS-SO;0.35;40;42;40;40;253;CONTINUOUS;;;4.1;;NIEUW;3370;0
FRUITTEELT_BOOMGAARD;*;-;**;-;GR;-;FRUITTEELT;_;BOOMGAARD;;;;;;;;;;;-;G/S;;;;SGR:SGR-BOOMGAARD;*-**-GR-FRUITTEELT_BOOMGAARD-G/S;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;4.1;;NIEUW;3371;3370
FRUITTEELT_BOOMGAARD_HOOGSTAM;*;-;**;-;GR;-;FRUITTEELT;_;BOOMGAARD;_;HOOGSTAM;;;;;;;;;-;G;;;;;*-**-GR-FRUITTEELT_BOOMGAARD_HOOGSTAM-G;0.13;60;62;60;60;253;CONTINUOUS;0.35;60;62;60;60;253;CONTINUOUS;0.35;60;62;60;60;253;V-CONTINUOUS-SO;0.35;60;62;60;60;253;CONTINUOUS;;;4.1;;NIEUW;3373;3371
FRUITTEELT_BOOMGAARD_KLEIN FRUIT;*;-;**;-;GR;-;FRUITTEELT;_;BOOMGAARD;_;KLEIN FRUIT;;;;;;;;;-;G;;;;;*-**-GR-FRUITTEELT_BOOMGAARD_KLEIN FRUIT-G;0.13;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;V-CONTINUOUS-SO;0.35;20;22;20;20;253;CONTINUOUS;;;4.1;;NIEUW;3375;3371
FRUITTEELT_BOOMGAARD_LAAGSTAM;*;-;**;-;GR;-;FRUITTEELT;_;BOOMGAARD;_;LAAGSTAM;;;;;;;;;-;G;;;;;*-**-GR-FRUITTEELT_BOOMGAARD_LAAGSTAM-G;0.13;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;CONTINUOUS;0.35;90;92;90;90;253;V-CONTINUOUS-SO;0.35;90;92;90;90;253;CONTINUOUS;;;4.2;4.2: naam aangepast, spatie verwijderd;GEWIJZIGD;3372;3371
