OMSCHRIJVING;STATUS;-;DISCIPLINE;-;HOOFDGROEP;-;OBJECT;_;SUBOBJECT01;_;SUBOBJECT02;_;SUBOBJECT03;_;SUBOBJECT04;_;SUBOBJECT05;-;BEWERKING;-;SCHAAL;ARCERING;SYMBOOL;LAAGNAAM;B lineweight;B color;B color A;B color GD;B color GN;B color V;B linetype;N lineweight;N color;N color A;N color GD;N color GN;N color V;N linetype;V lineweight;V color;V color A;V color GD;V color GN;V color V;V linetype;T lineweight;T color;T color A;T color GD;T color GN;T color V;T linetype;VRKL_kort;VRKL_lang;ID;KIND_VAN;URI;KIND_VAN_URI
GRENS_LAND;*;-;**;-;KG;-;GRENS;_;LAND;;;;;;;;;;;;;;;*-**-KG-GRENS_LAND;0.18;150;152;150;150;253;KG-LAND-SO;0.35;150;152;150;150;253;CONTINUOUS;0.35;150;152;150;150;253;V-CONTINUOUS-SO;0.35;150;152;150;150;253;CONTINUOUS;;;558;557;http://digitalbuildingdata.tech/nlcs/def/749edd94-c8af-42e4-a1dc-719b596fe41b;http://digitalbuildingdata.tech/nlcs/def/ede142a7-a03d-4a14-a4e8-624948af2656
GRENS_ONTEIGENING;*;-;**;-;KG;-;GRENS;_;ONTEIGENING;;;;;;;;;;;;;;;*-**-KG-GRENS_ONTEIGENING;0.18;130;132;130;130;253;CONTINUOUS;0.35;130;132;130;130;253;CONTINUOUS;0.35;130;132;130;130;253;V-CONTINUOUS-SO;0.35;130;132;130;130;253;CONTINUOUS;;;3508;557;http://digitalbuildingdata.tech/nlcs/def/6f6700fc-4d9c-4a13-98e6-ad10a480080b;http://digitalbuildingdata.tech/nlcs/def/ede142a7-a03d-4a14-a4e8-624948af2656
GRENS_OPNAME;*;-;**;-;KG;-;GRENS;_;OPNAME;;;;;;;;;;;;;;;*-**-KG-GRENS_OPNAME;0.18;210;212;210;210;253;KG-OPNAME-SO;0.35;210;212;210;210;253;KG-OPNAME-SO;0.35;210;212;210;210;253;V-KG-OPNAME-SO;0.35;210;212;210;210;253;KG-OPNAME-SO;;;569;557;http://digitalbuildingdata.tech/nlcs/def/87d4d426-6acd-44e8-bf86-eb42342d6dfb;http://digitalbuildingdata.tech/nlcs/def/ede142a7-a03d-4a14-a4e8-624948af2656
GRENS_OVERHOEK;*;-;**;-;KG;-;GRENS;_;OVERHOEK;;;;;;;;;;;;;;;*-**-KG-GRENS_OVERHOEK;0.18;150;152;150;150;253;CONTINUOUS;0.35;150;152;150;150;253;CONTINUOUS;0.35;150;152;150;150;253;V-CONTINUOUS-SO;0.35;150;152;150;150;253;CONTINUOUS;;;570;557;http://digitalbuildingdata.tech/nlcs/def/326e8342-cbe9-4c7f-831d-c6f5e17f7fdb;http://digitalbuildingdata.tech/nlcs/def/ede142a7-a03d-4a14-a4e8-624948af2656
GRENS_PACHT;*;-;**;-;KG;-;GRENS;_;PACHT;;;;;;;;;;;;;;;*-**-KG-GRENS_PACHT;0.18;150;152;150;150;253;KG-PACHT-SO;0.35;150;152;150;150;253;KG-PACHT-SO;0.35;150;152;150;150;253;V-KG-PACHT-SO;0.35;150;152;150;150;253;KG-PACHT-SO;;;564;557;http://digitalbuildingdata.tech/nlcs/def/43d2d502-10d1-4828-87e3-a078f0883c53;http://digitalbuildingdata.tech/nlcs/def/ede142a7-a03d-4a14-a4e8-624948af2656
GRENS_PROVINCIE;*;-;**;-;KG;-;GRENS;_;PROVINCIE;;;;;;;;;;;;;;;*-**-KG-GRENS_PROVINCIE;0.18;150;152;150;150;253;KG-PROVINCIE-SO;0.35;150;152;150;150;253;CONTINUOUS;0.35;150;152;150;150;253;V-CONTINUOUS-SO;0.35;150;152;150;150;253;CONTINUOUS;;;559;557;http://digitalbuildingdata.tech/nlcs/def/f806a300-6b16-4ce5-b411-481763857457;http://digitalbuildingdata.tech/nlcs/def/ede142a7-a03d-4a14-a4e8-624948af2656
GRENS_RIJKSEIGENDOM;*;-;**;-;KG;-;GRENS;_;RIJKSEIGENDOM;;;;;;;;;;;;;;;*-**-KG-GRENS_RIJKSEIGENDOM;0.18;150;152;150;150;253;KG-RIJKSEIGENDOM-SO;0.35;150;152;150;150;253;KG-RIJKSEIGENDOM-SO;0.35;150;152;150;150;253;V-KG-RIJKSEIGENDOM-SO;0.35;150;152;150;150;253;CONTINUOUS;;;568;557;http://digitalbuildingdata.tech/nlcs/def/d8ddae75-c5a5-4c38-a77b-d7cd4d2dcc80;http://digitalbuildingdata.tech/nlcs/def/ede142a7-a03d-4a14-a4e8-624948af2656
GRENS_SECTIE;*;-;**;-;KG;-;GRENS;_;SECTIE;;;;;;;;;;;;;;;*-**-KG-GRENS_SECTIE;0.18;150;152;150;150;253;KG-SECTIE-SO;0.35;150;152;150;150;253;KG-SECTIE-SO;0.35;150;152;150;150;253;V-KG-SECTIE-SO;0.35;150;152;150;150;253;CONTINUOUS;;;567;557;http://digitalbuildingdata.tech/nlcs/def/b2d5ee9e-050a-40fd-a12c-1d99c2c014ce;http://digitalbuildingdata.tech/nlcs/def/ede142a7-a03d-4a14-a4e8-624948af2656
GRENS_UITGEEFBAAR GEBIED;*;-;**;-;KG;-;GRENS;_;UITGEEFBAAR GEBIED;;;;;;;;;;;;;;;*-**-KG-GRENS_UITGEEFBAAR GEBIED;0.18;7;7;7;7;253;KG-UITGEEFBAARGEBIED-SO;0.25;7;7;7;7;253;KG-UITGEEFBAARGEBIED-SO;0.25;7;7;7;7;253;V-KG-UITGEEFBAARGEBIED-SO;0.25;7;7;7;7;253;KG-UITGEEFBAARGEBIED-SO;;;3116;557;http://digitalbuildingdata.tech/nlcs/def/23ed736e-a8eb-4847-a878-4d93dd1b8fea;http://digitalbuildingdata.tech/nlcs/def/ede142a7-a03d-4a14-a4e8-624948af2656
GRENS_VERKOOP;*;-;**;-;KG;-;GRENS;_;VERKOOP;;;;;;;;;;;;;;;*-**-KG-GRENS_VERKOOP;0.18;7;7;7;7;253;KG-VERKOOP-SO;0.25;7;7;7;7;253;KG-VERKOOP-SO;0.25;7;7;7;7;253;V-KG-VERKOOP-SO;0.25;7;7;7;7;253;KG-VERKOOP-SO;;;3117;557;http://digitalbuildingdata.tech/nlcs/def/b7f757bd-8393-4773-a563-8ba61302b695;http://digitalbuildingdata.tech/nlcs/def/ede142a7-a03d-4a14-a4e8-624948af2656
