"FASE","BIB","SYMBOOL","ID"
"","SAL","SAL-SCHAALBALK_MM200","130"
"","SAL","SAL-SCHAALBALK_MM250","132"
"","SAL","SAL-SCHAALBALK_MM2000","131"
"","SAL","SAL-SCHAALBALK_MM15000","2014"
"","SAL","SAL-SCHAALBALK_MM100","125"
"","SAL","SAL-SCHAALBALK_M1000","109"
"","SAL","SAL-VERWIJZING_DOORSNEDE_ONDER-SO","97"
"","SAL","SAL-VERWIJZING_DETAIL_RECHTSONDER-SO","91"
"","SAL","SAL-VERWIJZING_ONDERSCHRIFT_SITUATIE-SO","2012"
"","SAL","SAL-VERWIJZING_DETAIL_LINKSONDER-SO","90"
"","SAL","SAL-VERWIJZING_ONDERSCHRIFT_DETAIL-SO","2010"
"","SAL","SAL-VERWIJZING_WIJZIGING_LINKS-SO","92"
"","SAL","SAL-VERWIJZING_DOORSNEDE_LINKS-SO","95"
"B","SAL","B-SAL-VERWIJZING_MATERIAALNUMMER-SO","3004"
"","SAL","SAL-VERWIJZING_MATERIAALNUMMER-SO","2977"
"","SAL","SAL-VERWIJZING_WIJZIGING_RECHTS-SO","93"
"","SAL","SAL-VERWIJZING_ONDERSCHRIFT-SO","98"
"","SAL","SAL-VERWIJZING_DETAIL_RECHTSBOVEN-SO","89"
"","SAL","SAL-VERWIJZING_MATERIAALNUMMER_HERSTRATEN-SO","3005"
"","SAL","SAL-VERWIJZING_AANZICHT_ONDER-SO","85"
"","SAL","SAL-VERWIJZING_AANZICHT_BOVEN-SO","84"
"","SAL","SAL-VERWIJZING_ONDERSCHRIFT_DOORSNEDE-SO","2011"
"","SAL","SAL-VERWIJZING_AANZICHT_LINKS-SO","86"
"","SAL","SAL-VERWIJZING_DOORSNEDE_BOVEN-SO","96"
"","SAL","SAL-VERWIJZING_AANZICHT_RECHTS-SO","87"
"","SAL","SAL-VERWIJZING_DETAIL_LINKSBOVEN-SO","88"
"","SAL","SAL-VERWIJZING_DOORSNEDE_RECHTS-SO","94"
"","SAL","SAL-ORIENTATIE_RUITKRUIS-SO","83"
"","SAL","SAL-ORIENTATIE_OPNAMEPUNT_CAMERA-SO","2708"
"","SAL","SAL-ORIENTATIE_NOORDPIJL-SO","82"
"","SAL","SAL-AANKLEDING_TRACTOR_VOORAANZICHT-D","68"
"","SAL","SAL-AANKLEDING_BUS_BOVENAANZICHT","51"
"","SAL","SAL-AANKLEDING_TREIN1_VOORAANZICHT-D","71"
"","SAL","SAL-AANKLEDING_VOETGANGER_VROUW_ACHTERAANZICHT-D","2987"
"","SAL","SAL-AANKLEDING_TRACTOR_BOVENAANZICHT","67"
"","SAL","SAL-AANKLEDING_MOTOR_BOVENAANZICHT","63"
"","SAL","SAL-AANKLEDING_BUS_VOORAANZICHT-D","52"
"","SAL","SAL-AANKLEDING_BUS_ZIJAANZICHT-D","53"
"","SAL","SAL-AANKLEDING_VRACHTAUTO_ZIJAANZICHT_17.5-D","79"
"","SAL","SAL-AANKLEDING_TRACTOR_ZIJAANZICHT-D","69"
"","SAL","SAL-AANKLEDING_BUSJE1_ACHTERAANZICHT-D","54"
"","SAL","SAL-AANKLEDING_BUSJE1_ZIJAANZICHT-D","57"
"","SAL","SAL-AANKLEDING_VOETGANGER_STEL_VOORAANZICHT-D","2986"
"","SAL","SAL-AANKLEDING_AUTO2_ACHTERAANZICHT-D","46"
"","SAL","SAL-AANKLEDING_VRACHTAUTO_ACHTERAANZICHT-D","75"
"","SAL","SAL-AANKLEDING_BUSJE1_VOORAANZICHT-D","56"
"","SAL","SAL-AANKLEDING_AUTO1_BOVENAANZICHT","43"
"","SAL","SAL-AANKLEDING_TREIN2_VOORAANZICHT-D","72"
"","SAL","SAL-AANKLEDING_VRACHTAUTO_BOVENAANZICHT_9.5","76"
"","SAL","SAL-AANKLEDING_AUTO2_ZIJAANZICHT-D","49"
"","SAL","SAL-AANKLEDING_VOETGANGER_MAN_ACHTERAANZICHT-D","2983"
"","SAL","SAL-AANKLEDING_ROLSTOELER_MAN_VOORAANZICHT-D","2979"
"","SAL","SAL-AANKLEDING_MOTOR_ACHTERAANZICHT-D","62"
"","SAL","SAL-AANKLEDING_VRACHTAUTO_ZIJAANZICHT_18.5-D","81"
"","SAL","SAL-AANKLEDING_ROLSTOELER_MAN_ZIJAANZICHT-D","2980"
"","SAL","SAL-AANKLEDING_FIETSER_MAN_RACEFIETS_ZIJAANZICHT-D","2978"
"","SAL","SAL-AANKLEDING_FIETSER_BOVENAANZICHT","58"
"","SAL","SAL-AANKLEDING_VOETGANGER_MAN_VOORAANZICHT-D","2984"
"","SAL","SAL-AANKLEDING_FIETSER_ZIJAANZICHT-D","59"
"","SAL","SAL-AANKLEDING_BUSJE1_BOVENAANZICHT","55"
"","SAL","SAL-AANKLEDING_VOETGANGER_FAMILIE_VOORAANZICHT-D","2982"
"","SAL","SAL-AANKLEDING_VRACHTAUTO_VOORAANZICHT-D","74"
"","SAL","SAL-AANKLEDING_VOETGANGER_VROUW_VOORAANZICHT-D","2988"
"","SAL","SAL-AANKLEDING_AUTO2_BOVENAANZICHT","47"
"","SAL","SAL-AANKLEDING_VRACHTAUTO_BOVENAANZICHT_17.5","78"
"","SAL","SAL-AANKLEDING_AUTO1_VOORAANZICHT-D","44"
"","SAL","SAL-AANKLEDING_MOTOR_ZIJAANZICHT-D","65"
"","SAL","SAL-AANKLEDING_AUTO1_ZIJAANZICHT-D","45"
"","SAL","SAL-AANKLEDING_VRACHTAUTO_BOVENAANZICHT_18.5","80"
"","SAL","SAL-AANKLEDING_VOETGANGER_MK_VOORAANZICHT-D","2985"
"","SAL","SAL-AANKLEDING_BUS_ACHTERAANZICHT-D","50"
"","SAL","SAL-AANKLEDING_TRAM_VOORAANZICHT-D","70"
"","SAL","SAL-AANKLEDING_TRACTOR_ACHTERAANZICHT-D","66"
"","SAL","SAL-AANKLEDING_VRACHTAUTO_ZIJAANZICHT_9.5-D","77"
"","SAL","SAL-AANKLEDING_FIETSTER_ACHTERAANZICHT-D","60"
"","SAL","SAL-AANKLEDING_MOTOR_VOORAANZICHT-D","64"
"","SAL","SAL-AANKLEDING_VOETGANGER3_VOORAANZICHT-D","2981"
"","SAL","SAL-AANKLEDING_AUTO2_VOORAANZICHT-D","48"
"","SAL","SAL-AANKLEDING_VOETGANGER_VROUW_ZIJAANZICHT-D","2989"
"","SAL","SAL-AANKLEDING_AUTO1_ACHTERAANZICHT-D","42"
"","SAL","SAL-AANKLEDING_TREIN3_VOORAANZICHT-D","73"
"","SAL","SAL-AANKLEDING_FIETSTER_VOORAANZICHT-D","61"
"","SAL","SAL-TEKENBLAD_A0_841X1890-SO","6"
"","SAL","SAL-TEKENBLAD_A1_594X1680-SO","14"
"","SAL","SAL-TEKENBLAD_A1_594X1470-SO","13"
"","SAL","SAL-TEKENBLAD_A1.0-SO","18"
"","SAL","SAL-TEKENBLAD_A2_420X1050-SO","20"
"","SAL","SAL-TEKENBLAD_A2-SO","19"
"","SAL","SAL-TEKENBLAD_A1_594X2100-SO","16"
"","SAL","SAL-TEKENBLAD_A3.0-SO","37"
"","SAL","SAL-TEKENBLAD_A1_841X594-SO","17"
"","SAL","SAL-TEKENBLAD_A0_841X1680-SO","5"
"","SAL","SAL-TEKENBLAD_A1_594X1050-SO","11"
"","SAL","SAL-TEKENBLAD_A0_841X841-SO","8"
"","SAL","SAL-TEKENBLAD_A1-SO","10"
"","SAL","SAL-TEKENBLAD_A3_297X2100-SO","35"
"","SAL","SAL-TEKENBLAD_A3.1-SO","38"
"","SAL","SAL-TEKENBLAD_A3_297X1680-SO","33"
"","SAL","SAL-TEKENBLAD_A2.0-SO","27"
"","SAL","SAL-TEKENBLAD_A1_594X1890-SO","15"
"","SAL","SAL-TEKENBLAD_A4_LIGGEND-SO","41"
"","SAL","SAL-TEKENBLAD_A2_420X1260-SO","21"
"","SAL","SAL-TEKENBLAD_A2_594X420-SO","26"
"","SAL","SAL-TEKENBLAD_A0_1189X841-SO","9"
"","SAL","SAL-TEKENBLAD_A2_420X1890-SO","24"
"","SAL","SAL-TEKENBLAD_A3_420X297-SO","36"
"","SAL","SAL-TEKENBLAD_A3_297X1890-SO","34"
"","SAL","SAL-TEKENBLAD_A0_841X1050-SO","2"
"","SAL","SAL-TEKENBLAD_A0_841X1470-SO","4"
"","SAL","SAL-TEKENBLAD_A3-SO","29"
"","SAL","SAL-TEKENBLAD_A2_420X2100-SO","25"
"","SAL","SAL-TEKENBLAD_A0-SO","1"
"","SAL","SAL-TEKENBLAD_A3_297X1470-SO","32"
"","SAL","SAL-TEKENBLAD_A2_420X1470-SO","22"
"","SAL","SAL-TEKENBLAD_AANSLUITING_ANDER_BLAD-SO","3002"
"","SAL","SAL-TEKENBLAD_A4-SO","40"
"","SAL","SAL-TEKENBLAD_A1_594X1260-SO","12"
"","SAL","SAL-TEKENBLAD_A2_420X1680-SO","23"
"","SAL","SAL-TEKENBLAD_AANSLUITING_ZELFDE_BLAD-SO","3003"
"","SAL","SAL-TEKENBLAD_A2.1-SO","28"
"","SAL","SAL-TEKENBLAD_A3.2-SO","39"
"","SAL","SAL-TEKENBLAD_A3_297X1260-SO","31"
"","SAL","SAL-TEKENBLAD_A0_841X1260-SO","3"
"","SAL","SAL-TEKENBLAD_A0_841X2100-SO","7"
"","SAL","SAL-TEKENBLAD_A3_297X1050-SO","30"
"","SAL","SAL-COORDINAAT_PIJL_LINKSONDER-SO","2995"
"","SAL","SAL-COORDINAAT_PUNT_LINKSBOVEN-SO","2998"
"","SAL","SAL-COORDINAAT_PUNT_LINKSONDER-SO","2999"
"","SAL","SAL-COORDINAAT_RECHTSBOVEN-SO","3001"
"","SAL","SAL-COORDINAAT_LINKSBOVEN-SO","2991"
"","SAL","SAL-COORDINAAT_PIJL_LINKSBOVEN-SO","2994"
"","SAL","SAL-COORDINAAT_PIJL_RECHTSBOVEN-SO","2993"
"","SAL","SAL-COORDINAAT_PUNT_RECHTSONDER-SO","3000"
"","SAL","SAL-COORDINAAT_PIJL_RECHTSONDER-SO","2996"
"","SAL","SAL-COORDINAAT_RECHTSONDER-SO","2990"
"","SAL","SAL-COORDINAAT_LINKSONDER-SO","2992"
"","SAL","SAL-COORDINAAT_PUNT_RECHTSBOVEN-SO","2997"
"","SGR","SGR-BOS_LOOF_KL-SO","3464"
"","SGR","SGR-BOS_GEMENGD_KL-SO","3463"
"","SGR","SGR-BOS-SO","504"
"V","SGR","V-SGR-BOS_LOOF-SO","410"
"V","SGR","V-SGR-BOS_NAALD_KL-SO","3502"
"V","SGR","V-SGR-BOS_GEMENGD-SO","409"
"V","SGR","V-SGR-BOS_LOOF_KL-SO","3501"
"V","SGR","V-SGR-BOS-SO","412"
"","SGR","SGR-BOS_KL-SO","3462"
"","SGR","SGR-BOS_GEMENGD-SO","501"
"","SGR","SGR-BOS_LOOF-SO","502"
"V","SGR","V-SGR-BOS_KL-SO","3499"
"V","SGR","V-SGR-BOS_NAALD-SO","411"
"","SGR","SGR-BOS_NAALD-SO","503"
"","SGR","SGR-BOS_NAALD_KL-SO","3465"
"V","SGR","V-SGR-BOS_GEMENGD_KL-SO","3500"
"","SGR","SGR-BOOM_S03_B_ZIJ-D","577"
"","SGR","SGR-BOOM_S05_F_ZIJ-D","588"
"B","SGR","B-SGR-BOOM_1E GROOTTE","3031"
"V","SGR","V-SGR-BOOM_01","368"
"V","SGR","V-SGR-BOOM_01","370"
"V","SGR","V-SGR-BOOM_01","365"
"V","SGR","V-SGR-BOOM_01","367"
"V","SGR","V-SGR-BOOM_01","369"
"V","SGR","V-SGR-BOOM_01","363"
"V","SGR","V-SGR-BOOM_01","371"
"V","SGR","V-SGR-BOOM_01","366"
"V","SGR","V-SGR-BOOM_01","364"
"V","SGR","V-SGR-BOOM_40","403"
"V","SGR","V-SGR-BOOM_40","402"
"","SGR","SGR-BOOM_S10_A_ZIJ-D","616"
"","SGR","SGR-BOOM_01","456"
"","SGR","SGR-BOOM_01","460"
"","SGR","SGR-BOOM_01","461"
"","SGR","SGR-BOOM_01","459"
"","SGR","SGR-BOOM_01","457"
"","SGR","SGR-BOOM_01","463"
"","SGR","SGR-BOOM_01","462"
"","SGR","SGR-BOOM_01","455"
"","SGR","SGR-BOOM_01","458"
"","SGR","SGR-BOOM_S02_B_ZIJ-D","570"
"","SGR","SGR-BOOM_S01_N_ZIJ-D","557"
"","SGR","SGR-BOOM_S09_E_ZIJ-D","614"
"V","SGR","V-SGR-BOOM_3E GROOTTE","3061"
"","SGR","SGR-BOOM_VERPLANTEN_STAM-SO","500"
"","SGR","SGR-BOOM_20","480"
"","SGR","SGR-BOOM_20","474"
"","SGR","SGR-BOOM_20","482"
"","SGR","SGR-BOOM_20","477"
"","SGR","SGR-BOOM_20","478"
"","SGR","SGR-BOOM_20","476"
"","SGR","SGR-BOOM_20","483"
"","SGR","SGR-BOOM_20","479"
"","SGR","SGR-BOOM_20","475"
"","SGR","SGR-BOOM_20","481"
"","SGR","SGR-BOOM_S05_A_ZIJ-D","583"
"","SGR","SGR-BOOM_S01_J_ZIJ-D","553"
"","SGR","SGR-BOOM_S03_C_ZIJ-D","578"
"","SGR","SGR-BOOM_S04_A_ZIJ-D","580"
"","SGR","SGR-BOOM_S09_F_ZIJ-D","615"
"","SGR","SGR-BOOM_SNOEIEN-SO","3047"
"","SGR","SGR-BOOM_S11_A_ZIJ-D","618"
"B","SGR","B-SGR-BOOM_2E GROOTTE","3032"
"","SGR","SGR-BOOM_STAM-SO","498"
"V","SGR","V-SGR-BOOM_10","380"
"V","SGR","V-SGR-BOOM_10","375"
"V","SGR","V-SGR-BOOM_10","377"
"V","SGR","V-SGR-BOOM_10","379"
"V","SGR","V-SGR-BOOM_10","378"
"V","SGR","V-SGR-BOOM_10","374"
"V","SGR","V-SGR-BOOM_10","373"
"V","SGR","V-SGR-BOOM_10","372"
"V","SGR","V-SGR-BOOM_10","376"
"V","SGR","V-SGR-BOOM_10","381"
"","SGR","SGR-BOOM_S03_D_ZIJ-D","579"
"","SGR","SGR-BOOM_KROON-SO","497"
"","SGR","SGR-BOOM_S09_A_ZIJ-D","610"
"","SGR","SGR-BOOM_S02_D_ZIJ-D","572"
"","SGR","SGR-BOOM_S01_W_ZIJ-D","566"
"","SGR","SGR-BOOM_S01_B_ZIJ-D","545"
"","SGR","SGR-BOOM_S05_D_ZIJ-D","586"
"","SGR","SGR-BOOM_S01_T_ZIJ-D","563"
"","SGR","SGR-BOOM_S08_B_ZIJ-D","607"
"","SGR","SGR-BOOM_S04_C_ZIJ-D","582"
"","SGR","SGR-BOOM_S01_L_ZIJ-D","555"
"","SGR","SGR-BOOM_S01_R_ZIJ-D","561"
"V","SGR","V-SGR-BOOM_1E GROOTTE","3059"
"","SGR","SGR-BOOM_S07_B_ZIJ-D","602"
"","SGR","SGR-BOOM_VERPLANTEN_KROON-SO","499"
"","SGR","SGR-BOOM_S11_B_ZIJ-D","619"
"","SGR","SGR-BOOM_S08_D_ZIJ-D","609"
"V","SGR","V-SGR-BOOM_30","400"
"V","SGR","V-SGR-BOOM_30","399"
"V","SGR","V-SGR-BOOM_30","397"
"V","SGR","V-SGR-BOOM_30","393"
"V","SGR","V-SGR-BOOM_30","392"
"V","SGR","V-SGR-BOOM_30","395"
"V","SGR","V-SGR-BOOM_30","396"
"V","SGR","V-SGR-BOOM_30","401"
"V","SGR","V-SGR-BOOM_30","394"
"V","SGR","V-SGR-BOOM_30","398"
"","SGR","SGR-BOOM_S01_Q_ZIJ-D","560"
"","SGR","SGR-BOOM_S01_M_ZIJ-D","556"
"","SGR","SGR-BOOM_S01_E_ZIJ-D","548"
"","SGR","SGR-BOOM_S05_E_ZIJ-D","587"
"","SGR","SGR-BOOM_S05_G_ZIJ-D","589"
"","SGR","SGR-BOOM_30","490"
"","SGR","SGR-BOOM_30","492"
"","SGR","SGR-BOOM_30","486"
"","SGR","SGR-BOOM_30","489"
"","SGR","SGR-BOOM_30","493"
"","SGR","SGR-BOOM_30","484"
"","SGR","SGR-BOOM_30","491"
"","SGR","SGR-BOOM_30","485"
"","SGR","SGR-BOOM_30","487"
"","SGR","SGR-BOOM_30","488"
"","SGR","SGR-BOOM_S01_U_ZIJ-D","564"
"","SGR","SGR-BOOM_S10_B_ZIJ-D","617"
"V","SGR","V-SGR-BOOM_STAM-SO","406"
"","SGR","SGR-BOOM_S05_B_ZIJ-D","584"
"","SGR","SGR-BOOM_S01_C_ZIJ-D","546"
"V","SGR","V-SGR-BOOM_2E GROOTTE","3060"
"","SGR","SGR-BOOM_S12_B_ZIJ-D","621"
"V","SGR","V-SGR-BOOM_KROON-SO","405"
"","SGR","SGR-BOOM_S01_K_ZIJ-D","554"
"","SGR","SGR-BOOM_S02_A_ZIJ-D","569"
"","SGR","SGR-BOOM_2E GROOTTE","3036"
"","SGR","SGR-BOOM_S01_G_ZIJ-D","550"
"B","SGR","B-SGR-BOOM_3E GROOTTE","3033"
"","SGR","SGR-BOOM_S09_D_ZIJ-D","613"
"V","SGR","V-SGR-BOOM_VERPLANTEN_KROON-SO","407"
"","SGR","SGR-BOOM_S09_C_ZIJ-D","612"
"","SGR","SGR-BOOM_VERPLANTEN-SO","3048"
"","SGR","SGR-BOOM_S08_A_ZIJ-D","606"
"V","SGR","V-SGR-BOOM_GBKN-SO","404"
"","SGR","SGR-BOOM_S03_A_ZIJ-D","576"
"","SGR","SGR-BOOM_S02_E_ZIJ-D","573"
"","SGR","SGR-BOOM_S01_X_ZIJ-D","567"
"","SGR","SGR-BOOM_S08_C_ZIJ-D","608"
"","SGR","SGR-BOOM_S02_G_ZIJ-D","575"
"","SGR","SGR-BOOM_S01_A_ZIJ-D","544"
"","SGR","SGR-BOOM_S07_E_ZIJ-D","605"
"","SGR","SGR-BOOM_S01_P_ZIJ-D","559"
"","SGR","SGR-BOOM_S01_I_ZIJ-D","552"
"","SGR","SGR-BOOM_40","494"
"","SGR","SGR-BOOM_40","495"
"","SGR","SGR-BOOM_S09_B_ZIJ-D","611"
"V","SGR","V-SGR-BOOM_20","384"
"V","SGR","V-SGR-BOOM_20","386"
"V","SGR","V-SGR-BOOM_20","387"
"V","SGR","V-SGR-BOOM_20","391"
"V","SGR","V-SGR-BOOM_20","390"
"V","SGR","V-SGR-BOOM_20","389"
"V","SGR","V-SGR-BOOM_20","388"
"V","SGR","V-SGR-BOOM_20","382"
"V","SGR","V-SGR-BOOM_20","383"
"V","SGR","V-SGR-BOOM_20","385"
"","SGR","SGR-BOOM_S05_C_ZIJ-D","585"
"","SGR","SGR-BOOM_10","473"
"","SGR","SGR-BOOM_10","470"
"","SGR","SGR-BOOM_10","469"
"","SGR","SGR-BOOM_10","472"
"","SGR","SGR-BOOM_10","466"
"","SGR","SGR-BOOM_10","465"
"","SGR","SGR-BOOM_10","464"
"","SGR","SGR-BOOM_10","467"
"","SGR","SGR-BOOM_10","471"
"","SGR","SGR-BOOM_10","468"
"","SGR","SGR-BOOM_S01_D_ZIJ-D","547"
"","SGR","SGR-BOOM_S12_A_ZIJ-D","620"
"","SGR","SGR-BOOM_S07_C_ZIJ-D","603"
"","SGR","SGR-BOOM_GBKN-SO","496"
"","SGR","SGR-BOOM_S02_F_ZIJ-D","574"
"","SGR","SGR-BOOM_S02_C_ZIJ-D","571"
"V","SGR","V-SGR-BOOM_VERPLANTEN_STAM-SO","408"
"","SGR","SGR-BOOM_S05_H_ZIJ-D","590"
"","SGR","SGR-BOOM_S01_Y_ZIJ-D","568"
"","SGR","SGR-BOOM_S01_H_ZIJ-D","551"
"","SGR","SGR-BOOM_S01_V_ZIJ-D","565"
"","SGR","SGR-BOOM_S01_O_ZIJ-D","558"
"","SGR","SGR-BOOM_S04_B_ZIJ-D","581"
"","SGR","SGR-BOOM_S01_F_ZIJ-D","549"
"","SGR","SGR-BOOM_1E GROOTTE","3035"
"","SGR","SGR-BOOM_3E GROOTTE","3037"
"","SGR","SGR-BOOM_S01_S_ZIJ-D","562"
"","SGR","SGR-TEELGROND_02_KL-SO","3490"
"V","SGR","V-SGR-TEELGROND_01_KL-SO","3526"
"","SGR","SGR-TEELGROND_01_KL-SO","3489"
"","SGR","SGR-TEELGROND_02-SO","539"
"V","SGR","V-SGR-TEELGROND_01-SO","445"
"V","SGR","V-SGR-TEELGROND_02_KL-SO","3527"
"","SGR","SGR-TEELGROND_01-SO","538"
"V","SGR","V-SGR-TEELGROND_02-SO","446"
"","SGR","SGR-BOMENRIJ","3041"
"","SGR","SGR-BEPLANTING_SOORT_01-SO","450"
"","SGR","SGR-BEPLANTING_SOORT_01_KL-SO","3457"
"V","SGR","V-SGR-BEPLANTING_SOORT_01_KL-SO","3494"
"V","SGR","V-SGR-BEPLANTING_SOORT_02_KL-SO","3495"
"V","SGR","V-SGR-BEPLANTING_SOORT_02-SO","359"
"","SGR","SGR-BEPLANTING_SOORT_02_KL-SO","3458"
"V","SGR","V-SGR-BEPLANTING_SOORT_01-SO","358"
"","SGR","SGR-BEPLANTING_SOORT_02-SO","451"
"","SGR","SGR-BEPLANTING_MATERIAALGRENS","3039"
"","SGR","SGR-GROND-SO","515"
"V","SGR","V-SGR-GROND_KL-SO","3510"
"V","SGR","V-SGR-GROND-SO","423"
"","SGR","SGR-GROND_KL-SO","3473"
"","SGR","SGR-DOORWORTELBARE RUIMTE","3054"
"","SGR","SGR-SOORTAANDUIDING-SO","536"
"V","SGR","V-SGR-GRAS_GESTABILISEERD_KL-SO","3507"
"","SGR","SGR-GRAS_RUIGGRAS-SO","512"
"","SGR","SGR-GRAS_GAZON_KL-SO","3469"
"","SGR","SGR-GRAS_KUNSTGRAS-SO","511"
"","SGR","SGR-GRAS_GESTABILISEERD-SO","510"
"","SGR","SGR-GRAS_02_KL-SO","3468"
"V","SGR","V-SGR-GRAS_GAZON_KL-SO","3506"
"","SGR","SGR-GRAS_KUNSTGRAS_KL-SO","3471"
"","SGR","SGR-GRAS_RUIGGRAS_KL-SO","3472"
"","SGR","SGR-GRAS_01-SO","507"
"V","SGR","V-SGR-GRAS_01-SO","415"
"V","SGR","V-SGR-GRAS_GESTABILISEERD-SO","418"
"V","SGR","V-SGR-GRAS_02-SO","416"
"V","SGR","V-SGR-GRAS_02_KL-SO","3505"
"","SGR","SGR-GRAS_GESTABILISEERD_KL-SO","3470"
"V","SGR","V-SGR-GRAS_RUIGGRAS-SO","420"
"V","SGR","V-SGR-GRAS_KUNSTGRAS-SO","419"
"","SGR","SGR-GRAS_01_KL-SO","3467"
"","SGR","SGR-GRAS_GAZON-SO","509"
"V","SGR","V-SGR-GRAS_01_KL-SO","3504"
"V","SGR","V-SGR-GRAS_RUIGGRAS_KL-SO","3509"
"","SGR","SGR-GRAS_02-SO","508"
"V","SGR","V-SGR-GRAS_KUNSTGRAS_KL-SO","3508"
"V","SGR","V-SGR-GRAS_GAZON-SO","417"
"","SGR","SGR-BOOMGAARD_KLEINFRUIT-SO","3043"
"","SGR","SGR-BOOMGAARD_LAAGSTAM-SO","3044"
"","SGR","SGR-BOOMGAARD_WIJN-SO","3045"
"","SGR","SGR-BOOMGAARD_HOOGSTAM-SO","3042"
"V","SGR","V-SGR-VASTEPLANTEN_KL-SO","3528"
"V","SGR","V-SGR-VASTEPLANTEN-SO","447"
"","SGR","SGR-VASTEPLANTEN_KL-SO","3491"
"","SGR","SGR-VASTEPLANTEN-SO","541"
"","SGR","SGR-BOUWLAND_BOLLENTEELT-SO","3051"
"","SGR","SGR-BOUWLAND_AKKERBOUW-SO","3050"
"","SGR","SGR-BOUWLAND_VOLLEGRONDSTEELT-SO","3053"
"","SGR","SGR-BOUWLAND_BRAAKLIGGEND-SO","3052"
"","SGR","SGR-BOUWLAND-SO","3049"
"V","SGR","V-SGR-MAAIVELD-SO","437"
"V","SGR","V-SGR-MAAIVELD_KL-SO","3517"
"","SGR","SGR-MAAIVELD_KL-SO","3480"
"","SGR","SGR-MAAIVELD-SO","529"
"","SGR","SGR-SPORTVELD_GRAS-SO","513"
"","SGR","SGR-SPORTVELD_GRAS_KUNSTGRAS_KL-SO","3487"
"V","SGR","V-SGR-SPORTVELD_GRAS_KUNSTGRAS-SO","422"
"V","SGR","V-SGR-SPORTVELD_GRAS_KL-SO","3523"
"","SGR","SGR-SPORTVELD_GRAS_KUNSTGRAS-SO","514"
"V","SGR","V-SGR-SPORTVELD_GRAS_KUNSTGRAS_KL-SO","3524"
"","SGR","SGR-SPORTVELD_GRAS_KL-SO","3486"
"V","SGR","V-SGR-SPORTVELD_GRAS-SO","421"
"V","SGR","V-SGR-BOSPLANTSOEN-SO","413"
"V","SGR","V-SGR-BOSPLANTSOEN_KL-SO","3503"
"","SGR","SGR-BOSPLANTSOEN-SO","505"
"","SGR","SGR-BOSPLANTSOEN_KL-SO","3466"
"V","SGR","V-SGR-WATERPLANTEN-SO","448"
"","SGR","SGR-WATERPLANTEN-SO","542"
"","SGR","SGR-WATERPLANTEN_KL-SO","3492"
"V","SGR","V-SGR-WATERPLANTEN_KL-SO","3529"
"V","SGR","V-SGR-WISSELBEPLANTING-SO","449"
"","SGR","SGR-WISSELBEPLANTING-SO","543"
"V","SGR","V-SGR-WISSELBEPLANTING_KL-SO","3530"
"","SGR","SGR-WISSELBEPLANTING_KL-SO","3493"
"","SGR","SGR-STRUWEEL-SO","537"
"V","SGR","V-SGR-STRUWEEL_KL-SO","3525"
"V","SGR","V-SGR-STRUWEEL-SO","444"
"","SGR","SGR-STRUWEEL_KL-SO","3488"
"V","SGR","V-SGR-BOMENZAND-SO","362"
"","SGR","SGR-BOMENZAND-SO","454"
"V","SGR","V-SGR-BOMENZAND_KL-SO","3498"
"","SGR","SGR-BOMENZAND_KL-SO","3461"
"","SGR","SGR-HOUTOPSTAND-SO","527"
"V","SGR","V-SGR-HOUTOPSTAND_KL-SO","3512"
"","SGR","SGR-HOUTOPSTAND_LOOF_KL-SO","3477"
"","SGR","SGR-HOUTOPSTAND_GEMENGD-SO","524"
"V","SGR","V-SGR-HOUTOPSTAND_NAALD-SO","434"
"V","SGR","V-SGR-HOUTOPSTAND_GEMENGD-SO","432"
"","SGR","SGR-HOUTOPSTAND_LOOF-SO","525"
"","SGR","SGR-HOUTOPSTAND_KL-SO","3475"
"V","SGR","V-SGR-HOUTOPSTAND_LOOF-SO","433"
"V","SGR","V-SGR-HOUTOPSTAND_LOOF_KL-SO","3514"
"V","SGR","V-SGR-HOUTOPSTAND-SO","435"
"","SGR","SGR-HOUTOPSTAND_NAALD_KL-SO","3478"
"V","SGR","V-SGR-HOUTOPSTAND_GEMENGD_KL-SO","3513"
"","SGR","SGR-HOUTOPSTAND_GEMENGD_KL-SO","3476"
"","SGR","SGR-HOUTOPSTAND_NAALD-SO","526"
"V","SGR","V-SGR-HOUTOPSTAND_NAALD_KL-SO","3515"
"","SGR","SGR-HONDENTOILET-SO","523"
"V","SGR","V-SGR-HONDENTOILET-SO","431"
"","SGR","SGR-RIETLAND-SO","534"
"V","SGR","V-SGR-RIETLAND_KL-SO","3521"
"","SGR","SGR-RIETLAND_KL-SO","3484"
"V","SGR","V-SGR-RIETLAND-SO","442"
"","SGR","SGR-BOOMTEELT-SO","3046"
"V","SGR","V-SGR-CONIFEER","414"
"","SGR","SGR-CONIFEER","506"
"","SGR","SGR-HEIDE-SO","3057"
"","SGR","SGR-HOUTWAL-SO","3062"
"","SGR","SGR-HEESTER_S01_E_ZIJ-D","625"
"","SGR","SGR-HEESTER_S01_A_ZIJ-D","622"
"","SGR","SGR-HEESTER_S01_C_ZIJ-D","624"
"V","SGR","V-SGR-HEESTER_01","427"
"V","SGR","V-SGR-HEESTER_01","424"
"V","SGR","V-SGR-HEESTER_01","425"
"V","SGR","V-SGR-HEESTER_01","426"
"V","SGR","V-SGR-HEESTER_01","428"
