"NLCSObject,""OMSCHRIJVING"",""STATUS"",""DISCIPLINE"",""HOOFDGROEP"",""ARCERING"",""ARCERINGName"",""SYMBOOL"",""SYMBOOLName"",""LAAGNAAM"",""BLineweight"",""BColor"",""BColorA"",""BColorGD"",""BColorGN"",""BColorV"",""BLinetype"",""BLinetypeName"",""NLineweight"",""NColor"",""NColorA"",""NColorGD"",""NColorGN"",""NColorV"",""NLinetype"",""NLinetypeName"",""TLineweight"",""TColor"",""TColorA"",""TColorGD"",""TColorGN"",""TColorV"",""TLinetype"",""TLinetypeName"",""VLineweight"",""VColor"",""VColorA"",""VColorGD"",""VColorGN"",""VColorV"",""VLinetype"",""VLinetypeName"",""VRKL_KORT"",""ID"",""KIND_VAN"""
"http://data.digigo.nu/nlcs/def/23e2532f-5cfa-43f3-af26-234200fa7b02,""GOOT"",""*"",""**"",""VH"","""","""",""http://data.digigo.nu/nlcs/def/c6b1b437-78f4-4ca3-901d-836da63810fa"",""GOOT"",""*-**-VH-GOOT-G/S"",""0.18"",""170"",""172"",""170"",""170"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""170"",""172"",""170"",""170"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""170"",""172"",""170"",""170"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""170"",""172"",""170"",""170"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""2348"","""""
"http://data.digigo.nu/nlcs/def/c4d6f238-7911-4c3a-b518-bba14587fa55,""GESLOTENVERHARDING"",""*"",""**"",""VH"",""http://data.digigo.nu/nlcs/def/89d0890d-89f4-43b0-a651-eb4f7a1825dc"",""GESLOTEN"",""http://data.digigo.nu/nlcs/def/8f3dee59-d5a8-4e3e-bf34-1a98cb3b8313"",""GESLOTEN"",""*-**-VH-GESLOTENVERHARDING-G/S/A"",""0.18"",""10"",""12"",""10"",""10"",""132,132,132"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""10"",""12"",""10"",""10"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""10"",""12"",""10"",""10"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""10"",""12"",""10"",""10"",""254"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""3342"","""""
"http://data.digigo.nu/nlcs/def/8d4ec917-0e2c-4f98-8452-baf577dc120c,""BEDRIJFSVLOERPLAAT"",""*"",""**"",""VH"",""http://data.digigo.nu/nlcs/def/d043168f-86f3-4df8-bb9f-daa4ddb3d6dd"",""BETONPLAAT"",""http://data.digigo.nu/nlcs/def/21e48e59-0384-4f89-b034-f46450870371"",""BETONPLAAT"",""*-**-VH-BEDRIJFSVLOERPLAAT-G/S/A"",""0.18"",""170"",""172"",""170"",""170"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""170"",""172"",""170"",""170"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""170"",""172"",""170"",""170"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""170"",""172"",""170"",""170"",""254"",""http://data.digigo.nu/nlcs/def/ccb043b0-6078-4384-beed-98473b11889d"",""ZZ-HIDDEN-SO"","""",""2474"","""""
"http://data.digigo.nu/nlcs/def/8efc7f53-57d6-4129-83fb-461a9c53aa13,""DREMPEL"",""*"",""**"",""VH"","""","""","""","""",""*-**-VH-DREMPEL-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""2342"","""""
"http://data.digigo.nu/nlcs/def/ccd225be-80b1-49dc-9bd0-7ee2bdfa0d89,""STOOTBAND"",""*"",""**"",""VH"","""","""",""http://data.digigo.nu/nlcs/def/5a1b44cb-406d-4ac4-bfa1-44bbcafc5d67"",""STOOTBAND"",""*-**-VH-STOOTBAND-G/S"",""0.18"",""7"",""7"",""7"",""7"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"","""",""3050"","""""
"http://data.digigo.nu/nlcs/def/5b3f226b-7eae-44a2-80af-c705375ab869,""VERKEERSTEGEL"",""*"",""**"",""VH"","""","""",""http://data.digigo.nu/nlcs/def/0e1d72e0-7a64-4ab7-8c51-15f75a471eb3"",""VERKEERSTEGEL"",""*-**-VH-VERKEERSTEGEL-G/S"",""0.18"",""7"",""7"",""7"",""7"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"","""",""3051"","""""
"http://data.digigo.nu/nlcs/def/9432f241-dcda-465b-948f-44a888339971,""KNIPLIJN"",""*"",""**"",""VH"","""","""","""","""",""*-**-VH-KNIPLIJN-G"",""0.18"",""251"",""251"",""251"",""251"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""251"",""251"",""251"",""251"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""251"",""251"",""251"",""251"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""251"",""251"",""251"",""251"",""253"",""http://data.digigo.nu/nlcs/def/ccb043b0-6078-4384-beed-98473b11889d"",""ZZ-HIDDEN-SO"","""",""3343"","""""
"http://data.digigo.nu/nlcs/def/0f1e723a-e3b3-478b-b787-bf6dd1f12578,""LEVENSDUURVERLENGENDE MAATREGEL"",""*"",""**"",""VH"","""","""","""","""",""*-**-VH-LEVENSDUURVERLENGENDE MAATREGEL-G"",""0.18"",""170"",""172"",""170"",""170"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""170"",""172"",""170"",""170"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""170"",""172"",""170"",""170"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""170"",""172"",""170"",""170"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""2536"","""""
"http://data.digigo.nu/nlcs/def/b505d03c-0982-4fbc-a7ef-addb12a69fb4,""OPENVERHARDING"",""*"",""**"",""VH"","""","""","""","""",""*-**-VH-OPENVERHARDING-G"",""0.18"",""90"",""92"",""90"",""90"",""173,173,173"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""90"",""92"",""90"",""90"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""90"",""92"",""90"",""90"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""90"",""92"",""90"",""90"",""254"",""http://data.digigo.nu/nlcs/def/ccb043b0-6078-4384-beed-98473b11889d"",""ZZ-HIDDEN-SO"","""",""2519"","""""
"http://data.digigo.nu/nlcs/def/2f60c9e7-8a19-4f9b-8c5d-c3870f184d89,""KANTVERHARDING"",""*"",""**"",""VH"","""","""","""","""",""*-**-VH-KANTVERHARDING-G"",""0.18"",""60"",""62"",""60"",""60"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""210"",""210"",""210"",""210"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""60"",""62"",""60"",""60"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""60"",""62"",""60"",""60"",""253"",""http://data.digigo.nu/nlcs/def/ccb043b0-6078-4384-beed-98473b11889d"",""ZZ-HIDDEN-SO"","""",""2456"","""""
"http://data.digigo.nu/nlcs/def/aebc274e-a282-4a13-897d-8bc3f4d547bb,""HERSTRATEN"",""*"",""**"",""VH"",""http://data.digigo.nu/nlcs/def/367d47d7-36e0-4c00-8c68-279e2b822fe4"",""HERSTRATEN"","""","""",""*-**-VH-HERSTRATEN-G/A"",""0.18"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""4091"","""""
"http://data.digigo.nu/nlcs/def/1c57a4ea-a540-462a-bdb0-c40c7a75094b,""SPECIAAL"",""*"",""**"",""VH"",""http://data.digigo.nu/nlcs/def/f161fd36-4cc9-4d95-9f42-cc5f6bdbfdcc"",""SPECIAAL"",""http://data.digigo.nu/nlcs/def/658ea155-f8f9-48ac-8cf1-bd1cb1d375b9"",""SPECIAAL"",""*-**-VH-SPECIAAL-G/S/A"",""0.18"",""150"",""152"",""150"",""150"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""150"",""152"",""150"",""150"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""150"",""152"",""150"",""150"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""150"",""152"",""150"",""150"",""254"",""http://data.digigo.nu/nlcs/def/ccb043b0-6078-4384-beed-98473b11889d"",""ZZ-HIDDEN-SO"","""",""2525"","""""
"http://data.digigo.nu/nlcs/def/4d301b37-0a9e-4ceb-92f7-f9ba322e56f1,""ROOSTER"",""*"",""**"",""VH"",""http://data.digigo.nu/nlcs/def/136deb3d-2759-40e3-aa80-7bf11cc1eb69"",""ROOSTER"",""http://data.digigo.nu/nlcs/def/4a7ed96f-3ece-40ca-89f8-55ef4997370b"",""ROOSTER"",""*-**-VH-ROOSTER-G/S/A"",""0.18"",""150"",""152"",""150"",""150"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""150"",""152"",""150"",""150"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""150"",""152"",""150"",""150"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""150"",""152"",""150"",""150"",""254"",""http://data.digigo.nu/nlcs/def/ccb043b0-6078-4384-beed-98473b11889d"",""ZZ-HIDDEN-SO"","""",""2523"","""""
"http://data.digigo.nu/nlcs/def/12efb98c-1863-41db-a726-5f82f462e9eb,""MATERIAALGRENS"",""*"",""**"",""VH"","""","""","""","""",""*-**-VH-MATERIAALGRENS-G"",""0.18"",""7"",""7"",""7"",""7"",""253"",""http://data.digigo.nu/nlcs/def/ccb043b0-6078-4384-beed-98473b11889d"",""ZZ-HIDDEN-SO"",""0.35"",""7"",""7"",""7"",""7"",""253"",""http://data.digigo.nu/nlcs/def/ccb043b0-6078-4384-beed-98473b11889d"",""ZZ-HIDDEN-SO"",""0.25"",""7"",""7"",""7"",""7"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""2462"","""""
"http://data.digigo.nu/nlcs/def/be07e492-ab81-4af3-844a-09bd98cb7017,""VERKANTING"",""*"",""**"",""VH"","""","""","""","""",""*-**-VH-VERKANTING-G"",""0.18"",""7"",""7"",""7"",""7"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""2537"","""""
"http://data.digigo.nu/nlcs/def/ac6b37f7-c839-4c4d-9bce-08a5ba88d1b6,""REPARATIES"",""*"",""**"",""VH"","""","""","""","""",""*-**-VH-REPARATIES-G"",""0.18"",""170"",""172"",""170"",""170"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""170"",""172"",""170"",""170"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""170"",""172"",""170"",""170"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""170"",""172"",""170"",""170"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""2535"","""""
"http://data.digigo.nu/nlcs/def/9b3e7eac-585c-4299-807c-3286a8a26a28,""ONVERHARD_ZAND"",""*"",""**"",""VH"","""","""","""","""",""*-**-VH-ONVERHARD_ZAND-G"",""0.18"",""210"",""210"",""210"",""210"",""255,255,153"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""210"",""210"",""210"",""210"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""210"",""210"",""210"",""210"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""210"",""210"",""210"",""210"",""254"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""3510"",""2936"""
"http://data.digigo.nu/nlcs/def/99db1524-7f78-46a6-a788-996f7c9270b0,""ONVERHARD_BOOMSCHORS"",""*"",""**"",""VH"","""","""","""","""",""*-**-VH-ONVERHARD_BOOMSCHORS-G"",""0.18"",""210"",""210"",""210"",""210"",""243,245,246"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""210"",""210"",""210"",""210"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""210"",""210"",""210"",""210"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""210"",""210"",""210"",""210"",""254"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""3509"",""2936"""
"http://data.digigo.nu/nlcs/def/a056412e-0022-491c-ba2a-a61c6011598c,""ONVERHARD_KLEI"",""*"",""**"",""VH"","""","""","""","""",""*-**-VH-ONVERHARD_KLEI-G"",""0.18"",""210"",""212"",""210"",""210"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""210"",""212"",""210"",""210"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""210"",""212"",""210"",""210"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""210"",""212"",""210"",""210"",""254"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""2938"",""2936"""
"http://data.digigo.nu/nlcs/def/cd91baf8-932f-450d-ba33-e092e9bc8566,""ONVERHARD_HOUTSNIPPERS"",""*"",""**"",""VH"",""http://data.digigo.nu/nlcs/def/b1091789-a4db-4583-8233-506a39c4c7c5"",""HOUTSNIPPERS"",""http://data.digigo.nu/nlcs/def/b7fd0b80-21cc-47ee-8602-46c89e8db43e"",""HOUTSNIPPERS"",""*-**-VH-ONVERHARD_HOUTSNIPPERS-G/S/A"",""0.18"",""210"",""212"",""210"",""210"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""210"",""212"",""210"",""210"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""210"",""212"",""210"",""210"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""210"",""212"",""210"",""210"",""254"",""http://data.digigo.nu/nlcs/def/ccb043b0-6078-4384-beed-98473b11889d"",""ZZ-HIDDEN-SO"","""",""2514"",""2936"""
"http://data.digigo.nu/nlcs/def/a2395a78-e0bc-48bc-858e-1734c3c6263f,""FUNDERING_GRANULAAT"",""*"",""**"",""VH"","""","""","""","""",""*-**-VH-FUNDERING_GRANULAAT-G"",""0.18"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""2495"",""2492"""
"http://data.digigo.nu/nlcs/def/24ad02b0-71d2-4fe0-a2c2-8a038d58777d,""FUNDERING_SLAKKEN"",""*"",""**"",""VH"","""","""","""","""",""*-**-VH-FUNDERING_SLAKKEN-G"",""0.18"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""2500"",""2492"""
"http://data.digigo.nu/nlcs/def/4b094be6-9947-449e-b75b-c44756417931,""FUNDERING_ZAND"",""*"",""**"",""VH"","""","""","""","""",""*-**-VH-FUNDERING_ZAND-G"",""0.18"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""2503"",""2492"""
"http://data.digigo.nu/nlcs/def/161f7d41-be17-4192-bf44-b47e2583bfb1,""FUNDERING_SCHUIMBETON"",""*"",""**"",""VH"","""","""","""","""",""*-**-VH-FUNDERING_SCHUIMBETON-G"",""0.18"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""2499"",""2492"""
"http://data.digigo.nu/nlcs/def/8487b022-43aa-490f-8ec8-50dec763e9ff,""FUNDERING_BIMS"",""*"",""**"",""VH"","""","""","""","""",""*-**-VH-FUNDERING_BIMS-G"",""0.18"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""2493"",""2492"""
"http://data.digigo.nu/nlcs/def/b4a37787-27e9-4f34-bbdb-1edbc1e1be3f,""FUNDERING_EPS"",""*"",""**"",""VH"","""","""","""","""",""*-**-VH-FUNDERING_EPS-G"",""0.18"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""2494"",""2492"""
"http://data.digigo.nu/nlcs/def/2b619e0a-9831-4ba7-81ff-46764e68f9c3,""FUNDERING_ZANDCEMENTSTABILISATIE"",""*"",""**"",""VH"","""","""","""","""",""*-**-VH-FUNDERING_ZANDCEMENTSTABILISATIE-G"",""0.18"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.25"",""7"",""252"",""7"",""7"",""254"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""2504"",""2492"""
