"symboolURI,""id"",""sbibliotheek"",""sbibliotheekURI"",""fase"",""symbool"",""optie"",""fileURL"""
"http://digitalbuildingdata.tech/nlcs/def/fdb130e2-9bf2-452c-8c9a-624d7d9f0665,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_LANTAARN_300MM_2LICHT_HEMELRECHTS_SCHILD-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_2LICHT_HEMELRECHTS_SCHILD-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/98659756-4f26-4477-8a50-f37faa29b499,"""",""SVV"",""http://digitalbuildingdata.tech/nlcs/def/627e16fc-a56b-4a49-8436-db61824911dd"","""",""SVV-VERKEERSTEKEN_B4B-SO.dwg"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVV/SVV-VERKEERSTEKEN_B4B-SO.dwg.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/e33ca0dc-e1f0-4e08-95c6-23e922826713,"""",""SVV"",""http://digitalbuildingdata.tech/nlcs/def/627e16fc-a56b-4a49-8436-db61824911dd"","""",""SVV-VERKEERSTEKEN_B2A-SO.dwg"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVV/SVV-VERKEERSTEKEN_B2A-SO.dwg.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/d2f73c0a-bd1d-4ece-8204-9040bb9a8124,"""",""SVV"",""http://digitalbuildingdata.tech/nlcs/def/627e16fc-a56b-4a49-8436-db61824911dd"","""",""SVV-VERKEERSTEKEN_A19-SO.dwg"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVV/SVV-VERKEERSTEKEN_A19-SO.dwg.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/1e285afc-14a5-4531-8ba8-91d7f3748d96,"""",""SIS"",""http://digitalbuildingdata.tech/nlcs/def/9bd95238-8198-42ff-a96c-dfc3fa148fd3"","""",""SIS-SEIN_TWI_VOETGANGER-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIS/SIS-SEIN_TWI_VOETGANGER-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/50e0f241-b0dd-4a12-b1ac-540aa3668e11,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_LANTAARN_200MM_1LICHT_VRIJ_SCHILD-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_1LICHT_VRIJ_SCHILD-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/6698d993-6fc7-41b3-bfc5-1df9f96183ee,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_LANTAARN_200MM_VOETGANGER-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_VOETGANGER-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/9ef3ffa2-5305-49f4-b466-195b840cc849,"""",""SVV"",""http://digitalbuildingdata.tech/nlcs/def/627e16fc-a56b-4a49-8436-db61824911dd"","""",""SVV-VERKEERSTEKEN_E7_1-SO.dwg"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVV/SVV-VERKEERSTEKEN_E7_1-SO.dwg.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/62523054-20b9-4c28-b581-94f34058eb0d,"""",""SVV"",""http://digitalbuildingdata.tech/nlcs/def/627e16fc-a56b-4a49-8436-db61824911dd"","""",""SVV-VERKEERSTEKEN_B3A-SO.dwg"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVV/SVV-VERKEERSTEKEN_B3A-SO.dwg.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/e06b50af-ff0d-4ffb-8b8b-e66b57b5a94f,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_BEKABELING_LOOPBUFFER-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_BEKABELING_LOOPBUFFER-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/6a30bff0-a7db-4fff-96f6-96bf925ac541,"""",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"","""",""SVH-TEGEL_300X150_DUN_BLOK-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-TEGEL_300X150_DUN_BLOK-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/68109bdf-8080-4df1-8baa-ee1ad8b4abb1,"""",""SVV"",""http://digitalbuildingdata.tech/nlcs/def/627e16fc-a56b-4a49-8436-db61824911dd"","""",""SVV-MARKERING_BETONNING_HOOFD_RECHTS-SO.dwg"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVV/SVV-MARKERING_BETONNING_HOOFD_RECHTS-SO.dwg.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/3bf08c92-9932-4c48-9374-273bfc73e27c,"""",""SSB"",""http://digitalbuildingdata.tech/nlcs/def/a53ed27b-2e60-4a75-916f-17213f0e6095"",""V"",""V-SSB-WISSEL_BAK_HW40_R100-S"","""",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SSB/V-SSB-WISSEL_BAK_HW40_R100-S.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/04f398f5-fcee-4068-8e5e-385ad0f3fb77,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_LANTAARN_300MM_NEGENOOG_SCHILD-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_NEGENOOG_SCHILD-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/3bd3ff03-274e-4a5c-b42f-d3a4e9f8f1a0,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_LANTAARN_300MM_1LICHT_DEELCONFLICTLINKS-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_DEELCONFLICTLINKS-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/5c4195a7-e741-43f9-a5a7-b052d43ea5e1,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_DRAAGCONSTRUCTIE_BEVESTIGING_OPZETSTUK_TYPE2-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_DRAAGCONSTRUCTIE_BEVESTIGING_OPZETSTUK_TYPE2-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/5687df54-3f49-47e4-a76d-85b7993460f3,"""",""SVV"",""http://digitalbuildingdata.tech/nlcs/def/627e16fc-a56b-4a49-8436-db61824911dd"","""",""SVV-VERKEERSTEKEN_E19-SO.dwg"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVV/SVV-VERKEERSTEKEN_E19-SO.dwg.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/bd594a70-a136-4d2f-b823-5841d434eca9,"""",""SVV"",""http://digitalbuildingdata.tech/nlcs/def/627e16fc-a56b-4a49-8436-db61824911dd"","""",""SVV-VERKEERSTEKEN_D1A-SO.dwg"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVV/SVV-VERKEERSTEKEN_D1A-SO.dwg.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/f32e6358-dde0-4e60-a91a-432893cdc897,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_LANTAARN_300MM_2LICHT_HEMELLINKS-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_2LICHT_HEMELLINKS-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/5dd5f6e0-7c0e-4d0e-aebd-3ff080e8dfc4,"""",""SVV"",""http://digitalbuildingdata.tech/nlcs/def/627e16fc-a56b-4a49-8436-db61824911dd"","""",""SVV-MARKERING_BETONNING_RECREATIE_RECHTS-SO.dwg"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVV/SVV-MARKERING_BETONNING_RECREATIE_RECHTS-SO.dwg.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/8713567c-0b99-4c3c-bd5a-4a0abbb93307,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_LANTAARN_300MM_1LICHT_RECHTS_SCHILD-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_RECHTS_SCHILD-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/c2e11298-7d57-4406-ae0f-879d865ed013,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_LANTAARN_300MM_1LICHT_VOL_SCHILD-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_VOL_SCHILD-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/315dbe01-6c66-48fa-a5a8-ddcacbf599c5,"""",""SVV"",""http://digitalbuildingdata.tech/nlcs/def/627e16fc-a56b-4a49-8436-db61824911dd"","""",""SVV-VERKEERSTEKEN_E22-SO.dwg"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVV/SVV-VERKEERSTEKEN_E22-SO.dwg.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/dc4a2c59-ce2b-426c-82ae-c9fea70abd23,"""",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"","""",""SVH-KANTOPSLUITING_GELEIDEBAND_70 200X250-D"",""D"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-KANTOPSLUITING_GELEIDEBAND_70 200X250-D.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/c42aab5a-1531-41c1-9670-3433070e421a,"""",""SVV"",""http://digitalbuildingdata.tech/nlcs/def/627e16fc-a56b-4a49-8436-db61824911dd"","""",""SVV-VERKEERSTEKEN_E10F-SO.dwg"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVV/SVV-VERKEERSTEKEN_E10F-SO.dwg.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/92579a3f-52c1-4a62-9509-72b25c1b5e2a,"""",""SVV"",""http://digitalbuildingdata.tech/nlcs/def/627e16fc-a56b-4a49-8436-db61824911dd"","""",""SVV-VERKEERSTEKEN_E11_RH-SO.dwg"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVV/SVV-VERKEERSTEKEN_E11_RH-SO.dwg.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/827a8eae-5348-4c7b-a9c9-7293a062421d,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_LANTAARN_300MM_1LICHT_VERTBALK_SCHILD-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_VERTBALK_SCHILD-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/da4f99b2-f403-49dd-99ac-b77581457410,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_LANTAARN_300MM_1LICHT_KRUIS-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_KRUIS-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/27553700-8a30-423e-83b1-20374567561d,"""",""SSB"",""http://digitalbuildingdata.tech/nlcs/def/a53ed27b-2e60-4a75-916f-17213f0e6095"",""V"",""V-SSB-COMPENSATIEINRICHTING-S"","""",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SSB/V-SSB-COMPENSATIEINRICHTING-S.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/8f02a627-1fed-4d0c-b7fa-837733789911,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_LANTAARN_300MM_1LICHT_TRAM_SCHILD-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_TRAM_SCHILD-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/473d2e29-2db7-4fe5-bb35-62fea33ad451,"""",""SVV"",""http://digitalbuildingdata.tech/nlcs/def/627e16fc-a56b-4a49-8436-db61824911dd"","""",""SVV-VERKEERSTEKEN_E10E-SO.dwg"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVV/SVV-VERKEERSTEKEN_E10E-SO.dwg.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/2b9bb2f1-a58e-4cfb-a7cc-7fb5218e0a1e,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_LANTAARN_300MM_3LICHT_RECHTS_AFTELLER_SCHILD-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_3LICHT_RECHTS_AFTELLER_SCHILD-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/7f046869-7255-407d-9976-b0358bad6627,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_LANTAARN_200MM_3LICHT_LINKS_SCHILD-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_3LICHT_LINKS_SCHILD-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/3008d7f7-6e33-406a-b8cf-a970ef5f7bb5,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_LANTAARN_300MM_3LICHT_HEMELLINKS_SCHILD-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_3LICHT_HEMELLINKS_SCHILD-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/8acf5e1d-206a-49dd-b368-d33b2ff5569c,"""",""SVV"",""http://digitalbuildingdata.tech/nlcs/def/627e16fc-a56b-4a49-8436-db61824911dd"","""",""SVV-VERKEERSTEKEN_C3-SO.dwg"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVV/SVV-VERKEERSTEKEN_C3-SO.dwg.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/3bf39003-68ee-4c32-9082-da8de22aa8ba,"""",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"","""",""SVH-TEGEL_300X150_DUN_LINT_KL_01-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-TEGEL_300X150_DUN_LINT_KL_01-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/9c35a2b7-10ef-42c4-8a36-fb91a271b8a7,"""",""SIS"",""http://digitalbuildingdata.tech/nlcs/def/9bd95238-8198-42ff-a96c-dfc3fa148fd3"",""V"",""V-SIS-INSTALLATIEKAST-S"","""",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIS/V-SIS-INSTALLATIEKAST-S.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/4935fde2-b093-49a8-ba5c-56906c39ea15,"""",""SVV"",""http://digitalbuildingdata.tech/nlcs/def/627e16fc-a56b-4a49-8436-db61824911dd"","""",""SVV-VERKEERSTEKEN_B9A-SO.dwg"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVV/SVV-VERKEERSTEKEN_B9A-SO.dwg.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/6be00829-bd4c-4b8a-b795-f0ff02dda00c,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_BEKABELING_VERBINDINGSPUT-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_BEKABELING_VERBINDINGSPUT-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/4b66c04f-b1ac-40ef-be22-3d3c256cd721,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_LANTAARN_300MM_3LICHT_HEMEL-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_3LICHT_HEMEL-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/9f318e92-2224-44d1-af78-0adade4cc465,"""",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"","""",""SVH-KANTOPSLUITING_TROTTOIRBAND_180 200X100-D"",""D"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-KANTOPSLUITING_TROTTOIRBAND_180 200X100-D.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/b9e183b5-a091-4f34-8929-560a251ab1c3,"""",""SSB"",""http://digitalbuildingdata.tech/nlcs/def/a53ed27b-2e60-4a75-916f-17213f0e6095"","""",""SSB-BEVESTIGING_DWARSLIGGER_GROEFRAIL_CONSTRUCTIEWERK_2-D"",""D"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SSB/SSB-BEVESTIGING_DWARSLIGGER_GROEFRAIL_CONSTRUCTIEWERK_2-D.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/c635450c-f23e-4ad6-85b8-5b785c388709,"""",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"","""",""SVH-BSS_WAALFORMAAT_HALFST_01-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-BSS_WAALFORMAAT_HALFST_01-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/8a7953d9-4675-4e16-989d-d99b5c1ac18d,"""",""SIS"",""http://digitalbuildingdata.tech/nlcs/def/9bd95238-8198-42ff-a96c-dfc3fa148fd3"","""",""SIS-PUT_PK315-D"",""D"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIS/SIS-PUT_PK315-D.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/4dbc87ef-6089-4479-b3e1-34ca7d0c57e0,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_LANTAARN_300MM_1LICHT_HEMELRECHTS_SCHILD-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_HEMELRECHTS_SCHILD-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/57003ca1-761f-4028-8d61-aee434d2be35,"""",""SVV"",""http://digitalbuildingdata.tech/nlcs/def/627e16fc-a56b-4a49-8436-db61824911dd"","""",""SVV-MARKERING_BETONNING_SCHEIDING_GELIJK-SO.dwg"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVV/SVV-MARKERING_BETONNING_SCHEIDING_GELIJK-SO.dwg.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/72923fb2-f9c5-43c4-9bda-120e8937c43d,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS_SCHILD-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS_SCHILD-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/c5d16997-7d81-4780-b599-84316fdaf0f9,"""",""SVV"",""http://digitalbuildingdata.tech/nlcs/def/627e16fc-a56b-4a49-8436-db61824911dd"","""",""SVV-MARKERING_BETONNING_RECREATIE_LINKS-SO.dwg"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVV/SVV-MARKERING_BETONNING_RECREATIE_LINKS-SO.dwg.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/211917dc-f6ea-462d-b831-275caa768876,"""",""SVV"",""http://digitalbuildingdata.tech/nlcs/def/627e16fc-a56b-4a49-8436-db61824911dd"","""",""SVV-VERKEERSTEKEN_D1B-SO.dwg"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVV/SVV-VERKEERSTEKEN_D1B-SO.dwg.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/b58340e5-74e0-4ee1-a589-df1b7337fa03,"""",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"","""",""SVH-SBS_KEIFORMAAT_HALFST_KL_01-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-SBS_KEIFORMAAT_HALFST_KL_01-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/8f1a5c16-6aa0-4a36-9f01-88785530c7e6,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_LANTAARN_300MM_1LICHT_VOL-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_VOL-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/9334778a-3388-45ac-9994-bc91df8a957e,"""",""SVV"",""http://digitalbuildingdata.tech/nlcs/def/627e16fc-a56b-4a49-8436-db61824911dd"","""",""SVV-VERKEERSTEKEN_E15-SO.dwg"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVV/SVV-VERKEERSTEKEN_E15-SO.dwg.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/baf6f562-71fd-451c-ae83-553b1f48a8a4,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_LANTAARN_300MM_1LICHT_DEELCONFLICTRECHTS_SCHILD-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_DEELCONFLICTRECHTS_SCHILD-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/1d483d08-9a5b-4112-b294-03a11e39c628,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_LANTAARN_300MM_1LICHT_J37-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_J37-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/c39fe869-3ff4-465f-a94c-37258afdb412,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_LANTAARN_200MM_3LICHT_HEMELLINKS_AFTELLER_SCHILD-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_3LICHT_HEMELLINKS_AFTELLER_SCHILD-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/411dbbf0-4fee-4485-8f3b-6a429408527e,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_DRAAGCONSTRUCTIE_BEVESTIGING_OPZETSTUK_TYPE3T-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_DRAAGCONSTRUCTIE_BEVESTIGING_OPZETSTUK_TYPE3T-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/bbcf68ed-6416-4ae9-81b1-0119de004224,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_LANTAARN_300MM_2LICHT_RECHTS_SCHILD-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_2LICHT_RECHTS_SCHILD-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/9470879c-6656-4205-9f2a-c5f2c5c5f164,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_CAMERA_KENTEKEN-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_CAMERA_KENTEKEN-SO.dwg"""
"http://digitalbuildingdata.tech/nlcs/def/1b4df8b7-4cc4-4068-aed3-0ac51db3736a,"""",""SIW"",""http://digitalbuildingdata.tech/nlcs/def/ea29580c-9068-417a-8b2a-8bdecfdbd51a"","""",""SIW-VRI_LANTAARN_200MM_1LICHT_VOETGLINKS_SCHILD-SO"",""SO"",""https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_1LICHT_VOETGLINKS_SCHILD-SO.dwg"""
