"lijntypeURI","id","hoofdgroep","omschrijving","finalCleanName","fase","optie","autocaddef"
"http://digitalbuildingdata.tech/nlcs/def/d87b75c6-1f8a-4bd4-a144-38f38610a5e9","816","KL","V-KL-WARMTENET BRONLEIDING-SO","WARMTENET BRONLEIDING","V","SO","A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5,-2,[""WB"",NLCS-ISO,S=1,U=0.0,X=-0.85,Y=-0.50],-2"
"http://digitalbuildingdata.tech/nlcs/def/487d1c7c-1021-4f66-8782-b51acc17718c","818","KL","V-KL-KOUDENET RETOUR-SO","KOUDENET RETOUR","V","SO","A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5,-2,[""KR"",NLCS-ISO,S=1,U=0.0,X=-0.70,Y=-0.50],-2"
"http://digitalbuildingdata.tech/nlcs/def/b09c7da0-8cb7-43f3-929a-18a9a77f2cbc","819","KL","V-KL-KOUDENET BRONLEIDING-SO","KOUDENET BRONLEIDING","V","SO","A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5,-2,[""KB"",NLCS-ISO,S=1,U=0.0,X=-0.70,Y=-0.50],-2"
"http://digitalbuildingdata.tech/nlcs/def/10dd481e-2341-421a-a93b-650d14f34928","820","KL","V-KL-KOUDENET AANVOER-SO","KOUDENET AANVOER","V","SO","A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5,-2,[""KA"",NLCS-ISO,S=1,U=0.0,X=-0.75,Y=-0.50],-2"
"http://digitalbuildingdata.tech/nlcs/def/fb4d5105-ad34-4402-ba03-22dce29e840f","821","KL","V-KL-WARMTENET MANTELBUIS-SO","WARMTENET MANTELBUIS","V","SO","A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5,-2,[""WMB"",NLCS-ISO,S=1,U=0.0,X=-1.30,Y=-0.50],-2"
"http://digitalbuildingdata.tech/nlcs/def/1cce78c9-d3a2-466a-acc3-9dbf4d5b69f2","826","KL","KL-DATA_GLASVEZEL_BORING-SO","DATA_GLASVEZEL_BORING","","SO","A,5,-1,1,-1"
"http://digitalbuildingdata.tech/nlcs/def/d5007696-7ec4-47f0-8c1a-0229c32f89a9","828","KL","KL-HARTLIJN TRACE-SO","HARTLIJN TRACE","","SO","A,2.5,-1,-1"
"http://digitalbuildingdata.tech/nlcs/def/4b211f43-d69e-493d-a64c-fbb84942b1f9","829","KL","KL-KOUDENET AANVOER-SO","KOUDENET AANVOER","","SO","A,7,-2,[""KA"",NLCS-ISO,S=1,U=0.0,X=-0.75,Y=-0.50],-2"
"http://digitalbuildingdata.tech/nlcs/def/558f62c3-e300-44c4-8b1f-c042929ae250","830","KL","KL-KOUDENET BRONLEIDING-SO","KOUDENET BRONLEIDING","","SO","A,7,-2,[""KB"",NLCS-ISO,S=1,U=0.0,X=-0.70,Y=-0.50],-2"
"http://digitalbuildingdata.tech/nlcs/def/8515e494-6aba-42ed-8a29-dcafc3cf5dea","831","KL","KL-KOUDENET RETOUR-SO","KOUDENET RETOUR","","SO","A,7,-2,[""KR"",NLCS-ISO,S=1,U=0.0,X=-0.70,Y=-0.50],-2"
"http://digitalbuildingdata.tech/nlcs/def/a06f3983-b4c9-4bd2-b8ac-07fa406e4b20","835","KL","KL-STROOK-SO","STROOK","","SO","A,2,-2"
"http://digitalbuildingdata.tech/nlcs/def/61395606-c80a-46c5-9b67-11a0134c74bc","836","KL","KL-TRACE-SO","TRACE","","SO","A,2,-2"
"http://digitalbuildingdata.tech/nlcs/def/04c4fc19-e94f-4c9e-81f4-67e4e1441e0d","837","KL","KL-WARMTENET AANVOER-SO","WARMTENET AANVOER","","SO","A,7,-2,[""WA"",NLCS-ISO,S=1,U=0.0,X=-0.90,Y=-0.50],-2"
"http://digitalbuildingdata.tech/nlcs/def/e455ad72-c51a-4e37-bf43-9184b17318c6","838","KL","KL-WARMTENET BRONLEIDING-SO","WARMTENET BRONLEIDING","","SO","A,7,-2,[""WB"",NLCS-ISO,S=1,U=0.0,X=-0.85,Y=-0.50],-2"
"http://digitalbuildingdata.tech/nlcs/def/75404808-372d-466f-8706-9f5480944c77","839","KL","KL-WARMTENET MANTELBUIS-SO","WARMTENET MANTELBUIS","","SO","A,7,-2,[""WMB"",NLCS-ISO,S=1,U=0.0,X=-1.30,Y=-0.50],-2"
"http://digitalbuildingdata.tech/nlcs/def/fcdb92bb-5b84-4e42-afa4-40d862cac454","840","KL","KL-WARMTENET RETOUR-SO","WARMTENET RETOUR","","SO","A,7,-2,[""WR"",NLCS-ISO,S=1,U=0.0,X=-0.85,Y=-0.50],-2"
"http://digitalbuildingdata.tech/nlcs/def/b71e14b5-5dd6-470e-a822-6476427f2e58","841","KL","V-KL-DATA_GLASVEZEL_BORING-SO","DATA_GLASVEZEL_BORING","V","SO","A,2.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],2.5,-1,1,-1"
"http://digitalbuildingdata.tech/nlcs/def/b313865b-5fa5-42c4-b42a-d2538edb0836","843","KL","V-KL-STROOK-SO","STROOK","V","SO","A,1,[VERWIJDEREN2,NLCS.SHX,s=0.5],1,-2"
"http://digitalbuildingdata.tech/nlcs/def/1eac4b8a-9aa5-4c81-a55d-7e94d421ae07","844","KL","V-KL-WARMTENET AANVOER-SO","WARMTENET AANVOER","V","SO","A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5,-2,[""WA"",NLCS-ISO,S=1,U=0.0,X=-0.90,Y=-0.50],-2"
