"lijntypeURI","id","hoofdgroep","omschrijving","finalCleanName","fase","optie","autocaddef"
"http://digitalbuildingdata.tech/nlcs/def/8b8e511c-1f8f-4319-b21e-7afac225556f","57","BV","BV-GELEIDERAIL_K-SO","GELEIDERAIL_K","","SO","A,2,-1,[GELEIDERAIL-K,NLCS.SHX,s=0.5],-1"
"http://digitalbuildingdata.tech/nlcs/def/8dda4f1e-1cc5-4607-82ed-d9ce621a48af","58","BV","V-BV-GELEIDERAIL_K-SO","BGELEIDERAIL_K","V","SO","A,2,-1,[GELEIDERAIL-K,NLCS.SHX,s=0.5],-1,2,-1,[GELEIDERAIL-K,NLCS.SHX,s=0.5],-1,2,-1,[GELEIDERAIL-K,NLCS.SHX,s=0.5],-1,2,-2,[VERWIJDEREN2,NLCS.SHX,s=0.5],-2"
"http://digitalbuildingdata.tech/nlcs/def/9aa0f47e-6535-4121-8987-27906048194d","59","BV","BV-F2DL40080-SO","F2DL40080","","SO","A,2,-1,[F2DL40080,NLCS.SHX,s=0.5],-1"
"http://digitalbuildingdata.tech/nlcs/def/f9c7e0c7-fc35-497b-8b48-07db1511c4c6","60","BV","V-BV-F2DL40080-SO","BF2DL40080","V","SO","A,2,-1,[F2DL40080,NLCS.SHX,s=0.5],-1,2,-1,[F2DL40080,NLCS.SHX,s=0.5],-1,2,-1,[F2DL40080,NLCS.SHX,s=0.5],-1,2,-2,[VERWIJDEREN2,NLCS.SHX,s=0.6],-2"
"http://digitalbuildingdata.tech/nlcs/def/870be656-a49f-4509-8e6a-316db3dc43bb","61","BV","BV-VLP2DL13380-SO","VLP2DL13380","","SO","A,2,-1,[VLP2DL13380,NLCS.SHX,s=0.5],-1"
"http://digitalbuildingdata.tech/nlcs/def/aafb5ba1-466b-49f2-83d9-dac310c3c751","62","BV","V-BV-VLP2DL13380-SO","BVLP2DL13380","V","SO","A,2,-1,[VLP2DL13380,NLCS.SHX,s=0.5],-1,2,-1,[VLP2DL13380,NLCS.SHX,s=0.5],-1,2,-1,[VLP2DL13380,NLCS.SHX,s=0.5],-1,2,-2,[VERWIJDEREN2,NLCS.SHX,s=0.6],-2"
"http://digitalbuildingdata.tech/nlcs/def/2e7a06ab-51c2-498d-b344-2b8d61f80d33","63","BV","BV-VLP2R13380-SO","VLP2R13380","","SO","A,2,-1,[VLP2R13380,NLCS.SHX,s=0.5],-1"
"http://digitalbuildingdata.tech/nlcs/def/73d889e1-57e0-4328-b27e-8c1dc7cf0291","64","BV","V-BV-VLP2R13380-SO","BVLP2R13380","V","SO","A,2,-1,[VLP2R13380,NLCS.SHX,s=0.5],-1,2,-1,[VLP2R13380,NLCS.SHX,s=0.5],-1,2,-1,[VLP2R13380,NLCS.SHX,s=0.5],-1,2,-2,[VERWIJDEREN2,NLCS.SHX,s=0.6],-2"
"http://digitalbuildingdata.tech/nlcs/def/0d7e3a33-141f-461f-b2a0-b9bbcea3a87e","65","BV","BV-VLP1DL13360-SO","VLP1DL13360","","SO","A,2,-1,[VLP1DL13360,NLCS.SHX,s=0.5],-1"
"http://digitalbuildingdata.tech/nlcs/def/88395e4b-b759-49d2-991f-07a553ffc955","66","BV","V-BV-VLP1DL13360-SO","BVLP1DL13360","V","SO","A,2,-1,[VLP1DL13360,NLCS.SHX,s=0.5],-1,2,-1,[VLP1DL13360,NLCS.SHX,s=0.5],-1,2,-1,[VLP1DL13360,NLCS.SHX,s=0.5],-1,2,-2,[VERWIJDEREN2,NLCS.SHX,s=0.6],-2"
"http://digitalbuildingdata.tech/nlcs/def/c4d5b442-4da2-48ab-b83e-98a701406ed4","67","BV","BV-VLP1LV13360-SO","VLP1LV13360","","SO","A,2,-1,[VLP1LV13360,NLCS.SHX,s=0.5],-1"
"http://digitalbuildingdata.tech/nlcs/def/53b8ba20-445b-45f3-b4e8-fc990da02374","68","BV","V-BV-VLP1LV13360-SO","BVLP1LV13360","V","SO","A,2,-1,[VLP1LV13360,NLCS.SHX,s=0.5],-1,2,-1,[VLP1LV13360,NLCS.SHX,s=0.5],-1,2,-1,[VLP1LV13360,NLCS.SHX,s=0.5],-1,2,-2,[VERWIJDEREN2,NLCS.SHX,s=0.6],-2"
"http://digitalbuildingdata.tech/nlcs/def/91c395e6-5837-46e7-b81b-1aff01a79baa","69","BV","BV-VLP1R13360-SO","VLP1R13360","","SO","A,2,-1,[VLP1R13360,NLCS.SHX,s=0.5],-1"
"http://digitalbuildingdata.tech/nlcs/def/e4cfd8ea-73fe-45e5-8bce-4aad590cb86c","70","BV","V-BV-VLP1R13360-SO","BVLP1R13360","V","SO","A,2,-1,[VLP1R13360,NLCS.SHX,s=0.5],-1,2,-1,[VLP1R13360,NLCS.SHX,s=0.5],-1,2,-1,[VLP1R13360,NLCS.SHX,s=0.5],-1,2,-2,[VERWIJDEREN2,NLCS.SHX,s=0.6],-2"
"http://digitalbuildingdata.tech/nlcs/def/3d0fc360-79b2-423a-aff9-ebd8f37d520c","71","BV","BV-ANTIVERBLINDINGSSCHERM-SO","ANTIVERBLINDINGSSCHERM","","SO","A,2,-1,[VERTIKAAL,NLCS.SHX,s=1],-1"
"http://digitalbuildingdata.tech/nlcs/def/72e31df6-0a18-4e3a-9d04-bf7519777b32","72","BV","V-BV-ANTIVERBLINDINGSSCHERM-SO","BANTIVERBLINDINGSSCHERM","V","SO","A,1,[VERWIJDEREN2,NLCS.SHX,s=0.6],1,-1,[VERTIKAAL,NLCS.SHX,s=1],-1, 2,-1,[VERTIKAAL,NLCS.SHX,s=1],-1"
"http://digitalbuildingdata.tech/nlcs/def/252a8e8f-c956-4b6a-8358-3aa3ea137ca4","73","BV","BV-LEUNING-SO","LEUNING","","SO","A,1,[CIRC,NLCS.SHX,s=0.2],1"
"http://digitalbuildingdata.tech/nlcs/def/67447803-a668-4f3b-9ff1-d7945743b30b","74","BV","V-BV-LEUNING-SO","BLEUNING","V","SO","A,1,[VERWIJDEREN2,NLCS.SHX,s=0.5],1,[CIRC,NLCS.SHX,s=0.2],1,[VERWIJDEREN2,NLCS.SHX,s=0.5],1"
