"lijntypeURI","id","hoofdgroep","omschrijving","finalCleanName","fase","optie","autocaddef"
"http://digitalbuildingdata.tech/nlcs/def/59c9ed9f-c29e-4712-b143-b69a3d0c1ab8","443","VH","VH-GELEIDEBAND-SO","GELEIDEBAND","","SO","A,2,-2,0,-2"
"http://digitalbuildingdata.tech/nlcs/def/4ce6f801-bf25-41ee-81f9-6f9b2e71891b","444","VH","V-VH-GELEIDEBAND-SO","GELEIDEBAND","V","SO","A,2,-2,0,-2,1,[VERWIJDEREN2,NLCS.SHX,s=0.5],1,-2,0,-2"
"http://digitalbuildingdata.tech/nlcs/def/44236d03-40ca-4cf8-b5d0-b4bc7125ea16","457","VH","VH-GELEIDEBAND_STELLEN-SO","GELEIDEBAND_STELLEN","","SO","A,2,-2,0,-2,1,[\""S\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],1,-2,0,-2"
"http://digitalbuildingdata.tech/nlcs/def/fe695796-1bfc-48c1-b959-a7c0475fcb99","458","VH","VH-HAVENBAND-SO","HAVENBAND","","SO","A,12,-3,1.5,-3,0,-3,1.5,-3"
"http://digitalbuildingdata.tech/nlcs/def/fdc90902-6fed-46f0-93b7-6edcb463114d","459","VH","V-VH-HAVENBAND-SO","HAVENBAND","V","SO","A,6,[VERWIJDEREN2,NLCS.SHX,s=0.5],6,-3,1.5,-3,0,-3,1.5,-3"
"http://digitalbuildingdata.tech/nlcs/def/61995674-1a6d-47bb-aa64-c96888fb41e7","460","VH","VH-LEICON-SO","LEICON","","SO","A,15,-2,1,-2,2,-2,1,-2"
"http://digitalbuildingdata.tech/nlcs/def/62eb09e8-fbfb-4fe1-bd04-762ea1bdea5b","461","VH","V-VH-LEICON-SO","LEICON","V","SO","A,7.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],7.5,-2,1,-2,2,-2,1,-2"
"http://digitalbuildingdata.tech/nlcs/def/919334f4-47c0-485c-bb22-0ad9a0fd8f83","462","VH","VH-OPSLUITBAND-SO","OPSLUITBAND","","SO","A,4,-2,2,-2"
"http://digitalbuildingdata.tech/nlcs/def/10d3fb7b-2718-4c75-ba79-c22e46e55058","463","VH","V-VH-OPSLUITBAND-SO","OPSLUITBAND","V","SO","A,4,-2,2,-2,2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2,-2,2,-2"
"http://digitalbuildingdata.tech/nlcs/def/fce61ae3-c5cc-45dc-9772-5611d2732f92","484","VH","VH-OPSLUITBAND_STELLEN-SO","OPSLUITBAND_STELLEN","","SO","A,4,-2,2,-2,2,[\""S\"",standard,x=-0.5,y=-.9,s=1.8],2,-2,2,-2"
"http://digitalbuildingdata.tech/nlcs/def/1ee4455d-a942-46f1-82fe-e1bb8ab51b87","485","VH","VH-PLATEAUBAND-SO","PLATEAUBAND","","SO","A,2,-2,0,-2"
"http://digitalbuildingdata.tech/nlcs/def/e04f2a14-91d4-4c70-a73b-33af06424cee","486","VH","V-VH-PLATEAUBAND-SO","PLATEAUBAND","V","SO","A,2,-2,0,-2,1,[VERWIJDEREN2,NLCS.SHX,s=0.5],1,-2,0,-2"
"http://digitalbuildingdata.tech/nlcs/def/87e01529-a3a6-48db-b23a-e570058aeb77","489","VH","VH-PLATEAUBAND_STELLEN-SO","PLATEAUBAND_STELLEN","","SO","A,2,-2,0,-2,1,[\""S\"",standard,x=-0.5,y=-.9,s=1.8],1,-2,0,-2"
"http://digitalbuildingdata.tech/nlcs/def/ea240bec-ee6c-40c7-80ca-6e486d7fd843","490","VH","VH-PWSBAND-SO","PWSBAND","","SO","A,5,-5"
"http://digitalbuildingdata.tech/nlcs/def/ad7e1dfe-9dc6-46bb-80c0-325448475294","491","VH","V-VH-PWSBAND-SO","PWSBAND","V","SO","A,2.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],2.5,-5"
"http://digitalbuildingdata.tech/nlcs/def/f20fbd93-ffa4-435d-850b-6c98e28e2560","495","VH","VH-PWSBAND_STELLEN-SO","PWSBAND_STELLEN","","SO","A,2.5,[\""S\"",standard,x=-0.5,y=-.9,s=1.8],2.5,-5"
"http://digitalbuildingdata.tech/nlcs/def/eb63ebf2-2a88-481b-9d2d-a25edf4282ef","496","VH","VH-RIJWIELPADBAND-SO","RIJWIELPADBAND","","SO","A,8,-2,2,-2,0,-2,2,-2"
"http://digitalbuildingdata.tech/nlcs/def/4a734342-2bfb-4d70-a163-7f321d08a4a5","497","VH","V-VH-RIJWIELPADBAND-SO","RIJWIELPADBAND","V","SO","A,4,[VERWIJDEREN2,NLCS.SHX,s=0.5],4,-2,2,-2,0,-2,2,-2"
"http://digitalbuildingdata.tech/nlcs/def/ac698d81-9ff0-49ff-b662-edf84d933332","502","VH","VH-RIJWIELPADBAND_STELLEN-SO","RIJWIELPADBAND_STELLEN","","SO","A,4,[\""S\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],4,-2,2,-2,0,-2,2,-2"
"http://digitalbuildingdata.tech/nlcs/def/c773e104-e710-42d9-9f78-dd07675eead6","503","VH","VH-SCHEIDINGSBAND-SO","SCHEIDINGSBAND","","SO","A,4,-2,0,-2,0,-2"
"http://digitalbuildingdata.tech/nlcs/def/4282b565-80d2-4d75-bc24-c8d5d40a1af3","504","VH","V-VH-SCHEIDINGSBAND-SO","SCHEIDINGSBAND","V","SO","A,2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2,-2,0,-2,0,-2"
"http://digitalbuildingdata.tech/nlcs/def/09f4ed88-5587-4110-be3d-88e171f603b9","523","VH","VH-SCHEIDINGSBAND_STELLEN-SO","SCHEIDINGSBAND_STELLEN","","SO","A,2,[\""S\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],2,-2,0,-2,0,-2"
"http://digitalbuildingdata.tech/nlcs/def/d36dbc2f-51eb-40cb-92b7-98c85a020627","524","VH","VH-SIGNALERINGSBAND-SO","SIGNALERINGSBAND","","SO","A,8,-0.4,[LED,NLCS.SHX,s=0.025,x=-0.1],-0.4"
