OMSCHRIJVING,STATUS,-,DISCIPLINE,-,HOOFDGROEP,-,OBJECT,_,SUBOBJECT01,_,SUBOBJECT02,_,SUBOBJECT03,_,SUBOBJECT04,_,SUBOBJECT05,-,BEWERKING,-,ELEMENT,-,SCHAAL,ARCERING,SYMBOOL,LAAGNAAM,B lineweight,B color,B color A,B color GD,B color GN,B color V,B linetype,N lineweight,N color,N color A,N color GD,N color GN,N color V,N linetype,V lineweight,V color,V color A,V color GD,V color GN,V color V,V linetype,T lineweight,T color,T color A,T color GD,T color GN,T color V,T linetype,VRKL_kort,VRKL_lang,VERSIE,WIJZIGING,STATUS,ID,KIND_VAN
AS_KUNSTWERK_VIADUCT,*,-,**,-,AM,-,AS,_,KUNSTWERK,_,VIADUCT,,,,,,,,,-,G,,,,,*-**-AM-AS_KUNSTWERK_VIADUCT-G,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,V-AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,,,2.3,,,96,95
AS_KUNSTWERK_VIADUCT_FIETS,*,-,**,-,AM,-,AS,_,KUNSTWERK,_,VIADUCT,_,FIETS,,,,,,,-,G,,,,,*-**-AM-AS_KUNSTWERK_VIADUCT_FIETS-G,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,V-AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,,,2.3,,,99,96
AS_KUNSTWERK_VIADUCT_SPOOR,*,-,**,-,AM,-,AS,_,KUNSTWERK,_,VIADUCT,_,SPOOR,,,,,,,-,G,,,,,*-**-AM-AS_KUNSTWERK_VIADUCT_SPOOR-G,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,V-AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,,,2.3,,,98,96
AS_KUNSTWERK_VIADUCT_VOETGANGER,*,-,**,-,AM,-,AS,_,KUNSTWERK,_,VIADUCT,_,VOETGANGER,,,,,,,-,G,,,,,*-**-AM-AS_KUNSTWERK_VIADUCT_VOETGANGER-G,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,V-AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,,,2.3,,,100,96
AS_KUNSTWERK_VIADUCT_WEG,*,-,**,-,AM,-,AS,_,KUNSTWERK,_,VIADUCT,_,WEG,,,,,,,-,G,,,,,*-**-AM-AS_KUNSTWERK_VIADUCT_WEG-G,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,V-AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,,,2.3,,,97,96
AS_KUNSTWERK_WILDWISSEL,*,-,**,-,AM,-,AS,_,KUNSTWERK,_,WILDWISSEL,,,,,,,,,-,G,,,,,*-**-AM-AS_KUNSTWERK_WILDWISSEL-G,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,V-AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,,,2.3,,,116,95
AS_KUNSTWERK_WILDWISSEL_ECODUCT,*,-,**,-,AM,-,AS,_,KUNSTWERK,_,WILDWISSEL,_,ECODUCT,,,,,,,-,G,,,,,*-**-AM-AS_KUNSTWERK_WILDWISSEL_ECODUCT-G,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,V-AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,,,2.3,,,117,116
AS_KUNSTWERK_WILDWISSEL_ECODUCT_WILDVIADUCT,*,-,**,-,AM,-,AS,_,KUNSTWERK,_,WILDWISSEL,_,ECODUCT,_,WILDVIADUCT,,,,,-,G,,,,,*-**-AM-AS_KUNSTWERK_WILDWISSEL_ECODUCT_WILDVIADUCT-G,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,V-AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,,,2.3,,,118,117
AS_KUNSTWERK_WILDWISSEL_ECOTUNNEL,*,-,**,-,AM,-,AS,_,KUNSTWERK,_,WILDWISSEL,_,ECOTUNNEL,,,,,,,-,G,,,,,*-**-AM-AS_KUNSTWERK_WILDWISSEL_ECOTUNNEL-G,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,V-AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,,,2.3,,,119,116
AS_KUNSTWERK_WILDWISSEL_ECOTUNNEL_VEETUNNEL,*,-,**,-,AM,-,AS,_,KUNSTWERK,_,WILDWISSEL,_,ECOTUNNEL,_,VEETUNNEL,,,,,-,G,,,,,*-**-AM-AS_KUNSTWERK_WILDWISSEL_ECOTUNNEL_VEETUNNEL-G,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,0.18,10,12,10,10,253,V-AM-AS-SO,0.18,10,12,10,10,253,AM-AS-SO,,,2.3,,,120,119
