NLCS Object;NLCS Symbool;rvvCode;blackCode;zoneCode;Oplossing
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L01-SO;L1;6;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L01-SO;L1;?;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L01-SO;L1;4.0;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L01-SO;L1;41.0;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L01-SO;L1;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L10-SO;L10;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L11-SO;L11;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L12-SO;L12;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L13-SO;L13;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L14-SO;L14;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L15-SO;L15;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L16-SO;L16;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L17-SO;L17;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L18-SO;L18;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L19_L-SO;L19;L25;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L19_L-SO;L19;L50;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L19_R-SO;L19;R25;;Oplossen met afstemming informatiemodel, voorlopig oplossen in software
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L02-SO;L2;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L20-SO;L20;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L21-SO;L21;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L03-SO;L3;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L03_A-SO;L3a;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L03_B-SO;L3b;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L03_C-SO;L3c;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L04-SO;L4;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L05-SO;L5;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L06-SO;L6;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L07-SO;L7;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L08-SO;L8;OB55 + OB02;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L08-SO;L8;;;
VW-VERKEERSTEKEN_BORD_CATEGORIE_L;B-SVW-VERKEERSTEKEN_BORD_L09_3R-SO;L9;L09-03r;;
