nlcs_term;nlcs_name;imbor_term;imbor_name;imbor_definition
http://digitalbuildingdata.tech/nlcs/term/176bd85b-b45e-41d5-89ec-4a0fe10a7982;BOOMTEELT;https://data.crow.nl/imbor/term/00782c05-17a2-44a9-a0e2-b5f4a1271ee4;Boomkwekerij;Grond in gebruik voor het kweken van jonge siergewassen, bomen enz. ten behoeve van een later gebruik elders. (Bron: definities.geostandaarden.nl)
http://digitalbuildingdata.tech/nlcs/term/ddb37468-f692-49d4-8987-1ab5872f96e5;TELEFOONCEL;https://data.crow.nl/imbor/term/679cb6c2-d68e-4c22-aad2-a2ceef53296d;Telefooncel;Niet-inpandige ruimte in openbaar gebied louter bestemd voor telefoneren.
http://digitalbuildingdata.tech/nlcs/term/fe844750-065a-488f-8dff-c66ec3edf699;BOMENGROND;https://data.crow.nl/imbor/term/8fffd92d-2800-4148-969c-390822c3b401;Bomengrond;Ondergrond samengesteld uit de grondstoffen en -soorten die geschikt zijn voor de worteling en groei van bomen.
http://digitalbuildingdata.tech/nlcs/term/fe7aad87-dac2-4657-9b9b-27cd6dbc0626;SOORTAANDUIDING;https://data.crow.nl/imbor/term/581ef36b-5b0a-412d-8e13-122bbad922e6;Soortnaam groenobject;Het registreren van meerdere soortnamen binnen een groenobject en het kunnen vastleggen van de hoeveelheden.
http://digitalbuildingdata.tech/nlcs/term/bcbcdb18-6613-4f60-8660-7ac0dd041ff0;TYPEAANDUIDING;https://data.crow.nl/imbor/term/581ef36b-5b0a-412d-8e13-122bbad922e6;Soortnaam groenobject;Het registreren van meerdere soortnamen binnen een groenobject en het kunnen vastleggen van de hoeveelheden.
http://digitalbuildingdata.tech/nlcs/term/e118e644-7d4b-4d47-ba3c-318f6d2cbcda;DAMWAND;https://data.crow.nl/imbor/term/d7d4d8e5-f48a-4474-91e3-d7089e295c76;Damwand;Grondkerende of waterkerende constructie bestaande uit nagenoeg verticaal in de grond aangebrachte elementen die door middel van een langsprofiel in elkaar grijpen.
http://digitalbuildingdata.tech/nlcs/term/09630330-4c43-41e5-bcfd-8ac96ef571ab;COMBIWAND;https://data.crow.nl/imbor/term/d7d4d8e5-f48a-4474-91e3-d7089e295c76;Damwand;Grondkerende of waterkerende constructie bestaande uit nagenoeg verticaal in de grond aangebrachte elementen die door middel van een langsprofiel in elkaar grijpen.
http://digitalbuildingdata.tech/nlcs/term/ccf98127-1897-4d7f-9503-80c444f64ed3;BERLINER WAND;https://data.crow.nl/imbor/term/d7d4d8e5-f48a-4474-91e3-d7089e295c76;Damwand;Grondkerende of waterkerende constructie bestaande uit nagenoeg verticaal in de grond aangebrachte elementen die door middel van een langsprofiel in elkaar grijpen.
http://digitalbuildingdata.tech/nlcs/term/888573be-4ce0-489f-8a0a-c8fb210e78d4;SCHANSKORVEN;https://data.crow.nl/imbor/term/b179f2f9-1e54-4855-a840-51d790709431;Schanskorf;Afscheiding in de vorm van een korf of mand gevuld met een granulair materiaal (puin of steenbrokken) waarbij de schanskorf zowel constructief als decoratief kan worden aangewend.
http://digitalbuildingdata.tech/nlcs/term/84de2bbe-9591-43c3-9682-15520e17e835;SCHANSKORF;https://data.crow.nl/imbor/term/b179f2f9-1e54-4855-a840-51d790709431;Schanskorf;Afscheiding in de vorm van een korf of mand gevuld met een granulair materiaal (puin of steenbrokken) waarbij de schanskorf zowel constructief als decoratief kan worden aangewend.
http://digitalbuildingdata.tech/nlcs/term/1629fcbd-ea58-4b92-aa31-fd3c54086c45;AFVAL APART PLAATS;https://data.crow.nl/imbor/term/2974d632-35bc-454b-af6a-de97a365ec38;Container;Boven- of ondergrondse bak voor de inzameling van afvalstoffen die duurzaam met de aarde verbonden is.
http://digitalbuildingdata.tech/nlcs/term/bf6dbf8b-1fd3-496c-88be-9086a53e260a;CONTAINER;https://data.crow.nl/imbor/term/2974d632-35bc-454b-af6a-de97a365ec38;Container;Boven- of ondergrondse bak voor de inzameling van afvalstoffen die duurzaam met de aarde verbonden is.
http://digitalbuildingdata.tech/nlcs/term/84e98318-817f-4891-b21e-859068177bfd;OPEN VEGETATIE;https://data.crow.nl/imbor/term/146a168e-677d-4396-a836-1e6a533af1c8;Open duinvegetatie;Duin met een overwegend grasachtige vegetatie.
http://digitalbuildingdata.tech/nlcs/term/79e03054-611c-4362-b563-397a47a545e8;KUNSTSTOF;https://data.crow.nl/imbor/term/f8410e3e-0a6c-403f-a2e1-aa28fae0deef;Kunststof;Een materiaal dat vervaardigd is op basis van niet-natuurlijke chemische verbindingen.
http://digitalbuildingdata.tech/nlcs/term/4005ec82-4d19-4331-963f-73d2ddee2c9b;RECLAMEZUIL;https://data.crow.nl/imbor/term/2c9f6fd4-62a7-4121-987d-509aec99df44;Reclamezuil;Vrijstaande zuil waarop rondom of aan een of meer zijden affiches kunnen worden (of zijn) geplakt.
http://digitalbuildingdata.tech/nlcs/term/7f0f704b-ba8f-4e16-8f39-e03b86ae41b5;TERUGKEERVOORZIENING;https://data.crow.nl/imbor/term/d1e926d6-3a52-4d2b-9726-6258d4f287bf;Terugkeerluik;Een kleine, mogelijk slechts van een richting toegankelijke poort in een hekwerk of een ander object dat fauna in staat stelt 'terug te keren' in geschikt leefgebied.
http://digitalbuildingdata.tech/nlcs/term/d2fef027-6223-4c39-873f-4cf078fca536;DASSENPOORT;https://data.crow.nl/imbor/term/d1e926d6-3a52-4d2b-9726-6258d4f287bf;Terugkeerluik;Een kleine, mogelijk slechts van een richting toegankelijke poort in een hekwerk of een ander object dat fauna in staat stelt 'terug te keren' in geschikt leefgebied.
http://digitalbuildingdata.tech/nlcs/term/ef901216-4766-49bc-80be-03cedc4c1fcf;STOOTBAND;https://data.crow.nl/imbor/term/0df3fd35-652d-4318-a063-d1d99ab7f209;Stootband;Ook wel biggenrug, varkensrug of stootband genoemd.
http://digitalbuildingdata.tech/nlcs/term/1b94838d-fbec-48d7-92cb-39239a3cb5cf;PERKOENPALENRIJ;https://data.crow.nl/imbor/term/d58658a8-86d1-46d6-ac36-ea9e7efbc2ff;Perkoenpalen;Rij aaneengesloten ronde palen van dennen- of eikenhout of van kunststof.
http://digitalbuildingdata.tech/nlcs/term/f08fb491-943d-44b0-8488-e3fa0559365e;HEKWERK;https://data.crow.nl/imbor/term/de1511e9-026a-4f33-807e-dee670b69196;Hek;Een hekwerk of schutting, typisch ten behoeve van erfafscheiding.
http://digitalbuildingdata.tech/nlcs/term/f69b2a8f-bd10-42c8-b774-5c6237d4c8e2;PIJLER;https://data.crow.nl/imbor/term/b878a776-ef57-4b79-8f14-b2f2a3c17db5;Pijler;Ondersteuningsconstructie van bruggen en soortgelijke kunstwerken.
http://digitalbuildingdata.tech/nlcs/term/9639aeea-608a-4955-a19b-313b71941608;PEUKENPAAL;https://data.crow.nl/imbor/term/89007bc8-92df-4925-ac7a-d7b1d585420e;Rookpaal;Een verankerde paal met een buitenasbak.
http://digitalbuildingdata.tech/nlcs/term/d8d1f060-06be-4f3c-8064-68f80c734efa;MENG;https://data.crow.nl/imbor/term/216d1be2-e474-455c-ad2d-75c095208142;Menggranulaat;Synoniemen: Puingranulaat, Korrelmix.
http://digitalbuildingdata.tech/nlcs/term/02dcde06-138e-4e66-afb2-4c530a06ee63;KUNSTOBJECT;https://data.crow.nl/imbor/term/2e45c575-fd4a-4cd2-9078-709d62856f7e;Kunstobject;Object dat het product is van creatieve menselijke uitingen en dat zich onderscheidt van 'gewone' objecten doordat er een hogere esthetische waarde aan wordt toegeschreven.
http://digitalbuildingdata.tech/nlcs/term/d2badf43-05d3-43ff-bd3b-95ffa40d39a7;PICKNICKSET;https://data.crow.nl/imbor/term/8d285afd-48ac-4afd-bfa4-d0d0810b3339;Picknicktafel;Een tafel waar zitbanken aan bevestigd zijn, vaak van hout, die gebruikt kan worden om te picknicken.
http://digitalbuildingdata.tech/nlcs/term/b2b1e532-177a-471a-a079-dc68e99a6c08;AFMEERCONSTRUCTIE;https://data.crow.nl/imbor/term/f84b5f77-4440-4efc-ab93-c9ee94a67edb;Aanleginrichting;De aanleginrichting is een brugdek dat aan één zijde scharnierend bevestigd is aan de wal en aan de andere zijde omhoog en omlaag kan bewegen. Bij wisselende waterstanden kunnen de veerboten zo altijd aanmeren en kunnen de mensen gemakkelijk van de wal op het schip komen. Hoog boven het brugdek staat, op vier palen, een ruimte met daarin de motor die het brugdek op en neer kan doen bewegen door middel van staalkabels.
http://digitalbuildingdata.tech/nlcs/term/f61f1340-9300-41d4-b6d0-994723a7b5db;BERM;https://data.crow.nl/imbor/term/a181d4de-0cf9-4ccc-8d4b-b51641f397a6;Berm;Een horizontale of licht hellende strook grond langs de aardebaan van een weg, spoordijk, sloot of dijk, bedoeld voor het onderhoud en de instandhouding van de weg.
http://digitalbuildingdata.tech/nlcs/term/9333ae71-c0da-4c86-a71b-f0c7e1a734a3;PLASDRASBERM;https://data.crow.nl/imbor/term/a181d4de-0cf9-4ccc-8d4b-b51641f397a6;Berm;Een horizontale of licht hellende strook grond langs de aardebaan van een weg, spoordijk, sloot of dijk, bedoeld voor het onderhoud en de instandhouding van de weg.
http://digitalbuildingdata.tech/nlcs/term/26e959fe-9474-439d-bf77-23bd7345c6d7;GAZON;https://data.crow.nl/imbor/term/ab60e210-71f5-4e07-bfe6-6ceb3f232f7e;Gazon;Verschijningsvorm: grasterrein met relatief uniform grasmengsel zonder onkruid, met een maximale hoogte van 70 mm, Functie: verfraaiing, onderdeel van de groenstructuur zoals vastgelegd in beleid, Beheer: Wordt veelal intensief gemaaid.
http://digitalbuildingdata.tech/nlcs/term/2baf7a6f-f43c-4d55-8f98-c19e264e9231;KEERWAND;https://data.crow.nl/imbor/term/77ad5a35-9ed5-411c-80a9-feefb7483642;Keermuur;Muur die door vorm, gewicht en fundering zonder verankering de grond keert, vaak van beton met L-vormige doorsnede. Een keermuur of keerwand is een stijf, grond- of waterkerend kunstwerk dat door een groot gewicht en een brede voet een grote standzekerheid kan bereiken. Een keermuur is meestal van gewapend beton, maar er kan ook ander materiaal gebruikt worden.
http://digitalbuildingdata.tech/nlcs/term/3438d915-5bcd-4f7a-b2c2-1fcdaf349ca6;BLOKKENMUUR;https://data.crow.nl/imbor/term/77ad5a35-9ed5-411c-80a9-feefb7483642;Keermuur;Muur die door vorm, gewicht en fundering zonder verankering de grond keert, vaak van beton met L-vormige doorsnede. Een keermuur of keerwand is een stijf, grond- of waterkerend kunstwerk dat door een groot gewicht en een brede voet een grote standzekerheid kan bereiken. Een keermuur is meestal van gewapend beton, maar er kan ook ander materiaal gebruikt worden.
http://digitalbuildingdata.tech/nlcs/term/157f22e2-4cc6-4b67-90a7-db143c268d32;CAISSONWAND;https://data.crow.nl/imbor/term/77ad5a35-9ed5-411c-80a9-feefb7483642;Keermuur;Muur die door vorm, gewicht en fundering zonder verankering de grond keert, vaak van beton met L-vormige doorsnede. Een keermuur of keerwand is een stijf, grond- of waterkerend kunstwerk dat door een groot gewicht en een brede voet een grote standzekerheid kan bereiken. Een keermuur is meestal van gewapend beton, maar er kan ook ander materiaal gebruikt worden.
http://digitalbuildingdata.tech/nlcs/term/7b01033f-9cf9-4e1c-ad1b-9b7e6cea577a;CELLENWAND;https://data.crow.nl/imbor/term/77ad5a35-9ed5-411c-80a9-feefb7483642;Keermuur;Muur die door vorm, gewicht en fundering zonder verankering de grond keert, vaak van beton met L-vormige doorsnede. Een keermuur of keerwand is een stijf, grond- of waterkerend kunstwerk dat door een groot gewicht en een brede voet een grote standzekerheid kan bereiken. Een keermuur is meestal van gewapend beton, maar er kan ook ander materiaal gebruikt worden.
http://digitalbuildingdata.tech/nlcs/term/3a7901ab-09a9-42f1-8da2-35e671ffcd69;LWAND;https://data.crow.nl/imbor/term/77ad5a35-9ed5-411c-80a9-feefb7483642;Keermuur;Muur die door vorm, gewicht en fundering zonder verankering de grond keert, vaak van beton met L-vormige doorsnede. Een keermuur of keerwand is een stijf, grond- of waterkerend kunstwerk dat door een groot gewicht en een brede voet een grote standzekerheid kan bereiken. Een keermuur is meestal van gewapend beton, maar er kan ook ander materiaal gebruikt worden.
http://digitalbuildingdata.tech/nlcs/term/44582b8e-99bb-44ad-b170-bf45c0745711;TERRE ARMEE;https://data.crow.nl/imbor/term/77ad5a35-9ed5-411c-80a9-feefb7483642;Keermuur;Muur die door vorm, gewicht en fundering zonder verankering de grond keert, vaak van beton met L-vormige doorsnede. Een keermuur of keerwand is een stijf, grond- of waterkerend kunstwerk dat door een groot gewicht en een brede voet een grote standzekerheid kan bereiken. Een keermuur is meestal van gewapend beton, maar er kan ook ander materiaal gebruikt worden.
http://digitalbuildingdata.tech/nlcs/term/fd60eaec-b25b-42f8-9c2f-b05edc11411b;L MUUR;https://data.crow.nl/imbor/term/77ad5a35-9ed5-411c-80a9-feefb7483642;Keermuur;Muur die door vorm, gewicht en fundering zonder verankering de grond keert, vaak van beton met L-vormige doorsnede. Een keermuur of keerwand is een stijf, grond- of waterkerend kunstwerk dat door een groot gewicht en een brede voet een grote standzekerheid kan bereiken. Een keermuur is meestal van gewapend beton, maar er kan ook ander materiaal gebruikt worden.
http://digitalbuildingdata.tech/nlcs/term/bb86a408-adcb-44bd-abfd-0a5768621c76;TWAND;https://data.crow.nl/imbor/term/77ad5a35-9ed5-411c-80a9-feefb7483642;Keermuur;Muur die door vorm, gewicht en fundering zonder verankering de grond keert, vaak van beton met L-vormige doorsnede. Een keermuur of keerwand is een stijf, grond- of waterkerend kunstwerk dat door een groot gewicht en een brede voet een grote standzekerheid kan bereiken. Een keermuur is meestal van gewapend beton, maar er kan ook ander materiaal gebruikt worden.
http://digitalbuildingdata.tech/nlcs/term/804e351e-7e9d-4642-8fbd-f382435ba260;HYDRAULISCH;https://data.crow.nl/imbor/term/b552321f-863c-447f-aeb7-c45da3ebf6e2;Hydraulisch menggranulaat;Menggranulaat (gebroken beton en puin) waaraan een stabilisator is toegevoegd.
http://digitalbuildingdata.tech/nlcs/term/f6cc6404-e69d-4b67-b015-577c42d0ebe6;SPORTVELD;https://data.crow.nl/imbor/term/4c975a6c-59d5-4fc1-8c17-caae88189ee4;Sportveld;Terrein, mogelijk met groenvoorziening, verharding en bebouwing, bestemd voor sportbeoefening.
http://digitalbuildingdata.tech/nlcs/term/5097c1a0-5144-42a3-ad66-d40ce1e449c6;UNIVERSEELSPORTVELD;https://data.crow.nl/imbor/term/4c975a6c-59d5-4fc1-8c17-caae88189ee4;Sportveld;Terrein, mogelijk met groenvoorziening, verharding en bebouwing, bestemd voor sportbeoefening.
http://digitalbuildingdata.tech/nlcs/term/5ef18f30-37af-4380-9ed9-1679440614af;SLIJTLAAG;https://data.crow.nl/imbor/term/fb21b1cd-f14a-46ad-ac82-f27f4ac1e821;Slijtlaag;Een dunne laag gebroken steenslag die met behulp van een kleeflaag van bitumen op een bestaande asfaltverharding gekleefd wordt.
http://digitalbuildingdata.tech/nlcs/term/72547e55-1318-45f0-b77e-355a7d04e6e2;INLAATSLUIS;https://data.crow.nl/imbor/term/a2cfcfb2-c32b-43b1-b375-a403668dca8c;Inlaatsluis;Een sluis met als doel het inlaten van water in een bepaald gebied.
http://digitalbuildingdata.tech/nlcs/term/f9697be8-066f-49cd-b352-11847a338ac7;SNUFFELPAAL;https://data.crow.nl/imbor/term/aaefc689-8ba8-4293-9d3c-c17972a773bf;Luchtkwaliteitssensor;Een apparaat voor het meten van de luchtkwaliteit.
http://digitalbuildingdata.tech/nlcs/term/d8780f0e-221c-49db-91dd-512d9c18665b;BALLENLIJN;https://data.crow.nl/imbor/term/217f9146-236b-4189-97e8-e366b5e5ef95;Drijflijn;Een afscheiding voor zwemmers.
http://digitalbuildingdata.tech/nlcs/term/3e876e25-49ac-444a-b36d-18202478eb70;SIERBESTRATING;https://data.crow.nl/imbor/term/7140ac3b-042e-4e3a-b921-bd9d4f2257d6;Sierbestrating;Bestrating uitgevoerd in verschillende bestratingsverbanden en -materialen, of in een sierverband, die vooral wordt toegepast uit esthetische overwegingen.
http://digitalbuildingdata.tech/nlcs/term/d866cacb-6d82-43b0-83f7-cfe819f4f3ce;SIER;https://data.crow.nl/imbor/term/7140ac3b-042e-4e3a-b921-bd9d4f2257d6;Sierbestrating;Bestrating uitgevoerd in verschillende bestratingsverbanden en -materialen, of in een sierverband, die vooral wordt toegepast uit esthetische overwegingen.
http://digitalbuildingdata.tech/nlcs/term/a25fb574-dfef-4246-a13b-a90b84539c9d;VOEGOVERGANG;https://data.crow.nl/imbor/term/d319c218-4f6b-4bec-a3cc-44b881ba7d93;Voegovergang;Constructie die een continu (weg)oppervlak vormt tussen aangrenzende hoofdconstructiedelen (bijv. brugdelen/landhoofden) en die de continuïteit van de rijbaan garandeert. Voeg (tussenstuk) in een brugdek, viaduct of weg met als doel een begaanbare overgang te vormen. Andere definities: Een voegovergang is een constructie in het wegdek, die zorgt dat de werking in de aansluiting tussen het wegdek en een kunstwerk als een viaduct, brug, duiker of fly-over kan worden opgevangen. Het zijn veelal rubberprofielen aangebracht tussen stalen randprofielen. Het is een constructie ter overbrugging en al dan niet waterdichte afsluiting van een voeg tussen de verharding op een kunstwerk en op een aardebaan, of tussen de verharding op twee kunstwerkdelen. Voegovergangen vormen de schakel tussen wegen, viaducten en bruggen. Ze moeten het verkeer dragen, bewegingen van viaducten en bruggen opnemen, de omgeving van voegovergangen beschermen tegen gevolgschade van lekkage en geen geluidhinder veroorzaken.
http://digitalbuildingdata.tech/nlcs/term/6d9a23e4-a49e-490d-a4ff-c167778d7b84;VERKEERSBORD;https://data.crow.nl/imbor/term/ee774366-5aff-47da-bcec-8bbc328aee2b;Verkeersbord;Verkeersteken: Wettelijk vastgesteld teken ter regeling, waarschuwing, geleiding of informering van het verkeer.
http://digitalbuildingdata.tech/nlcs/term/d1d36a9f-4836-44aa-aa8d-c70464f5a4ad;VERKEERSTEKEN;https://data.crow.nl/imbor/term/ee774366-5aff-47da-bcec-8bbc328aee2b;Verkeersbord;Verkeersteken: Wettelijk vastgesteld teken ter regeling, waarschuwing, geleiding of informering van het verkeer.
http://digitalbuildingdata.tech/nlcs/term/3ed9a85f-911a-4eea-a37d-a5fc99c53f1b;GOOT;https://data.crow.nl/imbor/term/b6272fdf-9d7b-44c9-9537-8100feff5957;Gootstrook;In de berm aangebrachte verharde open afvoer voor hemelwater. Er is een verschil met een molgoot: een gootstrook ligt altijd in de berm. Soms gaat een molgoot over in een gootstrook.
http://digitalbuildingdata.tech/nlcs/term/98351f8a-908f-4efd-91b8-fe39682b0a8c;LIGPLAATS;https://data.crow.nl/imbor/term/6d40d539-2020-44d4-a72a-9e5b7f2d7ca4;Ligplaats;Een ligplaats is een door het bevoegde gemeentelijke orgaan als zodanig aangewezen plaats in het water al dan niet aangevuld met een op de oever aanwezig terrein of een gedeelte daarvan, die bestemd is voor het permanent afmeren van een voor woon-, bedrijfsmatige of recreatieve doeleinden geschikt vaartuig.
http://digitalbuildingdata.tech/nlcs/term/6f19338a-38c7-42c3-887e-3e4bf8b5a845;MARKERING;https://data.crow.nl/imbor/term/6d40d539-2020-44d4-a72a-9e5b7f2d7ca4;Ligplaats;Een ligplaats is een door het bevoegde gemeentelijke orgaan als zodanig aangewezen plaats in het water al dan niet aangevuld met een op de oever aanwezig terrein of een gedeelte daarvan, die bestemd is voor het permanent afmeren van een voor woon-, bedrijfsmatige of recreatieve doeleinden geschikt vaartuig.
http://digitalbuildingdata.tech/nlcs/term/3175e2a2-fbb7-454c-852a-5a6ab039951c;AFMEERLOKATIE;https://data.crow.nl/imbor/term/6d40d539-2020-44d4-a72a-9e5b7f2d7ca4;Ligplaats;Een ligplaats is een door het bevoegde gemeentelijke orgaan als zodanig aangewezen plaats in het water al dan niet aangevuld met een op de oever aanwezig terrein of een gedeelte daarvan, die bestemd is voor het permanent afmeren van een voor woon-, bedrijfsmatige of recreatieve doeleinden geschikt vaartuig.
http://digitalbuildingdata.tech/nlcs/term/3ddf86ee-80c6-4649-bf7d-6ee248d768ee;TUNNEL;https://data.crow.nl/imbor/term/bb6195f4-92d5-4834-b8a2-472407057945;Tunnel;Een tunnel is een kunstmatig aangelegde onderdoorgang om tussen twee punten transport, passage of communicatie mogelijk te maken. Doorgaans is de tunnel langer dan 300 meter.
http://digitalbuildingdata.tech/nlcs/term/3b67f396-b1f5-4c7c-98b5-5f95c269ec93;FIETSTUNNEL;https://data.crow.nl/imbor/term/bb6195f4-92d5-4834-b8a2-472407057945;Tunnel;Een tunnel is een kunstmatig aangelegde onderdoorgang om tussen twee punten transport, passage of communicatie mogelijk te maken. Doorgaans is de tunnel langer dan 300 meter.
http://digitalbuildingdata.tech/nlcs/term/89b93c76-d60a-4d8a-9fac-4bc7f9a52765;VOETGANGERSTUNNEL;https://data.crow.nl/imbor/term/bb6195f4-92d5-4834-b8a2-472407057945;Tunnel;Een tunnel is een kunstmatig aangelegde onderdoorgang om tussen twee punten transport, passage of communicatie mogelijk te maken. Doorgaans is de tunnel langer dan 300 meter.
http://digitalbuildingdata.tech/nlcs/term/43080ecf-ae14-476a-84b5-268169183f82;SPOORTUNNEL;https://data.crow.nl/imbor/term/bb6195f4-92d5-4834-b8a2-472407057945;Tunnel;Een tunnel is een kunstmatig aangelegde onderdoorgang om tussen twee punten transport, passage of communicatie mogelijk te maken. Doorgaans is de tunnel langer dan 300 meter.
http://digitalbuildingdata.tech/nlcs/term/1ed24209-439e-4cff-be75-a496ae70c238;WEGVERKEERTUNNEL;https://data.crow.nl/imbor/term/bb6195f4-92d5-4834-b8a2-472407057945;Tunnel;Een tunnel is een kunstmatig aangelegde onderdoorgang om tussen twee punten transport, passage of communicatie mogelijk te maken. Doorgaans is de tunnel langer dan 300 meter.
http://digitalbuildingdata.tech/nlcs/term/63500254-d932-47a9-a92a-eb0383196e23;GRIND;https://data.crow.nl/imbor/term/0fe238dd-ce84-4633-89f9-62f629121d6c;Grind;Ongebonden verharding bestaande uit kiezelmateriaal, waarvan de stenen in doorsnede variëren van 1 tot 5 cm.
http://digitalbuildingdata.tech/nlcs/term/63500254-d932-47a9-a92a-eb0383196e23;GRIND;https://data.crow.nl/imbor/term/871f8310-72a3-4d34-80aa-515e8ca02099;Grind;Kiezelmateriaal, waarvan de stenen in doorsnede variëren van 1 tot 5 cm.
http://digitalbuildingdata.tech/nlcs/term/6360cdd5-fa04-4b10-9525-d74031ef66cc;DOORVAART;https://data.crow.nl/imbor/term/15879e3c-5b24-4e85-827a-4ad37c98e5d2;Opening kunstwerk;Ruimte tussen twee overbruggingsonderdelen of doorgangen van een kunstwerk.
http://digitalbuildingdata.tech/nlcs/term/95551a86-a59a-41c2-8e7c-7d87dc703124;HOUTSNIPPERS;https://data.crow.nl/imbor/term/fbcc6767-a0f7-434e-bf86-b0a2ce9270b5;Houtsnippers;Losse soort oppervlakteverharding bestaande uit versnipperd hout.
http://digitalbuildingdata.tech/nlcs/term/6e8829cc-7ff5-4fe4-b285-d6b1aa8adee0;LAANBEPLANTING;https://data.crow.nl/imbor/term/4dfc7aaa-3128-45e4-ad91-81677430a2d9;Laanboom;Boom die deel uitmaakt van een lijngerichte formatie bomen, vaak langs in de lengte uitgestrekte vlakken in de openbare ruimte zoals lanen, wegen, paden en straten.
http://digitalbuildingdata.tech/nlcs/term/f0f64a05-4da4-4c7b-b2d8-389df4eefc6a;RIJ;https://data.crow.nl/imbor/term/4dfc7aaa-3128-45e4-ad91-81677430a2d9;Laanboom;Boom die deel uitmaakt van een lijngerichte formatie bomen, vaak langs in de lengte uitgestrekte vlakken in de openbare ruimte zoals lanen, wegen, paden en straten.
http://digitalbuildingdata.tech/nlcs/term/a6cf83bd-1437-4d24-b3ee-2f63aad289eb;HEESTERS;https://data.crow.nl/imbor/term/ffa133e2-8706-4af3-8d58-1408994cfdc4;Heesters algemeen;Alle overige heesters, niet zijnde sierheesters, botanische rozen of heesterrozen, incl. gemengde heesterbeplantingen. Heesters zijn houtige gewassen die zich onder of vanaf de grond vertakken, struikvormend zijn en een opgaand karakter hebben.
http://digitalbuildingdata.tech/nlcs/term/f060d619-65bb-4dd3-85c0-1dacbeb868b5;BODEMVAL;https://data.crow.nl/imbor/term/b9dd9342-d445-475a-9e32-1b72e41e1cee;Bodemval;Sprong in de bodem van een waterloop.
http://digitalbuildingdata.tech/nlcs/term/3ba180e6-f51c-4035-95fc-6c5d04828d48;DEKLAAG;https://data.crow.nl/imbor/term/e978e202-9429-4249-a2de-9d81269fc876;Asfaltverharding (deklaag);Gesloten verharding bestaande uit asfaltbeton of andere met bitumen gebonden materialen die het meest aan het oppervlak gelegen is.
http://digitalbuildingdata.tech/nlcs/term/de37bcdc-2337-4604-b3c4-7a4a30bf5477;DUIKER;https://data.crow.nl/imbor/term/a2ddf746-64af-4928-8f29-da54a00f16ca;Duiker;Kunstwerk voor de waterhuishouding, bestaande uit een kokervormige constructie aangebracht onder een weg of spoorweg of in een dam.
http://digitalbuildingdata.tech/nlcs/term/be855fd2-5132-4d4f-bf3e-3259f2ed72b6;WISSELPERK;https://data.crow.nl/imbor/term/75aa113d-ee11-4d03-b183-f50310f79089;Wisselperken;Type van planten, beplantingsvak met daarin één- of tweejarigen, bollen en/of knollen.
http://digitalbuildingdata.tech/nlcs/term/fe7dabeb-518c-4504-aee2-6eddddf2ea9a;ROOSTER;https://data.crow.nl/imbor/term/e35a674a-cf87-4be7-bb54-826d500788b6;Rooster;Een rooster of horizontaal raamwerk dat dient om wild, vee en honden de doorgang te beletten, of voor beluchting.
http://digitalbuildingdata.tech/nlcs/term/630dff2f-3f2d-456f-bfeb-f274977211b9;BOOMSCHORS;https://data.crow.nl/imbor/term/5cbebcb0-3638-4d29-b1d6-6f93fb1b18e9;Boomschors;Ongebonden verharding met als deklaag boomschors.
http://digitalbuildingdata.tech/nlcs/term/630dff2f-3f2d-456f-bfeb-f274977211b9;BOOMSCHORS;https://data.crow.nl/imbor/term/2d732937-6c5d-486e-94ef-59b0b5ceddc3;Boomschors;Schors van de boom die als materiaal voor halfverharde objecten gebruikt wordt.
http://digitalbuildingdata.tech/nlcs/term/3443ff2d-8931-4b2b-9692-18b3bff5ed16;VIADUCT;https://data.crow.nl/imbor/term/0f6ee629-3592-4a3c-81d6-ff98a2c28653;Viaduct;Een viaduct is een onderdeel van een ongelijkvloerse kruising van twee (geplande) (spoor)wegen of een kruising van een weg met ondergrondse leidingen. Een viaduct is feitelijk niet veel anders dan een vaste brug, hoewel met een viaduct geen waterweg wordt gekruist. De ruimte onder een viaduct is in geval van aanwezigheid van pijlers verdeeld in zogenaamde velden. Elke ruimte tussen pijlers, c.q. tussen een landhoofd en een pijler, is gedefinieerd als een veld.
http://digitalbuildingdata.tech/nlcs/term/356a1a02-e675-4170-beb7-ef75bb0a2a9e;VOETGANGERSVIADUCT;https://data.crow.nl/imbor/term/0f6ee629-3592-4a3c-81d6-ff98a2c28653;Viaduct;Een viaduct is een onderdeel van een ongelijkvloerse kruising van twee (geplande) (spoor)wegen of een kruising van een weg met ondergrondse leidingen. Een viaduct is feitelijk niet veel anders dan een vaste brug, hoewel met een viaduct geen waterweg wordt gekruist. De ruimte onder een viaduct is in geval van aanwezigheid van pijlers verdeeld in zogenaamde velden. Elke ruimte tussen pijlers, c.q. tussen een landhoofd en een pijler, is gedefinieerd als een veld.
