omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI
REFERENTIE,,_,,_,AL,_,REFERENTIE,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f7144968-6e00-4516-a3bc-9b7b556cc0a5,
ASSETBESCHRIJVING,,_,,_,AL,_,ASSETBESCHRIJVING,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/aecaa672-7495-47b4-97c9-25cd26d13158,
BLADVERWIJZING,,_,,_,AL,_,BLADVERWIJZING,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ae1369b0-0ece-4017-94a5-f001804b4188,
TABEL,,_,,_,AL,_,TABEL,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/70d43886-6cab-4bce-953f-47ca228122a0,
SYSTEEMGRENS,,_,,_,AL,_,SYSTEEMGRENS,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/33123078-380b-4496-ae33-7fc8b967280a,
PROFIEL,,_,,_,AL,_,PROFIEL,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/cf4b6959-d5a9-44b0-bc77-c4f24b2b3b05,
LEGENDA,,_,,_,AL,_,LEGENDA,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f54c6021-5e77-48aa-a020-0bf0f86da9e4,
ASSETKADER,,_,,_,AL,_,ASSETKADER,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ab1d8b14-1df8-480d-aff2-301f6e237489,
WERKGRENS,,_,,_,AL,_,WERKGRENS,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/4f46e770-2ca6-43a9-9125-56285de509d9,
PROFIELBALK,,_,,_,AL,_,PROFIELBALK,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/6b3b0a4e-ae5c-41b6-8924-e37f88c13d31,
FASEGRENS,,_,,_,AL,_,FASEGRENS,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c07bf804-96d5-447f-a628-fdb9f4825101,
ASSETNUMMER,,_,,_,AL,_,ASSETNUMMER,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/bb788469-2050-46bb-b8c6-c6603c6e4776,
