searchterm,symboolURI,id,sbibliotheek,sbibliotheekURI,fase,symbool,finalCleanName,optie,fileURL
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/7f046869-7255-407d-9976-b0358bad6627,4824,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_200MM_3LICHT_LINKS_SCHILD-SO,SIW-VRI_LANTAARN_200MM_3LICHT_LINKS_SCHILD,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_3LICHT_LINKS_SCHILD-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/6bd86f72-6caf-46b8-a72d-60cef937ecac,4825,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS-SO,SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/a795b954-a35f-4510-aed2-e08e07251e21,4826,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS_AFTELLER-SO,SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS_AFTELLER,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS_AFTELLER-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/644deea5-fb7c-4195-8189-fc99b6f86c69,4827,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS_AFTELLER_SCHILD-SO,SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS_AFTELLER_SCHILD,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS_AFTELLER_SCHILD-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/7e263010-a345-4eb1-9156-e6fe17ffe877,4828,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS_FIETS-SO,SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS_FIETS,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS_FIETS-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/0c69319d-35b9-4785-8dc4-75ccb7f46bc6,4829,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS_FIETS_SCHILD-SO,SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS_FIETS_SCHILD,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS_FIETS_SCHILD-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/9f400ce1-d870-42cd-8f8a-1ee77b883674,483,SGR,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/5e1a4fd3-ed90-42b7-b26b-690189aa9f55,,SGR-BOOM_29,SGR-BOOM_29,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SGR/SGR-BOOM_29.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/72923fb2-f9c5-43c4-9bda-120e8937c43d,4830,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS_SCHILD-SO,SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS_SCHILD,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS_SCHILD-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/a0021cb8-031f-4e2e-8324-0f47c6f5f490,4831,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_200MM_3LICHT_VOL-SO,SIW-VRI_LANTAARN_200MM_3LICHT_VOL,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_3LICHT_VOL-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/9fc75f9a-f45d-4053-b509-5e9d5bbb3b05,4832,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_200MM_3LICHT_VOL_AFTELLER-SO,SIW-VRI_LANTAARN_200MM_3LICHT_VOL_AFTELLER,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_3LICHT_VOL_AFTELLER-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/81698346-bcf1-40c9-886b-7de3d6d7fb41,4833,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_200MM_3LICHT_VOL_AFTELLER_SCHILD-SO,SIW-VRI_LANTAARN_200MM_3LICHT_VOL_AFTELLER_SCHILD,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_3LICHT_VOL_AFTELLER_SCHILD-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/7ae343b1-277d-4979-b7f5-7fb07bf62096,4834,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_200MM_3LICHT_VOL_FIETS-SO,SIW-VRI_LANTAARN_200MM_3LICHT_VOL_FIETS,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_3LICHT_VOL_FIETS-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/b33f4637-8440-4292-919c-e14fad2dc702,4835,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_200MM_3LICHT_VOL_FIETS_SCHILD-SO,SIW-VRI_LANTAARN_200MM_3LICHT_VOL_FIETS_SCHILD,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_3LICHT_VOL_FIETS_SCHILD-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/cb8858e8-bd95-4774-a84f-94d2a5da2eb5,4836,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_200MM_3LICHT_VOL_SCHILD-SO,SIW-VRI_LANTAARN_200MM_3LICHT_VOL_SCHILD,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_3LICHT_VOL_SCHILD-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/3bd0e25a-503d-4f8a-88bf-c305342988a2,4837,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_200MM_BOA-SO,SIW-VRI_LANTAARN_200MM_BOA,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_BOA-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/4a5122f1-25ac-462f-8f42-65d78b5950a5,4838,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_200MM_NEGENOOG-SO,SIW-VRI_LANTAARN_200MM_NEGENOOG,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_NEGENOOG-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/21f9d46d-81fa-4726-9719-f50a812d018e,4839,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_200MM_NEGENOOG_LINKS-SO,SIW-VRI_LANTAARN_200MM_NEGENOOG_LINKS,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_NEGENOOG_LINKS-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/c8d6db8a-feb4-496b-902b-997cdc46af34,484,SGR,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/5e1a4fd3-ed90-42b7-b26b-690189aa9f55,,SGR-BOOM_30,SGR-BOOM_30,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SGR/SGR-BOOM_30.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/1a76c1e3-8963-4225-af3d-fba1ec465d87,4840,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_200MM_NEGENOOG_LINKS_SCHILD-SO,SIW-VRI_LANTAARN_200MM_NEGENOOG_LINKS_SCHILD,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_NEGENOOG_LINKS_SCHILD-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/d0e07c81-4e90-4522-b9fd-7c8dd47db248,4841,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_200MM_NEGENOOG_RECHTDOOR-SO,SIW-VRI_LANTAARN_200MM_NEGENOOG_RECHTDOOR,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_NEGENOOG_RECHTDOOR-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/9a68029a-7be9-4fbf-958a-11528110d7c5,4842,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_200MM_NEGENOOG_RECHTDOOR_SCHILD-SO,SIW-VRI_LANTAARN_200MM_NEGENOOG_RECHTDOOR_SCHILD,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_NEGENOOG_RECHTDOOR_SCHILD-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/25e14f65-570e-41a1-b331-4f2a407916a9,4843,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_200MM_NEGENOOG_RECHTS-SO,SIW-VRI_LANTAARN_200MM_NEGENOOG_RECHTS,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_NEGENOOG_RECHTS-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/2b562c8a-56ec-4f85-814a-b7d578d77cb4,4844,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_200MM_NEGENOOG_RECHTS_SCHILD-SO,SIW-VRI_LANTAARN_200MM_NEGENOOG_RECHTS_SCHILD,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_NEGENOOG_RECHTS_SCHILD-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/d8c92b58-447e-460b-a189-d08886617ecc,4845,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_200MM_NEGENOOG_SCHILD-SO,SIW-VRI_LANTAARN_200MM_NEGENOOG_SCHILD,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_NEGENOOG_SCHILD-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/6698d993-6fc7-41b3-bfc5-1df9f96183ee,4846,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_200MM_VOETGANGER-SO,SIW-VRI_LANTAARN_200MM_VOETGANGER,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_VOETGANGER-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/4d84f424-533e-4eea-be5d-d04942fd89c8,4847,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_200MM_VOETGANGER_INFORMATIEF-SO,SIW-VRI_LANTAARN_200MM_VOETGANGER_INFORMATIEF,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_200MM_VOETGANGER_INFORMATIEF-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/3bd3ff03-274e-4a5c-b42f-d3a4e9f8f1a0,4848,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_300MM_1LICHT_DEELCONFLICTLINKS-SO,SIW-VRI_LANTAARN_300MM_1LICHT_DEELCONFLICTLINKS,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_DEELCONFLICTLINKS-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/6c53c461-bbd2-42a0-90c5-92df7099285e,4849,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_300MM_1LICHT_DEELCONFLICTLINKS_SCHILD-SO,SIW-VRI_LANTAARN_300MM_1LICHT_DEELCONFLICTLINKS_SCHILD,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_DEELCONFLICTLINKS_SCHILD-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/8337ffe2-9ccd-4661-b5a7-85a6547bf08b,485,SGR,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/5e1a4fd3-ed90-42b7-b26b-690189aa9f55,,SGR-BOOM_31,SGR-BOOM_31,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SGR/SGR-BOOM_31.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/4e66ec97-fe8d-4ab5-a0e1-57103611c03d,4850,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_300MM_1LICHT_DEELCONFLICTRECHTS-SO,SIW-VRI_LANTAARN_300MM_1LICHT_DEELCONFLICTRECHTS,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_DEELCONFLICTRECHTS-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/baf6f562-71fd-451c-ae83-553b1f48a8a4,4851,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_300MM_1LICHT_DEELCONFLICTRECHTS_SCHILD-SO,SIW-VRI_LANTAARN_300MM_1LICHT_DEELCONFLICTRECHTS_SCHILD,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_DEELCONFLICTRECHTS_SCHILD-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/b74dfac7-16c9-471e-af38-aaa1e6d32b67,4852,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_300MM_1LICHT_FIETSLINKS-SO,SIW-VRI_LANTAARN_300MM_1LICHT_FIETSLINKS,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_FIETSLINKS-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/5f1d9fb5-dad9-429b-bed6-e41f899ae4d4,4853,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_300MM_1LICHT_FIETSLINKS_SCHILD-SO,SIW-VRI_LANTAARN_300MM_1LICHT_FIETSLINKS_SCHILD,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_FIETSLINKS_SCHILD-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/7793ee61-9ecf-46c3-8dc0-4a0ff4d59113,4854,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_300MM_1LICHT_FIETSRECHTS-SO,SIW-VRI_LANTAARN_300MM_1LICHT_FIETSRECHTS,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_FIETSRECHTS-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ae5fa720-8bcd-4f33-8d4e-919b3f6eeff3,4855,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_300MM_1LICHT_FIETSRECHTS_SCHILD-SO,SIW-VRI_LANTAARN_300MM_1LICHT_FIETSRECHTS_SCHILD,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_FIETSRECHTS_SCHILD-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/98f66009-28b0-4775-a676-789b8ee0ce3d,4856,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_300MM_1LICHT_HEMEL-SO,SIW-VRI_LANTAARN_300MM_1LICHT_HEMEL,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_HEMEL-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/aa63014c-f222-448a-a09d-4c9bec8c2e9c,4857,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_300MM_1LICHT_HEMEL_SCHILD-SO,SIW-VRI_LANTAARN_300MM_1LICHT_HEMEL_SCHILD,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_HEMEL_SCHILD-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/4a56f96a-f14a-4131-aad3-3759a9bfc504,4858,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_300MM_1LICHT_HEMELLINKS-SO,SIW-VRI_LANTAARN_300MM_1LICHT_HEMELLINKS,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_HEMELLINKS-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/371e112b-58a9-4cea-9808-aab8e19d6392,4859,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_300MM_1LICHT_HEMELLINKS_SCHILD-SO,SIW-VRI_LANTAARN_300MM_1LICHT_HEMELLINKS_SCHILD,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_HEMELLINKS_SCHILD-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/7a14ca4f-4a22-4766-bfe4-ff13f85a69e3,486,SGR,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/5e1a4fd3-ed90-42b7-b26b-690189aa9f55,,SGR-BOOM_32,SGR-BOOM_32,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SGR/SGR-BOOM_32.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/1bef87a5-5f8e-4c14-8e8a-4cfc0e0f33b2,4860,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_300MM_1LICHT_HEMELRECHTS-SO,SIW-VRI_LANTAARN_300MM_1LICHT_HEMELRECHTS,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_HEMELRECHTS-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/4dbc87ef-6089-4479-b3e1-34ca7d0c57e0,4861,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_300MM_1LICHT_HEMELRECHTS_SCHILD-SO,SIW-VRI_LANTAARN_300MM_1LICHT_HEMELRECHTS_SCHILD,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_HEMELRECHTS_SCHILD-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/38c54c67-6f6d-48bf-95e5-e2f799c9f9a7,4862,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_300MM_1LICHT_HORBALK-SO,SIW-VRI_LANTAARN_300MM_1LICHT_HORBALK,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_HORBALK-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/56eea235-6c5b-474c-a8f2-9dd0850e3560,4863,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_300MM_1LICHT_HORBALK_SCHILD-SO,SIW-VRI_LANTAARN_300MM_1LICHT_HORBALK_SCHILD,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_HORBALK_SCHILD-SO.dwg
,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/1d483d08-9a5b-4112-b294-03a11e39c628,4864,SIW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ea29580c-9068-417a-8b2a-8bdecfdbd51a,,SIW-VRI_LANTAARN_300MM_1LICHT_J37-SO,SIW-VRI_LANTAARN_300MM_1LICHT_J37,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIW/SIW-VRI_LANTAARN_300MM_1LICHT_J37-SO.dwg
