omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI
BOVENBOUW_HARTSTUK_SPOORSTAAF_VOET_310C1,*,_,**,_,SB,_,BOVENBOUW,_,HARTSTUK,_,SPOORSTAAF,_,VOET,_,310C1,_,,-,,-,,,,*_**_SB_BOVENBOUW_HARTSTUK_SPOORSTAAF_VOET_310C1,0.13,251,251,251,251,251,CONTINUOUS,0.18,1,1,1,1,1,CONTINUOUS,0.18,251,251,251,251,251,ZZ-HIDDEN-SO,0.18,1,1,1,1,1,CONTINUOUS,,,4326,4324.0,http://digitalbuildingdata.tech/nlcs/def/38109549-0482-409c-b911-1ab2d6ab0ba4,http://digitalbuildingdata.tech/nlcs/def/c4d193d5-4dc3-4c05-b442-64ba7bdf8fea
BOVENBOUW_HARTSTUK_SPOORSTAAF_VOET_60R2,*,_,**,_,SB,_,BOVENBOUW,_,HARTSTUK,_,SPOORSTAAF,_,VOET,_,60R2,_,,-,,-,,,,*_**_SB_BOVENBOUW_HARTSTUK_SPOORSTAAF_VOET_60R2,0.13,251,251,251,251,251,CONTINUOUS,0.18,1,1,1,1,1,CONTINUOUS,0.18,251,251,251,251,251,ZZ-HIDDEN-SO,0.18,1,1,1,1,1,CONTINUOUS,,,4327,4324.0,http://digitalbuildingdata.tech/nlcs/def/ac8df827-f45f-4fd2-8a4a-13785cdda793,http://digitalbuildingdata.tech/nlcs/def/c4d193d5-4dc3-4c05-b442-64ba7bdf8fea
BOVENBOUW_HARTSTUK_SPOORSTAAF_VOET_BRUGRAIL,*,_,**,_,SB,_,BOVENBOUW,_,HARTSTUK,_,SPOORSTAAF,_,VOET,_,BRUGRAIL,_,,-,,-,,,,*_**_SB_BOVENBOUW_HARTSTUK_SPOORSTAAF_VOET_BRUGRAIL,0.13,251,251,251,251,251,CONTINUOUS,0.18,1,1,1,1,1,CONTINUOUS,0.18,251,251,251,251,251,ZZ-HIDDEN-SO,0.18,1,1,1,1,1,CONTINUOUS,,,4330,4324.0,http://digitalbuildingdata.tech/nlcs/def/ad7d1542-dc83-4ac4-ae0e-5527d00c633a,http://digitalbuildingdata.tech/nlcs/def/c4d193d5-4dc3-4c05-b442-64ba7bdf8fea
BOVENBOUW_HARTSTUK_SPOORSTAAF_VOET_105C1,*,_,**,_,SB,_,BOVENBOUW,_,HARTSTUK,_,SPOORSTAAF,_,VOET,_,105C1,_,,-,,-,,,,*_**_SB_BOVENBOUW_HARTSTUK_SPOORSTAAF_VOET_105C1,0.13,251,251,251,251,251,CONTINUOUS,0.18,1,1,1,1,1,CONTINUOUS,0.18,251,251,251,251,251,ZZ-HIDDEN-SO,0.18,1,1,1,1,1,CONTINUOUS,,,4325,4324.0,http://digitalbuildingdata.tech/nlcs/def/d2fce623-8aeb-4183-ba0a-f29b0ca038c7,http://digitalbuildingdata.tech/nlcs/def/c4d193d5-4dc3-4c05-b442-64ba7bdf8fea
BOVENBOUW_HARTSTUK_SPOORSTAAF_VOET_BLOKRAIL,*,_,**,_,SB,_,BOVENBOUW,_,HARTSTUK,_,SPOORSTAAF,_,VOET,_,BLOKRAIL,_,,-,,-,,,,*_**_SB_BOVENBOUW_HARTSTUK_SPOORSTAAF_VOET_BLOKRAIL,0.13,251,251,251,251,251,CONTINUOUS,0.18,1,1,1,1,1,CONTINUOUS,0.18,251,251,251,251,251,ZZ-HIDDEN-SO,0.18,1,1,1,1,1,CONTINUOUS,,,4329,4324.0,http://digitalbuildingdata.tech/nlcs/def/c33e9fde-6047-4d1e-b1ba-a4422c129ea5,http://digitalbuildingdata.tech/nlcs/def/c4d193d5-4dc3-4c05-b442-64ba7bdf8fea
BOVENBOUW_HARTSTUK_SPOORSTAAF_KOP_310C1,*,_,**,_,SB,_,BOVENBOUW,_,HARTSTUK,_,SPOORSTAAF,_,KOP,_,310C1,_,,-,,-,,,,*_**_SB_BOVENBOUW_HARTSTUK_SPOORSTAAF_KOP_310C1,0.13,251,251,251,251,251,CONTINUOUS,0.18,202,202,202,202,202,CONTINUOUS,0.18,251,251,251,251,251,ZZ-HIDDEN-SO,0.18,202,202,202,202,202,CONTINUOUS,,,4319,4317.0,http://digitalbuildingdata.tech/nlcs/def/a0cb76a3-8cd1-4b68-bb4b-31053236986c,http://digitalbuildingdata.tech/nlcs/def/e5a78d5d-0e0e-484b-88c1-2cf63a3428c9
BOVENBOUW_HARTSTUK_SPOORSTAAF_KOP_105C1,*,_,**,_,SB,_,BOVENBOUW,_,HARTSTUK,_,SPOORSTAAF,_,KOP,_,105C1,_,,-,,-,,,,*_**_SB_BOVENBOUW_HARTSTUK_SPOORSTAAF_KOP_105C1,0.13,251,251,251,251,251,CONTINUOUS,0.18,144,144,144,144,144,CONTINUOUS,0.18,251,251,251,251,251,ZZ-HIDDEN-SO,0.18,144,144,144,144,144,CONTINUOUS,,,4318,4317.0,http://digitalbuildingdata.tech/nlcs/def/af0ea973-09ae-45c0-9d92-81e440b09803,http://digitalbuildingdata.tech/nlcs/def/e5a78d5d-0e0e-484b-88c1-2cf63a3428c9
BOVENBOUW_HARTSTUK_SPOORSTAAF_KOP_73C1,*,_,**,_,SB,_,BOVENBOUW,_,HARTSTUK,_,SPOORSTAAF,_,KOP,_,73C1,_,,-,,-,,,,*_**_SB_BOVENBOUW_HARTSTUK_SPOORSTAAF_KOP_73C1,0.13,251,251,251,251,251,CONTINUOUS,0.18,52,52,52,52,52,CONTINUOUS,0.18,251,251,251,251,251,ZZ-HIDDEN-SO,0.18,52,52,52,52,52,CONTINUOUS,,,4321,4317.0,http://digitalbuildingdata.tech/nlcs/def/7f038fd6-3a3c-4e1c-be75-8fb9ca63216d,http://digitalbuildingdata.tech/nlcs/def/e5a78d5d-0e0e-484b-88c1-2cf63a3428c9
BOVENBOUW_HARTSTUK_SPOORSTAAF_KOP_BRUGRAIL,*,_,**,_,SB,_,BOVENBOUW,_,HARTSTUK,_,SPOORSTAAF,_,KOP,_,BRUGRAIL,_,,-,,-,,,,*_**_SB_BOVENBOUW_HARTSTUK_SPOORSTAAF_KOP_BRUGRAIL,0.13,251,251,251,251,251,CONTINUOUS,0.18,5,5,5,5,5,CONTINUOUS,0.18,251,251,251,251,251,ZZ-HIDDEN-SO,0.18,5,5,5,5,5,CONTINUOUS,,,4323,4317.0,http://digitalbuildingdata.tech/nlcs/def/a3fb095b-0471-48e9-8ea8-1076115293a9,http://digitalbuildingdata.tech/nlcs/def/e5a78d5d-0e0e-484b-88c1-2cf63a3428c9
BOVENBOUW_HARTSTUK_SPOORSTAAF_KOP_60R2,*,_,**,_,SB,_,BOVENBOUW,_,HARTSTUK,_,SPOORSTAAF,_,KOP,_,60R2,_,,-,,-,,,,*_**_SB_BOVENBOUW_HARTSTUK_SPOORSTAAF_KOP_60R2,0.13,251,251,251,251,251,CONTINUOUS,0.18,7,7,7,7,7,CONTINUOUS,0.18,251,251,251,251,251,ZZ-HIDDEN-SO,0.18,7,7,7,7,7,CONTINUOUS,,,4320,4317.0,http://digitalbuildingdata.tech/nlcs/def/8daea0c4-6c0a-4330-8a94-fe49fb6ed659,http://digitalbuildingdata.tech/nlcs/def/e5a78d5d-0e0e-484b-88c1-2cf63a3428c9
BOVENBOUW_HARTSTUK_SPOORSTAAF_KOP_BLOKRAIL,*,_,**,_,SB,_,BOVENBOUW,_,HARTSTUK,_,SPOORSTAAF,_,KOP,_,BLOKRAIL,_,,-,,-,,,,*_**_SB_BOVENBOUW_HARTSTUK_SPOORSTAAF_KOP_BLOKRAIL,0.13,251,251,251,251,251,CONTINUOUS,0.18,5,5,5,5,5,CONTINUOUS,0.18,251,251,251,251,251,ZZ-HIDDEN-SO,0.18,1,1,1,1,1,CONTINUOUS,,,4322,4317.0,http://digitalbuildingdata.tech/nlcs/def/208fb0a2-8df7-4c73-9e2b-84a1eac34b81,http://digitalbuildingdata.tech/nlcs/def/e5a78d5d-0e0e-484b-88c1-2cf63a3428c9
BOVENBOUW_SPOORCONSTRUCTIE_ONDERBED-SCHUIN SLOPEN,*,_,**,_,SB,_,BOVENBOUW,_,SPOORCONSTRUCTIE,_,ONDERBED,_,,_,,_,,-,SCHUIN SLOPEN,-,,,,*_**_SB_BOVENBOUW_SPOORCONSTRUCTIE_ONDERBED-SCHUIN SLOPEN,0.13,92,4,92,92,4,CONTINUOUS,0.18,92,7,92,92,7,CONTINUOUS,0.18,92,4,92,92,4,CONTINUOUS,0.18,92,7,92,92,7,CONTINUOUS,,,4380,4379.0,http://digitalbuildingdata.tech/nlcs/def/923d8ca8-683f-4dee-bf56-1e9c88f6d955,http://digitalbuildingdata.tech/nlcs/def/5027a1c3-5c07-494e-9e07-a5a8cab2faa9
BOVENBOUW_AFWATERINGSBAK,*,_,**,_,SB,_,BOVENBOUW,_,AFWATERINGSBAK,_,,_,,_,,_,,-,,-,,,SSB-AFWATERINGSBAK,*_**_SB_BOVENBOUW_AFWATERINGSBAK,0.18,253,254,253,253,254,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,,,4299,4297.0,http://digitalbuildingdata.tech/nlcs/def/ad34473b-6984-4a77-a725-85826e844a2c,http://digitalbuildingdata.tech/nlcs/def/e5e6ad89-b2bb-4832-b37e-4cdd87f10e5e
SPOOR_DWARSLIGGER,*,_,**,_,SB,_,SPOOR,_,DWARSLIGGER,_,,_,,_,,_,,-,,-,,,SSB-DWARSLIGGER_SOLO,*_**_SB_SPOOR_DWARSLIGGER,0.18,251,254,251,251,254,CONTINUOUS,0.25,150,151,150,150,151,CONTINUOUS,0.25,1,21,1,1,21,CONTINUOUS,0.25,6,191,6,6,191,CONTINUOUS,,,5290,5254.0,http://digitalbuildingdata.tech/nlcs/def/fc4bd5d1-91ab-45b5-9e48-f94c0b1d212a,http://digitalbuildingdata.tech/nlcs/def/7df50f1e-4f0d-4884-9382-91e9ed9100a2
SPOOR_BEVESTIGING,*,_,**,_,SB,_,SPOOR,_,BEVESTIGING,_,,_,,_,,_,,-,,-,,,SSB-BEVESTIGING,*_**_SB_SPOOR_BEVESTIGING,0.18,251,254,251,251,254,CONTINUOUS,0.25,150,151,150,150,151,CONTINUOUS,0.25,1,21,1,1,21,CONTINUOUS,0.25,6,191,6,6,191,CONTINUOUS,,,5255,5254.0,http://digitalbuildingdata.tech/nlcs/def/bc9620a9-42eb-40a5-afcd-ee4419a72047,http://digitalbuildingdata.tech/nlcs/def/7df50f1e-4f0d-4884-9382-91e9ed9100a2
SPOOR_STOOTJUK,*,_,**,_,SB,_,SPOOR,_,STOOTJUK,_,,_,,_,,_,,-,,-,,,SSB-STOOTJUK,*_**_SB_SPOOR_STOOTJUK,0.18,251,254,251,251,254,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,,,5315,5254.0,http://digitalbuildingdata.tech/nlcs/def/25e91498-10a2-4557-95c0-fff733d91ee3,http://digitalbuildingdata.tech/nlcs/def/7df50f1e-4f0d-4884-9382-91e9ed9100a2
SPOOR_COMPENSATIEINRICHTING,*,_,**,_,SB,_,SPOOR,_,COMPENSATIEINRICHTING,_,,_,,_,,_,,-,,-,,,SSB-COMPENSATIEINRICHTING,*_**_SB_SPOOR_COMPENSATIEINRICHTING,0.18,251,254,251,251,254,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,,,5289,5254.0,http://digitalbuildingdata.tech/nlcs/def/f69911d4-dd1e-4ac7-838b-90791abdcfb4,http://digitalbuildingdata.tech/nlcs/def/7df50f1e-4f0d-4884-9382-91e9ed9100a2
SPOOR_OVERGANGSSTUK,*,_,**,_,SB,_,SPOOR,_,OVERGANGSSTUK,_,,_,,_,,_,,-,,-,,,SSB-OVERGANGSSTUK,*_**_SB_SPOOR_OVERGANGSSTUK,0.18,251,254,251,251,254,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,0.25,7,7,7,7,7,CONTINUOUS,,,5314,5254.0,http://digitalbuildingdata.tech/nlcs/def/a8215c8a-aced-49c2-a5ce-ca96eeb54ec4,http://digitalbuildingdata.tech/nlcs/def/7df50f1e-4f0d-4884-9382-91e9ed9100a2
