omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI
DIJK_KRUIN,,_,,_,GW,_,DIJK,_,KRUIN,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ce694fab-a751-418f-a685-0c978090ef84,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/93b0b98a-97d8-48e5-b4e2-03eaec2a28fc
WATERGANG_WATERLIJN,,_,,_,GW,_,WATERGANG,_,WATERLIJN,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/259ae043-7249-41e2-8556-81a5faff9e93,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/57af4744-b6c0-41c2-b32e-1bb6ae0287ff
WATERGANG_KNIKLIJN,,_,,_,GW,_,WATERGANG,_,KNIKLIJN,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e0d090e1-b4c9-476e-a4d6-340b23e9b729,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/57af4744-b6c0-41c2-b32e-1bb6ae0287ff
WATERGANG_BODEM,,_,,_,GW,_,WATERGANG,_,BODEM,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/409a551b-bc67-4074-b339-4c092460a35b,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/57af4744-b6c0-41c2-b32e-1bb6ae0287ff
WATERGANG_GREPPEL,,_,,_,GW,_,WATERGANG,_,GREPPEL,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/507a2101-aa5a-4549-b16d-0721ce354ff9,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/57af4744-b6c0-41c2-b32e-1bb6ae0287ff
WATERGANG_SLOOT,,_,,_,GW,_,WATERGANG,_,SLOOT,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/5b62f4f1-89f6-439a-b308-4804d27f0156,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/57af4744-b6c0-41c2-b32e-1bb6ae0287ff
WATERGANG_INSTEEK,,_,,_,GW,_,WATERGANG,_,INSTEEK,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/29873c35-8437-4299-84a8-35f7ce977057,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/57af4744-b6c0-41c2-b32e-1bb6ae0287ff
WATERGANG_KNIKLIJN,,_,,_,GW,_,WATERGANG,_,KNIKLIJN,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/4cd45bf4-2a99-45be-bbac-ee1a55464d1d,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/57af4744-b6c0-41c2-b32e-1bb6ae0287ff
WATERGANG_TALUD,,_,,_,GW,_,WATERGANG,_,TALUD,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c771146f-f994-4c61-9e94-ea37faa0ba73,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/57af4744-b6c0-41c2-b32e-1bb6ae0287ff
WATERGANG_TALUD,,_,,_,GW,_,WATERGANG,_,TALUD,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/47067959-3042-411b-854a-c471788956f0,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/57af4744-b6c0-41c2-b32e-1bb6ae0287ff
WAL_KRUIN,,_,,_,GW,_,WAL,_,KRUIN,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/6af2cd5e-3769-4c36-8128-a7638e5f4763,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/abedc79d-7ed7-43b2-900d-ece6e42cd938
WAL_TEEN,,_,,_,GW,_,WAL,_,TEEN,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/222a9d89-b25e-412f-a6a3-2e85ef30ec60,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/abedc79d-7ed7-43b2-900d-ece6e42cd938
GRONDWERK_TEENLIJN,,_,,_,GW,_,GRONDWERK,_,TEENLIJN,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c7ed4d2a-58a5-419f-b5b2-6203f6c59acc,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/fc9c62e8-8c48-4d0f-872d-46c2c243bcbf
