"omschrijving,""status"",""underscore"",""discipline"",""underscore2"",""hoofdgroep"",""underscore3"",""object"",""underscore4"",""subobject01"",""underscore5"",""subobject02"",""underscore6"",""subobject03"",""underscore7"",""subobject04"",""underscore8"",""subobject05"",""streepje"",""bewerking"",""streepje2"",""schaal"",""aobject"",""sobject"",""laagnaam"",""lw_b"",""kl_b"",""kl_b_a"",""kl_b_gd"",""kl_b_gn"",""kl_b_v"",""lt_b"",""lw_n"",""kl_n"",""kl_n_a"",""kl_n_gd"",""kl_n_gn"",""kl_n_v"",""lt_n"",""lw_v"",""kl_v"",""kl_v_a"",""kl_v_gd"",""kl_v_gn"",""kl_v_v"",""lt_v"",""lw_t"",""kl_t"",""kl_t_a"",""kl_t_gd"",""kl_t_gn"",""kl_t_v"",""lt_t"",""vrkl_kort"",""vrkl_lang"",""id_nummer"",""kind_van"",""objectURI"",""kind_vanURI"""
"BEBOUWING_WONINGBOUW_STARTERSWONING,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""205,190,220"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3211"",""3182"",""http://digitalbuildingdata.tech/nlcs/def/cf69d3c2-78d1-4fc7-987b-899be0ee2ace"",""http://digitalbuildingdata.tech/nlcs/def/829dfc1d-1d67-41da-b9ee-51183ab2dd93"""
"BEBOUWING_WONINGBOUW_VRIJSTAAND,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""175,215,250"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3199"",""3182"",""http://digitalbuildingdata.tech/nlcs/def/5e7fc2da-1b85-4c8a-a3ce-32986a5ecc4e"",""http://digitalbuildingdata.tech/nlcs/def/829dfc1d-1d67-41da-b9ee-51183ab2dd93"""
"BEBOUWING_WONINGBOUW_HOOGBOUW,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""240,110,140"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3191"",""3182"",""http://digitalbuildingdata.tech/nlcs/def/327bc726-49b5-44a6-8171-df099b309498"",""http://digitalbuildingdata.tech/nlcs/def/829dfc1d-1d67-41da-b9ee-51183ab2dd93"""
"BEBOUWING_WONINGBOUW_TWEE ONDER EEN KAP,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""165,255,170"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3203"",""3182"",""http://digitalbuildingdata.tech/nlcs/def/913d0c9f-49f4-4eb6-8f60-76ee2ca00ded"",""http://digitalbuildingdata.tech/nlcs/def/829dfc1d-1d67-41da-b9ee-51183ab2dd93"""
"BEBOUWING_WONINGBOUW_KOOP,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,255,153"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3187"",""3182"",""http://digitalbuildingdata.tech/nlcs/def/368b1539-6448-4b74-b7d7-a4ab92929446"",""http://digitalbuildingdata.tech/nlcs/def/829dfc1d-1d67-41da-b9ee-51183ab2dd93"""
"BEBOUWING_WONINGBOUW_EENGEZINSWONING,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,210,180"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3207"",""3182"",""http://digitalbuildingdata.tech/nlcs/def/d5ba98dd-94ce-4d39-a837-7b0b4299636c"",""http://digitalbuildingdata.tech/nlcs/def/829dfc1d-1d67-41da-b9ee-51183ab2dd93"""
"BEBOUWING_WONINGBOUW_LAAGBOUW,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,255,155"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3195"",""3182"",""http://digitalbuildingdata.tech/nlcs/def/66be6c32-27da-495b-bf1d-f03310ff2f00"",""http://digitalbuildingdata.tech/nlcs/def/829dfc1d-1d67-41da-b9ee-51183ab2dd93"""
"BEBOUWING_WONINGBOUW_GESTAPELD,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""210,210,75"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3190"",""3182"",""http://digitalbuildingdata.tech/nlcs/def/5a7be774-d41b-464d-8897-fcc887b6db39"",""http://digitalbuildingdata.tech/nlcs/def/829dfc1d-1d67-41da-b9ee-51183ab2dd93"""
"BEBOUWING_BIJGEBOUW_OPTIE,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""235,160,160"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3144"",""3143"",""http://digitalbuildingdata.tech/nlcs/def/8ef52cb4-5942-4f69-b0fa-c681589e3e3c"",""http://digitalbuildingdata.tech/nlcs/def/3afcfe6b-ca18-4277-bde3-baf29480f376"""
"BEBOUWING_UITBOUW_ZWEVEND,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""215,125,110"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3180"",""3179"",""http://digitalbuildingdata.tech/nlcs/def/18189dfb-8f87-4012-afe4-a56864b1a6b7"",""http://digitalbuildingdata.tech/nlcs/def/ce49910c-bdf1-4384-b749-e3e22ba11a7e"""
"BEBOUWING_BEDRIJVEN_DETAILHANDEL,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,160,150"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3142"",""3139"",""http://digitalbuildingdata.tech/nlcs/def/629d2da7-2124-4f25-898a-d7c253e1404f"",""http://digitalbuildingdata.tech/nlcs/def/136eb175-44da-4a01-9a0c-a5f4e972cee2"""
"BEBOUWING_BEDRIJVEN_GROOTBEDRIJF,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""180,095,210"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3141"",""3139"",""http://digitalbuildingdata.tech/nlcs/def/e2bc7dda-a9d6-4f6c-8ca8-babb5a4715e4"",""http://digitalbuildingdata.tech/nlcs/def/136eb175-44da-4a01-9a0c-a5f4e972cee2"""
"BEBOUWING_BEDRIJVEN_MKB,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,204,255"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3140"",""3139"",""http://digitalbuildingdata.tech/nlcs/def/eb070441-3ef5-4493-a024-c75f04a1c107"",""http://digitalbuildingdata.tech/nlcs/def/136eb175-44da-4a01-9a0c-a5f4e972cee2"""
"WATER_WOONBOOTLOCATIE_LIGPLAATS,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""125,190,255"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3224"",""3223"",""http://digitalbuildingdata.tech/nlcs/def/8897fc74-9fd4-46b1-900b-e33ede3ef44c"",""http://digitalbuildingdata.tech/nlcs/def/ca13fc3b-b64a-4614-97b3-d97a603f5c73"""
"TERREIN_TRANSACTIE_VERHUUR,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,0,255"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3307"",""3302"",""http://digitalbuildingdata.tech/nlcs/def/0655677e-8bed-41d4-93ea-3ba1bc76a1b8"",""http://digitalbuildingdata.tech/nlcs/def/24852de0-2bf8-4eec-be48-947531e70909"""
"TERREIN_TRANSACTIE_VERPACHTING,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""138,43,226"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3313"",""3302"",""http://digitalbuildingdata.tech/nlcs/def/4e98928d-9cf5-4e5e-bf9a-a91e26b7e37f"",""http://digitalbuildingdata.tech/nlcs/def/24852de0-2bf8-4eec-be48-947531e70909"""
"TERREIN_TRANSACTIE_OPSTAL,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""153,0,127"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3311"",""3302"",""http://digitalbuildingdata.tech/nlcs/def/a34ba6f3-34b1-497d-9758-1ef2db983922"",""http://digitalbuildingdata.tech/nlcs/def/24852de0-2bf8-4eec-be48-947531e70909"""
"TERREIN_TRANSACTIE_VOORKEURSRECHT,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""143,188,143"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3314"",""3302"",""http://digitalbuildingdata.tech/nlcs/def/5c61d3f4-39a3-45d5-b3f1-5fd702e941f8"",""http://digitalbuildingdata.tech/nlcs/def/24852de0-2bf8-4eec-be48-947531e70909"""
"TERREIN_TRANSACTIE_VERKOOP,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""0,255,255"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3305"",""3302"",""http://digitalbuildingdata.tech/nlcs/def/cb52ad10-180c-48e0-8011-455bcdd2609b"",""http://digitalbuildingdata.tech/nlcs/def/24852de0-2bf8-4eec-be48-947531e70909"""
"TERREIN_TRANSACTIE_ONTEIGENING,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,233,127"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3310"",""3302"",""http://digitalbuildingdata.tech/nlcs/def/f6991189-68be-4f09-9c39-16e1cdb840b3"",""http://digitalbuildingdata.tech/nlcs/def/24852de0-2bf8-4eec-be48-947531e70909"""
"TERREIN_TRANSACTIE_RUILING,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""153,76,76"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3308"",""3302"",""http://digitalbuildingdata.tech/nlcs/def/26d2ac71-4154-4108-918c-864ac0a034d3"",""http://digitalbuildingdata.tech/nlcs/def/24852de0-2bf8-4eec-be48-947531e70909"""
"TERREIN_TRANSACTIE_AANKOOP,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""0,255,0"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3304"",""3302"",""http://digitalbuildingdata.tech/nlcs/def/223b721b-91b2-4326-b858-3863f258214e"",""http://digitalbuildingdata.tech/nlcs/def/24852de0-2bf8-4eec-be48-947531e70909"""
"TERREIN_TRANSACTIE_INGEBRUIKGAVE,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,127,127"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3309"",""3302"",""http://digitalbuildingdata.tech/nlcs/def/31138f1f-d748-4bc7-bdbb-0e1ea1c2bb9a"",""http://digitalbuildingdata.tech/nlcs/def/24852de0-2bf8-4eec-be48-947531e70909"""
"TERREIN_TRANSACTIE_ERFPACHT,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""0,0,255"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3306"",""3302"",""http://digitalbuildingdata.tech/nlcs/def/ba4cc5a1-7ed7-42f9-81cd-3f346106713d"",""http://digitalbuildingdata.tech/nlcs/def/24852de0-2bf8-4eec-be48-947531e70909"""
"TERREIN_TRANSACTIE_OVERDRACHT,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,255,0"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3312"",""3302"",""http://digitalbuildingdata.tech/nlcs/def/b9fa267b-26da-478a-80f4-9c9348e04549"",""http://digitalbuildingdata.tech/nlcs/def/24852de0-2bf8-4eec-be48-947531e70909"""
"TERREIN_TRANSACTIE_VERKOOPGEGEVENS,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""250,155,145"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3303"",""3302"",""http://digitalbuildingdata.tech/nlcs/def/025ac7d3-42c6-4788-b8f2-fb8960d07453"",""http://digitalbuildingdata.tech/nlcs/def/24852de0-2bf8-4eec-be48-947531e70909"""
"TERREIN_PLANGEBIED_BRUTO,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,22,200"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3298"",""3297"",""http://digitalbuildingdata.tech/nlcs/def/3bd94706-7411-4f41-9a19-e03079483f13"",""http://digitalbuildingdata.tech/nlcs/def/e7c3802f-f068-4893-85ce-4a3b195b1827"""
"TERREIN_PLANGEBIED_NETTO,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,22,200"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3299"",""3297"",""http://digitalbuildingdata.tech/nlcs/def/4d9f4b4d-414b-4cfa-ad8a-756ec24e43ef"",""http://digitalbuildingdata.tech/nlcs/def/e7c3802f-f068-4893-85ce-4a3b195b1827"""
"TERREIN_BEGRAAFPLAATS_GRAFVAK,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""240,225,180"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3269"",""3268"",""http://digitalbuildingdata.tech/nlcs/def/bb5282e6-4ac0-449b-9b37-da175b0fc9d0"",""http://digitalbuildingdata.tech/nlcs/def/7b8f7bb8-c8eb-4f28-b5ca-5456f0be3680"""
"TERREIN_PARK_STADSPARK,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""138,171,55"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3296"",""3295"",""http://digitalbuildingdata.tech/nlcs/def/e4388b68-5d17-4a70-b416-259526a20190"",""http://digitalbuildingdata.tech/nlcs/def/61fd98b2-79fe-425f-8284-09489f59b581"""
"TERREIN_VERHARD_TERRAS,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""215,230,200"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3330"",""3329"",""http://digitalbuildingdata.tech/nlcs/def/d3da3799-4861-49af-a741-1840ee87615a"",""http://digitalbuildingdata.tech/nlcs/def/305704e3-2384-44f7-98a9-aa4f575116e2"""
"TERREIN_WOONWAGENLOCATIE_STANDPLAATS,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""210,205,0"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3333"",""3332"",""http://digitalbuildingdata.tech/nlcs/def/359c3f9f-7eb9-492a-b8a6-2b280ecf10f1"",""http://digitalbuildingdata.tech/nlcs/def/a857c9c5-9217-41f9-9582-b3170ba40c69"""
"BEBOUWING_WONINGBOUW_VRIJSTAAND_MIDDELDUUR,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""15,130,235"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3201"",""3199"",""http://digitalbuildingdata.tech/nlcs/def/182d470f-07f8-407f-ad08-3c399d04d6d4"",""http://digitalbuildingdata.tech/nlcs/def/5e7fc2da-1b85-4c8a-a3ce-32986a5ecc4e"""
"BEBOUWING_WONINGBOUW_VRIJSTAAND_DUUR,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""10,85,150"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3200"",""3199"",""http://digitalbuildingdata.tech/nlcs/def/3e901682-4835-45d1-93c0-ce183ef2d979"",""http://digitalbuildingdata.tech/nlcs/def/5e7fc2da-1b85-4c8a-a3ce-32986a5ecc4e"""
"BEBOUWING_WONINGBOUW_VRIJSTAAND_GOEDKOOP,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""100,175,245"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3202"",""3199"",""http://digitalbuildingdata.tech/nlcs/def/718abe87-cc27-462d-a466-5e229d1551f5"",""http://digitalbuildingdata.tech/nlcs/def/5e7fc2da-1b85-4c8a-a3ce-32986a5ecc4e"""
"BEBOUWING_WONINGBOUW_HOOGBOUW_GOEDKOOP,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""240,100,130"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3194"",""3191"",""http://digitalbuildingdata.tech/nlcs/def/005f2811-c736-4a2e-883d-44d80266de0b"",""http://digitalbuildingdata.tech/nlcs/def/327bc726-49b5-44a6-8171-df099b309498"""
"BEBOUWING_WONINGBOUW_HOOGBOUW_DUUR,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""170,20,55"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3192"",""3191"",""http://digitalbuildingdata.tech/nlcs/def/87366fd4-897c-47ff-a07a-ed4eb2bfa990"",""http://digitalbuildingdata.tech/nlcs/def/327bc726-49b5-44a6-8171-df099b309498"""
"BEBOUWING_WONINGBOUW_HOOGBOUW_MIDDELDUUR,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""210,20,65"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3193"",""3191"",""http://digitalbuildingdata.tech/nlcs/def/2054fa14-dd2f-4746-8b4d-3827ba02d5d3"",""http://digitalbuildingdata.tech/nlcs/def/327bc726-49b5-44a6-8171-df099b309498"""
