omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI
GRENS_RIJKSEIGENDOM,*,_,**,_,KG,_,GRENS,_,RIJKSEIGENDOM,_,,_,,_,,_,,-,,-,,,,*_**_KG_GRENS_RIJKSEIGENDOM,0.18,150,152,150,150,253,KG-RIJKSEIGENDOM-SO,0.35,150,152,150,150,253,KG-RIJKSEIGENDOM-SO,0.35,150,152,150,150,253,V-KG-RIJKSEIGENDOM-SO,0.35,150,152,150,150,253,CONTINUOUS,,,568,557,http://digitalbuildingdata.tech/nlcs/def/d8ddae75-c5a5-4c38-a77b-d7cd4d2dcc80,http://digitalbuildingdata.tech/nlcs/def/ede142a7-a03d-4a14-a4e8-624948af2656
GRENS_VLAKAFSLUITER,*,_,**,_,KG,_,GRENS,_,VLAKAFSLUITER,_,,_,,_,,_,,-,,-,,,,*_**_KG_GRENS_VLAKAFSLUITER,0.18,7,7,7,7,253,CONTINUOUS,0.35,7,7,7,7,253,CONTINUOUS,0.35,7,7,7,7,253,CONTINUOUS,0.35,7,7,7,7,253,CONTINUOUS,,,3111,557,http://digitalbuildingdata.tech/nlcs/def/35f1dc71-ef45-4dff-903d-2b052c13bc32,http://digitalbuildingdata.tech/nlcs/def/ede142a7-a03d-4a14-a4e8-624948af2656
GRENS_WIJK,*,_,**,_,KG,_,GRENS,_,WIJK,_,,_,,_,,_,,-,,-,,,,*_**_KG_GRENS_WIJK,0.18,210,212,210,210,253,CONTINUOUS,0.35,210,212,210,210,253,CONTINUOUS,0.35,210,212,210,210,253,CONTINUOUS,0.35,210,212,210,210,253,CONTINUOUS,,,3112,557,http://digitalbuildingdata.tech/nlcs/def/85e3b2a4-2f89-4393-b16b-3106569fc1b7,http://digitalbuildingdata.tech/nlcs/def/ede142a7-a03d-4a14-a4e8-624948af2656
GRENS_PACHT,*,_,**,_,KG,_,GRENS,_,PACHT,_,,_,,_,,_,,-,,-,,,,*_**_KG_GRENS_PACHT,0.18,150,152,150,150,253,KG-PACHT-SO,0.35,150,152,150,150,253,KG-PACHT-SO,0.35,150,152,150,150,253,V-KG-PACHT-SO,0.35,150,152,150,150,253,KG-PACHT-SO,,,564,557,http://digitalbuildingdata.tech/nlcs/def/43d2d502-10d1-4828-87e3-a078f0883c53,http://digitalbuildingdata.tech/nlcs/def/ede142a7-a03d-4a14-a4e8-624948af2656
GRENS_AANKOOP,*,_,**,_,KG,_,GRENS,_,AANKOOP,_,,_,,_,,_,,-,,-,,,,*_**_KG_GRENS_AANKOOP,0.18,130,132,130,130,253,KG-GVAANKOOP-SO,0.35,130,132,130,130,253,KG-GVAANKOOP-SO,0.35,130,132,130,130,253,V-KG-GVAANKOOP-SO,0.35,130,132,130,130,253,KG-GVAANKOOP-SO,,,3507,557,http://digitalbuildingdata.tech/nlcs/def/f966fff9-a707-49d5-b8d4-10e7d2c64e6a,http://digitalbuildingdata.tech/nlcs/def/ede142a7-a03d-4a14-a4e8-624948af2656
GRENS_PROVINCIE,*,_,**,_,KG,_,GRENS,_,PROVINCIE,_,,_,,_,,_,,-,,-,,,,*_**_KG_GRENS_PROVINCIE,0.18,150,152,150,150,253,KG-PROVINCIE-SO,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,559,557,http://digitalbuildingdata.tech/nlcs/def/f806a300-6b16-4ce5-b411-481763857457,http://digitalbuildingdata.tech/nlcs/def/ede142a7-a03d-4a14-a4e8-624948af2656
GRENS_OVERHOEK,*,_,**,_,KG,_,GRENS,_,OVERHOEK,_,,_,,_,,_,,-,,-,,,,*_**_KG_GRENS_OVERHOEK,0.18,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,CONTINUOUS,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,570,557,http://digitalbuildingdata.tech/nlcs/def/326e8342-cbe9-4c7f-831d-c6f5e17f7fdb,http://digitalbuildingdata.tech/nlcs/def/ede142a7-a03d-4a14-a4e8-624948af2656
GRENS_VERKOOP,*,_,**,_,KG,_,GRENS,_,VERKOOP,_,,_,,_,,_,,-,,-,,,,*_**_KG_GRENS_VERKOOP,0.18,7,7,7,7,253,KG-VERKOOP-SO,0.25,7,7,7,7,253,KG-VERKOOP-SO,0.25,7,7,7,7,253,V-KG-VERKOOP-SO,0.25,7,7,7,7,253,KG-VERKOOP-SO,,,3117,557,http://digitalbuildingdata.tech/nlcs/def/b7f757bd-8393-4773-a563-8ba61302b695,http://digitalbuildingdata.tech/nlcs/def/ede142a7-a03d-4a14-a4e8-624948af2656
GRENS_WATERSCHAP,*,_,**,_,KG,_,GRENS,_,WATERSCHAP,_,,_,,_,,_,,-,,-,,,,*_**_KG_GRENS_WATERSCHAP,0.18,150,152,150,150,253,KG-WATERSCHAP-SO,0.35,150,152,150,150,253,KG-WATERSCHAP-SO,0.35,150,152,150,150,253,V-CONTINUOUS-SO,0.35,150,152,150,150,253,CONTINUOUS,,,561,557,http://digitalbuildingdata.tech/nlcs/def/0d1fc38a-12fd-4196-b5bd-ac0b519d9ad9,http://digitalbuildingdata.tech/nlcs/def/ede142a7-a03d-4a14-a4e8-624948af2656
GRENS_ONTEIGENING,*,_,**,_,KG,_,GRENS,_,ONTEIGENING,_,,_,,_,,_,,-,,-,,,,*_**_KG_GRENS_ONTEIGENING,0.18,130,132,130,130,253,CONTINUOUS,0.35,130,132,130,130,253,CONTINUOUS,0.35,130,132,130,130,253,V-CONTINUOUS-SO,0.35,130,132,130,130,253,CONTINUOUS,,,3508,557,http://digitalbuildingdata.tech/nlcs/def/6f6700fc-4d9c-4a13-98e6-ad10a480080b,http://digitalbuildingdata.tech/nlcs/def/ede142a7-a03d-4a14-a4e8-624948af2656
