"omschrijving,""status"",""underscore"",""discipline"",""underscore2"",""hoofdgroep"",""underscore3"",""object"",""underscore4"",""subobject01"",""underscore5"",""subobject02"",""underscore6"",""subobject03"",""underscore7"",""subobject04"",""underscore8"",""subobject05"",""streepje"",""bewerking"",""streepje2"",""schaal"",""aobject"",""sobject"",""laagnaam"",""lw_b"",""kl_b"",""kl_b_a"",""kl_b_gd"",""kl_b_gn"",""kl_b_v"",""lt_b"",""lw_n"",""kl_n"",""kl_n_a"",""kl_n_gd"",""kl_n_gn"",""kl_n_v"",""lt_n"",""lw_v"",""kl_v"",""kl_v_a"",""kl_v_gd"",""kl_v_gn"",""kl_v_v"",""lt_v"",""lw_t"",""kl_t"",""kl_t_a"",""kl_t_gd"",""kl_t_gn"",""kl_t_v"",""lt_t"",""vrkl_kort"",""vrkl_lang"",""id_nummer"",""kind_van"",""objectURI"",""kind_vanURI"""
"MARKERING_VERDRIJFSTREEP,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2571"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/de411dc6-a771-4b44-8c00-f9d0a5672a5d"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_AFGEKRUISTVLAK,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2575"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/f6f0c207-1c44-45db-9685-f9159199c91c"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"BEWEGWIJZERING_FIETS,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""2559"",""2553"",""http://digitalbuildingdata.tech/nlcs/def/66924f02-b62c-4dd8-8579-d82644cb6692"",""http://digitalbuildingdata.tech/nlcs/def/002a7c8c-07a0-4de0-9c7d-d005adbc2b48"""
"BEWEGWIJZERING_ERFTOEGANGSWEG,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""2554"",""2553"",""http://digitalbuildingdata.tech/nlcs/def/b2d7c08d-479a-4fe9-a7b7-4ea594368482"",""http://digitalbuildingdata.tech/nlcs/def/002a7c8c-07a0-4de0-9c7d-d005adbc2b48"""
"BEWEGWIJZERING_GEBIEDSONTSLUITINGWEG,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""2555"",""2553"",""http://digitalbuildingdata.tech/nlcs/def/73b4805f-a452-4a51-bd30-3deb792c5b36"",""http://digitalbuildingdata.tech/nlcs/def/002a7c8c-07a0-4de0-9c7d-d005adbc2b48"""
"BEWEGWIJZERING_VOETGANGER,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""2561"",""2553"",""http://digitalbuildingdata.tech/nlcs/def/a93db82b-9f05-4c47-b482-fc825d5261d4"",""http://digitalbuildingdata.tech/nlcs/def/002a7c8c-07a0-4de0-9c7d-d005adbc2b48"""
"BEWEGWIJZERING_STROOMWEG,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""2556"",""2553"",""http://digitalbuildingdata.tech/nlcs/def/2b80a1df-7462-4127-9b28-846103be4110"",""http://digitalbuildingdata.tech/nlcs/def/002a7c8c-07a0-4de0-9c7d-d005adbc2b48"""
"BEWEGWIJZERING_BROMFIETS,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""2560"",""2553"",""http://digitalbuildingdata.tech/nlcs/def/e0bc38f7-d2c6-4dde-92ad-036ef62f03eb"",""http://digitalbuildingdata.tech/nlcs/def/002a7c8c-07a0-4de0-9c7d-d005adbc2b48"""
"BEWEGWIJZERING_NIETGEINTEGREERD,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""2563"",""2553"",""http://digitalbuildingdata.tech/nlcs/def/33945766-5d0c-400c-8fbf-af9638c084c2"",""http://digitalbuildingdata.tech/nlcs/def/002a7c8c-07a0-4de0-9c7d-d005adbc2b48"""
"MARKERING_DWARS_DRIEHOEK,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2619"",""2618"",""http://digitalbuildingdata.tech/nlcs/def/a564ee0e-de62-4d0d-b5cb-403a8bb261c3"",""http://digitalbuildingdata.tech/nlcs/def/5fed65de-70a2-46c1-94e3-e3187693b122"""
"MARKERING_DWARS_STOPSTREEP,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2623"",""2618"",""http://digitalbuildingdata.tech/nlcs/def/7c90971f-b2b2-4423-aec0-527a13f1012d"",""http://digitalbuildingdata.tech/nlcs/def/5fed65de-70a2-46c1-94e3-e3187693b122"""
"MARKERING_DWARS_OVERSTEEK,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2629"",""2618"",""http://digitalbuildingdata.tech/nlcs/def/cc217a6d-7a6c-4a14-bc6c-429fdba906b9"",""http://digitalbuildingdata.tech/nlcs/def/5fed65de-70a2-46c1-94e3-e3187693b122"""
"MARKERING_DWARS_STREEP,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""3554"",""2618"",""http://digitalbuildingdata.tech/nlcs/def/f8875546-efa5-4d4f-8dfa-90fb430c3f43"",""http://digitalbuildingdata.tech/nlcs/def/5fed65de-70a2-46c1-94e3-e3187693b122"""
"MARKERING_LANGS_STREEP,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2579"",""2578"",""http://digitalbuildingdata.tech/nlcs/def/eafae490-2cd4-4ec5-b159-1be686387f5c"",""http://digitalbuildingdata.tech/nlcs/def/6bf28615-76e1-48a3-bc40-e6e902757d55"""
"BEWEGWIJZERING_DRAAGCONSTRUCTIE_PORTAAL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""2565"",""2564"",""http://digitalbuildingdata.tech/nlcs/def/6ff7b249-f34a-429b-b8d3-9faab72e5a0c"",""http://digitalbuildingdata.tech/nlcs/def/f39e934b-b05a-4e9a-8b36-3123f938de6d"""
"BEWEGWIJZERING_DRAAGCONSTRUCTIE_UITHOUDER,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""2567"",""2564"",""http://digitalbuildingdata.tech/nlcs/def/0f07544c-010d-464f-bc0f-252b5469f70c"",""http://digitalbuildingdata.tech/nlcs/def/f39e934b-b05a-4e9a-8b36-3123f938de6d"""
"BEWEGWIJZERING_STROOMWEG_REGIONAAL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""2558"",""2556"",""http://digitalbuildingdata.tech/nlcs/def/f46fc864-2a4b-4c00-8192-3c9721c73e59"",""http://digitalbuildingdata.tech/nlcs/def/2b80a1df-7462-4127-9b28-846103be4110"""
"BEWEGWIJZERING_STROOMWEG_NATIONAAL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""2557"",""2556"",""http://digitalbuildingdata.tech/nlcs/def/f6fe07a1-b5b8-4c6a-90af-bb589c7f1c8b"",""http://digitalbuildingdata.tech/nlcs/def/2b80a1df-7462-4127-9b28-846103be4110"""
"AFZETTING_POLLER_PUT,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3346"",""3344"",""http://digitalbuildingdata.tech/nlcs/def/a15a4c6b-3544-432a-a6c9-a077fe6ff098"",""http://digitalbuildingdata.tech/nlcs/def/db56d0b6-71ed-4b91-8d4e-ec2816fb49c4"""
"MARKERING_DWARS_STOPSTREEP_020,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.18"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2624"",""2623"",""http://digitalbuildingdata.tech/nlcs/def/fbf9acc9-ff1d-4dc2-aedc-f7385730a8bd"",""http://digitalbuildingdata.tech/nlcs/def/7c90971f-b2b2-4423-aec0-527a13f1012d"""
"MARKERING_DWARS_STOPSTREEP_030,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.25"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.25"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2625"",""2623"",""http://digitalbuildingdata.tech/nlcs/def/9c18520c-5307-4db4-a0cc-38d6ea4e9187"",""http://digitalbuildingdata.tech/nlcs/def/7c90971f-b2b2-4423-aec0-527a13f1012d"""
"MARKERING_DWARS_STOPSTREEP_015,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.13"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.13"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2627"",""2623"",""http://digitalbuildingdata.tech/nlcs/def/9f8cbb7c-ca5f-442c-b496-d85da612af98"",""http://digitalbuildingdata.tech/nlcs/def/7c90971f-b2b2-4423-aec0-527a13f1012d"""
"MARKERING_DWARS_STOPSTREEP_050,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.50"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.50"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.50"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.50"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2626"",""2623"",""http://digitalbuildingdata.tech/nlcs/def/da339f68-8a94-4683-9f86-a742a3444c85"",""http://digitalbuildingdata.tech/nlcs/def/7c90971f-b2b2-4423-aec0-527a13f1012d"""
"MARKERING_DWARS_OVERSTEEK_KANALISATIESTREEP50,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-5050_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-5050_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-5050_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-5050_STREEP"","""","""",""2631"",""2629"",""http://digitalbuildingdata.tech/nlcs/def/b4c6776d-d37c-4043-8f9c-9d9368942129"",""http://digitalbuildingdata.tech/nlcs/def/cc217a6d-7a6c-4a14-bc6c-429fdba906b9"""
"MARKERING_DWARS_OVERSTEEK_BLOKSTREEP,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.50"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.50"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.50"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2635"",""2629"",""http://digitalbuildingdata.tech/nlcs/def/8fb62433-cff2-411a-92ca-c95b58918309"",""http://digitalbuildingdata.tech/nlcs/def/cc217a6d-7a6c-4a14-bc6c-429fdba906b9"""
"MARKERING_DWARS_OVERSTEEK_VOETGANGERS,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2630"",""2629"",""http://digitalbuildingdata.tech/nlcs/def/ed7446e1-a960-49b9-ad41-6bb3159f577d"",""http://digitalbuildingdata.tech/nlcs/def/cc217a6d-7a6c-4a14-bc6c-429fdba906b9"""
"MARKERING_LANGS_STREEP_39,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-39_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-39_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-39_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-39_STREEP"","""","""",""2601"",""2579"",""http://digitalbuildingdata.tech/nlcs/def/90b9ef4e-1677-4bd8-ae5d-e8048790e1dd"",""http://digitalbuildingdata.tech/nlcs/def/eafae490-2cd4-4ec5-b159-1be686387f5c"""
"MARKERING_LANGS_STREEP_050050,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-5050_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-5050_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-5050_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-5050_STREEP"","""","""",""3551"",""2579"",""http://digitalbuildingdata.tech/nlcs/def/d2608f2c-4fac-4ebf-8e5d-6c9132fb9c56"",""http://digitalbuildingdata.tech/nlcs/def/eafae490-2cd4-4ec5-b159-1be686387f5c"""
"MARKERING_LANGS_STREEP_13,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-13_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-13_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-13_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-13_STREEP"","""","""",""2592"",""2579"",""http://digitalbuildingdata.tech/nlcs/def/ce41855e-d93b-46d0-a51e-c0992cf59b82"",""http://digitalbuildingdata.tech/nlcs/def/eafae490-2cd4-4ec5-b159-1be686387f5c"""
"MARKERING_LANGS_STREEP_11,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-11_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-11_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-11_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-11_STREEP"","""","""",""2589"",""2579"",""http://digitalbuildingdata.tech/nlcs/def/d893e767-ea09-45c1-a226-56b3b7602df6"",""http://digitalbuildingdata.tech/nlcs/def/eafae490-2cd4-4ec5-b159-1be686387f5c"""
"MARKERING_LANGS_STREEP_27030,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-27030_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-27030_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-27030_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-27030_STREEP"","""","""",""2610"",""2579"",""http://digitalbuildingdata.tech/nlcs/def/15d889d9-a422-4df0-984b-afda91f74583"",""http://digitalbuildingdata.tech/nlcs/def/eafae490-2cd4-4ec5-b159-1be686387f5c"""
"MARKERING_LANGS_STREEP_33,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-33_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-33_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-33_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-33_STREEP"","""","""",""2599"",""2579"",""http://digitalbuildingdata.tech/nlcs/def/08519881-4d66-41f4-a0d8-079f3e400b4d"",""http://digitalbuildingdata.tech/nlcs/def/eafae490-2cd4-4ec5-b159-1be686387f5c"""
"MARKERING_LANGS_STREEP_31,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-31_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-31_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-31_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-31_STREEP"","""","""",""2597"",""2579"",""http://digitalbuildingdata.tech/nlcs/def/b4134820-5436-4642-bb21-ad2147ef7e24"",""http://digitalbuildingdata.tech/nlcs/def/eafae490-2cd4-4ec5-b159-1be686387f5c"""
"MARKERING_LANGS_STREEP_DOORGETROKKEN,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.13"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.13"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2580"",""2579"",""http://digitalbuildingdata.tech/nlcs/def/5b8c1fb1-25fe-44a6-998e-d7971ff2d0c1"",""http://digitalbuildingdata.tech/nlcs/def/eafae490-2cd4-4ec5-b159-1be686387f5c"""
"MARKERING_LANGS_STREEP_91,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.25"",""7"",""7"",""7"",""7"",""7"",""VW-91_STREEP"",""0.25"",""7"",""7"",""7"",""7"",""7"",""VW-91_STREEP"",""0.25"",""7"",""7"",""7"",""7"",""7"",""V-VW-91_STREEP"",""0.25"",""7"",""7"",""7"",""7"",""7"",""VW-91_STREEP"","""","""",""2605"",""2579"",""http://digitalbuildingdata.tech/nlcs/def/49132732-8039-436a-8245-f0a9b45e2933"",""http://digitalbuildingdata.tech/nlcs/def/eafae490-2cd4-4ec5-b159-1be686387f5c"""
"MARKERING_LANGS_STREEP_93,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-93_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-93_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-93_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-93_STREEP"","""","""",""2607"",""2579"",""http://digitalbuildingdata.tech/nlcs/def/008b20b6-5d91-473f-a6e8-7cfe6fedafe0"",""http://digitalbuildingdata.tech/nlcs/def/eafae490-2cd4-4ec5-b159-1be686387f5c"""
"MARKERING_LANGS_STREEP_30270,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-30270_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-30270_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-30270_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-30270_STREEP"","""","""",""2612"",""2579"",""http://digitalbuildingdata.tech/nlcs/def/753e829a-96f3-46b4-a235-6f5c891b186b"",""http://digitalbuildingdata.tech/nlcs/def/eafae490-2cd4-4ec5-b159-1be686387f5c"""
"BEWEGWIJZERING_DRAAGCONSTRUCTIE_PORTAAL_POER,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""2566"",""2565"",""http://digitalbuildingdata.tech/nlcs/def/588e088a-23bc-4440-9335-6c32837301dd"",""http://digitalbuildingdata.tech/nlcs/def/6ff7b249-f34a-429b-b8d3-9faab72e5a0c"""
