omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI
KABEL_COMBIKABEL,,_,,_,OV,_,KABEL,_,COMBIKABEL,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/c78bd694-498a-4ca6-b573-83838c335e3f,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/c4cc4fb6-c39d-4cc3-b58d-51be8b79bfd8
KABELDOORVOER,,_,,_,OV,_,KABELDOORVOER,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/724cbc96-ac7c-4a26-a34e-c9988f0d5434,
STROOK,,_,,_,OV,_,STROOK,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/72252b9a-4414-4145-98d3-86f1f5b5e8de,
TRACE,,_,,_,OV,_,TRACE,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/bbabc50d-60e3-4c70-98d4-bdd7b30b603e,
HULPSTUK,,_,,_,OV,_,HULPSTUK,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ddf63296-a204-4b6a-836b-ff7c74fb279b,
LIJNVERLICHTING,,_,,_,OV,_,LIJNVERLICHTING,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/9c0bbd5d-94a4-48b1-8c89-e97c24391def,
PUT,,_,,_,OV,_,PUT,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/879a41cb-de45-4313-a4cc-0715293015cd,
DRAAGCONSTRUCTIE,,_,,_,OV,_,DRAAGCONSTRUCTIE,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/c7eb363d-9dd2-435b-bb26-45ed1fb1d06a,
KABEL,,_,,_,OV,_,KABEL,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/c4cc4fb6-c39d-4cc3-b58d-51be8b79bfd8,
WEESLEIDING,,_,,_,OV,_,WEESLEIDING,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/08cd98e4-34e9-437f-8742-bf7c2d5bdd1b,
MANTELBUIS,,_,,_,OV,_,MANTELBUIS,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/aad9e4fd-3193-4bce-ab19-5c21a1c2faf2,
