omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI
OPENVERHARDING_SIERBESTRATING,*,_,**,_,VH,_,OPENVERHARDING,_,SIERBESTRATING,_,,_,,_,,_,,-,,-,,AVH-SIERBESTRATING,SVH-SIERBESTRATING,*_**_VH_OPENVERHARDING_SIERBESTRATING,0.18,30,32,30,30,"173,173,173",CONTINUOUS,0.35,30,32,30,30,254,CONTINUOUS,0.25,30,32,30,30,254,V-CONTINUOUS-SO,0.25,30,32,30,30,254,CONTINUOUS,,,2524,2519,http://digitalbuildingdata.tech/nlcs/def/cdeee9d4-5dfc-485c-accc-570dab936109,http://digitalbuildingdata.tech/nlcs/def/de78c8f7-6b19-4e31-a390-9cf87c386538
OPENVERHARDING_BETONSTRAATSTEEN,*,_,**,_,VH,_,OPENVERHARDING,_,BETONSTRAATSTEEN,_,,_,,_,,_,,-,,-,,AVH-BSS,SVH-BSS,*_**_VH_OPENVERHARDING_BETONSTRAATSTEEN,0.18,30,32,30,30,"173,173,173",CONTINUOUS,0.35,30,32,30,30,254,CONTINUOUS,0.25,30,32,30,30,254,V-CONTINUOUS-SO,0.25,30,32,30,30,254,CONTINUOUS,,,2488,2519,http://digitalbuildingdata.tech/nlcs/def/a809d8b3-6994-4428-b788-2823f756fa77,http://digitalbuildingdata.tech/nlcs/def/de78c8f7-6b19-4e31-a390-9cf87c386538
HALFVERHARDING_GRAVEL,*,_,**,_,VH,_,HALFVERHARDING,_,GRAVEL,_,,_,,_,,_,,-,,-,,AVH-GRAVEL,SVH-GRAVEL,*_**_VH_HALFVERHARDING_GRAVEL,0.18,130,132,130,130,"214,214,214",CONTINUOUS,0.35,130,132,130,130,254,CONTINUOUS,0.25,130,132,130,130,254,V-CONTINUOUS-SO,0.25,130,132,130,130,254,CONTINUOUS,,,3484,2511,http://digitalbuildingdata.tech/nlcs/def/459420bd-28e6-462a-a977-77b3a1a4a730,http://digitalbuildingdata.tech/nlcs/def/4b000dbc-68df-40ed-9bf5-8c0d5496bac2
HALFVERHARDING_PUIN,*,_,**,_,VH,_,HALFVERHARDING,_,PUIN,_,,_,,_,,_,,-,,-,,AVH-PUINVERHARDING,SVH-PUINVERHARDING,*_**_VH_HALFVERHARDING_PUIN,0.18,130,132,130,130,"214,214,214",CONTINUOUS,0.35,130,132,130,130,254,CONTINUOUS,0.25,130,132,130,130,254,V-CONTINUOUS-SO,0.25,130,132,130,130,254,CONTINUOUS,,,2522,2511,http://digitalbuildingdata.tech/nlcs/def/a4f0a932-4a7c-4c77-8936-783fb1281090,http://digitalbuildingdata.tech/nlcs/def/4b000dbc-68df-40ed-9bf5-8c0d5496bac2
HALFVERHARDING_GRASBETONSTEEN,*,_,**,_,VH,_,HALFVERHARDING,_,GRASBETONSTEEN,_,,_,,_,,_,,-,,-,,AVH-GRASBETONSTEEN,SVH-GRASBETONSTEEN,*_**_VH_HALFVERHARDING_GRASBETONSTEEN,0.18,130,132,130,130,"214,214,214",CONTINUOUS,0.35,130,132,130,130,254,CONTINUOUS,0.25,130,132,130,130,254,V-CONTINUOUS-SO,0.25,130,132,130,130,254,CONTINUOUS,,,2508,2511,http://digitalbuildingdata.tech/nlcs/def/c4917db1-2875-45b9-b5df-2435bd43f776,http://digitalbuildingdata.tech/nlcs/def/4b000dbc-68df-40ed-9bf5-8c0d5496bac2
OPENVERHARDING_TEGEL_SIER,*,_,**,_,VH,_,OPENVERHARDING,_,TEGEL,_,SIER,_,,_,,_,,-,,-,,AVH-SIERTEGEL,,*_**_VH_OPENVERHARDING_TEGEL_SIER,0.18,90,92,90,90,254,CONTINUOUS,0.35,90,92,90,90,254,CONTINUOUS,0.25,90,92,90,90,254,V-CONTINUOUS-SO,0.25,90,92,90,90,254,CONTINUOUS,,,2533,2531,http://digitalbuildingdata.tech/nlcs/def/165c2ca4-26af-4d50-b84c-4fc7cd054148,http://digitalbuildingdata.tech/nlcs/def/7d441944-02a8-4eb3-b411-b69b675ed931
OPENVERHARDING_TEGEL_RUBBER,*,_,**,_,VH,_,OPENVERHARDING,_,TEGEL,_,RUBBER,_,,_,,_,,-,,-,,,SVH-RUBBERTEGEL,*_**_VH_OPENVERHARDING_TEGEL_RUBBER,0.18,30,32,30,30,254,CONTINUOUS,0.35,30,32,30,30,254,CONTINUOUS,0.25,30,32,30,30,254,V-CONTINUOUS-SO,0.25,30,32,30,30,254,CONTINUOUS,,,2532,2531,http://digitalbuildingdata.tech/nlcs/def/5b182fdc-b390-4d64-9d80-c9bcb3ed6478,http://digitalbuildingdata.tech/nlcs/def/7d441944-02a8-4eb3-b411-b69b675ed931
OPENVERHARDING_TEGEL_NOPPENTEGEL,*,_,**,_,VH,_,OPENVERHARDING,_,TEGEL,_,NOPPENTEGEL,_,,_,,_,,-,,-,,,SVH-NOPPENTEGEL,*_**_VH_OPENVERHARDING_TEGEL_NOPPENTEGEL,0.18,30,32,30,30,254,CONTINUOUS,0.35,30,32,30,30,7,CONTINUOUS,0.25,30,32,30,30,7,V-CONTINUOUS-SO,0.25,30,32,30,30,253,CONTINUOUS,,,5117,2531,http://digitalbuildingdata.tech/nlcs/def/a55eae85-610a-4cf4-8a59-c9755b7c99e8,http://digitalbuildingdata.tech/nlcs/def/7d441944-02a8-4eb3-b411-b69b675ed931
OPENVERHARDING_TEGEL_GELEIDELIJNTEGEL,*,_,**,_,VH,_,OPENVERHARDING,_,TEGEL,_,GELEIDELIJNTEGEL,_,,_,,_,,-,,-,,,SVH-GELEIDELIJNTEGEL,*_**_VH_OPENVERHARDING_TEGEL_GELEIDELIJNTEGEL,0.18,30,32,30,30,254,CONTINUOUS,0.35,30,32,30,30,7,CONTINUOUS,0.25,30,32,30,30,7,V-CONTINUOUS-SO,0.25,30,32,30,30,253,CONTINUOUS,,,5114,2531,http://digitalbuildingdata.tech/nlcs/def/06267654-0d19-4c63-985d-15bc92de279f,http://digitalbuildingdata.tech/nlcs/def/7d441944-02a8-4eb3-b411-b69b675ed931
OPENVERHARDING_TEGEL_INFORMATIETEGEL,*,_,**,_,VH,_,OPENVERHARDING,_,TEGEL,_,INFORMATIETEGEL,_,,_,,_,,-,,-,,,SVH-INFORMATIETEGEL,*_**_VH_OPENVERHARDING_TEGEL_INFORMATIETEGEL,0.18,30,32,30,30,254,CONTINUOUS,0.35,30,32,30,30,7,CONTINUOUS,0.25,30,32,30,30,7,V-CONTINUOUS-SO,0.25,30,32,30,30,253,CONTINUOUS,,,5115,2531,http://digitalbuildingdata.tech/nlcs/def/8bc6fb77-5bc9-44a6-8d51-638c6ae3a957,http://digitalbuildingdata.tech/nlcs/def/7d441944-02a8-4eb3-b411-b69b675ed931
