omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI
WAPENING_LOOPLIJN,,_,,_,BC,_,WAPENING,_,LOOPLIJN,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/795180f6-0e2e-4b96-a70e-0a9bf52d900d,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/70fa8e91-3853-49d0-b7e3-6eecce163b1a
WAPENING_BIJLEGWAPENING,,_,,_,BC,_,WAPENING,_,BIJLEGWAPENING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/37823a5a-cb70-4eb9-98dc-8b0f44504ada,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/70fa8e91-3853-49d0-b7e3-6eecce163b1a
WAPENING_SUPPORT,,_,,_,BC,_,WAPENING,_,SUPPORT,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/cee21910-c29d-4bbb-b757-1eb00ad03794,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/70fa8e91-3853-49d0-b7e3-6eecce163b1a
WAPENING_HOOFDWAPENING,,_,,_,BC,_,WAPENING,_,HOOFDWAPENING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ad64b013-9079-4804-b233-9c2e8807b192,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/70fa8e91-3853-49d0-b7e3-6eecce163b1a
VOORSPANNING_SUPPORT,,_,,_,BC,_,VOORSPANNING,_,SUPPORT,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/6285f5b6-77b6-47fc-93a9-ef21512a9fe4,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/f388d713-909d-46fe-9591-f7bf6eff2b77
LEVENSDUURVERLENGENDE MAATREGEL,,_,,_,BC,_,LEVENSDUURVERLENGENDE MAATREGEL,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/3271d079-7305-4144-9330-33efb5869463,
STORTNAAD,,_,,_,BC,_,STORTNAAD,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/776e2727-2419-4b54-90c4-695289c00064,
DILATATIE,,_,,_,BC,_,DILATATIE,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/5986ac17-417d-42e0-89db-f84397d75aad,
OVERIGMATERIAAL,,_,,_,BC,_,OVERIGMATERIAAL,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/afdc34f8-5008-4a3c-9d63-ac750a16465d,
OPLEGBLOK,,_,,_,BC,_,OPLEGBLOK,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/0b3b6bfe-e1bd-487e-b7a0-a69a2f05460b,
AANGRENZENDE CONSTRUCTIE,,_,,_,BC,_,AANGRENZENDE CONSTRUCTIE,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ef5558e0-000b-44d5-8d2a-d5c7b51fa1ed,
VOORSPANNING,,_,,_,BC,_,VOORSPANNING,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/f388d713-909d-46fe-9591-f7bf6eff2b77,
REPARATIES,,_,,_,BC,_,REPARATIES,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/304ab180-2472-4a4b-9098-0340adc92860,
ITSO,,_,,_,BC,_,ITSO,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/26fe25ca-7a7e-4d3c-99cd-5c0d8035ba5f,
SLOOPLIJN,,_,,_,BC,_,SLOOPLIJN,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/ee179ed5-1f4e-4daf-8de6-ea549afa07fd,
VOEGPROFIEL,,_,,_,BC,_,VOEGPROFIEL,_,,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/nlcs-test-concept-with-current/eb27111b-7e14-4597-a21c-abe2841941e2,
