"omschrijving","status","underscore","discipline","underscore2","hoofdgroep","underscore3","object","underscore4","subobject01","underscore5","subobject02","underscore6","subobject03","underscore7","subobject04","underscore8","subobject05","streepje","bewerking","streepje3","element","streepje2","aobject","sobject","laagnaam","lw_b","kl_b","kl_b_a","kl_b_gd","kl_b_gn","kl_b_v","lt_b","lw_n","kl_n","kl_n_a","kl_n_gd","kl_n_gn","kl_n_v","lt_n","lw_v","kl_v","kl_v_a","kl_v_gd","kl_v_gn","kl_v_v","lt_v","lw_t","kl_t","kl_t_a","kl_t_gd","kl_t_gn","kl_t_v","lt_t","vrkl_kort","vrkl_lang","id_nummer","kind_van","objectURI","kind_vanURI"
"MEUBILAIR_WATERWEGMEUBILAIR_WATERSTANDMETER","*","_","**","_","IE","_","MEUBILAIR","_","WATERWEGMEUBILAIR","_","WATERSTANDMETER","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WATER_WATERSTANDMETER-SO; V-SIE-WATER_WATERSTANDMETER-SO","*_**_IE_MEUBILAIR_WATERWEGMEUBILAIR_WATERSTANDMETER","0.18","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","V-CONTINUOUS-SO","0.35","150","152","150","150","253","CONTINUOUS","","","3562","537","http://digitalbuildingdata.tech/nlcs/def/a1e9db99-7210-41cd-a824-b94760755cf9","http://digitalbuildingdata.tech/nlcs/def/a52c21bb-210a-4e56-b545-c20beaf7db16"
"MEUBILAIR_WATERWEGMEUBILAIR_DUKDALF","*","_","**","_","IE","_","MEUBILAIR","_","WATERWEGMEUBILAIR","_","DUKDALF","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WATER_DUKDALF-SO; V-SIE-WATER_DUKDALF-SO","*_**_IE_MEUBILAIR_WATERWEGMEUBILAIR_DUKDALF","0.18","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","V-CONTINUOUS-SO","0.35","150","152","150","150","253","CONTINUOUS","","","3558","537","http://digitalbuildingdata.tech/nlcs/def/15d1ec44-a6fc-4e70-b407-3abcaeb4757d","http://digitalbuildingdata.tech/nlcs/def/a52c21bb-210a-4e56-b545-c20beaf7db16"
"MEUBILAIR_WEGMEUBILAIR_SPEELTOESTEL","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","SPEELTOESTEL","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WEG_SPEELTOESTEL-SO; V-SIE-WEG_SPEELTOESTEL-SO","*_**_IE_MEUBILAIR_WEGMEUBILAIR_SPEELTOESTEL","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","3398","522","http://digitalbuildingdata.tech/nlcs/def/42a42f0f-21e8-4861-8961-f2fe84572a2f","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"MEUBILAIR_WEGMEUBILAIR_GRONDSPOT","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","GRONDSPOT","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WEG_GRONDSPOT-SO; V-SIE-WEG_GRONDSPOT-SO","*_**_IE_MEUBILAIR_WEGMEUBILAIR_GRONDSPOT","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","3567","522","http://digitalbuildingdata.tech/nlcs/def/1a587a42-9a23-4e38-a5d0-447cd5bbe801","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"MEUBILAIR_WEGMEUBILAIR_DRINKBAK","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","DRINKBAK","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WEG_DRINKBAK-SO; V-SIE-WEG_DRINKBAK-SO","*_**_IE_MEUBILAIR_WEGMEUBILAIR_DRINKBAK","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","3564","522","http://digitalbuildingdata.tech/nlcs/def/5386f43d-5d6a-417f-a066-0a29abc75f8f","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"MEUBILAIR_WATERWEGMEUBILAIR_BOLDER","*","_","**","_","IE","_","MEUBILAIR","_","WATERWEGMEUBILAIR","_","BOLDER","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WATER_BOLDER-SO; V-SIE-WATER_BOLDER-SO","*_**_IE_MEUBILAIR_WATERWEGMEUBILAIR_BOLDER","0.18","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","V-CONTINUOUS-SO","0.35","150","152","150","150","253","CONTINUOUS","","","541","537","http://digitalbuildingdata.tech/nlcs/def/56f3d8e6-0154-49b5-b658-24fd4081a793","http://digitalbuildingdata.tech/nlcs/def/a52c21bb-210a-4e56-b545-c20beaf7db16"
"MEUBILAIR_WEGMEUBILAIR_GLASBOLREFLECTOR","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","GLASBOLREFLECTOR","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WEG_GLASBOLREFLECTOR-SO; V-SIE-WEG_GLASBOLREFLECTOR-SO","*_**_IE_MEUBILAIR_WEGMEUBILAIR_GLASBOLREFLECTOR","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","3566","522","http://digitalbuildingdata.tech/nlcs/def/d1544708-d89e-4103-bd3a-0335fe480ce8","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"MEUBILAIR_WATERWEGMEUBILAIR_DEBIETMETER","*","_","**","_","IE","_","MEUBILAIR","_","WATERWEGMEUBILAIR","_","DEBIETMETER","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WATER_DEBIETMETER-SO; V-SIE-WATER_DEBIETMETER-SO","*_**_IE_MEUBILAIR_WATERWEGMEUBILAIR_DEBIETMETER","0.18","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","V-CONTINUOUS-SO","0.35","150","152","150","150","253","CONTINUOUS","","","3556","537","http://digitalbuildingdata.tech/nlcs/def/73676b67-0eb3-4cd1-b6f4-b508b1e9c654","http://digitalbuildingdata.tech/nlcs/def/a52c21bb-210a-4e56-b545-c20beaf7db16"
"MEUBILAIR_WEGMEUBILAIR_FIETSENREK","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","FIETSENREK","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WEG_FIETSKLEM_RECHT; SIE-WEG_FIETSKLEM_SCHUIN; SIE-WEG_FIETSNIET; SIE-WEG_FIETSREK-SO; V-SIE-WEG_FIETSKLEM_RECHT; V-SIE-WEG_FIETSKLEM_SCHUIN; V-SIE-WEG_FIETSNIET; V-SIE-WEG_FIETSREK-SO","*_**_IE_MEUBILAIR_WEGMEUBILAIR_FIETSENREK","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","3406","522","http://digitalbuildingdata.tech/nlcs/def/eb4b5efd-301e-497b-a9c4-2f4f1b75ee0c","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"MEUBILAIR_WEGMEUBILAIR_PARKEERMAATREGEL","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","PARKEERMAATREGEL","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WEG_PARKEERMAATREGEL_BETONBOL; SIE-WEG_PARKEERMAATREGEL_BETONBOL_PYRAMIDE; SIE-WEG_PARKEERMAATREGEL_BETONBOL_VIERKANTENVOET; SIE-WEG_PARKEERMAATREGEL_BETONCARRE_300X300; SIE-WEG_PARKEERMAATREGEL_GENIEBLOK; SIE-WEG_PARKEERMAATREGEL_HUNNENBED; SIE-WEG_PARKEERMAATREGEL_PARKEERBEUGEL; SIE-WEG_PARKEERMAATREGEL_POEF_ROND; SIE-WEG_PARKEERMAATREGEL_POEF_VIERKANT; SIE-WEG_PARKEERMAATREGEL_SCHAMPBLOK_650X450X400; SIE-WEG_PARKEERMAATREGEL_SCHAMPBLOK_650X500X400; V-SIE-WEG_PARKEERMAATREGEL_BETONBOL; V-SIE-WEG_PARKEERMAATREGEL_BETONBOL_PYRAMIDE; V-SIE-WEG_PARKEERMAATREGEL_BETONBOL_VIERKANTENVOET; V-SIE-WEG_PARKEERMAATREGEL_BETONCARRE_300X300; V-SIE-WEG_PARKEERMAATREGEL_GENIEBLOK; V-SIE-WEG_PARKEERMAATREGEL_HUNNENBED; V-SIE-WEG_PARKEERMAATREGEL_PARKEERBEUGEL; V-SIE-WEG_PARKEERMAATREGEL_POEF_ROND; V-SIE-WEG_PARKEERMAATREGEL_POEF_VIERKANT; V-SIE-WEG_PARKEERMAATREGEL_SCHAMPBLOK_650X450X400; V-SIE-WEG_PARKEERMAATREGEL_SCHAMPBLOK_650X500X400","*_**_IE_MEUBILAIR_WEGMEUBILAIR_PARKEERMAATREGEL","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","3395","522","http://digitalbuildingdata.tech/nlcs/def/144a4f44-04ce-4caf-a495-4a1433cafb01","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"MEUBILAIR_WATERWEGMEUBILAIR_BOEI","*","_","**","_","IE","_","MEUBILAIR","_","WATERWEGMEUBILAIR","_","BOEI","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WATER_BOEI-SO; V-SIE-WATER_BOEI-SO","*_**_IE_MEUBILAIR_WATERWEGMEUBILAIR_BOEI","0.18","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","V-CONTINUOUS-SO","0.35","150","152","150","150","253","CONTINUOUS","","","3555","537","http://digitalbuildingdata.tech/nlcs/def/82f55a1b-1942-432e-acfe-e1c915da4c81","http://digitalbuildingdata.tech/nlcs/def/a52c21bb-210a-4e56-b545-c20beaf7db16"
"MEUBILAIR_WEGMEUBILAIR_LICHTMAST","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","LICHTMAST","_","","_","","_","","'-","","'-","G/S","'-","","B-SIE-WEG_LICHTMAST-SO; SIE-WEG_LICHTMAST-SO; V-SIE-WEG_LICHTMAST-SO","*_**_IE_MEUBILAIR_WEGMEUBILAIR_LICHTMAST","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","3407","522","http://digitalbuildingdata.tech/nlcs/def/b60dfb90-4329-4859-a2f1-5dddeb790f83","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"MEUBILAIR_WEGMEUBILAIR_VERKEERSTEKEN","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","VERKEERSTEKEN","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WEG_VERKEERSTEKEN_BORD-SO; V-SIE-WEG_VERKEERSTEKEN_BORD-SO","*_**_IE_MEUBILAIR_WEGMEUBILAIR_VERKEERSTEKEN","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","3577","522","http://digitalbuildingdata.tech/nlcs/def/be8755ab-7534-4983-b2db-fbffaa32cd83","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"MEUBILAIR_WATERWEGMEUBILAIR_DRINKBAK","*","_","**","_","IE","_","MEUBILAIR","_","WATERWEGMEUBILAIR","_","DRINKBAK","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WATER_DRINKBAK-SO; V-SIE-WATER_DRINKBAK-SO","*_**_IE_MEUBILAIR_WATERWEGMEUBILAIR_DRINKBAK","0.18","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","V-CONTINUOUS-SO","0.35","150","152","150","150","253","CONTINUOUS","","","3557","537","http://digitalbuildingdata.tech/nlcs/def/a9623d9a-f997-4e16-9d46-295b3595c346","http://digitalbuildingdata.tech/nlcs/def/a52c21bb-210a-4e56-b545-c20beaf7db16"
"MEUBILAIR_WEGMEUBILAIR_VERKEERSBORD","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","VERKEERSBORD","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WEG_VERKEERSBORD-SO; V-SIE-WEG_VERKEERSBORD-SO","*_**_IE_MEUBILAIR_WEGMEUBILAIR_VERKEERSBORD","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","3410","522","http://digitalbuildingdata.tech/nlcs/def/5d3f9425-e57d-4925-91b3-55236b83caf9","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"MEUBILAIR_WEGMEUBILAIR_STADSPLATTEGROND","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","STADSPLATTEGROND","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WEG_STADSPLATTEGROND; V-SIE-WEG_STADSPLATTEGROND","*_**_IE_MEUBILAIR_WEGMEUBILAIR_STADSPLATTEGROND","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","3105","522","http://digitalbuildingdata.tech/nlcs/def/af1c8b58-cc20-419c-ba48-b8bb6b549152","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"MEUBILAIR_WATERWEGMEUBILAIR_MERKPAAL","*","_","**","_","IE","_","MEUBILAIR","_","WATERWEGMEUBILAIR","_","MERKPAAL","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WATER_MERKPAAL_LEIDING-SO; V-SIE-WATER_MERKPAAL_LEIDING-SO","*_**_IE_MEUBILAIR_WATERWEGMEUBILAIR_MERKPAAL","0.18","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","CONTINUOUS","0.35","150","152","150","150","253","V-CONTINUOUS-SO","0.35","150","152","150","150","253","CONTINUOUS","","","3561","537","http://digitalbuildingdata.tech/nlcs/def/9a7ac042-f0f4-4a1c-a17a-3b4f5a9570e8","http://digitalbuildingdata.tech/nlcs/def/a52c21bb-210a-4e56-b545-c20beaf7db16"
"MEUBILAIR_WEGMEUBILAIR_VLAGGENMAST","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","VLAGGENMAST","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WEG_VLAGGENMAST-SO; V-SIE-WEG_VLAGGENMAST-SO","*_**_IE_MEUBILAIR_WEGMEUBILAIR_VLAGGENMAST","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","3412","522","http://digitalbuildingdata.tech/nlcs/def/983692dc-49a3-4a3c-9278-369a7f83960d","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"MEUBILAIR_WEGMEUBILAIR_HALTEPAAL","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","HALTEPAAL","_","","_","","_","","'-","","'-","G/S","'-","","SVW-HALTEPAAL","*_**_IE_MEUBILAIR_WEGMEUBILAIR_HALTEPAAL","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","3474","522","http://digitalbuildingdata.tech/nlcs/def/8a0b8c14-386f-4a00-9105-ec7e0dfb377b","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"MEUBILAIR_WEGMEUBILAIR_TRAP","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","TRAP","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WEG_TRAP-SO; V-SIE-WEG_TRAP-SO","*_**_IE_MEUBILAIR_WEGMEUBILAIR_TRAP","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","3399","522","http://digitalbuildingdata.tech/nlcs/def/1e23ed68-65d4-4c96-bf52-22b87925ef91","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
"MEUBILAIR_WEGMEUBILAIR_SLAGBOOM","*","_","**","_","IE","_","MEUBILAIR","_","WEGMEUBILAIR","_","SLAGBOOM","_","","_","","_","","'-","","'-","G/S","'-","","SIE-WEG_SLAGBOOM-SO; V-SIE-WEG_SLAGBOOM-SO","*_**_IE_MEUBILAIR_WEGMEUBILAIR_SLAGBOOM","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","3390","522","http://digitalbuildingdata.tech/nlcs/def/53f8331e-2fee-4f0b-b352-35e4b29b2142","http://digitalbuildingdata.tech/nlcs/def/041816b6-dc23-4bd8-830c-243e0fd5e894"
