"omschrijving","status","underscore","discipline","underscore2","hoofdgroep","underscore3","object","underscore4","subobject01","underscore5","subobject02","underscore6","subobject03","underscore7","subobject04","underscore8","subobject05","streepje","bewerking","streepje3","element","streepje2","aobject","sobject","laagnaam","lw_b","kl_b","kl_b_a","kl_b_gd","kl_b_gn","kl_b_v","lt_b","lw_n","kl_n","kl_n_a","kl_n_gd","kl_n_gn","kl_n_v","lt_n","lw_v","kl_v","kl_v_a","kl_v_gd","kl_v_gn","kl_v_v","lt_v","lw_t","kl_t","kl_t_a","kl_t_gd","kl_t_gn","kl_t_v","lt_t","vrkl_kort","vrkl_lang","id_nummer","kind_van","objectURI","kind_vanURI"
"HWA_RIOOLLEIDING_GVK_800","*","_","**","_","RI","_","HWA","_","RIOOLLEIDING","_","GVK","_","800","_","","_","","'-","","'-","G","'-","","","*_**_RI_HWA_RIOOLLEIDING_GVK_800","0.18","150","152","150","150","253","RI-HWA-SO","0.35","150","152","150","150","253","RI-HWA-SO","0.35","150","152","150","150","253","V-RI-HWA-SO","0.35","150","152","150","150","253","RI-HWA-SO","","","3771","3746","http://digitalbuildingdata.tech/nlcs/def/4156f8a6-ce9e-4202-a0b3-3a76d7f04678","http://digitalbuildingdata.tech/nlcs/def/ee332402-a94e-437a-a767-43019214a0a2"
"DWA_RIOOLLEIDING_BETON_300","*","_","**","_","RI","_","DWA","_","RIOOLLEIDING","_","BETON","_","300","_","","_","","'-","","'-","G","'-","","","*_**_RI_DWA_RIOOLLEIDING_BETON_300","0.18","20","22","20","20","253","RI-DWA-SO","0.35","20","22","20","20","253","RI-DWA-SO","0.35","20","22","20","20","253","V-RI-DWA-SO","0.35","20","22","20","20","253","RI-DWA-SO","","","3951","3945","http://digitalbuildingdata.tech/nlcs/def/67da3d4a-06c3-4fcb-bfcf-c75f5aae06cb","http://digitalbuildingdata.tech/nlcs/def/25550949-adb4-47f5-b2ab-3d001726ebce"
"DRAINAGE_DRAIN_PVC_80","*","_","**","_","RI","_","DRAINAGE","_","DRAIN","_","PVC","_","80","_","","_","","'-","","'-","G","'-","","","*_**_RI_DRAINAGE_DRAIN_PVC_80","0.18","90","92","90","90","253","RI-DRAINAGE-SO","0.35","90","92","90","90","253","RI-DRAINAGE-SO","0.35","90","92","90","90","253","V-RI-DRAINAGE-SO","0.35","90","92","90","90","253","RI-DRAINAGE-SO","","","1652","1646","http://digitalbuildingdata.tech/nlcs/def/ebbbe8b6-cdf0-4b3e-9563-4206d45b8578","http://digitalbuildingdata.tech/nlcs/def/b9dfcdaa-7da4-4eae-80df-9c843d03ba1e"
"ITR_RIOOLPUT_OVERSTORTPUT_BETON","*","_","**","_","RI","_","ITR","_","RIOOLPUT","_","OVERSTORTPUT","_","BETON","_","","_","","'-","","'-","G","'-","","","*_**_RI_ITR_RIOOLPUT_OVERSTORTPUT_BETON","0.18","50","52","50","50","253","CONTINUOUS","0.35","50","52","50","50","253","CONTINUOUS","0.35","50","52","50","50","253","V-CONTINUOUS-SO","0.35","50","52","50","50","253","CONTINUOUS","","","2003","2002","http://digitalbuildingdata.tech/nlcs/def/e860652b-819f-4d19-9059-e0dcf70d2951","http://digitalbuildingdata.tech/nlcs/def/1020990c-b0da-46bb-9db0-2e5d44a86863"
"GWA_RIOOLLEIDING_PE_560","*","_","**","_","RI","_","GWA","_","RIOOLLEIDING","_","PE","_","560","_","","_","","'-","","'-","G","'-","","","*_**_RI_GWA_RIOOLLEIDING_PE_560","0.18","30","32","30","30","253","RI-GWA-SO","0.35","30","32","30","30","253","RI-GWA-SO","0.35","30","32","30","30","253","V-RI-GWA-SO","0.35","30","32","30","30","253","RI-GWA-SO","","","3660","3653","http://digitalbuildingdata.tech/nlcs/def/e4c3eafd-2dc4-4451-acb8-12f46c1a4139","http://digitalbuildingdata.tech/nlcs/def/e8278b56-43f9-449c-84b7-38cc14196127"
"DWA_RIOOLPUT_STUWPUT_PE","*","_","**","_","RI","_","DWA","_","RIOOLPUT","_","STUWPUT","_","PE","_","","_","","'-","","'-","G","'-","","","*_**_RI_DWA_RIOOLPUT_STUWPUT_PE","0.18","20","22","20","20","253","CONTINUOUS","0.35","20","22","20","20","253","CONTINUOUS","0.35","20","22","20","20","253","V-CONTINUOUS-SO","0.35","20","22","20","20","253","CONTINUOUS","","","2276","2274","http://digitalbuildingdata.tech/nlcs/def/b16f9bef-0e9a-495f-b137-4b9d9460d917","http://digitalbuildingdata.tech/nlcs/def/8c1cd307-8a47-4571-b01e-df4772ced3b2"
"GWA_RIOOLPUT_BLINDEPUT_PE","*","_","**","_","RI","_","GWA","_","RIOOLPUT","_","BLINDEPUT","_","PE","_","","_","","'-","","'-","G","'-","","","*_**_RI_GWA_RIOOLPUT_BLINDEPUT_PE","0.18","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","CONTINUOUS","0.35","30","32","30","30","253","V-CONTINUOUS-SO","0.35","30","32","30","30","253","CONTINUOUS","","","1707","1705","http://digitalbuildingdata.tech/nlcs/def/6a6acb98-a5fa-4cad-ac7f-ee73b9b88cf6","http://digitalbuildingdata.tech/nlcs/def/eccdcc24-b6a0-45f5-9082-3ba0cdb035b3"
"ITR_PERCEELAANSLUITLEIDING_PE_90","*","_","**","_","RI","_","ITR","_","PERCEELAANSLUITLEIDING","_","PE","_","90","_","","_","","'-","","'-","G","'-","","","*_**_RI_ITR_PERCEELAANSLUITLEIDING_PE_90","0.18","50","52","50","50","253","RI-ITR_AANSLUITLEIDING-SO","0.25","50","52","50","50","253","RI-ITR_AANSLUITLEIDING-SO","0.25","50","52","50","50","253","V-RI-ITR_AANSLUITLEIDING-SO","0.25","50","52","50","50","253","RI-ITR_AANSLUITLEIDING-SO","","","1953","1949","http://digitalbuildingdata.tech/nlcs/def/724989c7-bd01-414b-8ea5-db2226c5c83c","http://digitalbuildingdata.tech/nlcs/def/fbd9c9b6-68a4-4511-a0c3-4650f9ad1218"
"GWA_KOLKAANSLUITLEIDING_PE_125","*","_","**","_","RI","_","GWA","_","KOLKAANSLUITLEIDING","_","PE","_","125","_","","_","","'-","","'-","G","'-","","","*_**_RI_GWA_KOLKAANSLUITLEIDING_PE_125","0.18","30","32","30","30","253","RI-GWA_AANSLUITLEIDING-SO","0.25","30","32","30","30","253","RI-GWA_AANSLUITLEIDING-SO","0.25","30","32","30","30","253","V-RI-GWA_AANSLUITLEIDING-SO","0.25","30","32","30","30","253","RI-GWA_AANSLUITLEIDING-SO","","","1693","1691","http://digitalbuildingdata.tech/nlcs/def/f144937d-c068-4f0e-b23f-63bd76f76615","http://digitalbuildingdata.tech/nlcs/def/5f64d840-3280-4ac9-85eb-4d0309266438"
"HWA_TRANSPORTLEIDING_GVK_600","*","_","**","_","RI","_","HWA","_","TRANSPORTLEIDING","_","GVK","_","600","_","","_","","'-","","'-","G","'-","","","*_**_RI_HWA_TRANSPORTLEIDING_GVK_600","0.18","150","152","150","150","253","RI-HWA-SO","0.35","150","152","150","150","253","RI-HWA-SO","0.35","150","152","150","150","253","V-RI-HWA-SO","0.35","150","152","150","150","253","RI-HWA-SO","","","1919","1896","http://digitalbuildingdata.tech/nlcs/def/87ca6a55-5e0f-4e05-bd5f-3f7f8ae0a522","http://digitalbuildingdata.tech/nlcs/def/9eb2bf51-e3db-4178-bff6-0bfdea80b25a"
