"hoofdgroep,""id_nummer"",""omschrijving"",""kind_van"",""status"",""discipline"",""lw_b"",""kl_b"",""kl_b_a"",""kl_b_gd"",""kl_b_gn"",""kl_b_v"",""lt_b"",""lw_n"",""kl_n"",""kl_n_a"",""kl_n_gd"",""kl_n_gn"",""kl_n_v"",""lt_n"",""lw_t"",""kl_t"",""kl_t_a"",""kl_t_gd"",""kl_t_gn"",""kl_t_v"",""lt_t"",""lw_v"",""kl_v"",""kl_v_a"",""kl_v_gd"",""kl_v_gn"",""kl_v_v"",""lt_v"",""element"",""vrkl_kort"""
"SB,"""",""BOVENBOUW_SCHOUWPAD"","""",""*"",""**"",""0.18"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SPOORCONSTRUCTIE_ASFALT"","""",""*"",""**"",""0.18"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SPOORCONSTRUCTIE_BITUMINEUZE GROEFVULLING"","""",""*"",""**"",""0.18"",""253.0"",""253.0"",""253.0"",""253.0"",""253.0"",""CONTINUOUS"",""0.35"",""11.0"",""130.0"",""11.0"",""11.0"",""130.0"",""CONTINUOUS"",""0.35"",""11.0"",""130.0"",""11.0"",""11.0"",""130.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SPOORCONSTRUCTIE_EMBEDDEDRAIL"","""",""*"",""**"",""0.18"",""205.0"",""223.0"",""205.0"",""205.0"",""223.0"",""CONTINUOUS"",""0.35"",""205.0"",""223.0"",""205.0"",""205.0"",""223.0"",""CONTINUOUS"",""0.35"",""205.0"",""223.0"",""205.0"",""205.0"",""223.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SPOORCONSTRUCTIE_CEMBRE VERBINDING"","""",""*"",""**"",""0.18"",""95.0"",""95.0"",""95.0"",""95.0"",""95.0"",""CONTINUOUS"",""0.35"",""150.0"",""150.0"",""150.0"",""150.0"",""150.0"",""CONTINUOUS"",""0.35"",""150.0"",""150.0"",""150.0"",""150.0"",""150.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SPOORCONSTRUCTIE_TRAMBAANPLATEN"","""",""*"",""**"",""0.18"",""253.0"",""253.0"",""253.0"",""253.0"",""253.0"",""CONTINUOUS"",""0.35"",""92.0"",""7.0"",""92.0"",""92.0"",""92.0"",""CONTINUOUS"",""0.35"",""92.0"",""7.0"",""92.0"",""92.0"",""92.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SPOORCONSTRUCTIE_REPARATIEPLAAT"","""",""*"",""**"",""0.18"",""154.0"",""163.0"",""154.0"",""154.0"",""163.0"",""CONTINUOUS"",""0.35"",""154.0"",""163.0"",""154.0"",""154.0"",""163.0"",""CONTINUOUS"",""0.35"",""154.0"",""163.0"",""154.0"",""154.0"",""163.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SPOORCONSTRUCTIE_STELSPECIE"","""",""*"",""**"",""0.18"",""253.0"",""253.0"",""253.0"",""253.0"",""253.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SPOORCONSTRUCTIE_OPENSLOPEN VOOR AANSLUITING"","""",""*"",""**"",""0.18"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"",""0.35"",""7.0"",""7.0"",""7.0"",""7.0"",""7.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
"SB,"""",""BOVENBOUW_SPOORCONSTRUCTIE_KUNSTSTOFPLAAT"","""",""*"",""**"",""0.18"",""152.0"",""151.0"",""152.0"",""152.0"",""151.0"",""CONTINUOUS"",""0.35"",""152.0"",""151.0"",""152.0"",""152.0"",""151.0"",""CONTINUOUS"",""0.35"",""152.0"",""151.0"",""152.0"",""152.0"",""151.0"",""CONTINUOUS"","""","""","""","""","""","""","""","""","""""
