searchterm,sbibliotheek,fase,id,symbool,finalCleanName,optie
VERKEERSTEKEN_BORD_E,SVW,V,6312,V-SVW-VERKEERSTEKEN_BORD_E09_ZE_KLEM-SO,VERKEERSTEKEN_BORD_E09_ZE_KLEM,SO
VERKEERSTEKEN_BORD_E,SVW,V,6313,V-SVW-VERKEERSTEKEN_BORD_E09_ZE_SLEEP-SO,VERKEERSTEKEN_BORD_E09_ZE_SLEEP,SO
VERKEERSTEKEN_BORD_E,SVW,V,6314,V-SVW-VERKEERSTEKEN_BORD_E09_ZH-SO,VERKEERSTEKEN_BORD_E09_ZH,SO
VERKEERSTEKEN_BORD_E,SVW,V,6315,V-SVW-VERKEERSTEKEN_BORD_E09_ZH_KLEM-SO,VERKEERSTEKEN_BORD_E09_ZH_KLEM,SO
VERKEERSTEKEN_BORD_E,SVW,V,6316,V-SVW-VERKEERSTEKEN_BORD_E09_ZH_SLEEP-SO,VERKEERSTEKEN_BORD_E09_ZH_SLEEP,SO
VERKEERSTEKEN_BORD_E,SVW,V,6317,V-SVW-VERKEERSTEKEN_BORD_E10-SO,VERKEERSTEKEN_BORD_E10,SO
VERKEERSTEKEN_BORD_E,SVW,V,6318,V-SVW-VERKEERSTEKEN_BORD_E10_ZB-SO,VERKEERSTEKEN_BORD_E10_ZB,SO
VERKEERSTEKEN_BORD_E,SVW,V,6319,V-SVW-VERKEERSTEKEN_BORD_E10_ZB_KLEM-SO,VERKEERSTEKEN_BORD_E10_ZB_KLEM,SO
VERKEERSTEKEN_BORD_E,SVW,V,6320,V-SVW-VERKEERSTEKEN_BORD_E10_ZB_SLEEP-SO,VERKEERSTEKEN_BORD_E10_ZB_SLEEP,SO
VERKEERSTEKEN_BORD_E,SVW,V,6321,V-SVW-VERKEERSTEKEN_BORD_E10_ZE_KLEM-SO,VERKEERSTEKEN_BORD_E10_ZE_KLEM,SO
VERKEERSTEKEN_BORD_E,SVW,V,6322,V-SVW-VERKEERSTEKEN_BORD_E10_ZE_SLEEP-SO,VERKEERSTEKEN_BORD_E10_ZE_SLEEP,SO
VERKEERSTEKEN_BORD_E,SVW,V,6323,V-SVW-VERKEERSTEKEN_BORD_E10_ZH-SO,VERKEERSTEKEN_BORD_E10_ZH,SO
VERKEERSTEKEN_BORD_E,SVW,V,6324,V-SVW-VERKEERSTEKEN_BORD_E10_ZH_KLEM-SO,VERKEERSTEKEN_BORD_E10_ZH_KLEM,SO
VERKEERSTEKEN_BORD_E,SVW,V,6325,V-SVW-VERKEERSTEKEN_BORD_E10_ZH_SLEEP-SO,VERKEERSTEKEN_BORD_E10_ZH_SLEEP,SO
VERKEERSTEKEN_BORD_E,SVW,V,6326,V-SVW-VERKEERSTEKEN_BORD_E11-SO,VERKEERSTEKEN_BORD_E11,SO
VERKEERSTEKEN_BORD_E,SVW,V,6327,V-SVW-VERKEERSTEKEN_BORD_E11_ZE-SO,VERKEERSTEKEN_BORD_E11_ZE,SO
VERKEERSTEKEN_BORD_E,SVW,V,6328,V-SVW-VERKEERSTEKEN_BORD_E12-SO,VERKEERSTEKEN_BORD_E12,SO
VERKEERSTEKEN_BORD_E,SVW,V,6329,V-SVW-VERKEERSTEKEN_BORD_E13-SO,VERKEERSTEKEN_BORD_E13,SO
MEUBILAIR_ANTENNE,SIE,,633,SIE-MEUBILAIR_ANTENNE-SO,MEUBILAIR_ANTENNE,SO
VERKEERSTEKEN_BORD_F,SVW,B,6330,B-SVW-VERKEERSTEKEN_BORD_F01-SO,VERKEERSTEKEN_BORD_F01,SO
VERKEERSTEKEN_BORD_F,SVW,B,6331,B-SVW-VERKEERSTEKEN_BORD_F02-SO,VERKEERSTEKEN_BORD_F02,SO
VERKEERSTEKEN_BORD_F,SVW,B,6332,B-SVW-VERKEERSTEKEN_BORD_F03-SO,VERKEERSTEKEN_BORD_F03,SO
VERKEERSTEKEN_BORD_F,SVW,B,6333,B-SVW-VERKEERSTEKEN_BORD_F04-SO,VERKEERSTEKEN_BORD_F04,SO
VERKEERSTEKEN_BORD_F,SVW,B,6334,B-SVW-VERKEERSTEKEN_BORD_F05-SO,VERKEERSTEKEN_BORD_F05,SO
VERKEERSTEKEN_BORD_F,SVW,B,6335,B-SVW-VERKEERSTEKEN_BORD_F06-SO,VERKEERSTEKEN_BORD_F06,SO
VERKEERSTEKEN_BORD_F,SVW,B,6336,B-SVW-VERKEERSTEKEN_BORD_F07-SO,VERKEERSTEKEN_BORD_F07,SO
VERKEERSTEKEN_BORD_F,SVW,B,6337,B-SVW-VERKEERSTEKEN_BORD_F08-SO,VERKEERSTEKEN_BORD_F08,SO
VERKEERSTEKEN_BORD_F,SVW,B,6338,B-SVW-VERKEERSTEKEN_BORD_F09-SO,VERKEERSTEKEN_BORD_F09,SO
VERKEERSTEKEN_BORD_F,SVW,B,6339,B-SVW-VERKEERSTEKEN_BORD_F10-SO,VERKEERSTEKEN_BORD_F10,SO
MEUBILAIR_BOLDER,SIE,,634,SIE-MEUBILAIR_BOLDER-SO,MEUBILAIR_BOLDER,SO
VERKEERSTEKEN_BORD_F,SVW,B,6340,B-SVW-VERKEERSTEKEN_BORD_F10_BRIGADIER-SO,VERKEERSTEKEN_BORD_F10_BRIGADIER,SO
VERKEERSTEKEN_BORD_F,SVW,B,6341,B-SVW-VERKEERSTEKEN_BORD_F11-SO,VERKEERSTEKEN_BORD_F11,SO
VERKEERSTEKEN_BORD_F,SVW,B,6342,B-SVW-VERKEERSTEKEN_BORD_F12-SO,VERKEERSTEKEN_BORD_F12,SO
VERKEERSTEKEN_BORD_F,SVW,B,6343,B-SVW-VERKEERSTEKEN_BORD_F13-SO,VERKEERSTEKEN_BORD_F13,SO
VERKEERSTEKEN_BORD_F,SVW,B,6344,B-SVW-VERKEERSTEKEN_BORD_F14-SO,VERKEERSTEKEN_BORD_F14,SO
VERKEERSTEKEN_BORD_F,SVW,B,6345,B-SVW-VERKEERSTEKEN_BORD_F15-SO,VERKEERSTEKEN_BORD_F15,SO
VERKEERSTEKEN_BORD_F,SVW,B,6346,B-SVW-VERKEERSTEKEN_BORD_F16-SO,VERKEERSTEKEN_BORD_F16,SO
VERKEERSTEKEN_BORD_F,SVW,B,6347,B-SVW-VERKEERSTEKEN_BORD_F17-SO,VERKEERSTEKEN_BORD_F17,SO
VERKEERSTEKEN_BORD_F,SVW,B,6348,B-SVW-VERKEERSTEKEN_BORD_F18-SO,VERKEERSTEKEN_BORD_F18,SO
VERKEERSTEKEN_BORD_F,SVW,B,6349,B-SVW-VERKEERSTEKEN_BORD_F19-SO,VERKEERSTEKEN_BORD_F19,SO
VERKEERSTEKEN_BORD_F,SVW,B,6350,B-SVW-VERKEERSTEKEN_BORD_F20-SO,VERKEERSTEKEN_BORD_F20,SO
VERKEERSTEKEN_BORD_F,SVW,B,6351,B-SVW-VERKEERSTEKEN_BORD_F21-SO,VERKEERSTEKEN_BORD_F21,SO
VERKEERSTEKEN_BORD_F,SVW,B,6352,B-SVW-VERKEERSTEKEN_BORD_F22-SO,VERKEERSTEKEN_BORD_F22,SO
VERKEERSTEKEN_BORD_F,SVW,,6353,SVW-VERKEERSTEKEN_BORD_F01-SO,VERKEERSTEKEN_BORD_F01,SO
VERKEERSTEKEN_BORD_F,SVW,,6354,SVW-VERKEERSTEKEN_BORD_F02-SO,VERKEERSTEKEN_BORD_F02,SO
VERKEERSTEKEN_BORD_F,SVW,,6355,SVW-VERKEERSTEKEN_BORD_F03-SO,VERKEERSTEKEN_BORD_F03,SO
VERKEERSTEKEN_BORD_F,SVW,,6356,SVW-VERKEERSTEKEN_BORD_F04-SO,VERKEERSTEKEN_BORD_F04,SO
VERKEERSTEKEN_BORD_F,SVW,,6357,SVW-VERKEERSTEKEN_BORD_F05-SO,VERKEERSTEKEN_BORD_F05,SO
VERKEERSTEKEN_BORD_F,SVW,,6358,SVW-VERKEERSTEKEN_BORD_F06-SO,VERKEERSTEKEN_BORD_F06,SO
VERKEERSTEKEN_BORD_F,SVW,,6359,SVW-VERKEERSTEKEN_BORD_F07-SO,VERKEERSTEKEN_BORD_F07,SO
VERKEERSTEKEN_BORD_F,SVW,,6360,SVW-VERKEERSTEKEN_BORD_F08-SO,VERKEERSTEKEN_BORD_F08,SO
VERKEERSTEKEN_BORD_F,SVW,,6361,SVW-VERKEERSTEKEN_BORD_F09-SO,VERKEERSTEKEN_BORD_F09,SO
VERKEERSTEKEN_BORD_F,SVW,,6362,SVW-VERKEERSTEKEN_BORD_F10-SO,VERKEERSTEKEN_BORD_F10,SO
VERKEERSTEKEN_BORD_F,SVW,,6363,SVW-VERKEERSTEKEN_BORD_F10_BRIGADIER-SO,VERKEERSTEKEN_BORD_F10_BRIGADIER,SO
VERKEERSTEKEN_BORD_F,SVW,,6364,SVW-VERKEERSTEKEN_BORD_F11-SO,VERKEERSTEKEN_BORD_F11,SO
VERKEERSTEKEN_BORD_F,SVW,,6365,SVW-VERKEERSTEKEN_BORD_F12-SO,VERKEERSTEKEN_BORD_F12,SO
VERKEERSTEKEN_BORD_F,SVW,,6366,SVW-VERKEERSTEKEN_BORD_F13-SO,VERKEERSTEKEN_BORD_F13,SO
VERKEERSTEKEN_BORD_F,SVW,,6367,SVW-VERKEERSTEKEN_BORD_F14-SO,VERKEERSTEKEN_BORD_F14,SO
VERKEERSTEKEN_BORD_F,SVW,,6368,SVW-VERKEERSTEKEN_BORD_F15-SO,VERKEERSTEKEN_BORD_F15,SO
VERKEERSTEKEN_BORD_F,SVW,,6369,SVW-VERKEERSTEKEN_BORD_F16-SO,VERKEERSTEKEN_BORD_F16,SO
VERKEERSTEKEN_BORD_F,SVW,,6370,SVW-VERKEERSTEKEN_BORD_F17-SO,VERKEERSTEKEN_BORD_F17,SO
VERKEERSTEKEN_BORD_F,SVW,,6371,SVW-VERKEERSTEKEN_BORD_F18-SO,VERKEERSTEKEN_BORD_F18,SO
VERKEERSTEKEN_BORD_F,SVW,,6372,SVW-VERKEERSTEKEN_BORD_F19-SO,VERKEERSTEKEN_BORD_F19,SO
VERKEERSTEKEN_BORD_F,SVW,,6373,SVW-VERKEERSTEKEN_BORD_F20-SO,VERKEERSTEKEN_BORD_F20,SO
VERKEERSTEKEN_BORD_F,SVW,,6374,SVW-VERKEERSTEKEN_BORD_F21-SO,VERKEERSTEKEN_BORD_F21,SO
VERKEERSTEKEN_BORD_F,SVW,,6375,SVW-VERKEERSTEKEN_BORD_F22-SO,VERKEERSTEKEN_BORD_F22,SO
VERKEERSTEKEN_BORD_F,SVW,V,6376,V-SVW-VERKEERSTEKEN_BORD_F01-SO,VERKEERSTEKEN_BORD_F01,SO
VERKEERSTEKEN_BORD_F,SVW,V,6377,V-SVW-VERKEERSTEKEN_BORD_F02-SO,VERKEERSTEKEN_BORD_F02,SO
VERKEERSTEKEN_BORD_F,SVW,V,6378,V-SVW-VERKEERSTEKEN_BORD_F03-SO,VERKEERSTEKEN_BORD_F03,SO
VERKEERSTEKEN_BORD_F,SVW,V,6379,V-SVW-VERKEERSTEKEN_BORD_F04-SO,VERKEERSTEKEN_BORD_F04,SO
VERKEERSTEKEN_BORD_F,SVW,V,6380,V-SVW-VERKEERSTEKEN_BORD_F05-SO,VERKEERSTEKEN_BORD_F05,SO
VERKEERSTEKEN_BORD_F,SVW,V,6381,V-SVW-VERKEERSTEKEN_BORD_F06-SO,VERKEERSTEKEN_BORD_F06,SO
VERKEERSTEKEN_BORD_F,SVW,V,6382,V-SVW-VERKEERSTEKEN_BORD_F07-SO,VERKEERSTEKEN_BORD_F07,SO
VERKEERSTEKEN_BORD_F,SVW,V,6383,V-SVW-VERKEERSTEKEN_BORD_F08-SO,VERKEERSTEKEN_BORD_F08,SO
VERKEERSTEKEN_BORD_F,SVW,V,6384,V-SVW-VERKEERSTEKEN_BORD_F09-SO,VERKEERSTEKEN_BORD_F09,SO
VERKEERSTEKEN_BORD_F,SVW,V,6385,V-SVW-VERKEERSTEKEN_BORD_F10-SO,VERKEERSTEKEN_BORD_F10,SO
VERKEERSTEKEN_BORD_F,SVW,V,6386,V-SVW-VERKEERSTEKEN_BORD_F10_BRIGADIER-SO,VERKEERSTEKEN_BORD_F10_BRIGADIER,SO
VERKEERSTEKEN_BORD_F,SVW,V,6387,V-SVW-VERKEERSTEKEN_BORD_F11-SO,VERKEERSTEKEN_BORD_F11,SO
VERKEERSTEKEN_BORD_F,SVW,V,6388,V-SVW-VERKEERSTEKEN_BORD_F12-SO,VERKEERSTEKEN_BORD_F12,SO
VERKEERSTEKEN_BORD_F,SVW,V,6389,V-SVW-VERKEERSTEKEN_BORD_F13-SO,VERKEERSTEKEN_BORD_F13,SO
VERKEERSTEKEN_BORD_F,SVW,V,6390,V-SVW-VERKEERSTEKEN_BORD_F14-SO,VERKEERSTEKEN_BORD_F14,SO
VERKEERSTEKEN_BORD_F,SVW,V,6391,V-SVW-VERKEERSTEKEN_BORD_F15-SO,VERKEERSTEKEN_BORD_F15,SO
VERKEERSTEKEN_BORD_F,SVW,V,6392,V-SVW-VERKEERSTEKEN_BORD_F16-SO,VERKEERSTEKEN_BORD_F16,SO
VERKEERSTEKEN_BORD_F,SVW,V,6393,V-SVW-VERKEERSTEKEN_BORD_F17-SO,VERKEERSTEKEN_BORD_F17,SO
VERKEERSTEKEN_BORD_F,SVW,V,6394,V-SVW-VERKEERSTEKEN_BORD_F18-SO,VERKEERSTEKEN_BORD_F18,SO
VERKEERSTEKEN_BORD_F,SVW,V,6395,V-SVW-VERKEERSTEKEN_BORD_F19-SO,VERKEERSTEKEN_BORD_F19,SO
VERKEERSTEKEN_BORD_F,SVW,V,6396,V-SVW-VERKEERSTEKEN_BORD_F20-SO,VERKEERSTEKEN_BORD_F20,SO
VERKEERSTEKEN_BORD_F,SVW,V,6397,V-SVW-VERKEERSTEKEN_BORD_F21-SO,VERKEERSTEKEN_BORD_F21,SO
VERKEERSTEKEN_BORD_F,SVW,V,6398,V-SVW-VERKEERSTEKEN_BORD_F22-SO,VERKEERSTEKEN_BORD_F22,SO
VERKEERSTEKEN_BORD_G,SVW,B,6399,B-SVW-VERKEERSTEKEN_BORD_G01-SO,VERKEERSTEKEN_BORD_G01,SO
AANKLEDING,SAL,,64,SAL-AANKLEDING_MOTOR_VOORAANZICHT-D,AANKLEDING_MOTOR_VOORAANZICHT,D
MEUBILAIR_BOOMROOSTER,SIE,,640,SIE-MEUBILAIR_BOOMROOSTER_STAAL_1900X1900,MEUBILAIR_BOOMROOSTER_STAAL_1900X1900,
VERKEERSTEKEN_BORD_G,SVW,B,6400,B-SVW-VERKEERSTEKEN_BORD_G02-SO,VERKEERSTEKEN_BORD_G02,SO
VERKEERSTEKEN_BORD_G,SVW,B,6401,B-SVW-VERKEERSTEKEN_BORD_G03-SO,VERKEERSTEKEN_BORD_G03,SO
VERKEERSTEKEN_BORD_G,SVW,B,6402,B-SVW-VERKEERSTEKEN_BORD_G04-SO,VERKEERSTEKEN_BORD_G04,SO
VERKEERSTEKEN_BORD_G,SVW,B,6403,B-SVW-VERKEERSTEKEN_BORD_G05-SO,VERKEERSTEKEN_BORD_G05,SO
VERKEERSTEKEN_BORD_G,SVW,B,6404,B-SVW-VERKEERSTEKEN_BORD_G05_ZB-SO,VERKEERSTEKEN_BORD_G05_ZSO,SO
VERKEERSTEKEN_BORD_G,SVW,B,6405,B-SVW-VERKEERSTEKEN_BORD_G05_ZB_015-SO,VERKEERSTEKEN_BORD_G05_ZB_015,SO
VERKEERSTEKEN_BORD_G,SVW,B,6406,B-SVW-VERKEERSTEKEN_BORD_G05_ZE-SO,VERKEERSTEKEN_BORD_G05_ZE,SO
VERKEERSTEKEN_BORD_G,SVW,B,6407,B-SVW-VERKEERSTEKEN_BORD_G05_ZE_015-SO,VERKEERSTEKEN_BORD_G05_ZE_015,SO
VERKEERSTEKEN_BORD_G,SVW,B,6408,B-SVW-VERKEERSTEKEN_BORD_G05_ZH-SO,VERKEERSTEKEN_BORD_G05_ZH,SO
VERKEERSTEKEN_BORD_G,SVW,B,6409,B-SVW-VERKEERSTEKEN_BORD_G05_ZH_015-SO,VERKEERSTEKEN_BORD_G05_ZH_015,SO
MEUBILAIR_BESCHERMBEUGEL,SIE,,641,SIE-MEUBILAIR_BESCHERMBEUGEL_RECHT,MEUBILAIR_BESCHERMBEUGEL_RECHT,
VERKEERSTEKEN_BORD_G,SVW,B,6410,B-SVW-VERKEERSTEKEN_BORD_G06-SO,VERKEERSTEKEN_BORD_G06,SO
VERKEERSTEKEN_BORD_G,SVW,B,6411,B-SVW-VERKEERSTEKEN_BORD_G07-SO,VERKEERSTEKEN_BORD_G07,SO
VERKEERSTEKEN_BORD_G,SVW,B,6412,B-SVW-VERKEERSTEKEN_BORD_G07_ZB-SO,VERKEERSTEKEN_BORD_G07_ZSO,SO
VERKEERSTEKEN_BORD_G,SVW,B,6413,B-SVW-VERKEERSTEKEN_BORD_G07_ZE-SO,VERKEERSTEKEN_BORD_G07_ZE,SO
VERKEERSTEKEN_BORD_G,SVW,B,6414,B-SVW-VERKEERSTEKEN_BORD_G07_ZH-SO,VERKEERSTEKEN_BORD_G07_ZH,SO
VERKEERSTEKEN_BORD_G,SVW,B,6415,B-SVW-VERKEERSTEKEN_BORD_G08-SO,VERKEERSTEKEN_BORD_G08,SO
VERKEERSTEKEN_BORD_G,SVW,B,6416,B-SVW-VERKEERSTEKEN_BORD_G09-SO,VERKEERSTEKEN_BORD_G09,SO
VERKEERSTEKEN_BORD_G,SVW,B,6417,B-SVW-VERKEERSTEKEN_BORD_G10-SO,VERKEERSTEKEN_BORD_G10,SO
VERKEERSTEKEN_BORD_G,SVW,B,6418,B-SVW-VERKEERSTEKEN_BORD_G11-SO,VERKEERSTEKEN_BORD_G11,SO
VERKEERSTEKEN_BORD_G,SVW,B,6419,B-SVW-VERKEERSTEKEN_BORD_G12-SO,VERKEERSTEKEN_BORD_G12,SO
MEUBILAIR_BRIEVENBUS,SIE,,642,SIE-MEUBILAIR_BRIEVENBUS-SO,MEUBILAIR_BRIEVENBUS,SO
VERKEERSTEKEN_BORD_G,SVW,B,6420,B-SVW-VERKEERSTEKEN_BORD_G12_A-SO,VERKEERSTEKEN_BORD_G12_A,SO
VERKEERSTEKEN_BORD_G,SVW,B,6421,B-SVW-VERKEERSTEKEN_BORD_G12_B-SO,VERKEERSTEKEN_BORD_G12_SO,SO
VERKEERSTEKEN_BORD_G,SVW,B,6422,B-SVW-VERKEERSTEKEN_BORD_G13-SO,VERKEERSTEKEN_BORD_G13,SO
VERKEERSTEKEN_BORD_G,SVW,B,6423,B-SVW-VERKEERSTEKEN_BORD_G14-SO,VERKEERSTEKEN_BORD_G14,SO
VERKEERSTEKEN_BORD_G,SVW,,6424,SVW-VERKEERSTEKEN_BORD_G01-SO,VERKEERSTEKEN_BORD_G01,SO
VERKEERSTEKEN_BORD_G,SVW,,6425,SVW-VERKEERSTEKEN_BORD_G02-SO,VERKEERSTEKEN_BORD_G02,SO
VERKEERSTEKEN_BORD_G,SVW,,6426,SVW-VERKEERSTEKEN_BORD_G03-SO,VERKEERSTEKEN_BORD_G03,SO
VERKEERSTEKEN_BORD_G,SVW,,6427,SVW-VERKEERSTEKEN_BORD_G04-SO,VERKEERSTEKEN_BORD_G04,SO
VERKEERSTEKEN_BORD_G,SVW,,6428,SVW-VERKEERSTEKEN_BORD_G05-SO,VERKEERSTEKEN_BORD_G05,SO
VERKEERSTEKEN_BORD_G,SVW,,6429,SVW-VERKEERSTEKEN_BORD_G05_ZB-SO,VERKEERSTEKEN_BORD_G05_ZB,SO
MEUBILAIR_CAMERA,SIE,,643,SIE-MEUBILAIR_CAMERA_ROODLICHT-SO,MEUBILAIR_CAMERA_ROODLICHT,SO
VERKEERSTEKEN_BORD_G,SVW,,6430,SVW-VERKEERSTEKEN_BORD_G05_ZB_015-SO,VERKEERSTEKEN_BORD_G05_ZB_015,SO
VERKEERSTEKEN_BORD_G,SVW,,6431,SVW-VERKEERSTEKEN_BORD_G05_ZE-SO,VERKEERSTEKEN_BORD_G05_ZE,SO
VERKEERSTEKEN_BORD_G,SVW,,6432,SVW-VERKEERSTEKEN_BORD_G05_ZE_015-SO,VERKEERSTEKEN_BORD_G05_ZE_015,SO
VERKEERSTEKEN_BORD_G,SVW,,6433,SVW-VERKEERSTEKEN_BORD_G05_ZH-SO,VERKEERSTEKEN_BORD_G05_ZH,SO
VERKEERSTEKEN_BORD_G,SVW,,6434,SVW-VERKEERSTEKEN_BORD_G05_ZH_015-SO,VERKEERSTEKEN_BORD_G05_ZH_015,SO
VERKEERSTEKEN_BORD_G,SVW,,6435,SVW-VERKEERSTEKEN_BORD_G06-SO,VERKEERSTEKEN_BORD_G06,SO
VERKEERSTEKEN_BORD_G,SVW,,6436,SVW-VERKEERSTEKEN_BORD_G07-SO,VERKEERSTEKEN_BORD_G07,SO
VERKEERSTEKEN_BORD_G,SVW,,6437,SVW-VERKEERSTEKEN_BORD_G07_ZB-SO,VERKEERSTEKEN_BORD_G07_ZB,SO
VERKEERSTEKEN_BORD_G,SVW,,6438,SVW-VERKEERSTEKEN_BORD_G07_ZE-SO,VERKEERSTEKEN_BORD_G07_ZE,SO
VERKEERSTEKEN_BORD_G,SVW,,6439,SVW-VERKEERSTEKEN_BORD_G07_ZH-SO,VERKEERSTEKEN_BORD_G07_ZH,SO
MEUBILAIR_CAMERA,SIE,,644,SIE-MEUBILAIR_CAMERA_SNELHEID-SO,MEUBILAIR_CAMERA_SNELHEID,SO
VERKEERSTEKEN_BORD_G,SVW,,6440,SVW-VERKEERSTEKEN_BORD_G08-SO,VERKEERSTEKEN_BORD_G08,SO
VERKEERSTEKEN_BORD_G,SVW,,6441,SVW-VERKEERSTEKEN_BORD_G09-SO,VERKEERSTEKEN_BORD_G09,SO
VERKEERSTEKEN_BORD_G,SVW,,6442,SVW-VERKEERSTEKEN_BORD_G10-SO,VERKEERSTEKEN_BORD_G10,SO
VERKEERSTEKEN_BORD_G,SVW,,6443,SVW-VERKEERSTEKEN_BORD_G11-SO,VERKEERSTEKEN_BORD_G11,SO
VERKEERSTEKEN_BORD_G,SVW,,6444,SVW-VERKEERSTEKEN_BORD_G12-SO,VERKEERSTEKEN_BORD_G12,SO
VERKEERSTEKEN_BORD_G,SVW,,6445,SVW-VERKEERSTEKEN_BORD_G12_B-SO,VERKEERSTEKEN_BORD_G12_B,SO
VERKEERSTEKEN_BORD_G,SVW,,6446,SVW-VERKEERSTEKEN_BORD_G13-SO,VERKEERSTEKEN_BORD_G13,SO
VERKEERSTEKEN_BORD_G,SVW,,6447,SVW-VERKEERSTEKEN_BORD_G14-SO,VERKEERSTEKEN_BORD_G14,SO
VERKEERSTEKEN_BORD_G,SVW,V,6448,V-SVW-VERKEERSTEKEN_BORD_G01-SO,VERKEERSTEKEN_BORD_G01,SO
VERKEERSTEKEN_BORD_G,SVW,V,6449,V-SVW-VERKEERSTEKEN_BORD_G02-SO,VERKEERSTEKEN_BORD_G02,SO
MEUBILAIR_CONTAINER,SIE,,645,SIE-MEUBILAIR_CONTAINER_AFVAL-SO,MEUBILAIR_CONTAINER_AFVAL,SO
VERKEERSTEKEN_BORD_G,SVW,V,6450,V-SVW-VERKEERSTEKEN_BORD_G03-SO,VERKEERSTEKEN_BORD_G03,SO
VERKEERSTEKEN_BORD_G,SVW,V,6451,V-SVW-VERKEERSTEKEN_BORD_G04-SO,VERKEERSTEKEN_BORD_G04,SO
VERKEERSTEKEN_BORD_G,SVW,V,6452,V-SVW-VERKEERSTEKEN_BORD_G05-SO,VERKEERSTEKEN_BORD_G05,SO
VERKEERSTEKEN_BORD_G,SVW,V,6453,V-SVW-VERKEERSTEKEN_BORD_G05_ZB-SO,VERKEERSTEKEN_BORD_G05_ZB,SO
VERKEERSTEKEN_BORD_G,SVW,V,6454,V-SVW-VERKEERSTEKEN_BORD_G05_ZB_015-SO,VERKEERSTEKEN_BORD_G05_ZB_015,SO
VERKEERSTEKEN_BORD_G,SVW,V,6455,V-SVW-VERKEERSTEKEN_BORD_G05_ZE-SO,VERKEERSTEKEN_BORD_G05_ZE,SO
VERKEERSTEKEN_BORD_G,SVW,V,6456,V-SVW-VERKEERSTEKEN_BORD_G05_ZE_015-SO,VERKEERSTEKEN_BORD_G05_ZE_015,SO
VERKEERSTEKEN_BORD_G,SVW,V,6457,V-SVW-VERKEERSTEKEN_BORD_G05_ZH-SO,VERKEERSTEKEN_BORD_G05_ZH,SO
VERKEERSTEKEN_BORD_G,SVW,V,6458,V-SVW-VERKEERSTEKEN_BORD_G05_ZH_015-SO,VERKEERSTEKEN_BORD_G05_ZH_015,SO
VERKEERSTEKEN_BORD_G,SVW,V,6459,V-SVW-VERKEERSTEKEN_BORD_G06-SO,VERKEERSTEKEN_BORD_G06,SO
MEUBILAIR_CONTAINER,SIE,,646,SIE-MEUBILAIR_CONTAINER_ALGEMEEN-SO,MEUBILAIR_CONTAINER_ALGEMEEN,SO
VERKEERSTEKEN_BORD_G,SVW,V,6460,V-SVW-VERKEERSTEKEN_BORD_G07-SO,VERKEERSTEKEN_BORD_G07,SO
VERKEERSTEKEN_BORD_G,SVW,V,6461,V-SVW-VERKEERSTEKEN_BORD_G07_ZB-SO,VERKEERSTEKEN_BORD_G07_ZB,SO
VERKEERSTEKEN_BORD_G,SVW,V,6462,V-SVW-VERKEERSTEKEN_BORD_G07_ZE-SO,VERKEERSTEKEN_BORD_G07_ZE,SO
VERKEERSTEKEN_BORD_G,SVW,V,6463,V-SVW-VERKEERSTEKEN_BORD_G07_ZH-SO,VERKEERSTEKEN_BORD_G07_ZH,SO
VERKEERSTEKEN_BORD_G,SVW,V,6464,V-SVW-VERKEERSTEKEN_BORD_G08-SO,VERKEERSTEKEN_BORD_G08,SO
VERKEERSTEKEN_BORD_G,SVW,V,6465,V-SVW-VERKEERSTEKEN_BORD_G09-SO,VERKEERSTEKEN_BORD_G09,SO
VERKEERSTEKEN_BORD_G,SVW,V,6466,V-SVW-VERKEERSTEKEN_BORD_G10-SO,VERKEERSTEKEN_BORD_G10,SO
VERKEERSTEKEN_BORD_G,SVW,V,6467,V-SVW-VERKEERSTEKEN_BORD_G11-SO,VERKEERSTEKEN_BORD_G11,SO
VERKEERSTEKEN_BORD_G,SVW,V,6468,V-SVW-VERKEERSTEKEN_BORD_G12-SO,VERKEERSTEKEN_BORD_G12,SO
VERKEERSTEKEN_BORD_G,SVW,V,6469,V-SVW-VERKEERSTEKEN_BORD_G12_B-SO,VERKEERSTEKEN_BORD_G12_B,SO
MEUBILAIR_CONTAINER,SIE,,647,SIE-MEUBILAIR_CONTAINER_GLAS-SO,MEUBILAIR_CONTAINER_GLAS,SO
VERKEERSTEKEN_BORD_G,SVW,V,6470,V-SVW-VERKEERSTEKEN_BORD_G13-SO,VERKEERSTEKEN_BORD_G13,SO
VERKEERSTEKEN_BORD_G,SVW,V,6471,V-SVW-VERKEERSTEKEN_BORD_G14-SO,VERKEERSTEKEN_BORD_G14,SO
VERKEERSTEKEN_BORD_H,SVW,B,6472,B-SVW-VERKEERSTEKEN_BORD_H01-SO,VERKEERSTEKEN_BORD_H01,SO
VERKEERSTEKEN_BORD_H,SVW,B,6473,B-SVW-VERKEERSTEKEN_BORD_H01_A-SO,VERKEERSTEKEN_BORD_H01_A,SO
VERKEERSTEKEN_BORD_H,SVW,B,6474,B-SVW-VERKEERSTEKEN_BORD_H01_B-SO,VERKEERSTEKEN_BORD_H01_SO,SO
VERKEERSTEKEN_BORD_H,SVW,B,6475,B-SVW-VERKEERSTEKEN_BORD_H01_C-SO,VERKEERSTEKEN_BORD_H01_C,SO
VERKEERSTEKEN_BORD_H,SVW,B,6476,B-SVW-VERKEERSTEKEN_BORD_H02_A-SO,VERKEERSTEKEN_BORD_H02_A,SO
