objectURI,hoofdgroepURI,hoofdgroep,id_nummer,lt_v,omschrijving,lijntypeOmschrijving,autocaddef
http://digitalbuildingdata.tech/nlcs/def/768cae51-b630-4a59-a538-ef0126f23e32,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4048,V-CONTINUOUS-SO,GWA_UITLAATCONSTRUCTIE,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/9add9832-b70f-4a3b-9f62-fd6c9aead3d1,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1699,V-CONTINUOUS-SO,GWA_LOZINGSPUNT,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/7936aeff-ab52-456e-98f0-1f1b3342a1dd,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1667,V-RI-GWA_AANSLUITLEIDING-SO,GWA_PERCEELAANSLUITLEIDING,V-RI-GWA_AANSLUITLEIDING-SO,"A,0.75,[VERWIJDEREN2,NLCS.shx,s=0.5],0.75,-0.75,0,-0.75"
http://digitalbuildingdata.tech/nlcs/def/66cc9463-bd6d-468c-847c-8b61283a9de4,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3686,V-CONTINUOUS-SO,GWA_LOZEPUT,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/efab5549-d7d5-477d-891c-cc42138a313c,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1690,V-RI-GWA_AANSLUITLEIDING-SO,GWA_KOLKAANSLUITLEIDING,V-RI-GWA_AANSLUITLEIDING-SO,"A,0.75,[VERWIJDEREN2,NLCS.shx,s=0.5],0.75,-0.75,0,-0.75"
http://digitalbuildingdata.tech/nlcs/def/28f0e14d-a291-4488-b80a-c5854017e1e9,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1700,V-CONTINUOUS-SO,GWA_MANTELBUIS,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/e35721fe-dfec-4898-a22a-4e44f68d3b93,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4047,V-RI-GWA-SO,GWA_ZINKER,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/76091fa8-4ae8-4895-a5dd-e9bce2377b57,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4788,V-CONTINUOUS-SO,GWA_PERCEELAANSLUITPUNT,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/0ca92bab-9034-4dbc-a6bd-ac11de5e8560,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4800,V-CONTINUOUS-SO,GWA_SEPTICTANK,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/5d2b11a3-fcd6-479a-936d-8ec2b6175999,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4786,V-RI-GWA-SO,GWA_OVERSTORTLEIDING,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/e96ff317-1566-4ddf-967b-a7649fc61ad9,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4782,V-RI-GWA-SO,GWA_BERGBEZINKLEIDING,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/4d97d424-1aae-47e1-9993-b33653b7b5dd,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4816,V-RI-GWA-SO,GWA_WEESLEIDING,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/c628d815-10e7-40ce-b187-144859675449,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4778,V-CONTINUOUS-SO,GWA_AFSCHEIDER,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/d5ae0ec0-28c3-485c-a541-1b8095bfdbce,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4783,V-RI-GWA-SO,GWA_BERGINGSLEIDING,V-RI-GWA-SO,"A,1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50,0,-1.50"
http://digitalbuildingdata.tech/nlcs/def/0fa0f3ff-44ba-401c-950d-54b83f32c5ab,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1656,V-CONTINUOUS-SO,DRAINAGE_RIOOLPUT,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/69a1128e-1a85-4d08-97db-2abc6d313804,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1653,V-CONTINUOUS-SO,DRAINAGE_HULPSTUK,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/412c49b3-657f-44ec-8ea3-1ac29f1d1f43,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1638,V-RI-DRAINAGE-SO,DRAINAGE_DRAIN,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/54b48b18-99ee-427d-9ed3-f766fad4e7cb,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4040,V-RI-DRAINAGE-SO,DRAINAGE_TRANSPORTLEIDING,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/380bd8b3-4589-470d-827b-5233d826c511,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4038,V-CONTINUOUS-SO,DRAINAGE_LOZEPUT,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/febd425c-2b8f-478a-807b-d70899002d6d,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3489,V-RI-DRAINAGE_AANSLUITLEIDING-SO,DRAINAGE_PERCEELAANSLUITLEIDING,V-RI-DRAINAGE_AANSLUITLEIDING-SO,"A, 1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50"
http://digitalbuildingdata.tech/nlcs/def/7ccf2c13-85d9-4d56-b593-0748ff5dd3ab,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4039,V-CONTINUOUS-SO,DRAINAGE_MANTELBUIS,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/be4ef754-006a-42c2-b796-c9de50bccce4,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3581,V-RI-DRAINAGE_AANSLUITLEIDING-SO,DRAINAGE_KOLKAANSLUITLEIDING,V-RI-DRAINAGE_AANSLUITLEIDING-SO,"A, 1.50,[VERWIJDEREN2,NLCS.shx,s=0.5],1.50,-1.50"
http://digitalbuildingdata.tech/nlcs/def/d985137a-9209-4e5a-8e1a-e1d8242b9303,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1662,V-CONTINUOUS-SO,DRAINAGE_TALUDGOOT,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/a7298502-17a4-4e96-8234-9e60de89b82c,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,1654,V-CONTINUOUS-SO,DRAINAGE_LOZINGSPUNT,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/8067803f-bb08-43be-b32f-0ff838a9096f,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4466,V-RI-DRAINAGE-SO,DRAINAGE_BERGBEZINKLEIDING,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/bb176dc7-fd3d-4633-adb4-988a13316420,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4465,V-CONTINUOUS-SO,DRAINAGE_AFSCHEIDER,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/daa1098b-9564-4e08-94f0-f9514245e05c,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4461,V-CONTINUOUS-SO,DRAINAGE_AANSLUITPUT,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/2d0b22e6-ba8b-44fb-b0a4-a3f85956037d,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4495,V-RI-DRAINAGE-SO,DRAINAGE_RIOOLLEIDING,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/a6bea67d-07cd-4532-a787-2969a8955dd9,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4467,V-RI-DRAINAGE-SO,DRAINAGE_BERGINGSLEIDING,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/c3fbd873-a9ec-4974-946a-99beb1a0857f,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4480,V-RI-DRAINAGE-SO,DRAINAGE_OVERSTORTLEIDING,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/e4567e88-381e-4c00-bfcb-71cd31c24e22,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4567,V-RI-DRAINAGE-SO,DRAINAGE_STIPDRAIN,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/d99a59a9-b2a0-4670-8e6f-d57903da8503,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4494,V-RI-DRAINAGE-SO,DRAINAGE_PERCEELAANSLUITPUNT,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/65c71a67-2215-4655-81dc-66409047d144,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4570,V-CONTINUOUS-SO,DRAINAGE_TERREINKAST,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/8b67aec9-7e80-4371-bdad-bf2ed11d9bbe,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4569,V-RI-DRAINAGE-SO,DRAINAGE_STUWLEIDING,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/901bac77-cfba-4872-9db8-ec9f28be4a2d,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4568,V-CONTINUOUS-SO,DRAINAGE_STROMINGSRICHTING,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/ef3350f2-f04e-464c-9dfa-d7b041b49d57,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4638,V-RI-DRAINAGE-SO,DRAINAGE_WEESLEIDING,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/e431c300-197f-41c7-9e79-b95f8f1691a4,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4639,V-RI-DRAINAGE-SO,DRAINAGE_ZINKER,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/fab1e3c5-9920-4e4a-bb45-d4499138cf7b,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,5911,V-RI-DRAINAGE-SO,WATERBERGENDE VOORZIENING_STRIPDRAIN,V-RI-DRAINAGE-SO,"A,3,[VERWIJDEREN2,NLCS.SHX,s=0.5],3,-1.8,1.8,-1.8,2.4,-1.8,1.8,-1.8"
http://digitalbuildingdata.tech/nlcs/def/2f8c2562-c295-4498-9aa4-1d3b3885e42b,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4064,V-RI-AANSLUITLEIDING-SO,OVERIG_DUIKER_KOLKAANSLUITLEIDING,V-RI-AANSLUITLEIDING-SO,"A,1.25,[VERWIJDEREN2,NLCS.SHX,s=0.5],1.25,-1.8,2.5,-1.8"
http://digitalbuildingdata.tech/nlcs/def/75ea35b9-eb06-4101-8b21-b900e74a0fcb,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4065,V-RI-LOZELEIDING-SO,OVERIG_DUIKER_LOZELEIDING,V-RI-LOZELEIDING-SO,"A,0.1,-4,[VERWIJDEREN2,NLCS.SHX,s=0.5],-4"
http://digitalbuildingdata.tech/nlcs/def/c3c149c7-6eb4-42cd-8848-5451260c835b,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4069,V-RI-AANSLUITLEIDING-SO,OVERIG_DUIKER_PERCEELAANSLUITLEIDING,V-RI-AANSLUITLEIDING-SO,"A,1.25,[VERWIJDEREN2,NLCS.SHX,s=0.5],1.25,-1.8,2.5,-1.8"
http://digitalbuildingdata.tech/nlcs/def/3cf29b83-dd71-43f4-9324-d85762227e57,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4068,V-CONTINUOUS-SO,OVERIG_DUIKER_MANTELBUIS,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
http://digitalbuildingdata.tech/nlcs/def/39dbd02c-9052-4ebf-9d33-85c85e734b31,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,4070,V-RI-OVERIG-SO,OVERIG_DUIKER_STUWLEIDING,V-RI-OVERIG-SO,"A,2.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],2.5,-2,2,-2,0,-2,2,-2"
http://digitalbuildingdata.tech/nlcs/def/591aa20c-38b5-4b0b-a424-0100a621baad,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3902,V-RI-TRANSPORTLEIDING-SO,OVERIG_TRANSPORTLEIDING_PVC,V-RI-TRANSPORTLEIDING-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,s=1],3.5,-2,[\""T\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,3.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],3.5,-2,[drieh,NLCS.SHX,s=1,r=180,x=0,y=0],-2"
http://digitalbuildingdata.tech/nlcs/def/0795b3fe-1a3d-4db6-b510-470a96f02ff1,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3897,V-RI-VOLSCHUIMEN-SO,OVERIG_TRANSPORTLEIDING-VOLSCHUIMEN,V-RI-VOLSCHUIMEN-SO,"A,0,[SCHUIM,NLCS.SHX,s=0.5],2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2"
http://digitalbuildingdata.tech/nlcs/def/077242b3-858c-46f5-b51c-82d670b1e7f9,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3899,V-RI-TRANSPORTLEIDING-SO,OVERIG_TRANSPORTLEIDING_BETON,V-RI-TRANSPORTLEIDING-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,s=1],3.5,-2,[\""T\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,3.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],3.5,-2,[drieh,NLCS.SHX,s=1,r=180,x=0,y=0],-2"
http://digitalbuildingdata.tech/nlcs/def/7d143e0c-66d5-400a-9110-aee5c7c72325,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3896,V-RI-LINING-SO,OVERIG_TRANSPORTLEIDING-LINING,V-RI-LINING-SO,"A,3.75,[VERWIJDEREN2,NLCS.SHX,s=0.5],3.75,-3,0,-3,3,-3,0,-3"
http://digitalbuildingdata.tech/nlcs/def/ca621ed5-bd14-4308-aea7-5be2b4bff14d,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3898,V-RI-VOLZANDEN-SO,OVERIG_TRANSPORTLEIDING-VOLZANDEN,V-RI-VOLZANDEN-SO,"A,0,[SCHUIM,NLCS.SHX,s=0.5],2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2"
http://digitalbuildingdata.tech/nlcs/def/a1868b12-db86-48dd-accc-61626fd30fbc,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3900,V-RI-TRANSPORTLEIDING-SO,OVERIG_TRANSPORTLEIDING_GRES,V-RI-TRANSPORTLEIDING-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,s=1],3.5,-2,[\""T\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,3.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],3.5,-2,[drieh,NLCS.SHX,s=1,r=180,x=0,y=0],-2"
http://digitalbuildingdata.tech/nlcs/def/1ecf0748-a646-4b75-a691-0d9bb6288980,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3901,V-RI-TRANSPORTLEIDING-SO,OVERIG_TRANSPORTLEIDING_PE,V-RI-TRANSPORTLEIDING-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,s=1],3.5,-2,[\""T\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,3.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],3.5,-2,[drieh,NLCS.SHX,s=1,r=180,x=0,y=0],-2"
http://digitalbuildingdata.tech/nlcs/def/bfdba829-e971-4bcf-9d73-de3be17a4fd1,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,5200,V-RI-TRANSPORTLEIDING-SO,OVERIG_TRANSPORTLEIDING_PP,V-RI-TRANSPORTLEIDING-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,s=1],3.5,-2,[\""T\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,3.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],3.5,-2,[drieh,NLCS.SHX,s=1,r=180,x=0,y=0],-2"
http://digitalbuildingdata.tech/nlcs/def/d7439652-d354-42ca-9389-1f6e639a411c,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,2219,V-RI-VOLSCHUIMEN-SO,OVERIG_RIOOLLEIDING-VOLSCHUIMEN,V-RI-VOLSCHUIMEN-SO,"A,0,[SCHUIM,NLCS.SHX,s=0.5],2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2"
http://digitalbuildingdata.tech/nlcs/def/03ce88a4-ee01-419c-9e0d-73f301077f27,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3928,V-RI-TRANSPORTLEIDING-SO,OVERIG_RIOOLLEIDING_GRES,V-RI-TRANSPORTLEIDING-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,s=1],3.5,-2,[\""T\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,3.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],3.5,-2,[drieh,NLCS.SHX,s=1,r=180,x=0,y=0],-2"
http://digitalbuildingdata.tech/nlcs/def/556cf2f0-7269-4c9a-a238-1cc93897e108,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3926,V-RI-VOLZANDEN-SO,OVERIG_RIOOLLEIDING-VOLZANDEN,V-RI-VOLZANDEN-SO,"A,0,[SCHUIM,NLCS.SHX,s=0.5],2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2"
http://digitalbuildingdata.tech/nlcs/def/725e3c33-ab32-41e4-a44d-59f98b8c070d,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3930,V-RI-TRANSPORTLEIDING-SO,OVERIG_RIOOLLEIDING_PVC,V-RI-TRANSPORTLEIDING-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,s=1],3.5,-2,[\""T\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,3.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],3.5,-2,[drieh,NLCS.SHX,s=1,r=180,x=0,y=0],-2"
http://digitalbuildingdata.tech/nlcs/def/85c4ae6e-8a9d-4f3a-815b-199c324a1f6c,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3927,V-RI-TRANSPORTLEIDING-SO,OVERIG_RIOOLLEIDING_BETON,V-RI-TRANSPORTLEIDING-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,s=1],3.5,-2,[\""T\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,3.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],3.5,-2,[drieh,NLCS.SHX,s=1,r=180,x=0,y=0],-2"
http://digitalbuildingdata.tech/nlcs/def/df9de73d-a15b-4b81-b529-d791f208db9f,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3929,V-RI-TRANSPORTLEIDING-SO,OVERIG_RIOOLLEIDING_PE,V-RI-TRANSPORTLEIDING-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,s=1],3.5,-2,[\""T\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,3.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],3.5,-2,[drieh,NLCS.SHX,s=1,r=180,x=0,y=0],-2"
http://digitalbuildingdata.tech/nlcs/def/1fd41ea6-741b-41bf-9f71-6ea445b9b90a,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3925,V-RI-LINING-SO,OVERIG_RIOOLLEIDING-LINING,V-RI-LINING-SO,"A,3.75,[VERWIJDEREN2,NLCS.SHX,s=0.5],3.75,-3,0,-3,3,-3,0,-3"
http://digitalbuildingdata.tech/nlcs/def/2d5dc50c-78e5-4fc7-bda0-9293781a97e8,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,5196,V-RI-TRANSPORTLEIDING-SO,OVERIG_RIOOLLEIDING_PP,V-RI-TRANSPORTLEIDING-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,s=1],3.5,-2,[\""T\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,3.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],3.5,-2,[drieh,NLCS.SHX,s=1,r=180,x=0,y=0],-2"
http://digitalbuildingdata.tech/nlcs/def/cc760403-6943-487e-9c71-a4aea3a58d23,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,3483,V-RI-OPHOOGTEBRENGEN-SO,OVERIG_RIOOLPUT-OP HOOGTE BRENGEN,V-RI-OPHOOGTEBRENGEN-SO,"A,3.75,[VERWIJDEREN2,NLCS.SHX,s=0.5],3.75,-3,0.75,-3,3,-3,0.75,-3"
http://digitalbuildingdata.tech/nlcs/def/d29de4f8-1246-4ac1-b3b5-679afef49116,http://digitalbuildingdata.tech/nlcs/def/02dbaa02-0a5a-4065-8f87-0a4a3846a490,RI,2080,V-CONTINUOUS-SO,OVERIG_RIOOLPUT_PUTNUMMER,V-CONTINUOUS-SO,"A,3.5,[VERWIJDEREN2,NLCS.SHX,S=0.5],3.5"
