"omschrijving","status","underscore","discipline","underscore2","hoofdgroep","underscore3","object","underscore4","subobject01","underscore5","subobject02","underscore6","subobject03","underscore7","subobject04","underscore8","subobject05","streepje","bewerking","streepje3","element","streepje2","aobject","sobject","laagnaam","lw_b","kl_b","kl_b_a","kl_b_gd","kl_b_gn","kl_b_v","lt_b","lw_n","kl_n","kl_n_a","kl_n_gd","kl_n_gn","kl_n_v","lt_n","lw_v","kl_v","kl_v_a","kl_v_gd","kl_v_gn","kl_v_v","lt_v","lw_t","kl_t","kl_t_a","kl_t_gd","kl_t_gn","kl_t_v","lt_t","vrkl_kort","vrkl_lang","id_nummer","kind_van","objectURI","kind_vanURI"
"BOOM_VORM_MET KLUIT_1E GROOTTE","*","_","**","_","GR","_","BOOM","_","VORM","_","MET KLUIT","_","1E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_VORM_MET KLUIT_1E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4290","4289","http://digitalbuildingdata.tech/nlcs/def/69365966-724a-4660-a968-6ac2f4f8597f","http://digitalbuildingdata.tech/nlcs/def/0bcc6881-f1dc-40de-891d-fc925e87d710"
"BOOM_KNOT_ZONDER KLUIT_1E GROOTTE","*","_","**","_","GR","_","BOOM","_","KNOT","_","ZONDER KLUIT","_","1E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_KNOT_ZONDER KLUIT_1E GROOTTE","0.18","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","V-CONTINUOUS-SO","0.35","80","80","80","80","253","CONTINUOUS","","","4231","4230","http://digitalbuildingdata.tech/nlcs/def/8087f4dd-31d5-4639-aa2a-a805b66e57e7","http://digitalbuildingdata.tech/nlcs/def/d61061f4-5dcc-4a5f-88f2-e1cce77df7c7"
"BOOM_KNOT_IN CONTAINER_2E GROOTTE","*","_","**","_","GR","_","BOOM","_","KNOT","_","IN CONTAINER","_","2E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_KNOT_IN CONTAINER_2E GROOTTE","0.18","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","V-CONTINUOUS-SO","0.35","80","80","80","80","253","CONTINUOUS","","","4220","4218","http://digitalbuildingdata.tech/nlcs/def/780a9ac8-fcb6-48d0-a82a-4453c9abd086","http://digitalbuildingdata.tech/nlcs/def/e2d64ccc-0d80-4943-93eb-bf35ae47c8ab"
"BOOM_BEVEERD_MET KLUIT_1E GROOTTE","*","_","**","_","GR","_","BOOM","_","BEVEERD","_","MET KLUIT","_","1E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_BEVEERD_MET KLUIT_1E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4190","4189","http://digitalbuildingdata.tech/nlcs/def/ec84969b-cac6-4b8f-a89d-12941bb9926c","http://digitalbuildingdata.tech/nlcs/def/38a170e5-b1a8-481c-bf76-57df0e67706c"
"BOOM_HOOGSTAM_IN CONTAINER_2E GROOTTE","*","_","**","_","GR","_","BOOM","_","HOOGSTAM","_","IN CONTAINER","_","2E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_HOOGSTAM_IN CONTAINER_2E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4203","4201","http://digitalbuildingdata.tech/nlcs/def/086394b5-00e9-4924-8c6b-4c8385830361","http://digitalbuildingdata.tech/nlcs/def/ed8242ec-e56e-4670-bd7f-cfba4130a27e"
"BOOM_HOOGSTAM_IN CONTAINER_1E GROOTTE","*","_","**","_","GR","_","BOOM","_","HOOGSTAM","_","IN CONTAINER","_","1E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_HOOGSTAM_IN CONTAINER_1E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4202","4201","http://digitalbuildingdata.tech/nlcs/def/25a9264b-71a6-420b-8bd1-bca850698565","http://digitalbuildingdata.tech/nlcs/def/ed8242ec-e56e-4670-bd7f-cfba4130a27e"
"BOOM_HOOGSTAM_ZONDER KLUIT_3E GROOTTE","*","_","**","_","GR","_","BOOM","_","HOOGSTAM","_","ZONDER KLUIT","_","3E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_HOOGSTAM_ZONDER KLUIT_3E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4212","4209","http://digitalbuildingdata.tech/nlcs/def/53ed7933-ca9c-46a4-a06c-1543a93fa638","http://digitalbuildingdata.tech/nlcs/def/2a9cb348-15e4-4048-a69b-2fe078ca3e3e"
"BOOM_VORM_ZONDER KLUIT_1E GROOTTE","*","_","**","_","GR","_","BOOM","_","VORM","_","ZONDER KLUIT","_","1E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_VORM_ZONDER KLUIT_1E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4294","4293","http://digitalbuildingdata.tech/nlcs/def/284a1be5-8551-46ae-afde-dcb0a3eb7ed6","http://digitalbuildingdata.tech/nlcs/def/c9e8dcc5-35bc-4f7e-b142-ef43f2ecde5d"
"BOOM_LEI_ZONDER KLUIT_3E GROOTTE","*","_","**","_","GR","_","BOOM","_","LEI","_","ZONDER KLUIT","_","3E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_LEI_ZONDER KLUIT_3E GROOTTE","0.18","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","V-CONTINUOUS-SO","0.35","80","80","80","80","253","CONTINUOUS","","","4264","4261","http://digitalbuildingdata.tech/nlcs/def/6c2d7a9f-e365-4483-b1fe-c527260db26d","http://digitalbuildingdata.tech/nlcs/def/abd7aacf-250b-4e96-880b-7ac7f26dfc0a"
"BOOM_KNOT_MET KLUIT_1E GROOTTE","*","_","**","_","GR","_","BOOM","_","KNOT","_","MET KLUIT","_","1E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_KNOT_MET KLUIT_1E GROOTTE","0.18","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","V-CONTINUOUS-SO","0.35","80","80","80","80","253","CONTINUOUS","","","4223","4222","http://digitalbuildingdata.tech/nlcs/def/1247acf8-67b9-4868-8935-0e98781fb3f8","http://digitalbuildingdata.tech/nlcs/def/16ec50c0-9832-4862-8e34-936ead86f5ef"
"BOOM_KNOT_ZONDER KLUIT_3E GROOTTE","*","_","**","_","GR","_","BOOM","_","KNOT","_","ZONDER KLUIT","_","3E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_KNOT_ZONDER KLUIT_3E GROOTTE","0.18","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","V-CONTINUOUS-SO","0.35","80","80","80","80","253","CONTINUOUS","","","4233","4230","http://digitalbuildingdata.tech/nlcs/def/b7b582a7-8dbe-400b-970c-074be749ed81","http://digitalbuildingdata.tech/nlcs/def/d61061f4-5dcc-4a5f-88f2-e1cce77df7c7"
"BOOM_MEERSTAMMIG_MET KLUIT_3E GROOTTE","*","_","**","_","GR","_","BOOM","_","MEERSTAMMIG","_","MET KLUIT","_","3E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_MEERSTAMMIG_MET KLUIT_3E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4276","4273","http://digitalbuildingdata.tech/nlcs/def/324fddf4-6f54-44eb-88f7-6443d51107de","http://digitalbuildingdata.tech/nlcs/def/e7794fd9-9fe6-474a-970d-e4ef9271b8fe"
"BOOM_KNOT_IN CONTAINER_3E GROOTTE","*","_","**","_","GR","_","BOOM","_","KNOT","_","IN CONTAINER","_","3E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_KNOT_IN CONTAINER_3E GROOTTE","0.18","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","V-CONTINUOUS-SO","0.35","80","80","80","80","253","CONTINUOUS","","","4221","4218","http://digitalbuildingdata.tech/nlcs/def/086de6b4-5bc3-4139-9028-0ac12d8bf4e0","http://digitalbuildingdata.tech/nlcs/def/e2d64ccc-0d80-4943-93eb-bf35ae47c8ab"
"BOOM_VORM_IN CONTAINER_2E GROOTTE","*","_","**","_","GR","_","BOOM","_","VORM","_","IN CONTAINER","_","2E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_VORM_IN CONTAINER_2E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4287","4285","http://digitalbuildingdata.tech/nlcs/def/eaa2008c-1c71-4876-b0a8-7e7cfcd39c20","http://digitalbuildingdata.tech/nlcs/def/03437e1c-b492-4bad-ad9a-4b6d42ffe02e"
"BOOM_BEVEERD_IN CONTAINER_1E GROOTTE","*","_","**","_","GR","_","BOOM","_","BEVEERD","_","IN CONTAINER","_","1E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_BEVEERD_IN CONTAINER_1E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4186","4185","http://digitalbuildingdata.tech/nlcs/def/c681eef6-f6e6-42c1-8fe8-d9c15e3679ac","http://digitalbuildingdata.tech/nlcs/def/92b6a8b3-d17a-4069-8f5c-b978e031ae1a"
"BOOM_MEERSTAMMIG_IN CONTAINER_2E GROOTTE","*","_","**","_","GR","_","BOOM","_","MEERSTAMMIG","_","IN CONTAINER","_","2E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_MEERSTAMMIG_IN CONTAINER_2E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4270","4269","http://digitalbuildingdata.tech/nlcs/def/5024b6c1-746d-48a1-8356-8651a588433d","http://digitalbuildingdata.tech/nlcs/def/cfc3ff62-3970-40ee-bf5d-4c5723fd623b"
"BOOM_VORM_ZONDER KLUIT_3E GROOTTE","*","_","**","_","GR","_","BOOM","_","VORM","_","ZONDER KLUIT","_","3E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_VORM_ZONDER KLUIT_3E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4296","4293","http://digitalbuildingdata.tech/nlcs/def/b935565c-25f6-4877-ab6c-e6ddc7f00ab6","http://digitalbuildingdata.tech/nlcs/def/c9e8dcc5-35bc-4f7e-b142-ef43f2ecde5d"
"BOOM_KNOT_ZONDER KLUIT_2E GROOTTE","*","_","**","_","GR","_","BOOM","_","KNOT","_","ZONDER KLUIT","_","2E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_KNOT_ZONDER KLUIT_2E GROOTTE","0.18","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","V-CONTINUOUS-SO","0.35","80","80","80","80","253","CONTINUOUS","","","4232","4230","http://digitalbuildingdata.tech/nlcs/def/3f188679-bbeb-45ce-827a-e81417181a9d","http://digitalbuildingdata.tech/nlcs/def/d61061f4-5dcc-4a5f-88f2-e1cce77df7c7"
"BOOM_BEVEERD_MET KLUIT_3E GROOTTE","*","_","**","_","GR","_","BOOM","_","BEVEERD","_","MET KLUIT","_","3E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_BEVEERD_MET KLUIT_3E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4192","4189","http://digitalbuildingdata.tech/nlcs/def/2bda1e47-3381-401c-8d14-ce113e56b16a","http://digitalbuildingdata.tech/nlcs/def/38a170e5-b1a8-481c-bf76-57df0e67706c"
"BOOM_LAAGSTAM_IN CONTAINER_1E GROOTTE","*","_","**","_","GR","_","BOOM","_","LAAGSTAM","_","IN CONTAINER","_","1E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_LAAGSTAM_IN CONTAINER_1E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4239","4238","http://digitalbuildingdata.tech/nlcs/def/bf94c5a7-984b-4d6d-9fa2-7a8169dacb93","http://digitalbuildingdata.tech/nlcs/def/6db5cda3-9bce-4604-97be-4f44893137df"
"BOOM_MEERSTAMMIG_ZONDER KLUIT_1E GROOTTE","*","_","**","_","GR","_","BOOM","_","MEERSTAMMIG","_","ZONDER KLUIT","_","1E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_MEERSTAMMIG_ZONDER KLUIT_1E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4278","4277","http://digitalbuildingdata.tech/nlcs/def/82f31bd2-d7c3-4126-8756-89e1667ebc4c","http://digitalbuildingdata.tech/nlcs/def/04820fea-91d8-4c78-827d-36df859e9d88"
"BOOM_HOOGSTAM_ZONDER KLUIT_1E GROOTTE","*","_","**","_","GR","_","BOOM","_","HOOGSTAM","_","ZONDER KLUIT","_","1E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_HOOGSTAM_ZONDER KLUIT_1E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4210","4209","http://digitalbuildingdata.tech/nlcs/def/d203be5c-78a7-46dd-9d0e-b7eeaf8038ea","http://digitalbuildingdata.tech/nlcs/def/2a9cb348-15e4-4048-a69b-2fe078ca3e3e"
"BOOM_VORM_MET KLUIT_2E GROOTTE","*","_","**","_","GR","_","BOOM","_","VORM","_","MET KLUIT","_","2E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_VORM_MET KLUIT_2E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4291","4289","http://digitalbuildingdata.tech/nlcs/def/a5f947c5-f298-4d3a-8076-af6007698461","http://digitalbuildingdata.tech/nlcs/def/0bcc6881-f1dc-40de-891d-fc925e87d710"
"BOOM_VORM_IN CONTAINER_3E GROOTTE","*","_","**","_","GR","_","BOOM","_","VORM","_","IN CONTAINER","_","3E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_VORM_IN CONTAINER_3E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4288","4285","http://digitalbuildingdata.tech/nlcs/def/0b113c38-a011-4cdb-b435-9db128502552","http://digitalbuildingdata.tech/nlcs/def/03437e1c-b492-4bad-ad9a-4b6d42ffe02e"
"BOOM_HOOGSTAM_ZONDER KLUIT_2E GROOTTE","*","_","**","_","GR","_","BOOM","_","HOOGSTAM","_","ZONDER KLUIT","_","2E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_HOOGSTAM_ZONDER KLUIT_2E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4211","4209","http://digitalbuildingdata.tech/nlcs/def/a59141c7-3b88-4030-ac02-2d2d94f6688f","http://digitalbuildingdata.tech/nlcs/def/2a9cb348-15e4-4048-a69b-2fe078ca3e3e"
"BOOM_VORM_MET KLUIT_3E GROOTTE","*","_","**","_","GR","_","BOOM","_","VORM","_","MET KLUIT","_","3E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_VORM_MET KLUIT_3E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4292","4289","http://digitalbuildingdata.tech/nlcs/def/0964df3a-90b2-4cfc-b602-ad4ef30a39ca","http://digitalbuildingdata.tech/nlcs/def/0bcc6881-f1dc-40de-891d-fc925e87d710"
"BOOM_LEI_IN CONTAINER_3E GROOTTE","*","_","**","_","GR","_","BOOM","_","LEI","_","IN CONTAINER","_","3E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_LEI_IN CONTAINER_3E GROOTTE","0.18","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","V-CONTINUOUS-SO","0.35","80","80","80","80","253","CONTINUOUS","","","4256","4253","http://digitalbuildingdata.tech/nlcs/def/624a020c-ec60-419c-b684-2d1be994ea65","http://digitalbuildingdata.tech/nlcs/def/12144cc9-efb9-4dd9-8fca-47f1b2f6c3fc"
"BOOM_LEI_MET KLUIT_1E GROOTTE","*","_","**","_","GR","_","BOOM","_","LEI","_","MET KLUIT","_","1E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_LEI_MET KLUIT_1E GROOTTE","0.18","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","CONTINUOUS","0.35","80","80","80","80","253","V-CONTINUOUS-SO","0.35","80","80","80","80","253","CONTINUOUS","","","4258","4257","http://digitalbuildingdata.tech/nlcs/def/fb95e59b-4aeb-49a2-90cf-334e8273c5f1","http://digitalbuildingdata.tech/nlcs/def/cfac943a-73d0-4afe-8456-2bfee047fd49"
"BOOM_LAAGSTAM_ZONDER KLUIT_1E GROOTTE","*","_","**","_","GR","_","BOOM","_","LAAGSTAM","_","ZONDER KLUIT","_","1E GROOTTE","_","","_","","'-","","'-","G/S","'-","","SGR-BOOM","*_**_GR_BOOM_LAAGSTAM_ZONDER KLUIT_1E GROOTTE","0.18","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","CONTINUOUS","0.35","80","82","80","80","253","V-CONTINUOUS-SO","0.35","80","82","80","80","253","CONTINUOUS","","","4247","4246","http://digitalbuildingdata.tech/nlcs/def/8183cde4-a184-4898-bc89-66d9b08e73b4","http://digitalbuildingdata.tech/nlcs/def/088a182d-5494-41cb-aa65-a5fc109711d9"
"BEPLANTING_NATUUR_BOS","*","_","**","_","GR","_","BEPLANTING","_","NATUUR","_","BOS","_","","_","","_","","'-","","'-","G/A/S","'-","AGR-BEPLANTING","SGR-BEPLANTING","*_**_GR_BEPLANTING_NATUUR_BOS","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","2898","2896","http://digitalbuildingdata.tech/nlcs/def/6101ce5d-16a9-4b71-8550-20b6e6643561","http://digitalbuildingdata.tech/nlcs/def/d2277e4e-0bc3-4636-b443-4a742dcdcc31"
"BEPLANTING_CULTUUR_WATERPLANT","*","_","**","_","GR","_","BEPLANTING","_","CULTUUR","_","WATERPLANT","_","","_","","_","","'-","","'-","G/A/S","'-","AGR-WATERPLANTEN","SGR-WATERPLANTEN","*_**_GR_BEPLANTING_CULTUUR_WATERPLANT","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","2892","2886","http://digitalbuildingdata.tech/nlcs/def/ca227598-9351-4a3c-8af4-45e29521881c","http://digitalbuildingdata.tech/nlcs/def/c835d8ea-decb-46bc-9997-2e7babfd861c"
"BEPLANTING_CULTUUR_WISSELPERK","*","_","**","_","GR","_","BEPLANTING","_","CULTUUR","_","WISSELPERK","_","","_","","_","","'-","","'-","G/A/S","'-","AGR-WISSELBEPLANTING","SGR-WISSELBEPLANTING","*_**_GR_BEPLANTING_CULTUUR_WISSELPERK","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","2894","2886","http://digitalbuildingdata.tech/nlcs/def/b193d114-3ee6-4567-a0f5-26627ffb43c9","http://digitalbuildingdata.tech/nlcs/def/c835d8ea-decb-46bc-9997-2e7babfd861c"
"BEPLANTING_NATUUR_BOSPLANTSOEN","*","_","**","_","GR","_","BEPLANTING","_","NATUUR","_","BOSPLANTSOEN","_","","_","","_","","'-","","'-","G/A/S","'-","AGR-BEPLANTING","SGR-BEPLANTING","*_**_GR_BEPLANTING_NATUUR_BOSPLANTSOEN","0.18","90","92","90","90","253","GR-PLANTSOEN-SO","0.35","90","92","90","90","253","GR-PLANTSOEN-SO","0.35","90","92","90","90","253","V-GR-PLANTSOEN-SO","0.35","90","92","90","90","253","GR-PLANTSOEN-SO","","","2897","2896","http://digitalbuildingdata.tech/nlcs/def/0ccc7150-7468-4ae5-bd36-adc0368d5a87","http://digitalbuildingdata.tech/nlcs/def/d2277e4e-0bc3-4636-b443-4a742dcdcc31"
"BEPLANTING_CULTUUR_VASTE PLANTENVAK","*","_","**","_","GR","_","BEPLANTING","_","CULTUUR","_","VASTE PLANTENVAK","_","","_","","_","","'-","","'-","G/A/S","'-","AGR-VASTEPLANTEN","SGR-VASTEPLANTEN","*_**_GR_BEPLANTING_CULTUUR_VASTE PLANTENVAK","0.18","90","92","90","90","140,168,0","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","2893","2886","http://digitalbuildingdata.tech/nlcs/def/62701e5e-a6da-457e-9437-22b5c29fcec3","http://digitalbuildingdata.tech/nlcs/def/c835d8ea-decb-46bc-9997-2e7babfd861c"
"FRUITTEELT_BOOMGAARD_WIJN","*","_","**","_","GR","_","FRUITTEELT","_","BOOMGAARD","_","WIJN","_","","_","","_","","'-","","'-","G/S","'-","","SGR-BOOMGAARD","*_**_GR_FRUITTEELT_BOOMGAARD_WIJN","0.13","210","212","210","210","253","CONTINUOUS","0.35","210","212","210","210","253","CONTINUOUS","0.35","210","212","210","210","253","V-CONTINUOUS-SO","0.35","210","212","210","210","253","CONTINUOUS","","","3374","3371","http://digitalbuildingdata.tech/nlcs/def/29107171-68c6-4362-8555-aaa910232274","http://digitalbuildingdata.tech/nlcs/def/524d3d32-f00d-4414-ba52-42cba88b3f94"
"FRUITTEELT_BOOMGAARD_LAAGSTAM","*","_","**","_","GR","_","FRUITTEELT","_","BOOMGAARD","_","LAAGSTAM","_","","_","","_","","'-","","'-","G/S","'-","","SGR-BOOMGAARD","*_**_GR_FRUITTEELT_BOOMGAARD_LAAGSTAM","0.13","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","3372","3371","http://digitalbuildingdata.tech/nlcs/def/f556facd-21ad-4d18-9ccb-7d4fd48030b2","http://digitalbuildingdata.tech/nlcs/def/524d3d32-f00d-4414-ba52-42cba88b3f94"
"BEPLANTING_CULTUUR_BOSPLANTSOEN","*","_","**","_","GR","_","BEPLANTING","_","CULTUUR","_","BOSPLANTSOEN","_","","_","","_","","'-","","'-","G/A/S","'-","AGR-BEPLANTING","SGR-BEPLANTING","*_**_GR_BEPLANTING_CULTUUR_BOSPLANTSOEN","0.18","90","92","90","90","140,168,0","GR-PLANTSOEN-SO","0.35","90","92","90","90","253","GR-PLANTSOEN-SO","0.35","90","92","90","90","253","V-GR-PLANTSOEN-SO","0.35","90","92","90","90","253","GR-PLANTSOEN-SO","","","2887","2886","http://digitalbuildingdata.tech/nlcs/def/62124d7f-8f57-44a8-8998-83d28f1db5b7","http://digitalbuildingdata.tech/nlcs/def/c835d8ea-decb-46bc-9997-2e7babfd861c"
"BEPLANTING_CULTUUR_BOTANISCHE ROOS","*","_","**","_","GR","_","BEPLANTING","_","CULTUUR","_","BOTANISCHE ROOS","_","","_","","_","","'-","","'-","G/A","'-","AGR-BEPLANTING","","*_**_GR_BEPLANTING_CULTUUR_BOTANISCHE ROOS","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","2895","2886","http://digitalbuildingdata.tech/nlcs/def/484bdb71-60f1-462a-b0ea-3096118abb8a","http://digitalbuildingdata.tech/nlcs/def/c835d8ea-decb-46bc-9997-2e7babfd861c"
