"omschrijving","status","underscore","discipline","underscore2","hoofdgroep","underscore3","object","underscore4","subobject01","underscore5","subobject02","underscore6","subobject03","underscore7","subobject04","underscore8","subobject05","streepje","bewerking","streepje3","element","streepje2","aobject","sobject","laagnaam","lw_b","kl_b","kl_b_a","kl_b_gd","kl_b_gn","kl_b_v","lt_b","lw_n","kl_n","kl_n_a","kl_n_gd","kl_n_gn","kl_n_v","lt_n","lw_v","kl_v","kl_v_a","kl_v_gd","kl_v_gn","kl_v_v","lt_v","lw_t","kl_t","kl_t_a","kl_t_gd","kl_t_gn","kl_t_v","lt_t","vrkl_kort","vrkl_lang","id_nummer","kind_van","objectURI","kind_vanURI"
"GROND_BOMENGROND","*","_","**","_","GW","_","GROND","_","BOMENGROND","_","","_","","_","","_","","'-","","'-","G/A/S","'-","AGW-GROND_BOMENGROND","","*_**_GW_GROND_BOMENGROND","0.18","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","CONTINUOUS","0.35","7","7","7","7","253","V-CONTINUOUS-SO","0.35","7","7","7","7","253","CONTINUOUS","","","4765","477","http://digitalbuildingdata.tech/nlcs/def/95b62539-3bd7-4a31-b9bf-f528ab9dd45e","http://digitalbuildingdata.tech/nlcs/def/d76e53e8-22d7-4ec0-a1a2-ef85d830006c"
"WATERGANG_SLOOT-WERK","*","_","**","_","GW","_","WATERGANG","_","SLOOT","_","","_","","_","","_","","'-","","'-","G/A","'-","AGW-WERK","","*_**_GW_WATERGANG_SLOOT","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","472","468","http://digitalbuildingdata.tech/nlcs/def/4c3c99fe-d4f9-4862-a4b8-73fcdbac62d2","http://digitalbuildingdata.tech/nlcs/def/5b62f4f1-89f6-439a-b308-4804d27f0156"
"WATERGANG_GREPPEL-WERK","*","_","**","_","GW","_","WATERGANG","_","GREPPEL","_","","_","","_","","_","","'-","","'-","G/A","'-","AGW-WERK","","*_**_GW_WATERGANG_GREPPEL","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","467","463","http://digitalbuildingdata.tech/nlcs/def/7c88fa28-6a4f-49f3-bb38-32481cc23941","http://digitalbuildingdata.tech/nlcs/def/507a2101-aa5a-4549-b16d-0721ce354ff9"
"WATERGANG_INSTEEK","*","_","**","_","GW","_","WATERGANG","_","INSTEEK","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GW_WATERGANG_INSTEEK","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","460","458","http://digitalbuildingdata.tech/nlcs/def/29873c35-8437-4299-84a8-35f7ce977057","http://digitalbuildingdata.tech/nlcs/def/57af4744-b6c0-41c2-b32e-1bb6ae0287ff"
"ONTGRAVINGSVAK_BODEM","*","_","**","_","GW","_","ONTGRAVINGSVAK","_","BODEM","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GW_ONTGRAVINGSVAK_BODEM","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","475","473","http://digitalbuildingdata.tech/nlcs/def/92f2b38c-cc72-4a0a-a1b3-a66af1a91b17","http://digitalbuildingdata.tech/nlcs/def/488bea7e-e696-47e6-b038-1fd0dd7ac285"
"DIJK_KNIKLIJN","*","_","**","_","GW","_","DIJK","_","KNIKLIJN","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GW_DIJK_KNIKLIJN","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","4088","432","http://digitalbuildingdata.tech/nlcs/def/49649bee-1d92-4f4b-ae25-73201fb93f6f","http://digitalbuildingdata.tech/nlcs/def/93b0b98a-97d8-48e5-b4e2-03eaec2a28fc"
"WATERGANG_GREPPEL","*","_","**","_","GW","_","WATERGANG","_","GREPPEL","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GW_WATERGANG_GREPPEL","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","463","458","http://digitalbuildingdata.tech/nlcs/def/507a2101-aa5a-4549-b16d-0721ce354ff9","http://digitalbuildingdata.tech/nlcs/def/57af4744-b6c0-41c2-b32e-1bb6ae0287ff"
"DIJK_KRUIN","*","_","**","_","GW","_","DIJK","_","KRUIN","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GW_DIJK_KRUIN","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","433","432","http://digitalbuildingdata.tech/nlcs/def/ce694fab-a751-418f-a685-0c978090ef84","http://digitalbuildingdata.tech/nlcs/def/93b0b98a-97d8-48e5-b4e2-03eaec2a28fc"
"WATERGANG_SLOOT","*","_","**","_","GW","_","WATERGANG","_","SLOOT","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GW_WATERGANG_SLOOT","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","468","458","http://digitalbuildingdata.tech/nlcs/def/5b62f4f1-89f6-439a-b308-4804d27f0156","http://digitalbuildingdata.tech/nlcs/def/57af4744-b6c0-41c2-b32e-1bb6ae0287ff"
"WAL_TEEN","*","_","**","_","GW","_","WAL","_","TEEN","_","","_","","_","","_","","'-","","'-","G","'-","","","*_**_GW_WAL_TEEN","0.18","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","CONTINUOUS","0.35","90","92","90","90","253","V-CONTINUOUS-SO","0.35","90","92","90","90","253","CONTINUOUS","","","448","446","http://digitalbuildingdata.tech/nlcs/def/222a9d89-b25e-412f-a6a3-2e85ef30ec60","http://digitalbuildingdata.tech/nlcs/def/abedc79d-7ed7-43b2-900d-ece6e42cd938"
