OMSCHRIJVING;STATUS;-;DISCIPLINE;-;HOOFDGROEP;-;OBJECT;_;SUBOBJECT01;_;SUBOBJECT02;_;SUBOBJECT03;_;SUBOBJECT04;_;SUBOBJECT05;-;BEWERKING;-;SCHAAL;ARCERING;SYMBOOL;LAAGNAAM;B lineweight;B color;B color A;B color GD;B color GN;B color V;B linetype;N lineweight;N color;N color A;N color GD;N color GN;N color V;N linetype;V lineweight;V color;V color A;V color GD;V color GN;V color V;V linetype;T lineweight;T color;T color A;T color GD;T color GN;T color V;T linetype;VRKL_kort;VRKL_lang;ID;KIND_VAN;URI;KIND_VAN_URI
BEBOUWING_HOOFDGEBOUW;*;-;**;-;OG;-;BEBOUWING;_;HOOFDGEBOUW;;;;;;;;;;;;;;;*-**-OG-BEBOUWING_HOOFDGEBOUW;0.18;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;130,48,32;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;;;3157;1616;http://digitalbuildingdata.tech/nlcs/def/5b2aae55-f27d-498e-92b2-dce573520dc8;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_HOOGTESCHEIDING;*;-;**;-;OG;-;BEBOUWING;_;HOOGTESCHEIDING;;;;;;;;;;;;;;;*-**-OG-BEBOUWING_HOOGTESCHEIDING;0.18;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;;;3158;1616;http://digitalbuildingdata.tech/nlcs/def/3e56dc2d-51b7-4b20-bf23-999d4619565b;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_HORECA;*;-;**;-;OG;-;BEBOUWING;_;HORECA;;;;;;;;;;;;;;;*-**-OG-BEBOUWING_HORECA;0.18;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;255,105,035;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;H;;3159;1616;http://digitalbuildingdata.tech/nlcs/def/3a68cc8f-b5bf-434c-8d73-f3e04f79ef8f;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_HUISNUMMER;*;-;**;-;OG;-;BEBOUWING;_;HUISNUMMER;;;;;;;;;;;;;;;*-**-OG-BEBOUWING_HUISNUMMER;0.18;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;V-CONTINUOUS-SO;0.25;7;7;7;7;253;CONTINUOUS;;;1617;1616;http://digitalbuildingdata.tech/nlcs/def/358b29a9-b4a0-424c-9859-bf26fa4b66c0;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_KANTOOR;*;-;**;-;OG;-;BEBOUWING;_;KANTOOR;;;;;;;;;;;;;;;*-**-OG-BEBOUWING_KANTOOR;0.18;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;235,195,215;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;K;;3160;1616;http://digitalbuildingdata.tech/nlcs/def/ddd49781-c159-465e-8899-2995e34c89f7;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_KIOSK;*;-;**;-;OG;-;BEBOUWING;_;KIOSK;;;;;;;;;;;;;;;*-**-OG-BEBOUWING_KIOSK;0.18;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;255,140,130;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;;;3161;1616;http://digitalbuildingdata.tech/nlcs/def/919b97d8-c949-4a56-ad7b-2be673ee433f;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_KOLOM GEBOUW;*;-;**;-;OG;-;BEBOUWING;_;KOLOM GEBOUW;;;;;;;;;;;;;;;*-**-OG-BEBOUWING_KOLOM GEBOUW;0.18;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;;;3162;1616;http://digitalbuildingdata.tech/nlcs/def/1fa2c958-0e2e-46fb-a21d-a15db9e690cf;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_LAGE TRAFO;*;-;**;-;OG;-;BEBOUWING;_;LAGE TRAFO;;;;;;;;;;;;;;SOG-BEBOUWING_TRAFO_LAGE-SO;*-**-OG-BEBOUWING_LAGE TRAFO;0.18;7;7;7;7;204,100,110;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;;;3163;1616;http://digitalbuildingdata.tech/nlcs/def/f68bd676-7a9a-425a-b5c8-f61b6fb20f64;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_LAGE TRAFO;*;-;**;-;OG;-;BEBOUWING;_;LAGE TRAFO;;;;;;;;;;;;;;V-SOG-BEBOUWING_TRAFO_LAGE-SO;*-**-OG-BEBOUWING_LAGE TRAFO;0.18;7;7;7;7;204,100,110;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;;;3163;1616;http://digitalbuildingdata.tech/nlcs/def/f68bd676-7a9a-425a-b5c8-f61b6fb20f64;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
BEBOUWING_LOODS;*;-;**;-;OG;-;BEBOUWING;_;LOODS;;;;;;;;;;;;;;;*-**-OG-BEBOUWING_LOODS;0.18;7;7;7;7;204,100,110;CONTINUOUS;0.25;7;7;7;7;220,120,105;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;0.25;7;7;7;7;253;CONTINUOUS;;;3522;1616;http://digitalbuildingdata.tech/nlcs/def/def178bf-4c40-44ef-aba9-576d5972a1c8;http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4
