OMSCHRIJVING;STATUS;-;DISCIPLINE;-;HOOFDGROEP;-;OBJECT;_;SUBOBJECT01;_;SUBOBJECT02;_;SUBOBJECT03;_;SUBOBJECT04;_;SUBOBJECT05;-;BEWERKING;-;SCHAAL;ARCERING;SYMBOOL;LAAGNAAM;B lineweight;B color;B color A;B color GD;B color GN;B color V;B linetype;N lineweight;N color;N color A;N color GD;N color GN;N color V;N linetype;V lineweight;V color;V color A;V color GD;V color GN;V color V;V linetype;T lineweight;T color;T color A;T color GD;T color GN;T color V;T linetype;VRKL_kort;VRKL_lang;ID;KIND_VAN;URI;KIND_VAN_URI
DAMWAND_DAMWAND1_HOUT;*;-;**;-;GK;-;DAMWAND;_;DAMWAND1;;;;;;;;;;;;;;;*-**-GK-DAMWAND_DAMWAND1;0.18;210;212;210;210;253;GK-DAMWAND1-SO;0.35;210;212;210;210;253;GK-DAMWAND1-SO;0.35;210;212;210;210;253;V-GK-DAMWAND1-SO;0.35;210;212;210;210;253;GK-DAMWAND1-SO;;;;;http://digitalbuildingdata.tech/nlcs/def/aa81b535-1400-47c5-bcde-e609b5dbff32;http://digitalbuildingdata.tech/nlcs/def/ad5d6ee1-9c63-47e7-b313-4296cc374dac
DAMWAND_DAMWAND1_KUNSTSTOF;*;-;**;-;GK;-;DAMWAND;_;DAMWAND1;;;;;;;;;;;;;;;*-**-GK-DAMWAND_DAMWAND1;0.18;210;212;210;210;253;GK-DAMWAND1-SO;0.35;210;212;210;210;253;GK-DAMWAND1-SO;0.35;210;212;210;210;253;V-GK-DAMWAND1-SO;0.35;210;212;210;210;253;GK-DAMWAND1-SO;;;;;http://digitalbuildingdata.tech/nlcs/def/a396b69f-91a8-4182-9dee-345c84338f1d;http://digitalbuildingdata.tech/nlcs/def/ad5d6ee1-9c63-47e7-b313-4296cc374dac
DAMWAND_DAMWAND1_STAAL;*;-;**;-;GK;-;DAMWAND;_;DAMWAND1;;;;;;;;;;;;;;;*-**-GK-DAMWAND_DAMWAND1;0.18;210;212;210;210;253;GK-DAMWAND1-SO;0.35;210;212;210;210;253;GK-DAMWAND1-SO;0.35;210;212;210;210;253;V-GK-DAMWAND1-SO;0.35;210;212;210;210;253;GK-DAMWAND1-SO;;;;;http://digitalbuildingdata.tech/nlcs/def/fb9f8001-3cec-403a-a555-e902b2603e59;http://digitalbuildingdata.tech/nlcs/def/ad5d6ee1-9c63-47e7-b313-4296cc374dac
DAMWAND_HOUT;*;-;**;-;GK;-;DAMWAND;_;HOUT;;;;;;;;;;;;;;;*-**-GK-DAMWAND_HOUT;0.18;210;212;210;210;253;GK-DAMWAND-SO;0.35;210;212;210;210;253;GK-DAMWAND-SO;0.35;210;212;210;210;253;V-GK-DAMWAND-SO;0.35;210;212;210;210;253;GK-DAMWAND-SO;;;310;308;http://digitalbuildingdata.tech/nlcs/def/a643d3c7-c63d-45a0-8fa3-7556772890da;http://digitalbuildingdata.tech/nlcs/def/a24cbba6-bee5-4681-b388-e33c493062f1
DAMWAND_KUNSTSTOF;*;-;**;-;GK;-;DAMWAND;_;KUNSTSTOF;;;;;;;;;;;;;;;*-**-GK-DAMWAND_KUNSTSTOF;0.18;210;212;210;210;253;GK-DAMWAND-SO;0.35;210;212;210;210;253;GK-DAMWAND-SO;0.35;210;212;210;210;253;V-GK-DAMWAND-SO;0.35;210;212;210;210;253;GK-DAMWAND-SO;;;312;308;http://digitalbuildingdata.tech/nlcs/def/bc41eb10-87c7-472d-9998-05f4fae165f9;http://digitalbuildingdata.tech/nlcs/def/a24cbba6-bee5-4681-b388-e33c493062f1
DAMWAND_STAAL;*;-;**;-;GK;-;DAMWAND;_;STAAL;;;;;;;;;;;;;;;*-**-GK-DAMWAND_STAAL;0.18;210;212;210;210;253;GK-DAMWAND-SO;0.35;210;212;210;210;253;GK-DAMWAND-SO;0.35;210;212;210;210;253;V-GK-DAMWAND-SO;0.35;210;212;210;210;253;GK-DAMWAND-SO;;;309;308;http://digitalbuildingdata.tech/nlcs/def/6eb39d73-d1e3-4407-81da-17eff2f36280;http://digitalbuildingdata.tech/nlcs/def/a24cbba6-bee5-4681-b388-e33c493062f1
DIEPWAND;*;-;**;-;GK;-;DIEPWAND;;;;;;;;;;;;;;;;;*-**-GK-DIEPWAND;0.18;210;212;210;210;253;CONTINUOUS;0.35;210;212;210;210;253;CONTINUOUS;0.35;210;212;210;210;253;V-CONTINUOUS-SO;0.35;210;212;210;210;253;CONTINUOUS;;;314;;http://digitalbuildingdata.tech/nlcs/def/3fa6dd86-32a4-4a04-bd40-83de4f2eddaa;
KADEMUUR;*;-;**;-;GK;-;KADEMUUR;;;;;;;;;;;;;;;;;*-**-GK-KADEMUUR;0.18;150;152;150;150;253;CONTINUOUS;0.35;150;152;150;150;253;CONTINUOUS;0.35;150;152;150;150;253;V-CONTINUOUS-SO;0.35;150;152;150;150;253;CONTINUOUS;;;291;;http://digitalbuildingdata.tech/nlcs/def/3e58470e-f93a-4345-bde9-9984c38ee0be;
KADEMUUR_GEWICHTSCONSTRUCTIE;*;-;**;-;GK;-;KADEMUUR;_;GEWICHTSCONSTRUCTIE;;;;;;;;;;;;;;;*-**-GK-KADEMUUR_GEWICHTSCONSTRUCTIE;0.18;150;152;150;150;253;CONTINUOUS;0.35;150;152;150;150;253;CONTINUOUS;0.35;150;152;150;150;253;V-CONTINUOUS-SO;0.35;150;152;150;150;253;CONTINUOUS;;;292;291;http://digitalbuildingdata.tech/nlcs/def/52cd86dd-e23b-4447-892b-dce2bd5cf343;http://digitalbuildingdata.tech/nlcs/def/3e58470e-f93a-4345-bde9-9984c38ee0be
KADEMUUR_GEWICHTSCONSTRUCTIE_BLOKKENMUUR;*;-;**;-;GK;-;KADEMUUR;_;GEWICHTSCONSTRUCTIE;;;;;;;;;;;;;;;*-**-GK-KADEMUUR_GEWICHTSCONSTRUCTIE;0.18;150;152;150;150;253;CONTINUOUS;0.35;150;152;150;150;253;CONTINUOUS;0.35;150;152;150;150;253;V-CONTINUOUS-SO;0.35;150;152;150;150;253;CONTINUOUS;;;293;292;http://digitalbuildingdata.tech/nlcs/def/1a087924-1de2-44bc-ae67-05b4eaf0327b;http://digitalbuildingdata.tech/nlcs/def/52cd86dd-e23b-4447-892b-dce2bd5cf343
KADEMUUR_GEWICHTSCONSTRUCTIE_CAISSONWAND;*;-;**;-;GK;-;KADEMUUR;_;GEWICHTSCONSTRUCTIE;;;;;;;;;;;;;;;*-**-GK-KADEMUUR_GEWICHTSCONSTRUCTIE;0.18;150;152;150;150;253;CONTINUOUS;0.35;150;152;150;150;253;CONTINUOUS;0.35;150;152;150;150;253;V-CONTINUOUS-SO;0.35;150;152;150;150;253;CONTINUOUS;;;295;292;http://digitalbuildingdata.tech/nlcs/def/03aee9d6-6b27-4fc0-b58c-79e1dc8062a4;http://digitalbuildingdata.tech/nlcs/def/52cd86dd-e23b-4447-892b-dce2bd5cf343
