OMSCHRIJVING;STATUS;-;DISCIPLINE;-;HOOFDGROEP;-;OBJECT;_;SUBOBJECT01;_;SUBOBJECT02;_;SUBOBJECT03;_;SUBOBJECT04;_;SUBOBJECT05;-;BEWERKING;-;SCHAAL;ARCERING;SYMBOOL;LAAGNAAM;B lineweight;B color;B color A;B color GD;B color GN;B color V;B linetype;N lineweight;N color;N color A;N color GD;N color GN;N color V;N linetype;V lineweight;V color;V color A;V color GD;V color GN;V color V;V linetype;T lineweight;T color;T color A;T color GD;T color GN;T color V;T linetype;VRKL_kort;VRKL_lang;ID;KIND_VAN;URI;KIND_VAN_URI
CONSTRUCTIEVE AFSCHEIDING_HEKWERK_LEUNHEKWERK;*;-;**;-;IE;-;CONSTRUCTIEVE AFSCHEIDING;_;HEKWERK;_;LEUNHEKWERK;;;;;;;;;;;;;*-**-IE-CONSTRUCTIEVE AFSCHEIDING_HEKWERK_LEUNHEKWERK;0.18;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;V-IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;;;;548;http://digitalbuildingdata.tech/nlcs/def/49af9e89-9f46-49a6-824f-dc0d6fdd8bd9;http://digitalbuildingdata.tech/nlcs/def/9597fe0a-5c38-4b5b-b519-1d913f1f8aba
CONSTRUCTIEVE AFSCHEIDING_HEKWERK_LEUNHEKWERK_HOOG;*;-;**;-;IE;-;CONSTRUCTIEVE AFSCHEIDING;_;HEKWERK;_;LEUNHEKWERK;_;HOOG;;;;;;;;;;;*-**-IE-CONSTRUCTIEVE AFSCHEIDING_HEKWERK_LEUNHEKWERK_HOOG;0.18;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;V-IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;;;;;http://digitalbuildingdata.tech/nlcs/def/2e7a8245-3d10-4a17-a1ef-b429667821cd;http://digitalbuildingdata.tech/nlcs/def/49af9e89-9f46-49a6-824f-dc0d6fdd8bd9
CONSTRUCTIEVE AFSCHEIDING_HEKWERK_LEUNHEKWERK_LAAG;*;-;**;-;IE;-;CONSTRUCTIEVE AFSCHEIDING;_;HEKWERK;_;LEUNHEKWERK;_;LAAG;;;;;;;;;;;*-**-IE-CONSTRUCTIEVE AFSCHEIDING_HEKWERK_LEUNHEKWERK_LAAG;0.18;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;V-IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;;;;;http://digitalbuildingdata.tech/nlcs/def/6625949d-b9da-462b-bb20-973158a0c0df;http://digitalbuildingdata.tech/nlcs/def/49af9e89-9f46-49a6-824f-dc0d6fdd8bd9
CONSTRUCTIEVE AFSCHEIDING_HEKWERK_RASTERHEKWERK;*;-;**;-;IE;-;CONSTRUCTIEVE AFSCHEIDING;_;HEKWERK;_;RASTERHEKWERK;;;;;;;;;;;;;*-**-IE-CONSTRUCTIEVE AFSCHEIDING_HEKWERK_RASTERHEKWERK;0.18;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;V-IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;;;;548;http://digitalbuildingdata.tech/nlcs/def/215f7889-85a6-4939-a752-5eedf09133ec;http://digitalbuildingdata.tech/nlcs/def/9597fe0a-5c38-4b5b-b519-1d913f1f8aba
CONSTRUCTIEVE AFSCHEIDING_HEKWERK_RASTERHEKWERK_HOOG;*;-;**;-;IE;-;CONSTRUCTIEVE AFSCHEIDING;_;HEKWERK;_;RASTERHEKWERK;_;HOOG;;;;;;;;;;;*-**-IE-CONSTRUCTIEVE AFSCHEIDING_HEKWERK_RASTERHEKWERK_HOOG;0.18;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;V-IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;;;;;http://digitalbuildingdata.tech/nlcs/def/7115d610-8dea-4536-b4b7-90057fcf4562;http://digitalbuildingdata.tech/nlcs/def/215f7889-85a6-4939-a752-5eedf09133ec
CONSTRUCTIEVE AFSCHEIDING_HEKWERK_RASTERHEKWERK_LAAG;*;-;**;-;IE;-;CONSTRUCTIEVE AFSCHEIDING;_;HEKWERK;_;RASTERHEKWERK;_;LAAG;;;;;;;;;;;*-**-IE-CONSTRUCTIEVE AFSCHEIDING_HEKWERK_RASTERHEKWERK_LAAG;0.18;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;V-IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;;;;;http://digitalbuildingdata.tech/nlcs/def/a45a1fa3-6096-40fe-8327-140524bc9502;http://digitalbuildingdata.tech/nlcs/def/215f7889-85a6-4939-a752-5eedf09133ec
CONSTRUCTIEVE AFSCHEIDING_HEKWERK_SCHAPENHEKWERK;*;-;**;-;IE;-;CONSTRUCTIEVE AFSCHEIDING;_;HEKWERK;_;SCHAPENHEKWERK;;;;;;;;;;;;;*-**-IE-CONSTRUCTIEVE AFSCHEIDING_HEKWERK_SCHAPENHEKWERK;0.18;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;V-IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;;;;548;http://digitalbuildingdata.tech/nlcs/def/621cfb31-9c33-4238-8644-7ea065420148;http://digitalbuildingdata.tech/nlcs/def/9597fe0a-5c38-4b5b-b519-1d913f1f8aba
CONSTRUCTIEVE AFSCHEIDING_HEKWERK_SCHAPENHEKWERK_HOOG;*;-;**;-;IE;-;CONSTRUCTIEVE AFSCHEIDING;_;HEKWERK;_;SCHAPENHEKWERK;_;HOOG;;;;;;;;;;;*-**-IE-CONSTRUCTIEVE AFSCHEIDING_HEKWERK_SCHAPENHEKWERK_HOOG;0.18;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;V-IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;;;;;http://digitalbuildingdata.tech/nlcs/def/c05b4967-55fd-4900-a09d-edc3c899a27c;http://digitalbuildingdata.tech/nlcs/def/621cfb31-9c33-4238-8644-7ea065420148
CONSTRUCTIEVE AFSCHEIDING_HEKWERK_SCHAPENHEKWERK_LAAG;*;-;**;-;IE;-;CONSTRUCTIEVE AFSCHEIDING;_;HEKWERK;_;SCHAPENHEKWERK;_;LAAG;;;;;;;;;;;*-**-IE-CONSTRUCTIEVE AFSCHEIDING_HEKWERK_SCHAPENHEKWERK_LAAG;0.18;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;V-IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;;;;;http://digitalbuildingdata.tech/nlcs/def/018518d8-a074-4e66-99c9-c856f43b6bef;http://digitalbuildingdata.tech/nlcs/def/621cfb31-9c33-4238-8644-7ea065420148
CONSTRUCTIEVE AFSCHEIDING_HEKWERK_SPIJLENHEKWERK;*;-;**;-;IE;-;CONSTRUCTIEVE AFSCHEIDING;_;HEKWERK;_;SPIJLENHEKWERK;;;;;;;;;;;;;*-**-IE-CONSTRUCTIEVE AFSCHEIDING_HEKWERK_SPIJLENHEKWERK;0.18;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;V-IE-CONSTRUCTIEVE AFSCHEIDING-SO;0.35;30;32;30;30;253;IE-CONSTRUCTIEVE AFSCHEIDING-SO;;;;548;http://digitalbuildingdata.tech/nlcs/def/7a196645-b184-4679-b697-7cec805bbee1;http://digitalbuildingdata.tech/nlcs/def/9597fe0a-5c38-4b5b-b519-1d913f1f8aba
