OMSCHRIJVING;STATUS;-;DISCIPLINE;-;HOOFDGROEP;-;OBJECT;_;SUBOBJECT01;_;SUBOBJECT02;_;SUBOBJECT03;_;SUBOBJECT04;_;SUBOBJECT05;-;BEWERKING;-;SCHAAL;ARCERING;SYMBOOL;LAAGNAAM;B lineweight;B color;B color A;B color GD;B color GN;B color V;B linetype;N lineweight;N color;N color A;N color GD;N color GN;N color V;N linetype;V lineweight;V color;V color A;V color GD;V color GN;V color V;V linetype;T lineweight;T color;T color A;T color GD;T color GN;T color V;T linetype;VRKL_kort;VRKL_lang;ID;KIND_VAN;URI;KIND_VAN_URI
GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_F2M40080;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDERAIL;_;AARDENBAAN;_;F2M40080;;;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_F2M40080;0.18;210;212;210;210;253;BV-F2M40080-SO;0.35;210;212;210;210;253;BV-F2M40080-SO;0.35;210;212;210;210;253;V-BV-F2M40080-SO;0.35;210;212;210;210;253;BV-F2M40080-SO;;;170;169;http://digitalbuildingdata.tech/nlcs/def/ade5d773-6cb8-482c-be9c-8ce051686961;http://digitalbuildingdata.tech/nlcs/def/bc2546f3-eb50-4d25-98ab-b60681f7282c
GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z13360;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDERAIL;_;AARDENBAAN;_;VLP1Z13360;;;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z13360;0.18;210;212;210;210;253;BV-VLP1Z13360-SO;0.35;210;212;210;210;253;BV-VLP1Z13360-SO;0.35;210;212;210;210;253;V-BV-VLP1Z13360-SO;0.35;210;212;210;210;253;BV-VLP1Z13360-SO;;;183;169;http://digitalbuildingdata.tech/nlcs/def/e90370bb-1b94-4b9c-b12a-89f522ae2bc2;http://digitalbuildingdata.tech/nlcs/def/bc2546f3-eb50-4d25-98ab-b60681f7282c
GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z13360_LINKS;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDERAIL;_;AARDENBAAN;_;VLP1Z13360;_;LINKS;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z13360_LINKS;0.18;210;212;210;210;253;BV-VLP1Z13360-SO;0.35;210;212;210;210;253;BV-VLP1Z13360-SO;0.35;210;212;210;210;253;V-BV-VLP1Z13360-SO;0.35;210;212;210;210;253;BV-VLP1Z13360-SO;;;184;183;http://digitalbuildingdata.tech/nlcs/def/cd5f6c3e-de00-4711-8e8d-d9fd0486d30d;http://digitalbuildingdata.tech/nlcs/def/e90370bb-1b94-4b9c-b12a-89f522ae2bc2
GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z13360_RECHTS;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDERAIL;_;AARDENBAAN;_;VLP1Z13360;_;RECHTS;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z13360_RECHTS;0.18;210;212;210;210;253;BV-VLP1Z13360-SO;0.35;210;212;210;210;253;BV-VLP1Z13360-SO;0.35;210;212;210;210;253;V-BV-VLP1Z13360-SO;0.35;210;212;210;210;253;BV-VLP1Z13360-SO;;;185;183;http://digitalbuildingdata.tech/nlcs/def/f64ea305-3bf4-463a-b6f8-02de0377064a;http://digitalbuildingdata.tech/nlcs/def/e90370bb-1b94-4b9c-b12a-89f522ae2bc2
GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z26760;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDERAIL;_;AARDENBAAN;_;VLP1Z26760;;;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z26760;0.18;210;212;210;210;253;BV-VLP1Z26760-SO;0.35;210;212;210;210;253;BV-VLP1Z26760-SO;0.35;210;212;210;210;253;V-BV-VLP1Z26760-SO;0.35;210;212;210;210;253;BV-VLP1Z26760-SO;;;180;169;http://digitalbuildingdata.tech/nlcs/def/5abe08bf-98ab-408e-b263-d82f93d934e6;http://digitalbuildingdata.tech/nlcs/def/bc2546f3-eb50-4d25-98ab-b60681f7282c
GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z26760_LINKS;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDERAIL;_;AARDENBAAN;_;VLP1Z26760;_;LINKS;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z26760_LINKS;0.18;210;212;210;210;253;BV-VLP1Z26760-SO;0.35;210;212;210;210;253;BV-VLP1Z26760-SO;0.35;210;212;210;210;253;V-BV-VLP1Z26760-SO;0.35;210;212;210;210;253;BV-VLP1Z26760-SO;;;181;180;http://digitalbuildingdata.tech/nlcs/def/4e632993-a597-4483-92a1-60d1c862d1e6;http://digitalbuildingdata.tech/nlcs/def/5abe08bf-98ab-408e-b263-d82f93d934e6
GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z26760_RECHTS;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDERAIL;_;AARDENBAAN;_;VLP1Z26760;_;RECHTS;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1Z26760_RECHTS;0.18;210;212;210;210;253;BV-VLP1Z26760-SO;0.35;210;212;210;210;253;BV-VLP1Z26760-SO;0.35;210;212;210;210;253;V-BV-VLP1Z26760-SO;0.35;210;212;210;210;253;BV-VLP1Z26760-SO;;;182;180;http://digitalbuildingdata.tech/nlcs/def/465ca281-5715-49f3-8b8d-ff64e7fd5f2c;http://digitalbuildingdata.tech/nlcs/def/5abe08bf-98ab-408e-b263-d82f93d934e6
GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1ZC13360;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDERAIL;_;AARDENBAAN;_;VLP1ZC13360;;;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1ZC13360;0.18;210;212;210;210;253;BV-VLP1ZC13360-SO;0.35;210;212;210;210;253;BV-VLP1ZC13360-SO;0.35;210;212;210;210;253;V-BV-VLP1ZC13360-SO;0.35;210;212;210;210;253;BV-VLP1ZC13360-SO;;;186;169;http://digitalbuildingdata.tech/nlcs/def/bdc795bb-0cf3-45ad-a9b5-253eb14179ae;http://digitalbuildingdata.tech/nlcs/def/bc2546f3-eb50-4d25-98ab-b60681f7282c
GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1ZC13360_LINKS;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDERAIL;_;AARDENBAAN;_;VLP1ZC13360;_;LINKS;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1ZC13360_LINKS;0.18;210;212;210;210;253;BV-VLP1ZC13360-SO;0.35;210;212;210;210;253;BV-VLP1ZC13360-SO;0.35;210;212;210;210;253;V-BV-VLP1ZC13360-SO;0.35;210;212;210;210;253;BV-VLP1ZC13360-SO;;;187;186;http://digitalbuildingdata.tech/nlcs/def/f6b9c282-95ce-4479-8da4-5f027985044a;http://digitalbuildingdata.tech/nlcs/def/bdc795bb-0cf3-45ad-a9b5-253eb14179ae
GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1ZC13360_RECHTS;*;-;**;-;BV;-;GELEIDECONSTRUCTIE;_;GELEIDERAIL;_;AARDENBAAN;_;VLP1ZC13360;_;RECHTS;;;;;;;;;*-**-BV-GELEIDECONSTRUCTIE_GELEIDERAIL_AARDENBAAN_VLP1ZC13360_RECHTS;0.18;210;212;210;210;253;BV-VLP1ZC13360-SO;0.35;210;212;210;210;253;BV-VLP1ZC13360-SO;0.35;210;212;210;210;253;V-BV-VLP1ZC13360-SO;0.35;210;212;210;210;253;BV-VLP1ZC13360-SO;;;188;186;http://digitalbuildingdata.tech/nlcs/def/96def7cb-2828-4f7b-819a-3e2666be6a8e;http://digitalbuildingdata.tech/nlcs/def/bdc795bb-0cf3-45ad-a9b5-253eb14179ae
