OMSCHRIJVING;STATUS;-;DISCIPLINE;-;HOOFDGROEP;-;OBJECT;_;SUBOBJECT01;_;SUBOBJECT02;_;SUBOBJECT03;_;SUBOBJECT04;_;SUBOBJECT05;-;BEWERKING;-;SCHAAL;ARCERING;SYMBOOL;LAAGNAAM;B lineweight;B color;B color A;B color GD;B color GN;B color V;B linetype;N lineweight;N color;N color A;N color GD;N color GN;N color V;N linetype;V lineweight;V color;V color A;V color GD;V color GN;V color V;V linetype;T lineweight;T color;T color A;T color GD;T color GN;T color V;T linetype;VRKL_kort;VRKL_lang;ID;KIND_VAN;URI;KIND_VAN_URI
VRI_DRAAGCONSTRUCTIE_PORTAAL;*;-;**;-;IW;-;VRI;_;DRAAGCONSTRUCTIE;_;PORTAAL;;;;;;;;;;;;;*-**-IW-VRI_DRAAGCONSTRUCTIE_PORTAAL;0.18;160;162;7;7;253;CONTINUOUS;0.35;160;162;7;7;253;CONTINUOUS;0.35;160;162;7;7;253;V-CONTINUOUS-SO;0.35;160;162;7;7;253;CONTINUOUS;;;3506;2645;http://digitalbuildingdata.tech/nlcs/def/38e31490-89f7-43a9-80b1-f91fedd8087e;http://digitalbuildingdata.tech/nlcs/def/2fa8bd64-183c-48c8-99d2-4531bd89d2cf
VRI_KABEL;*;-;**;-;IW;-;VRI;_;KABEL;;;;;;;;;;;;;;;*-**-IW-VRI_KABEL;0.18;200;202;200;200;253;KL-VRI-SO;0.35;150;152;150;150;253;KL-VRI-SO;0.35;150;150;150;150;253;V-KL-VRI-SO;0.35;150;152;150;150;253;KL-VRI-SO;;;1409;2644;http://digitalbuildingdata.tech/nlcs/def/8c1a0407-eec0-47a6-9d60-6d72eac60be3;http://digitalbuildingdata.tech/nlcs/def/f5204748-297e-4be3-8e2f-dc9c087ced89
VRI_KABEL_DATA;*;-;**;-;IW;-;VRI;_;KABEL;_;DATA;;;;;;;;;;;;;*-**-IW-VRI_KABEL_DATA;0.18;200;202;200;200;253;IW-VRI_DATAKABEL;0.35;150;152;150;150;253;IW-VRI_DATAKABEL;0.35;150;150;150;150;253;V-IW_DATAKABEL;0.35;150;152;150;150;253;IW-VRI_DATAKABEL;;;;1409;http://digitalbuildingdata.tech/nlcs/def/40858d6a-a81b-4915-aca0-b9ef1255deaa;http://digitalbuildingdata.tech/nlcs/def/8c1a0407-eec0-47a6-9d60-6d72eac60be3
VRI_KABEL_DATA_GLASVEZEL;*;-;**;-;IW;-;VRI;_;KABEL;_;DATA;_;GLASVEZEL;;;;;;;;;;;*-**-IW-VRI_KABEL_DATA_GLASVEZEL;0.18;200;202;200;200;253;IW-DATA_GLASVEZEL;0.35;150;152;150;150;253;IW-DATA_GLASVEZEL;0.35;150;150;150;150;253;V-IW_DATA_GLASVEZEL;0.35;150;152;150;150;253;IW-DATA_GLASVEZEL;;;;;http://digitalbuildingdata.tech/nlcs/def/0e0ccb18-1163-4ef3-9a7a-0a747be67420;http://digitalbuildingdata.tech/nlcs/def/40858d6a-a81b-4915-aca0-b9ef1255deaa
VRI_KABEL_DATA_KOPER;*;-;**;-;IW;-;VRI;_;KABEL;_;DATA;_;KOPER;;;;;;;;;;;*-**-IW-VRI_KABEL_DATA_KOPER;0.18;200;202;200;200;253;IW-DATA_KOPER;0.35;150;152;150;150;253;IW-DATA_KOPER;0.35;150;150;150;150;253;V-IW_DATA_KOPER;0.35;150;152;150;150;253;IW-DATA_KOPER;;;;;http://digitalbuildingdata.tech/nlcs/def/2f9ff68d-59e3-4446-8f19-1b5985b2d238;http://digitalbuildingdata.tech/nlcs/def/40858d6a-a81b-4915-aca0-b9ef1255deaa
VRI_KABEL_DATA_KOPPEL;*;-;**;-;IW;-;VRI;_;KABEL;_;DATA;_;KOPPEL;;;;;;;;;;;*-**-IW-VRI_KABEL_DATA_KOPPEL;0.18;200;202;200;200;253;IW-KOPPELKABEL;0.35;150;152;150;150;253;IW-KOPPELKABEL;0.35;150;150;150;150;253;V-IW_KOPPELKABEL;0.35;150;152;150;150;253;IW-KOPPELKABEL;;;;;http://digitalbuildingdata.tech/nlcs/def/9de99ae8-db8c-4ae3-b061-91b1d19ed6d3;http://digitalbuildingdata.tech/nlcs/def/40858d6a-a81b-4915-aca0-b9ef1255deaa
VRI_KABEL_MANTELBUIS;*;-;**;-;IW;-;VRI;_;KABEL;_;MANTELBUIS;;;;;;;;;;;;;*-**-IW-VRI_KABEL_MANTELBUIS;0.18;200;202;200;200;253;IW-VRI_MANTELBUIS;0.35;150;152;150;150;253;IW-VRI_MANTELBUIS;0.35;150;150;150;150;253;V-IW-VRI_MANTELBUIS;0.35;150;152;150;150;253;IW-VRI_MANTELBUIS;;;;1409;http://digitalbuildingdata.tech/nlcs/def/c1183add-713a-4b6b-941e-3354efc99848;http://digitalbuildingdata.tech/nlcs/def/8c1a0407-eec0-47a6-9d60-6d72eac60be3
VRI_KABEL_SIGNAAL;*;-;**;-;IW;-;VRI;_;KABEL;_;SIGNAAL;;;;;;;;;;;;;*-**-IW-VRI_KABEL_SIGNAAL;0.18;200;202;200;200;253;IW-SIGNAALKABEL;0.35;150;152;150;150;253;IW-SIGNAALKABEL;0.35;150;150;150;150;253;V-IW-SIGNAALKABEL;0.35;150;152;150;150;253;IW-SIGNAALKABEL;;;;1409;http://digitalbuildingdata.tech/nlcs/def/6abe838a-6a8c-40b2-b7cc-e613a23f569a;http://digitalbuildingdata.tech/nlcs/def/8c1a0407-eec0-47a6-9d60-6d72eac60be3
VRI_KABEL_SIGNAAL_230V;*;-;**;-;IW;-;VRI;_;KABEL;_;SIGNAAL;_;230V;;;;;;;;;;;*-**-IW-VRI_KABEL_SIGNAAL_230V;0.18;200;202;200;200;253;IW-SIGNAAL_230V;0.35;150;152;150;150;253;IW-SIGNAAL_230V;0.35;150;150;150;150;253;V-IW-SIGNAAL_230V;0.35;150;152;150;150;253;IW-SIGNAAL_230V;;;;;http://digitalbuildingdata.tech/nlcs/def/c817c2b0-06f6-4b5f-bcd3-71790e61916e;http://digitalbuildingdata.tech/nlcs/def/6abe838a-6a8c-40b2-b7cc-e613a23f569a
VRI_KABEL_SIGNAAL_42V;*;-;**;-;IW;-;VRI;_;KABEL;_;SIGNAAL;_;42V;;;;;;;;;;;*-**-IW-VRI_KABEL_SIGNAAL_42V;0.18;200;202;200;200;253;IW-SIGNAAL_42V;0.35;150;152;150;150;253;IW-SIGNAAL_42V;0.35;150;150;150;150;253;V-IW-SIGNAAL_42V;0.35;150;152;150;150;253;IW-SIGNAAL_42V;;;;;http://digitalbuildingdata.tech/nlcs/def/686d55df-886b-4041-9905-bd7b6878832d;http://digitalbuildingdata.tech/nlcs/def/6abe838a-6a8c-40b2-b7cc-e613a23f569a
VRI_KABEL_SIGNAAL_DETECTIE;*;-;**;-;IW;-;VRI;_;KABEL;_;SIGNAAL;_;DETECTIE;;;;;;;;;;;*-**-IW-VRI_KABEL_SIGNAAL_DETECTIE;0.18;200;202;200;200;253;IW-DETECTIE;0.35;150;152;150;150;253;IW-DETECTIE;0.35;150;150;150;150;253;V-IW_DETECTIE;0.35;150;152;150;150;253;IW-DETECTIE;;;;;http://digitalbuildingdata.tech/nlcs/def/1e54cdc6-ccf4-4d08-a730-f29ccfb66ec2;http://digitalbuildingdata.tech/nlcs/def/6abe838a-6a8c-40b2-b7cc-e613a23f569a
VRI_KABEL_TRACE;*;-;**;-;IW;-;VRI;_;KABEL;_;TRACE;;;;;;;;;;;;;*-**-IW-VRI_KABEL_TRACE;0.18;200;202;200;200;253;IW-KABELTRACE;0.35;150;152;150;150;253;IW-KABELTRACE;0.35;150;150;150;150;253;V-IW-KABELTRACE;0.35;150;152;150;150;253;IW-KABELTRACE;;;;1409;http://digitalbuildingdata.tech/nlcs/def/590e3a53-f02e-4519-9312-8cab7c66fc6a;http://digitalbuildingdata.tech/nlcs/def/8c1a0407-eec0-47a6-9d60-6d72eac60be3
VRI_LANTAARN;*;-;**;-;IW;-;VRI;_;LANTAARN;;;;;;;;;;;;;;;*-**-IW-VRI_LANTAARN;0.18;200;202;200;200;253;CONTINUOUS;0.35;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;V-CONTINUOUS-SO;0.35;7;7;7;7;253;CONTINUOUS;;;;2644;http://digitalbuildingdata.tech/nlcs/def/2919efeb-2a57-4fdc-bd53-f04598f10e0f;http://digitalbuildingdata.tech/nlcs/def/f5204748-297e-4be3-8e2f-dc9c087ced89
VRI_POLLER;*;-;**;-;IW;-;VRI;_;POLLER;;;;;;;;;;;;;;SIW-POLLER;*-**-IW-VRI_POLLER;0.18;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;CONTINUOUS;0.35;7;7;7;7;253;V-CONTINUOUS-SO;0.35;7;7;7;7;253;CONTINUOUS;;;3355;2644;http://digitalbuildingdata.tech/nlcs/def/5ed7c9a6-87a8-49da-a449-58d474dd94d4;http://digitalbuildingdata.tech/nlcs/def/f5204748-297e-4be3-8e2f-dc9c087ced89
VS;*;-;**;-;IW;-;VS;;;;;;;;;;;;;;;;SIW-VS;*-**-IW-VS;0.18;160;162;7;7;253;CONTINUOUS;0.35;160;162;7;7;253;CONTINUOUS;0.35;160;162;7;7;253;V-CONTINUOUS-SO;0.35;160;162;7;7;253;CONTINUOUS;;;2646;;http://digitalbuildingdata.tech/nlcs/def/43a3d930-fb03-4a2c-aa0d-7a7533bd8f00;
VS_DRAAGCONSTRUCTIE;*;-;**;-;IW;-;VS;_;DRAAGCONSTRUCTIE;;;;;;;;;;;;;;;*-**-IW-VS_DRAAGCONSTRUCTIE;0.18;160;162;7;7;253;CONTINUOUS;0.35;160;162;7;7;253;CONTINUOUS;0.35;160;162;7;7;253;V-CONTINUOUS-SO;0.35;160;162;7;7;253;CONTINUOUS;;;2647;2646;http://digitalbuildingdata.tech/nlcs/def/ad718c51-924f-409c-a0be-f1876e78efa7;http://digitalbuildingdata.tech/nlcs/def/43a3d930-fb03-4a2c-aa0d-7a7533bd8f00
