OMSCHRIJVING;STATUS;-;DISCIPLINE;-;HOOFDGROEP;-;OBJECT;_;SUBOBJECT01;_;SUBOBJECT02;_;SUBOBJECT03;_;SUBOBJECT04;_;SUBOBJECT05;-;BEWERKING;-;SCHAAL;ARCERING;SYMBOOL;LAAGNAAM;B lineweight;B color;B color A;B color GD;B color GN;B color V;B linetype;N lineweight;N color;N color A;N color GD;N color GN;N color V;N linetype;V lineweight;V color;V color A;V color GD;V color GN;V color V;V linetype;T lineweight;T color;T color A;T color GD;T color GN;T color V;T linetype;VRKL_kort;VRKL_lang;ID;KIND_VAN;URI;KIND_VAN_URI
BOOM_BEVEERD_IN CONTAINER_1E GROOTTE;*;-;**;-;GR;-;BOOM;_;BEVEERD;_;IN CONTAINER;_;1E GROOTTE;;;;;;;;;;;*-**-GR-BOOM_BEVEERD_IN CONTAINER_1E GROOTTE;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/cecc3677-c92f-4ef9-bf17-17d959f7d242;http://digitalbuildingdata.tech/nlcs/def/294cafc7-9392-4822-bf3e-fb1c44ff275d
BOOM_BEVEERD_IN CONTAINER_2E GROOTTE;*;-;**;-;GR;-;BOOM;_;BEVEERD;_;IN CONTAINER;_;2E GROOTTE;;;;;;;;;;;*-**-GR-BOOM_BEVEERD_IN CONTAINER_2E GROOTTE;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/c53cd5fb-4ede-4c9b-be59-3fd590a8111d;http://digitalbuildingdata.tech/nlcs/def/294cafc7-9392-4822-bf3e-fb1c44ff275d
BOOM_BEVEERD_IN CONTAINER_3E GROOTTE;*;-;**;-;GR;-;BOOM;_;BEVEERD;_;IN CONTAINER;_;3E GROOTTE;;;;;;;;;;;*-**-GR-BOOM_BEVEERD_IN CONTAINER_3E GROOTTE;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/9ef2bd49-0c77-4f0c-8621-673f10d7b09d;http://digitalbuildingdata.tech/nlcs/def/294cafc7-9392-4822-bf3e-fb1c44ff275d
BOOM_BEVEERD_MET KLUIT;*;-;**;-;GR;-;BOOM;_;BEVEERD;_;MET KLUIT;;;;;;;;;;;;;*-**-GR-BOOM_BEVEERD_MET KLUIT;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/c30c496e-99e9-4ce3-9070-511646b5af6f;http://digitalbuildingdata.tech/nlcs/def/32086b2c-9feb-44da-bbd4-e00f553e72c4
BOOM_BEVEERD_MET KLUIT_1E GROOTTE;*;-;**;-;GR;-;BOOM;_;BEVEERD;_;MET KLUIT;_;1E GROOTTE;;;;;;;;;;;*-**-GR-BOOM_BEVEERD_MET KLUIT_1E GROOTTE;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/94a438a7-39af-483b-91e4-57a7747e30c8;http://digitalbuildingdata.tech/nlcs/def/c30c496e-99e9-4ce3-9070-511646b5af6f
BOOM_BEVEERD_MET KLUIT_2E GROOTTE;*;-;**;-;GR;-;BOOM;_;BEVEERD;_;MET KLUIT;_;2E GROOTTE;;;;;;;;;;;*-**-GR-BOOM_BEVEERD_MET KLUIT_2E GROOTTE;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/cafce84c-5a27-4871-8652-9b4c40294a19;http://digitalbuildingdata.tech/nlcs/def/c30c496e-99e9-4ce3-9070-511646b5af6f
BOOM_BEVEERD_MET KLUIT_3E GROOTTE;*;-;**;-;GR;-;BOOM;_;BEVEERD;_;MET KLUIT;_;3E GROOTTE;;;;;;;;;;;*-**-GR-BOOM_BEVEERD_MET KLUIT_3E GROOTTE;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/dd920235-e0b8-4e23-8827-ddf8e4f63cd9;http://digitalbuildingdata.tech/nlcs/def/c30c496e-99e9-4ce3-9070-511646b5af6f
BOOM_BEVEERD_ZONDER KLUIT;*;-;**;-;GR;-;BOOM;_;BEVEERD;_;ZONDER KLUIT;;;;;;;;;;;;;*-**-GR-BOOM_BEVEERD_ZONDER KLUIT;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/ec2b4aa2-657a-44df-ac06-e356943a8d3d;http://digitalbuildingdata.tech/nlcs/def/32086b2c-9feb-44da-bbd4-e00f553e72c4
BOOM_BEVEERD_ZONDER KLUIT_1E GROOTTE;*;-;**;-;GR;-;BOOM;_;BEVEERD;_;ZONDER KLUIT;_;1E GROOTTE;;;;;;;;;;;*-**-GR-BOOM_BEVEERD_ZONDER KLUIT_1E GROOTTE;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/b14293be-8fa5-45ab-971a-88777bf6d009;http://digitalbuildingdata.tech/nlcs/def/ec2b4aa2-657a-44df-ac06-e356943a8d3d
BOOM_BEVEERD_ZONDER KLUIT_2E GROOTTE;*;-;**;-;GR;-;BOOM;_;BEVEERD;_;ZONDER KLUIT;_;2E GROOTTE;;;;;;;;;;;*-**-GR-BOOM_BEVEERD_ZONDER KLUIT_2E GROOTTE;0.18;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;0.35;80;82;80;80;253;CONTINUOUS;;;;;http://digitalbuildingdata.tech/nlcs/def/c788eb42-511b-4ddf-8da8-e6c80b5730b0;http://digitalbuildingdata.tech/nlcs/def/ec2b4aa2-657a-44df-ac06-e356943a8d3d
