omschrijving;status;underscore;discipline;underscore2;hoofdgroep;underscore3;object;underscore4;subobject01;underscore5;subobject02;underscore6;subobject03;underscore7;subobject04;underscore8;subobject05;streepje;bewerking;streepje3;element;streepje2;schaal;aobject;sobject;laagnaam;lw_b;kl_b;kl_b_a;kl_b_gd;kl_b_gn;kl_b_v;lt_b;lw_n;kl_n;kl_n_a;kl_n_gd;kl_n_gn;kl_n_v;lt_n;lw_v;kl_v;kl_v_a;kl_v_gd;kl_v_gn;kl_v_v;lt_v;lw_t;kl_t;kl_t_a;kl_t_gd;kl_t_gn;kl_t_v;lt_t;vrkl_kort;vrkl_lang;id_nummer;kind_van;objectURI;kind_vanURI
DWA_RIOOLPUT_OVERSTORTPUT_BETON;*;-;**;-;RI;-;DWA;_;RIOOLPUT;_;OVERSTORTPUT;_;BETON;;;;;;;-;G/S;;;;SRI-PUT_OVERSTORT;*-**-RI-DWA_RIOOLPUT_OVERSTORTPUT_BETON-G;0.18;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;V-CONTINUOUS-SO;0.35;20;22;20;20;253;CONTINUOUS;;;2267;2266;;
DWA_RIOOLPUT_OVERSTORTPUT_PE;*;-;**;-;RI;-;DWA;_;RIOOLPUT;_;OVERSTORTPUT;_;PE;;;;;;;-;G/S;;;;SRI-PUT_OVERSTORT;*-**-RI-DWA_RIOOLPUT_OVERSTORTPUT_PE-G;0.18;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;V-CONTINUOUS-SO;0.35;20;22;20;20;253;CONTINUOUS;;;2268;2266;;
DWA_RIOOLPUT_POMPPUT;*;-;**;-;RI;-;DWA;_;RIOOLPUT;_;POMPPUT;;;;;;;;;-;G/S;;;;SRI-PUT_POMPPUT;*-**-RI-DWA_RIOOLPUT_POMPPUT-G/S;0.18;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;V-CONTINUOUS-SO;0.35;20;22;20;20;253;CONTINUOUS;;;2269;2250;;
DWA_RIOOLPUT_POMPPUT_BETON;*;-;**;-;RI;-;DWA;_;RIOOLPUT;_;POMPPUT;_;BETON;;;;;;;-;G/S;;;;SRI-PUT_POMPPUT;*-**-RI-DWA_RIOOLPUT_POMPPUT_BETON-G;0.18;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;V-CONTINUOUS-SO;0.35;20;22;20;20;253;CONTINUOUS;;;2270;2269;;
DWA_RIOOLPUT_POMPPUT_PE;*;-;**;-;RI;-;DWA;_;RIOOLPUT;_;POMPPUT;_;PE;;;;;;;-;G/S;;;;SRI-PUT_POMPPUT;*-**-RI-DWA_RIOOLPUT_POMPPUT_PE-G;0.18;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;V-CONTINUOUS-SO;0.35;20;22;20;20;253;CONTINUOUS;;;2271;2269;;
DWA_RIOOLPUT_PUTBUIS;*;-;**;-;RI;-;DWA;_;RIOOLPUT;_;PUTBUIS;;;;;;;;;-;G/S;;;;SRI-PUT_INSPECTIE;*-**-RI-DWA_RIOOLPUT_PUTBUIS-G/S;0.18;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;V-CONTINUOUS-SO;0.35;20;22;20;20;253;CONTINUOUS;;;4009;2250;;
DWA_RIOOLPUT_SLIBVANGER;*;-;**;-;RI;-;DWA;_;RIOOLPUT;_;SLIBVANGER;;;;;;;;;-;G/S;;;;SRI-AFSCHEIDER_SLIBVANGPUT;*-**-RI-DWA_RIOOLPUT_SLIBVANGER-G;0.18;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;V-CONTINUOUS-SO;0.35;20;22;20;20;253;CONTINUOUS;;;2272;2250;;
DWA_RIOOLPUT_SLIBVANGER_BETON;*;-;**;-;RI;-;DWA;_;RIOOLPUT;_;SLIBVANGER;_;BETON;;;;;;;-;G/S;;;;SRI-AFSCHEIDER_SLIBVANGPUT;*-**-RI-DWA_RIOOLPUT_SLIBVANGER_BETON-G;0.18;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;V-CONTINUOUS-SO;0.35;20;22;20;20;253;CONTINUOUS;;;2273;2272;;
DWA_RIOOLPUT_STUWPUT;*;-;**;-;RI;-;DWA;_;RIOOLPUT;_;STUWPUT;;;;;;;;;-;G/S;;;;SRI-PUT_STUWPUT;*-**-RI-DWA_RIOOLPUT_STUWPUT-G/S;0.18;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;V-CONTINUOUS-SO;0.35;20;22;20;20;253;CONTINUOUS;;;2274;2250;;
DWA_RIOOLPUT_STUWPUT_BETON;*;-;**;-;RI;-;DWA;_;RIOOLPUT;_;STUWPUT;_;BETON;;;;;;;-;G/S;;;;SRI-PUT_STUWPUT;*-**-RI-DWA_RIOOLPUT_STUWPUT_BETON-G;0.18;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;V-CONTINUOUS-SO;0.35;20;22;20;20;253;CONTINUOUS;;;2275;2274;;
DWA_RIOOLPUT_STUWPUT_PE;*;-;**;-;RI;-;DWA;_;RIOOLPUT;_;STUWPUT;_;PE;;;;;;;-;G/S;;;;SRI-PUT_STUWPUT;*-**-RI-DWA_RIOOLPUT_STUWPUT_PE-G;0.18;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;V-CONTINUOUS-SO;0.35;20;22;20;20;253;CONTINUOUS;;;2276;2274;;
DWA_RIOOLPUT_VALPUT;*;-;**;-;RI;-;DWA;_;RIOOLPUT;_;VALPUT;;;;;;;;;-;G/S;;;;SRI-PUT_VALPUT;*-**-RI-DWA_RIOOLPUT_VALPUT-G/S;0.18;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;V-CONTINUOUS-SO;0.35;20;22;20;20;253;CONTINUOUS;;;2277;2250;;
DWA_RIOOLPUT_VALPUT_BETON;*;-;**;-;RI;-;DWA;_;RIOOLPUT;_;VALPUT;_;BETON;;;;;;;-;G/S;;;;SRI-PUT_VALPUT;*-**-RI-DWA_RIOOLPUT_VALPUT_BETON-G;0.18;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;V-CONTINUOUS-SO;0.35;20;22;20;20;253;CONTINUOUS;;;2278;2277;;
DWA_RIOOLPUT_VALPUT_PE;*;-;**;-;RI;-;DWA;_;RIOOLPUT;_;VALPUT;_;PE;;;;;;;-;G/S;;;;SRI-PUT_VALPUT;*-**-RI-DWA_RIOOLPUT_VALPUT_PE-G;0.18;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;V-CONTINUOUS-SO;0.35;20;22;20;20;253;CONTINUOUS;;;2279;2277;;
DWA_RIOOLPUT_VERDEKTEPUT;*;-;**;-;RI;-;DWA;_;RIOOLPUT;_;VERDEKTEPUT;;;;;;;;;-;G/S;;;;SRI-PUT_INSPECTIE;*-**-RI-DWA_RIOOLPUT_VERDEKTEPUT-G/S;0.18;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;V-CONTINUOUS-SO;0.35;20;22;20;20;253;CONTINUOUS;;;4010;2250;;
DWA_RIOOLPUT_VERDIEPTEPUT;*;-;**;-;RI;-;DWA;_;RIOOLPUT;_;VERDIEPTEPUT;;;;;;;;;-;G/S;;;;SRI-PUT_INSPECTIE;*-**-RI-DWA_RIOOLPUT_VERDIEPTEPUT-G/S;0.18;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;V-CONTINUOUS-SO;0.35;20;22;20;20;253;CONTINUOUS;;;4011;2250;;
DWA_RIOOLPUT_WERVELPUT;*;-;**;-;RI;-;DWA;_;RIOOLPUT;_;WERVELPUT;;;;;;;;;-;G/S;;;;SRI-PUT_INSPECTIE;*-**-RI-DWA_RIOOLPUT_WERVELPUT-G/S;0.18;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;V-CONTINUOUS-SO;0.35;20;22;20;20;253;CONTINUOUS;;;4012;2250;;
DWA_RIOOLPUT_ZANDVANGPUT;*;-;**;-;RI;-;DWA;_;RIOOLPUT;_;ZANDVANGPUT;;;;;;;;;-;G/S;;;;SRI-PUT_ZANDVANGPUT;*-**-RI-DWA_RIOOLPUT_ZANDVANGPUT-G/S;0.18;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;V-CONTINUOUS-SO;0.35;20;22;20;20;253;CONTINUOUS;;;2280;2250;;
DWA_RIOOLPUT_ZANDVANGPUT_BETON;*;-;**;-;RI;-;DWA;_;RIOOLPUT;_;ZANDVANGPUT;_;BETON;;;;;;;-;G/S;;;;SRI-PUT_ZANDVANGPUT;*-**-RI-DWA_RIOOLPUT_ZANDVANGPUT_BETON-G;0.18;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;V-CONTINUOUS-SO;0.35;20;22;20;20;253;CONTINUOUS;;;2281;2280;;
DWA_RIOOLPUT_ZINKERPUT;*;-;**;-;RI;-;DWA;_;RIOOLPUT;_;ZINKERPUT;;;;;;;;;-;G/S;;;;SRI-PUT_INSPECTIE;*-**-RI-DWA_RIOOLPUT_ZINKERPUT-G/S;0.18;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;V-CONTINUOUS-SO;0.35;20;22;20;20;253;CONTINUOUS;;;4013;2250;;
DWA_SCHILDMUUR;*;-;**;-;RI;-;DWA;_;SCHILDMUUR;;;;;;;;;;;-;G/S;;;;SRI-SCHILDMUUR;*-**-RI-DWA_SCHILDMUUR-G/S;0.18;20;22;20;20;253;CONTINUOUS;0.25;20;22;20;20;253;CONTINUOUS;0.25;20;22;20;20;253;CONTINUOUS;0.25;20;22;20;20;253;CONTINUOUS;;;4017;2220;;
DWA_SEPTICTANK;*;-;**;-;RI;-;DWA;_;SEPTICTANK;;;;;;;;;;;-;G/S;;;;SRI-TANK_SEPTIC;*-**-RI-DWA_SEPTICTANK-G/S;0.18;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;V-CONTINUOUS-SO;0.35;20;22;20;20;253;CONTINUOUS;;;2284;2220;;
DWA_STROMINGSRICHTING;*;-;**;-;RI;-;DWA;_;STROMINGSRICHTING;;;;;;;;;;;-;G/S;;;;SRI-STROOMRICHTING;*-**-RI-DWA_STROMINGSRICHTING-G/S;0.18;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;CONTINUOUS;0.35;20;22;20;20;253;V-CONTINUOUS-SO;0.35;20;22;20;20;253;CONTINUOUS;;;2285;2220;;
DWA_TRANSPORTLEIDING;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;;;;;;;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2286;2220;;
DWA_TRANSPORTLEIDING-LINING;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;;;;;;;;;-;LINING;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING-LINING-G;0.18;20;22;20;20;253;RI-LINING-SO;0.35;20;22;20;20;253;RI-LINING-SO;0.35;20;22;20;20;253;V-RI-LINING-SO;0.35;20;22;20;20;253;RI-LINING-SO;;;4019;2286;;
DWA_TRANSPORTLEIDING-VOLSCHUIMEN;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;;;;;;;;;-;VOLSCHUIMEN;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING-VOLSCHUIMEN-G;0.18;20;22;20;20;253;RI-VOLSCHUIMEN-SO;0.35;20;22;20;20;253;RI-VOLSCHUIMEN-SO;0.35;20;22;20;20;253;V-RI-VOLSCHUIMEN-SO;0.35;20;22;20;20;253;RI-VOLSCHUIMEN-SO;;;4020;2286;;
DWA_TRANSPORTLEIDING-VOLZANDEN;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;;;;;;;;;-;VOLZANDEN;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING-VOLZANDEN-G;0.18;20;22;20;20;253;RI-VOLZANDEN-SO;0.35;20;22;20;20;253;RI-VOLZANDEN-SO;0.35;20;22;20;20;253;V-RI-VOLZANDEN-SO;0.35;20;22;20;20;253;RI-VOLZANDEN-SO;;;4021;2286;;
DWA_TRANSPORTLEIDING_BETON;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;BETON;;;;;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_BETON-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2287;2286;;
DWA_TRANSPORTLEIDING_BETON_1000;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;BETON;_;1000;;;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_BETON_1000-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2288;2287;;
DWA_TRANSPORTLEIDING_BETON_1250;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;BETON;_;1250;;;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_BETON_1250-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2289;2287;;
DWA_TRANSPORTLEIDING_BETON_1500;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;BETON;_;1500;;;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_BETON_1500-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2290;2287;;
DWA_TRANSPORTLEIDING_BETON_2000;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;BETON;_;2000;;;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_BETON_2000-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2291;2287;;
DWA_TRANSPORTLEIDING_BETON_250;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;BETON;_;250;;;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_BETON_250-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2292;2287;;
DWA_TRANSPORTLEIDING_BETON_300;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;BETON;_;300;;;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_BETON_300-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2293;2287;;
DWA_TRANSPORTLEIDING_BETON_400;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;BETON;_;400;;;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_BETON_400-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2294;2287;;
DWA_TRANSPORTLEIDING_BETON_500;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;BETON;_;500;;;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_BETON_500-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2295;2287;;
DWA_TRANSPORTLEIDING_BETON_600;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;BETON;_;600;;;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_BETON_600-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2296;2287;;
DWA_TRANSPORTLEIDING_BETON_700;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;BETON;_;700;;;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_BETON_700-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2297;2287;;
DWA_TRANSPORTLEIDING_BETON_800;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;BETON;_;800;;;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_BETON_800-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2298;2287;;
DWA_TRANSPORTLEIDING_BETON_900;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;BETON;_;900;;;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_BETON_900-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2299;2287;;
DWA_TRANSPORTLEIDING_BETON_EI;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;BETON;_;EI;;;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_BETON_EI-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2300;2287;;
DWA_TRANSPORTLEIDING_BETON_EI_1000X1500;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;BETON;_;EI;_;1000X1500;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_BETON_EI_1000X1500-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2301;2300;;
DWA_TRANSPORTLEIDING_BETON_EI_200X300;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;BETON;_;EI;_;200X300;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_BETON_EI_200X300-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2302;2300;;
DWA_TRANSPORTLEIDING_BETON_EI_250X375;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;BETON;_;EI;_;250X375;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_BETON_EI_250X375-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2303;2300;;
DWA_TRANSPORTLEIDING_BETON_EI_300X450;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;BETON;_;EI;_;300X450;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_BETON_EI_300X450-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2304;2300;;
DWA_TRANSPORTLEIDING_BETON_EI_400X600;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;BETON;_;EI;_;400X600;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_BETON_EI_400X600-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2305;2300;;
DWA_TRANSPORTLEIDING_BETON_EI_500X750;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;BETON;_;EI;_;500X750;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_BETON_EI_500X750-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2306;2300;;
DWA_TRANSPORTLEIDING_BETON_EI_600X900;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;BETON;_;EI;_;600X900;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_BETON_EI_600X900-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2307;2300;;
DWA_TRANSPORTLEIDING_BETON_EI_700X1050;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;BETON;_;EI;_;700X1050;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_BETON_EI_700X1050-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2308;2300;;
DWA_TRANSPORTLEIDING_BETON_EI_800X1200;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;BETON;_;EI;_;800X1200;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_BETON_EI_800X1200-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2309;2300;;
DWA_TRANSPORTLEIDING_BETON_EI_900X1350;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;BETON;_;EI;_;900X1350;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_BETON_EI_900X1350-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2310;2300;;
DWA_TRANSPORTLEIDING_GRES;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;GRES;;;;;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_GRES-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2311;2286;;
DWA_TRANSPORTLEIDING_GRES_1000;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;GRES;_;1000;;;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_GRES_1000-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2312;2311;;
DWA_TRANSPORTLEIDING_GRES_200;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;GRES;_;200;;;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_GRES_200-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2313;2311;;
DWA_TRANSPORTLEIDING_GRES_250;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;GRES;_;250;;;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_GRES_250-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2314;2311;;
DWA_TRANSPORTLEIDING_GRES_300;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;GRES;_;300;;;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_GRES_300-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2315;2311;;
DWA_TRANSPORTLEIDING_GRES_400;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;GRES;_;400;;;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_GRES_400-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2316;2311;;
DWA_TRANSPORTLEIDING_GRES_500;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;GRES;_;500;;;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_GRES_500-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2317;2311;;
DWA_TRANSPORTLEIDING_GRES_600;*;-;**;-;RI;-;DWA;_;TRANSPORTLEIDING;_;GRES;_;600;;;;;;;-;G;;;;;*-**-RI-DWA_TRANSPORTLEIDING_GRES_600-G;0.18;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;0.35;20;22;20;20;253;V-RI-DWA-SO;0.35;20;22;20;20;253;RI-DWA-SO;;;2318;2311;;
