omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje3,element,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI
BOOM_MEERSTAMMIG_IN CONTAINER_1E GROOTTE,*,_,**,_,GR,_,BOOM,_,MEERSTAMMIG,_,IN CONTAINER,_,1E GROOTTE,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_MEERSTAMMIG_IN CONTAINER_1E GROOTTE,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4270,4269,,
BOOM_MEERSTAMMIG_IN CONTAINER_2E GROOTTE,*,_,**,_,GR,_,BOOM,_,MEERSTAMMIG,_,IN CONTAINER,_,2E GROOTTE,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_MEERSTAMMIG_IN CONTAINER_2E GROOTTE,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4271,4269,,
BOOM_MEERSTAMMIG_IN CONTAINER_3E GROOTTE,*,_,**,_,GR,_,BOOM,_,MEERSTAMMIG,_,IN CONTAINER,_,3E GROOTTE,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_MEERSTAMMIG_IN CONTAINER_3E GROOTTE,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4272,4269,,
BOOM_MEERSTAMMIG_MET KLUIT,*,_,**,_,GR,_,BOOM,_,MEERSTAMMIG,_,MET KLUIT,_,,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_MEERSTAMMIG_MET KLUIT,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4273,4265,,
BOOM_MEERSTAMMIG_MET KLUIT_1E GROOTTE,*,_,**,_,GR,_,BOOM,_,MEERSTAMMIG,_,MET KLUIT,_,1E GROOTTE,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_MEERSTAMMIG_MET KLUIT_1E GROOTTE,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4274,4273,,
BOOM_MEERSTAMMIG_MET KLUIT_2E GROOTTE,*,_,**,_,GR,_,BOOM,_,MEERSTAMMIG,_,MET KLUIT,_,2E GROOTTE,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_MEERSTAMMIG_MET KLUIT_2E GROOTTE,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4275,4273,,
BOOM_MEERSTAMMIG_MET KLUIT_3E GROOTTE,*,_,**,_,GR,_,BOOM,_,MEERSTAMMIG,_,MET KLUIT,_,3E GROOTTE,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_MEERSTAMMIG_MET KLUIT_3E GROOTTE,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4276,4273,,
BOOM_MEERSTAMMIG_ZONDER KLUIT,*,_,**,_,GR,_,BOOM,_,MEERSTAMMIG,_,ZONDER KLUIT,_,,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_MEERSTAMMIG_ZONDER KLUIT,0.18,80,82,80,80,253,CONTINUOUS,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4277,4265,,
BOOM_MEERSTAMMIG_ZONDER KLUIT_1E GROOTTE,*,_,**,_,GR,_,BOOM,_,MEERSTAMMIG,_,ZONDER KLUIT,_,1E GROOTTE,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_MEERSTAMMIG_ZONDER KLUIT_1E GROOTTE,0.18,80,82,80,80,253,CONTINUOUS,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4278,4277,,
BOOM_MEERSTAMMIG_ZONDER KLUIT_2E GROOTTE,*,_,**,_,GR,_,BOOM,_,MEERSTAMMIG,_,ZONDER KLUIT,_,2E GROOTTE,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_MEERSTAMMIG_ZONDER KLUIT_2E GROOTTE,0.18,80,82,80,80,253,CONTINUOUS,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4279,4277,,
BOOM_MEERSTAMMIG_ZONDER KLUIT_3E GROOTTE,*,_,**,_,GR,_,BOOM,_,MEERSTAMMIG,_,ZONDER KLUIT,_,3E GROOTTE,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_MEERSTAMMIG_ZONDER KLUIT_3E GROOTTE,0.18,80,82,80,80,253,CONTINUOUS,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4280,4277,,
BOOM_RIJ,*,-,**,-,GR,-,BOOM,_,RIJ,,,,,,,,,,,-,G/S,,,,SGR-BOOM,*-**-GR-BOOM_RIJ-G,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,80,80,80,253,CONTINUOUS,0.35,80,80,80,80,253,V-CONTINUOUS-SO,0.35,80,80,80,80,253,CONTINUOUS,,,3094,360,,
BOOM_SOLITAIR,*,-,**,-,GR,-,BOOM,_,SOLITAIR,,,,,,,,,,,-,G/S,,,,SGR-BOOM,*-**-GR-BOOM_SOLITAIR-G,0.18,80,80,80,80,253,CONTINUOUS,0.35,80,80,80,80,253,CONTINUOUS,0.35,80,80,80,80,253,V-CONTINUOUS-SO,0.35,80,80,80,80,253,CONTINUOUS,,,2903,360,,
BOOM_VORM,*,_,**,_,GR,_,BOOM,_,VORM,_,,_,,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_VORM,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,82,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4281,360,,
BOOM_VORM_1E GROOTTE,*,_,**,_,GR,_,BOOM,_,VORM,_,1E GROOTTE,_,,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_VORM_1E GROOTTE,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,82,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4282,4281,,
BOOM_VORM_2E GROOTTE,*,_,**,_,GR,_,BOOM,_,VORM,_,2E GROOTTE,_,,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_VORM_2E GROOTTE,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,82,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4283,4281,,
BOOM_VORM_3E GROOTTE,*,_,**,_,GR,_,BOOM,_,VORM,_,3E GROOTTE,_,,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_VORM_3E GROOTTE,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,82,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4284,4281,,
BOOM_VORM_IN CONTAINER,*,_,**,_,GR,_,BOOM,_,VORM,_,IN CONTAINER,_,,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_VORM_IN CONTAINER,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4285,4281,,
BOOM_VORM_IN CONTAINER_1E GROOTTE,*,_,**,_,GR,_,BOOM,_,VORM,_,IN CONTAINER,_,1E GROOTTE,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_VORM_IN CONTAINER_1E GROOTTE,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4286,4285,,
BOOM_VORM_IN CONTAINER_2E GROOTTE,*,_,**,_,GR,_,BOOM,_,VORM,_,IN CONTAINER,_,2E GROOTTE,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_VORM_IN CONTAINER_2E GROOTTE,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4287,4285,,
BOOM_VORM_IN CONTAINER_3E GROOTTE,*,_,**,_,GR,_,BOOM,_,VORM,_,IN CONTAINER,_,3E GROOTTE,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_VORM_IN CONTAINER_3E GROOTTE,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4288,4285,,
BOOM_VORM_MET KLUIT,*,_,**,_,GR,_,BOOM,_,VORM,_,MET KLUIT,_,,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_VORM_MET KLUIT,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4289,4281,,
BOOM_VORM_MET KLUIT_1E GROOTTE,*,_,**,_,GR,_,BOOM,_,VORM,_,MET KLUIT,_,1E GROOTTE,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_VORM_MET KLUIT_1E GROOTTE,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4290,4289,,
BOOM_VORM_MET KLUIT_2E GROOTTE,*,_,**,_,GR,_,BOOM,_,VORM,_,MET KLUIT,_,2E GROOTTE,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_VORM_MET KLUIT_2E GROOTTE,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4291,4289,,
BOOM_VORM_MET KLUIT_3E GROOTTE,*,_,**,_,GR,_,BOOM,_,VORM,_,MET KLUIT,_,3E GROOTTE,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_VORM_MET KLUIT_3E GROOTTE,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4292,4289,,
BOOM_VORM_ZONDER KLUIT,*,_,**,_,GR,_,BOOM,_,VORM,_,ZONDER KLUIT,_,,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_VORM_ZONDER KLUIT,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4293,4281,,
BOOM_VORM_ZONDER KLUIT_1E GROOTTE,*,_,**,_,GR,_,BOOM,_,VORM,_,ZONDER KLUIT,_,1E GROOTTE,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_VORM_ZONDER KLUIT_1E GROOTTE,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4294,4293,,
BOOM_VORM_ZONDER KLUIT_2E GROOTTE,*,_,**,_,GR,_,BOOM,_,VORM,_,ZONDER KLUIT,_,2E GROOTTE,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_VORM_ZONDER KLUIT_2E GROOTTE,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4295,4293,,
BOOM_VORM_ZONDER KLUIT_3E GROOTTE,*,_,**,_,GR,_,BOOM,_,VORM,_,ZONDER KLUIT,_,3E GROOTTE,_,,_,,-,,-,G/S,,,,SGR-BOOM,*_**_GR_BOOM_VORM_ZONDER KLUIT_3E GROOTTE,0.18,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,,,4296,4293,,
BOOMTEELT,*,-,**,-,GR,-,BOOMTEELT,,,,,,,,,,,,,-,G/S,,,,SGR-BOOMTEELT,*-**-GR-BOOMTEELT-G/S,0.13,110,112,110,110,253,CONTINUOUS,0.35,110,112,110,110,253,CONTINUOUS,0.35,110,112,110,110,253,V-CONTINUOUS-SO,0.35,110,112,110,110,253,CONTINUOUS,,,3376,0,,
BOS,*,-,**,-,GR,-,BOS,,,,,,,,,,,,,-,G/A/S,,,AGR-BOS,SGR-BOS,*-**-GR-BOS-G/A/S,0.13,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,V-CONTINUOUS-SO,0.35,40,42,40,40,253,CONTINUOUS,,,356,0,,
BOS_GEMENGD,*,-,**,-,GR,-,BOS,_,GEMENGD,,,,,,,,,,,-,G/A/S,,,AGR-BOS,SGR-BOS,*-**-GR-BOS_GEMENGD-G,0.13,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,V-CONTINUOUS-SO,0.35,40,42,40,40,253,CONTINUOUS,,,357,356,,
BOS_LOOF,*,-,**,-,GR,-,BOS,_,LOOF,,,,,,,,,,,-,G/A/S,,,AGR-BOS,SGR-BOS,*-**-GR-BOS_LOOF-G,0.13,40,42,90,40,253,CONTINUOUS,0.35,40,42,90,40,253,CONTINUOUS,0.35,40,42,90,40,253,V-CONTINUOUS-SO,0.35,40,42,90,40,253,CONTINUOUS,,,358,356,,
BOS_NAALD,*,-,**,-,GR,-,BOS,_,NAALD,,,,,,,,,,,-,G/A/S,,,AGR-BOS,SGR-BOS,*-**-GR-BOS_NAALD-G,0.13,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,V-CONTINUOUS-SO,0.35,40,42,40,40,253,CONTINUOUS,,,359,356,,
BOUWLAND,*,-,**,-,GR,-,BOUWLAND,,,,,,,,,,,,,-,G/S,,,,SGR-BOUWLAND,*-**-GR-BOUWLAND-G/S,0.13,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,V-CONTINUOUS-SO,0.35,80,82,80,80,253,CONTINUOUS,,,3377,0,,
BOUWLAND_AKKERBOUW,*,-,**,-,GR,-,BOUWLAND,_,AKKERBOUW,,,,,,,,,,,-,G/S,,,,SGR-BOUWLAND,*-**-GR-BOUWLAND_AKKERBOUW-G,0.13,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,V-CONTINUOUS-SO,0.35,80,82,80,80,253,CONTINUOUS,,,3378,3377,,
BOUWLAND_BOLLENTEELT,*,-,**,-,GR,-,BOUWLAND,_,BOLLENTEELT,,,,,,,,,,,-,G/S,,,,SGR-BOUWLAND,*-**-GR-BOUWLAND_BOLLENTEELT-G,0.13,220,222,220,220,253,CONTINUOUS,0.35,220,222,220,220,253,CONTINUOUS,0.35,220,222,220,220,253,V-CONTINUOUS-SO,0.35,220,222,220,220,253,CONTINUOUS,,,3381,3377,,
BOUWLAND_BRAAKLIGGEND,*,-,**,-,GR,-,BOUWLAND,_,BRAAKLIGGEND,,,,,,,,,,,-,G/S,,,,SGR-BOUWLAND,*-**-GR-BOUWLAND_BRAAKLIGGEND-G,0.13,200,202,200,200,253,CONTINUOUS,0.35,200,202,200,200,253,CONTINUOUS,0.35,200,202,200,200,253,V-CONTINUOUS-SO,0.35,200,202,200,200,253,CONTINUOUS,,,3379,3377,,
BOUWLAND_VOLLEGRONDTEELT,*,-,**,-,GR,-,BOUWLAND,_,VOLLEGRONDTEELT,,,,,,,,,,,-,G/S,,,,SGR-BOUWLAND,*-**-GR-BOUWLAND_VOLLEGRONDTEELT-G,0.13,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,V-CONTINUOUS-SO,0.35,40,42,40,40,253,CONTINUOUS,,,3380,3377,,
CONIFEER,*,-,**,-,GR,-,CONIFEER,,,,,,,,,,,,,-,G/S,,,,SGR-CONIFEER,*-**-GR-CONIFEER-G/S,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,386,0,,
DOORWORTELBARE RUIMTE,*,-,**,-,GR,-,DOORWORTELBARE RUIMTE,,,,,,,,,,,,,-,G/S,,,,SGR-DOORWORTELBARE RUIMTE,*-**-GR-DOORWORTELBARE RUIMTE-G/S,0.13,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,CONTINUOUS,0.35,80,82,80,80,253,V-CONTINUOUS-SO,0.35,80,82,80,80,253,CONTINUOUS,,,3383,0,,
DUIN,*,-,**,-,GR,-,DUIN,,,,,,,,,,,,,-,G/S,,,,SGR-DUIN,*-**-GR-DUIN-G/S,0.13,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,V-CONTINUOUS-SO,0.35,40,42,40,40,253,CONTINUOUS,,,3366,0,,
DUIN_GESLOTEN VEGETATIE,*,-,**,-,GR,-,DUIN,_,GESLOTEN VEGETATIE,,,,,,,,,,,-,G/S,,,,SGR-VEGETATIE_GESLOTEN,*-**-GR-DUIN_GESLOTEN VEGETATIE-G/S,0.13,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,V-CONTINUOUS-SO,0.35,40,42,40,40,253,CONTINUOUS,,,3368,3366,,
DUIN_OPEN VEGETATIE,*,-,**,-,GR,-,DUIN,_,OPEN VEGETATIE,,,,,,,,,,,-,G/S,,,,SGR-VEGETATIE_OPEN,*-**-GR-DUIN_OPEN VEGETATIE-G/S,0.13,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,V-CONTINUOUS-SO,0.35,40,42,40,40,253,CONTINUOUS,,,3367,3366,,
FRUITTEELT,*,-,**,-,GR,-,FRUITTEELT,,,,,,,,,,,,,-,G/S,,,,SGR-FRUITTEELT,*-**-GR-FRUITTEELT-G/S,0.13,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,V-CONTINUOUS-SO,0.35,40,42,40,40,253,CONTINUOUS,,,3370,0,,
FRUITTEELT_BOOMGAARD,*,-,**,-,GR,-,FRUITTEELT,_,BOOMGAARD,,,,,,,,,,,-,G/S,,,,SGR-BOOMGAARD,*-**-GR-FRUITTEELT_BOOMGAARD-G/S,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,3371,3370,,
FRUITTEELT_BOOMGAARD_HOOGSTAM,*,-,**,-,GR,-,FRUITTEELT,_,BOOMGAARD,_,HOOGSTAM,,,,,,,,,-,G/S,,,,SGR-BOOMGAARD,*-**-GR-FRUITTEELT_BOOMGAARD_HOOGSTAM-G,0.13,60,62,60,60,253,CONTINUOUS,0.35,60,62,60,60,253,CONTINUOUS,0.35,60,62,60,60,253,V-CONTINUOUS-SO,0.35,60,62,60,60,253,CONTINUOUS,,,3373,3371,,
FRUITTEELT_BOOMGAARD_KLEIN FRUIT,*,-,**,-,GR,-,FRUITTEELT,_,BOOMGAARD,_,KLEIN FRUIT,,,,,,,,,-,G/S,,,,SGR-BOOMGAARD,*-**-GR-FRUITTEELT_BOOMGAARD_KLEIN FRUIT-G,0.13,20,22,20,20,253,CONTINUOUS,0.35,20,22,20,20,253,CONTINUOUS,0.35,20,22,20,20,253,V-CONTINUOUS-SO,0.35,20,22,20,20,253,CONTINUOUS,,,3375,3371,,
FRUITTEELT_BOOMGAARD_LAAGSTAM,*,-,**,-,GR,-,FRUITTEELT,_,BOOMGAARD,_,LAAGSTAM,,,,,,,,,-,G/S,,,,SGR-BOOMGAARD,*-**-GR-FRUITTEELT_BOOMGAARD_LAAGSTAM-G,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,3372,3371,,
FRUITTEELT_BOOMGAARD_WIJN,*,-,**,-,GR,-,FRUITTEELT,_,BOOMGAARD,_,WIJN,,,,,,,,,-,G/S,,,,SGR-BOOMGAARD,*-**-GR-FRUITTEELT_BOOMGAARD_WIJN-G,0.13,210,212,210,210,253,CONTINUOUS,0.35,210,212,210,210,253,CONTINUOUS,0.35,210,212,210,210,253,V-CONTINUOUS-SO,0.35,210,212,210,210,253,CONTINUOUS,,,3374,3371,,
GRAS,*,-,**,-,GR,-,GRAS,,,,,,,,,,,,,-,G/A/S,,,AGR-GRAS,SGR-GRAS,*-**-GR-GRAS-G/A/S,0.13,60,62,90,90,253,CONTINUOUS,0.35,60,62,90,90,253,CONTINUOUS,0.35,60,62,90,90,253,V-CONTINUOUS-SO,0.35,60,62,90,90,253,CONTINUOUS,,,401,0,,
GRAS_BERM,*,-,**,-,GR,-,GRAS,_,BERM,,,,,,,,,,,-,G/A/S,,,AGR-GRAS,SGR-GRAS,*-**-GR-GRAS_BERM-G,0.18,80,80,80,80,253,CONTINUOUS,0.35,80,80,80,80,253,CONTINUOUS,0.35,80,80,80,80,253,V-CONTINUOUS-SO,0.35,80,80,80,80,253,CONTINUOUS,,,2900,401,,
GRAS_GAZON,*,-,**,-,GR,-,GRAS,_,GAZON,,,,,,,,,,,-,G/A/S,,,AGR-GRAS,SGR-GRAS,*-**-GR-GRAS_GAZON-G,0.13,60,62,90,90,253,CONTINUOUS,0.35,60,62,90,90,253,CONTINUOUS,0.35,60,62,90,90,253,V-CONTINUOUS-SO,0.35,60,62,90,90,253,CONTINUOUS,,,402,401,,
GRAS_GESTABILISEERD,*,-,**,-,GR,-,GRAS,_,GESTABILISEERD,,,,,,,,,,,-,G/A/S,,,AGR-GRAS,SGR-GRAS,*-**-GR-GRAS_GESTABILISEERD-G,0.13,60,62,90,90,253,CONTINUOUS,0.35,60,62,90,90,253,CONTINUOUS,0.35,60,62,90,90,253,V-CONTINUOUS-SO,0.35,60,62,90,90,253,CONTINUOUS,,,405,401,,
GRAS_GRAFVELD,*,-,**,-,GR,-,GRAS,_,GRAFVELD,,,,,,,,,,,-,G/A/S,,,AGR-GRAS,SGR-GRAS,*-**-GR-GRAS_GRAFVELD-G,0.18,80,80,80,80,253,CONTINUOUS,0.35,80,80,80,80,253,CONTINUOUS,0.35,80,80,80,80,253,V-CONTINUOUS-SO,0.35,80,80,80,80,253,CONTINUOUS,,,2902,401,,
GRAS_KRUIDENRIJK,*,-,**,-,GR,-,GRAS,_,KRUIDENRIJK,,,,,,,,,,,-,G/A/S,,,AGR-GRAS,SGR-GRAS,*-**-GR-GRAS_KRUIDENRIJK-G,0.18,80,80,80,80,"""140,168,0""",CONTINUOUS,0.35,80,80,80,80,253,CONTINUOUS,0.35,80,80,80,80,253,V-CONTINUOUS-SO,0.35,80,80,80,80,253,CONTINUOUS,,,2899,401,,
GRAS_KUNSTGRAS,*,-,**,-,GR,-,GRAS,_,KUNSTGRAS,,,,,,,,,,,-,G/A/S,,,AGR-GRAS,SGR-GRAS,*-**-GR-GRAS_KUNSTGRAS-G,0.13,60,62,90,90,253,CONTINUOUS,0.35,60,62,90,90,253,CONTINUOUS,0.35,60,62,90,90,253,V-CONTINUOUS-SO,0.35,60,62,90,90,253,CONTINUOUS,,,404,401,,
GRAS_NATUURLIJKE OEVER,*,-,**,-,GR,-,GRAS,_,NATUURLIJKE OEVER,,,,,,,,,,,-,G/A/S,,,AGR-GRAS,SGR-GRAS,*-**-GR-GRAS_NATUURLIJKE OEVER-G,0.18,80,80,80,80,253,CONTINUOUS,0.35,80,80,80,80,253,CONTINUOUS,0.35,80,80,80,80,253,V-CONTINUOUS-SO,0.35,80,80,80,80,253,CONTINUOUS,,,2901,401,,
GRAS_RUIGGRAS,*,-,**,-,GR,-,GRAS,_,RUIGGRAS,,,,,,,,,,,-,G/A/S,,,AGR-GRAS,SGR-GRAS,*-**-GR-GRAS_RUIGGRAS-G,0.13,60,62,90,90,253,CONTINUOUS,0.35,60,62,90,90,253,CONTINUOUS,0.35,60,62,90,90,253,V-CONTINUOUS-SO,0.35,60,62,90,90,253,CONTINUOUS,,,403,401,,
GRIEND,*,-,**,-,GR,-,GRIEND,,,,,,,,,,,,,-,G,,,,,*-**-GR-GRIEND-G,0.18,40,40,40,40,253,CONTINUOUS,0.35,40,40,40,40,253,CONTINUOUS,0.35,40,40,40,40,253,V-CONTINUOUS-SO,0.35,40,40,40,40,253,CONTINUOUS,,,2884,0,,
GROENSTROOK,*,-,**,-,GR,-,GROENSTROOK,,,,,,,,,,,,,-,G,,,,,*-**-GR-GROENSTROOK-G,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,379,0,,
GROENVOORZIENING,*,-,**,-,GR,-,GROENVOORZIENING,,,,,,,,,,,,,-,G,,,,,*-**-GR-GROENVOORZIENING-G,0.18,80,80,80,80,"""140,168,0""",CONTINUOUS,0.35,80,80,80,80,253,CONTINUOUS,0.35,80,80,80,80,253,V-CONTINUOUS-SO,0.35,80,80,80,80,253,CONTINUOUS,,,2882,0,,
