omschrijving;status;underscore;discipline;underscore2;hoofdgroep;underscore3;object;underscore4;subobject01;underscore5;subobject02;underscore6;subobject03;underscore7;subobject04;underscore8;subobject05;streepje;bewerking;streepje3;element;streepje2;schaal;aobject;sobject;laagnaam;lw_b;kl_b;kl_b_a;kl_b_gd;kl_b_gn;kl_b_v;lt_b;lw_n;kl_n;kl_n_a;kl_n_gd;kl_n_gn;kl_n_v;lt_n;lw_v;kl_v;kl_v_a;kl_v_gd;kl_v_gn;kl_v_v;lt_v;lw_t;kl_t;kl_t_a;kl_t_gd;kl_t_gn;kl_t_v;lt_t;vrkl_kort;vrkl_lang;id_nummer;kind_van;objectURI;kind_vanURI
KANTOPSLUITING_GAZONBAND_120X250;*;-;**;-;VH;-;KANTOPSLUITING;_;GAZONBAND;_;120X250;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_GAZONBAND_120X250;*-**-VH-KANTOPSLUITING_GAZONBAND_120X250-G/S;0.18;90;92;90;90;253;VH-GAZONBAND-SO;0.35;90;92;90;90;253;VH-GAZONBAND-SO;0.25;90;92;90;90;253;V-VH-GAZONBAND-SO;0.25;90;92;90;90;253;VH-GAZONBAND-SO;;;2383;2377;;
KANTOPSLUITING_GAZONBAND_150X400;*;-;**;-;VH;-;KANTOPSLUITING;_;GAZONBAND;_;150X400;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_GAZONBAND_150X400;*-**-VH-KANTOPSLUITING_GAZONBAND_150X400-G/S;0.18;90;92;90;90;253;VH-GAZONBAND-SO;0.35;90;92;90;90;253;VH-GAZONBAND-SO;0.25;90;92;90;90;253;V-VH-GAZONBAND-SO;0.25;90;92;90;90;253;VH-GAZONBAND-SO;;;2384;2377;;
KANTOPSLUITING_GAZONBAND_60X200;*;-;**;-;VH;-;KANTOPSLUITING;_;GAZONBAND;_;60X200;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_GAZONBAND_60X200-G;0.18;90;92;90;90;253;VH-GAZONBAND-SO;0.35;90;92;90;90;253;VH-GAZONBAND-SO;0.25;90;92;90;90;253;V-VH-GAZONBAND-SO;0.25;90;92;90;90;253;VH-GAZONBAND-SO;;;2378;2377;;
KANTOPSLUITING_GAZONBAND_80X200;*;-;**;-;VH;-;KANTOPSLUITING;_;GAZONBAND;_;80X200;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_GAZONBAND_80X200;*-**-VH-KANTOPSLUITING_GAZONBAND_80X200-G/S;0.18;90;92;90;90;253;VH-GAZONBAND-SO;0.35;90;92;90;90;253;VH-GAZONBAND-SO;0.25;90;92;90;90;253;V-VH-GAZONBAND-SO;0.25;90;92;90;90;253;VH-GAZONBAND-SO;;;2379;2377;;
KANTOPSLUITING_GELEIDEBAND;*;-;**;-;VH;-;KANTOPSLUITING;_;GELEIDEBAND;;;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_GELEIDEBAND;*-**-VH-KANTOPSLUITING_GELEIDEBAND-G/S;0.18;20;22;20;20;253;VH-GELEIDEBAND-SO;0.35;20;22;20;20;253;VH-GELEIDEBAND-SO;0.25;20;22;20;20;253;V-VH-GELEIDEBAND-SO;0.25;20;22;20;20;253;VH-GELEIDEBAND-SO;;;2386;2360;;
KANTOPSLUITING_GELEIDEBAND-OPNIEUW STELLEN;*;-;**;-;VH;-;KANTOPSLUITING;_;GELEIDEBAND;;;;;;;;;-;OPNIEUW STELLEN;-;G/S;;;;SVH-KANTOPSLUITING_GEL;*-**-VH-KANTOPSLUITING_GELEIDEBAND-OPNIEUW STELLEN-G/S;;;;;;;;0.35;20;22;20;20;253;VH-GELEIDEBAND_STELLEN-SO;;;;;;;;;;;;;;;;;2393;2386;;
KANTOPSLUITING_GELEIDEBAND_50X150;*;-;**;-;VH;-;KANTOPSLUITING;_;GELEIDEBAND;_;50X150;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_GELEIDEBAND_50X150-G;0.18;20;22;20;20;253;VH-GELEIDEBAND-SO;0.35;20;22;20;20;253;VH-GELEIDEBAND-SO;0.25;20;22;20;20;253;V-VH-GELEIDEBAND-SO;0.25;20;22;20;20;253;VH-GELEIDEBAND-SO;;;2387;2386;;
KANTOPSLUITING_GELEIDEBAND_50X200;*;-;**;-;VH;-;KANTOPSLUITING;_;GELEIDEBAND;_;50X200;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_GELEIDEBAND_50X200-G;0.18;20;22;20;20;253;VH-GELEIDEBAND-SO;0.35;20;22;20;20;253;VH-GELEIDEBAND-SO;0.25;20;22;20;20;253;V-VH-GELEIDEBAND-SO;0.25;20;22;20;20;253;VH-GELEIDEBAND-SO;;;2388;2386;;
KANTOPSLUITING_GELEIDEBAND_60X120;*;-;**;-;VH;-;KANTOPSLUITING;_;GELEIDEBAND;_;60X120;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_GELEIDEBAND_60X120-G;0.18;20;22;20;20;253;VH-GELEIDEBAND-SO;0.35;20;22;20;20;253;VH-GELEIDEBAND-SO;0.25;20;22;20;20;253;V-VH-GELEIDEBAND-SO;0.25;20;22;20;20;253;VH-GELEIDEBAND-SO;;;2389;2386;;
KANTOPSLUITING_GELEIDEBAND_70X150;*;-;**;-;VH;-;KANTOPSLUITING;_;GELEIDEBAND;_;70X150;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_GELEIDEBAND_70X150-G;0.18;20;22;20;20;253;VH-GELEIDEBAND-SO;0.35;20;22;20;20;253;VH-GELEIDEBAND-SO;0.25;20;22;20;20;253;V-VH-GELEIDEBAND-SO;0.25;20;22;20;20;253;VH-GELEIDEBAND-SO;;;2390;2386;;
KANTOPSLUITING_GELEIDEBAND_70X200;*;-;**;-;VH;-;KANTOPSLUITING;_;GELEIDEBAND;_;70X200;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_GELEIDEBAND_70X200-G;0.18;20;22;20;20;253;VH-GELEIDEBAND-SO;0.35;20;22;20;20;253;VH-GELEIDEBAND-SO;0.25;20;22;20;20;253;V-VH-GELEIDEBAND-SO;0.25;20;22;20;20;253;VH-GELEIDEBAND-SO;;;2391;2386;;
KANTOPSLUITING_GELEIDEBAND_80X160;*;-;**;-;VH;-;KANTOPSLUITING;_;GELEIDEBAND;_;80X160;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_GELEIDEBAND_80X160-G;0.18;20;22;20;20;253;VH-GELEIDEBAND-SO;0.35;20;22;20;20;253;VH-GELEIDEBAND-SO;0.25;20;22;20;20;253;V-VH-GELEIDEBAND-SO;0.25;20;22;20;20;253;VH-GELEIDEBAND-SO;;;2392;2386;;
KANTOPSLUITING_HAVENBAND;*;-;**;-;VH;-;KANTOPSLUITING;_;HAVENBAND;;;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_HAVENBAND;*-**-VH-KANTOPSLUITING_HAVENBAND-G/S;0.18;140;142;140;140;253;VH-HAVENBAND-SO;0.35;140;142;140;140;253;VH-HAVENBAND-SO;0.25;140;142;140;140;253;V-VH-HAVENBAND-SO;0.25;140;142;140;140;253;VH-HAVENBAND-SO;;;2394;2360;;
KANTOPSLUITING_INRITBAND;*;-;**;-;VH;-;KANTOPSLUITING;_;INRITBAND;;;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_INRITBAND-G;0.18;210;212;210;210;253;CONTINUOUS;0.35;210;212;210;210;253;CONTINUOUS;0.25;210;212;210;210;253;V-CONTINUOUS-SO;0.25;210;212;210;210;253;CONTINUOUS;;;2395;2360;;
KANTOPSLUITING_LEICONBLOK;*;-;**;-;VH;-;KANTOPSLUITING;_;LEICONBLOK;;;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_LEICONBAND;*-**-VH-KANTOPSLUITING_LEICONBLOK-G/S;0.18;7;252;7;7;253;VH-LEICON-SO;0.35;7;252;7;7;253;VH-LEICON-SO;0.25;7;252;7;7;253;V-VH-LEICON-SO;0.25;7;252;7;7;253;VH-LEICON-SO;;;2396;2360;;
KANTOPSLUITING_OPSLUITBAND;*;-;**;-;VH;-;KANTOPSLUITING;_;OPSLUITBAND;;;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_OPSLUITBAND;*-**-VH-KANTOPSLUITING_OPSLUITBAND-G/S;0.18;150;152;150;150;253;VH-OPSLUITBAND-SO;0.35;150;152;150;150;253;VH-OPSLUITBAND-SO;0.25;150;152;150;150;253;V-VH-OPSLUITBAND-SO;0.25;150;152;150;150;253;VH-OPSLUITBAND-SO;;;2397;2360;;
KANTOPSLUITING_OPSLUITBAND-OPNIEUW STELLEN;*;-;**;-;VH;-;KANTOPSLUITING;_;OPSLUITBAND;;;;;;;;;-;OPNIEUW STELLEN;-;G;;;;;*-**-VH-KANTOPSLUITING_OPSLUITBAND-OPNIEUW STELLEN-G;;;;;;;;0.35;150;152;150;150;253;VH-OPSLUITBAND_STELLEN-SO;;;;;;;;;;;;;;;;;2408;2397;;
KANTOPSLUITING_OPSLUITBAND_100X200;*;-;**;-;VH;-;KANTOPSLUITING;_;OPSLUITBAND;_;100X200;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_OPSLUITBAND_100X200;*-**-VH-KANTOPSLUITING_OPSLUITBAND_100X200-G/S;0.18;150;152;150;150;253;VH-OPSLUITBAND-SO;0.35;150;152;150;150;253;VH-OPSLUITBAND-SO;0.25;150;152;150;150;253;V-VH-OPSLUITBAND-SO;0.25;150;152;150;150;253;VH-OPSLUITBAND-SO;;;2401;2397;;
KANTOPSLUITING_OPSLUITBAND_100X300;*;-;**;-;VH;-;KANTOPSLUITING;_;OPSLUITBAND;_;100X300;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_OPSLUITBAND_100X300;*-**-VH-KANTOPSLUITING_OPSLUITBAND_100X300-G/S;0.18;150;152;150;150;253;VH-OPSLUITBAND-SO;0.35;150;152;150;150;253;VH-OPSLUITBAND-SO;0.25;150;152;150;150;253;V-VH-OPSLUITBAND-SO;0.25;150;152;150;150;253;VH-OPSLUITBAND-SO;;;2402;2397;;
KANTOPSLUITING_OPSLUITBAND_100X400;*;-;**;-;VH;-;KANTOPSLUITING;_;OPSLUITBAND;_;100X400;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_OPSLUITBAND_100X400-G;0.18;150;152;150;150;253;VH-OPSLUITBAND-SO;0.35;150;152;150;150;253;VH-OPSLUITBAND-SO;0.25;150;152;150;150;253;V-VH-OPSLUITBAND-SO;0.25;150;152;150;150;253;VH-OPSLUITBAND-SO;;;2403;2397;;
KANTOPSLUITING_OPSLUITBAND_120X250;*;-;**;-;VH;-;KANTOPSLUITING;_;OPSLUITBAND;_;120X250;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_OPSLUITBAND_120X250;*-**-VH-KANTOPSLUITING_OPSLUITBAND_120X250-G/S;0.18;150;152;150;150;253;VH-OPSLUITBAND-SO;0.35;150;152;150;150;253;VH-OPSLUITBAND-SO;0.25;150;152;150;150;253;V-VH-OPSLUITBAND-SO;0.25;150;152;150;150;253;VH-OPSLUITBAND-SO;;;2404;2397;;
KANTOPSLUITING_OPSLUITBAND_150X250;*;-;**;-;VH;-;KANTOPSLUITING;_;OPSLUITBAND;_;150X250;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_OPSLUITBAND_150X250;*-**-VH-KANTOPSLUITING_OPSLUITBAND_150X250-G/S;0.18;150;152;150;150;253;VH-OPSLUITBAND-SO;0.35;150;152;150;150;253;VH-OPSLUITBAND-SO;0.25;150;152;150;150;253;V-VH-OPSLUITBAND-SO;0.25;150;152;150;150;253;VH-OPSLUITBAND-SO;;;2405;2397;;
KANTOPSLUITING_OPSLUITBAND_150X300;*;-;**;-;VH;-;KANTOPSLUITING;_;OPSLUITBAND;_;150X300;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_OPSLUITBAND_150X300;*-**-VH-KANTOPSLUITING_OPSLUITBAND_150X300-G/S;0.18;150;152;150;150;253;VH-OPSLUITBAND-SO;0.35;150;152;150;150;253;VH-OPSLUITBAND-SO;0.25;150;152;150;150;253;V-VH-OPSLUITBAND-SO;0.25;150;152;150;150;253;VH-OPSLUITBAND-SO;;;2406;2397;;
KANTOPSLUITING_OPSLUITBAND_150X400;*;-;**;-;VH;-;KANTOPSLUITING;_;OPSLUITBAND;_;150X400;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_OPSLUITBAND_150X400;*-**-VH-KANTOPSLUITING_OPSLUITBAND_150X400-G/S;0.18;150;152;150;150;253;VH-OPSLUITBAND-SO;0.35;150;152;150;150;253;VH-OPSLUITBAND-SO;0.25;150;152;150;150;253;V-VH-OPSLUITBAND-SO;0.25;150;152;150;150;253;VH-OPSLUITBAND-SO;;;2407;2397;;
KANTOPSLUITING_OPSLUITBAND_60X150;*;-;**;-;VH;-;KANTOPSLUITING;_;OPSLUITBAND;_;60X150;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_OPSLUITBAND_60X150;*-**-VH-KANTOPSLUITING_OPSLUITBAND_60X150-G/S;0.18;150;152;150;150;253;VH-OPSLUITBAND-SO;0.35;150;152;150;150;253;VH-OPSLUITBAND-SO;0.25;150;152;150;150;253;V-VH-OPSLUITBAND-SO;0.25;150;152;150;150;253;VH-OPSLUITBAND-SO;;;2398;2397;;
KANTOPSLUITING_OPSLUITBAND_60X200;*;-;**;-;VH;-;KANTOPSLUITING;_;OPSLUITBAND;_;60X200;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_OPSLUITBAND_60X200;*-**-VH-KANTOPSLUITING_OPSLUITBAND_60X200-G/S;0.18;150;152;150;150;253;VH-OPSLUITBAND-SO;0.35;150;152;150;150;253;VH-OPSLUITBAND-SO;0.25;150;152;150;150;253;V-VH-OPSLUITBAND-SO;0.25;150;152;150;150;253;VH-OPSLUITBAND-SO;;;2399;2397;;
KANTOPSLUITING_OPSLUITBAND_80X200;*;-;**;-;VH;-;KANTOPSLUITING;_;OPSLUITBAND;_;80X200;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_OPSLUITBAND_80X200;*-**-VH-KANTOPSLUITING_OPSLUITBAND_80X200-G/S;0.18;150;152;150;150;253;VH-OPSLUITBAND-SO;0.35;150;152;150;150;253;VH-OPSLUITBAND-SO;0.25;150;152;150;150;253;V-VH-OPSLUITBAND-SO;0.25;150;152;150;150;253;VH-OPSLUITBAND-SO;;;2400;2397;;
KANTOPSLUITING_PLAKBAND;*;-;**;-;VH;-;KANTOPSLUITING;_;PLAKBAND;;;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_PLAKBAND;*-**-VH-KANTOPSLUITING_PLAKBAND-G/S;0.18;210;212;210;210;253;CONTINUOUS;0.35;210;212;210;210;253;CONTINUOUS;0.25;210;212;210;210;253;V-CONTINUOUS-SO;0.25;210;212;210;210;253;CONTINUOUS;;;2409;2360;;
KANTOPSLUITING_PLATEAUBAND;*;-;**;-;VH;-;KANTOPSLUITING;_;PLATEAUBAND;;;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_PLATEAUBAND-G;0.18;30;32;30;30;253;VH-PLATEAUBAND-SO;0.35;30;32;30;30;253;VH-PLATEAUBAND-SO;0.25;30;32;30;30;253;V-VH-PLATEAUBAND-SO;0.25;30;32;30;30;253;VH-PLATEAUBAND-SO;;;2410;2360;;
KANTOPSLUITING_PLATEAUBAND-OPNIEUW STELLEN;*;-;**;-;VH;-;KANTOPSLUITING;_;PLATEAUBAND;;;;;;;;;-;OPNIEUW STELLEN;-;G;;;;;*-**-VH-KANTOPSLUITING_PLATEAUBAND-OPNIEUW STELLEN-G;;;;;;;;0.35;30;32;30;30;253;VH-PLATEAUBAND_STELLEN-SO;;;;;;;;;;;;;;;;;2412;2410;;
KANTOPSLUITING_PLATEAUBAND_60X120;*;-;**;-;VH;-;KANTOPSLUITING;_;PLATEAUBAND;_;60X120;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_PLATEAUBAND_60X120-G;0.18;30;32;30;30;253;VH-PLATEAUBAND-SO;0.35;30;32;30;30;253;VH-PLATEAUBAND-SO;0.25;30;32;30;30;253;V-VH-PLATEAUBAND-SO;0.25;30;32;30;30;253;VH-PLATEAUBAND-SO;;;2411;2410;;
KANTOPSLUITING_PWSBAND;*;-;**;-;VH;-;KANTOPSLUITING;_;PWSBAND;;;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_PWS;*-**-VH-KANTOPSLUITING_PWSBAND-G/S;0.18;120;122;120;120;253;VH-PWSBAND-SO;0.35;120;122;120;120;253;VH-PWSBAND-SO;0.25;120;122;120;120;253;V-VH-PWSBAND-SO;0.25;120;122;120;120;253;VH-PWSBAND-SO;;;2413;2360;;
KANTOPSLUITING_PWSBAND-OPNIEUW STELLEN;*;-;**;-;VH;-;KANTOPSLUITING;_;PWSBAND;;;;;;;;;-;OPNIEUW STELLEN;-;G;;;;;*-**-VH-KANTOPSLUITING_PWSBAND-OPNIEUW STELLEN-G;;;;;;;;0.35;120;122;120;120;253;VH-PWSBAND_STELLEN-SO;;;;;;;;;;;;;;;;;2415;2413;;
KANTOPSLUITING_PWSBAND_250X130;*;-;**;-;VH;-;KANTOPSLUITING;_;PWSBAND;_;250X130;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_PWSBAND_250X130-G;0.18;120;122;120;120;253;VH-PWSBAND-SO;0.35;120;122;120;120;253;VH-PWSBAND-SO;0.25;120;122;120;120;253;VH-PWSBAND-SO;0.25;120;122;120;120;253;VH-PWSBAND-SO;;;2414;2413;;
KANTOPSLUITING_RIJWIELPADBAND;*;-;**;-;VH;-;KANTOPSLUITING;_;RIJWIELPADBAND;;;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_RIJWIELPADBAND;*-**-VH-KANTOPSLUITING_RIJWIELPADBAND-G/S;0.18;10;12;10;10;253;VH-RIJWIELPADBAND-SO;0.35;10;12;10;10;253;VH-RIJWIELPADBAND-SO;0.25;10;12;10;10;253;V-VH-RIJWIELPADBAND-SO;0.25;10;12;10;10;253;VH-RIJWIELPADBAND-SO;;;2416;2360;;
KANTOPSLUITING_RIJWIELPADBAND-OPNIEUW STELLEN;*;-;**;-;VH;-;KANTOPSLUITING;_;RIJWIELPADBAND;;;;;;;;;-;OPNIEUW STELLEN;-;G;;;;;*-**-VH-KANTOPSLUITING_RIJWIELPADBAND-OPNIEUW STELLEN-G;;;;;;;;0.35;10;12;10;10;253;VH-RIJWIELPADBAND_STELLEN-SO;;;;;;;;;;;;;;;;;2419;2416;;
KANTOPSLUITING_RIJWIELPADBAND_380X200;*;-;**;-;VH;-;KANTOPSLUITING;_;RIJWIELPADBAND;_;380X200;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_RIJWIELPADBAND_380X200-G;0.18;10;12;10;10;253;VH-RIJWIELPADBAND-SO;0.35;10;12;10;10;253;VH-RIJWIELPADBAND-SO;0.25;10;12;10;10;253;V-VH-RIJWIELPADBAND-SO;0.25;10;12;10;10;253;VH-RIJWIELPADBAND-SO;;;2417;2416;;
KANTOPSLUITING_RIJWIELPADBAND_410X250;*;-;**;-;VH;-;KANTOPSLUITING;_;RIJWIELPADBAND;_;410X250;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_RIJWIELPADBAND_410X250-G;0.18;10;12;10;10;253;VH-RIJWIELPADBAND-SO;0.35;10;12;10;10;253;VH-RIJWIELPADBAND-SO;0.25;10;12;10;10;253;V-VH-RIJWIELPADBAND-SO;0.25;10;12;10;10;253;VH-RIJWIELPADBAND-SO;;;2418;2416;;
KANTOPSLUITING_ROTONDEBLOK;*;-;**;-;VH;-;KANTOPSLUITING;_;ROTONDEBLOK;;;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_ROTONDE;*-**-VH-KANTOPSLUITING_ROTONDEBLOK-G/S;0.18;210;212;210;210;253;CONTINUOUS;0.35;210;212;210;210;253;CONTINUOUS;0.25;210;212;210;210;253;V-CONTINUOUS-SO;0.25;210;212;210;210;253;CONTINUOUS;;;2420;2360;;
KANTOPSLUITING_ROTONDEBLOK_500 200;*;-;**;-;VH;-;KANTOPSLUITING;_;ROTONDEBLOK;_;500 200;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_ROTONDEBLOK_500 200-G;0.18;210;212;210;210;253;CONTINUOUS;0.35;210;212;210;210;253;CONTINUOUS;0.25;210;212;210;210;253;V-CONTINUOUS-SO;0.25;210;212;210;210;253;CONTINUOUS;;;2421;2420;;
KANTOPSLUITING_SCHEIDINGSBAND;*;-;**;-;VH;-;KANTOPSLUITING;_;SCHEIDINGSBAND;;;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_SCHEIDINGSBAND;*-**-VH-KANTOPSLUITING_SCHEIDINGSBAND-G/S;0.18;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;0.35;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;0.25;190;192;190;190;253;V-VH-SCHEIDINGSBAND-SO;0.25;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;;;2422;2360;;
KANTOPSLUITING_SCHEIDINGSBAND-OPNIEUW STELLEN;*;-;**;-;VH;-;KANTOPSLUITING;_;SCHEIDINGSBAND;;;;;;;;;-;OPNIEUW STELLEN;-;G;;;;;*-**-VH-KANTOPSLUITING_SCHEIDINGSBAND-OPNIEUW STELLEN-G;;;;;;;;0.35;190;192;190;190;253;VH-SCHEIDINGSBAND_STELLEN-SO;;;;;;;;;;;;;;;;;2432;2422;;
KANTOPSLUITING_SCHEIDINGSBAND_100X300;*;-;**;-;VH;-;KANTOPSLUITING;_;SCHEIDINGSBAND;_;100X300;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_SCHEIDINGSBAND_100X300-G;0.18;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;0.35;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;0.25;190;192;190;190;253;V-VH-SCHEIDINGSBAND-SO;0.25;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;;;2423;2422;;
KANTOPSLUITING_SCHEIDINGSBAND_110X250;*;-;**;-;VH;-;KANTOPSLUITING;_;SCHEIDINGSBAND;_;110X250;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_SCHEIDINGSBAND_110X250-G;0.18;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;0.35;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;0.25;190;192;190;190;253;V-VH-SCHEIDINGSBAND-SO;0.25;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;;;2424;2422;;
KANTOPSLUITING_SCHEIDINGSBAND_120X350;*;-;**;-;VH;-;KANTOPSLUITING;_;SCHEIDINGSBAND;_;120X350;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_SCHEIDINGSBAND_120X350-G;0.18;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;0.35;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;0.25;190;192;190;190;253;V-VH-SCHEIDINGSBAND-SO;0.25;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;;;2425;2422;;
KANTOPSLUITING_SCHEIDINGSBAND_150X390;*;-;**;-;VH;-;KANTOPSLUITING;_;SCHEIDINGSBAND;_;150X390;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_SCHEIDINGSBAND_150X390-G;0.18;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;0.35;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;0.25;190;192;190;190;253;V-VH-SCHEIDINGSBAND-SO;0.25;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;;;2426;2422;;
KANTOPSLUITING_SCHEIDINGSBAND_160X200;*;-;**;-;VH;-;KANTOPSLUITING;_;SCHEIDINGSBAND;_;160X200;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_SCHEIDINGSBAND_160X200-G;0.18;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;0.35;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;0.25;190;192;190;190;253;V-VH-SCHEIDINGSBAND-SO;0.25;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;;;2427;2422;;
KANTOPSLUITING_SCHEIDINGSBAND_200X400;*;-;**;-;VH;-;KANTOPSLUITING;_;SCHEIDINGSBAND;_;200X400;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_SCHEIDINGSBAND_200X400-G;0.18;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;0.35;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;0.25;190;192;190;190;253;V-VH-SCHEIDINGSBAND-SO;0.25;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;;;2428;2422;;
KANTOPSLUITING_SCHEIDINGSBAND_220X440;*;-;**;-;VH;-;KANTOPSLUITING;_;SCHEIDINGSBAND;_;220X440;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_SCHEIDINGSBAND_220X440-G;0.18;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;0.35;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;0.25;190;192;190;190;253;V-VH-SCHEIDINGSBAND-SO;0.25;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;;;2429;2422;;
KANTOPSLUITING_SCHEIDINGSBAND_360X400;*;-;**;-;VH;-;KANTOPSLUITING;_;SCHEIDINGSBAND;_;360X400;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_SCHEIDINGSBAND_360X400-G;0.18;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;0.35;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;0.25;190;192;190;190;253;V-VH-SCHEIDINGSBAND-SO;0.25;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;;;2430;2422;;
KANTOPSLUITING_SCHEIDINGSBAND_470X500;*;-;**;-;VH;-;KANTOPSLUITING;_;SCHEIDINGSBAND;_;470X500;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_SCHEIDINGSBAND_470X500-G;0.18;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;0.35;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;0.25;190;192;190;190;253;V-VH-SCHEIDINGSBAND-SO;0.25;190;192;190;190;253;VH-SCHEIDINGSBAND-SO;;;2431;2422;;
KANTOPSLUITING_SIGNALERINGSBAND;*;-;**;-;VH;-;KANTOPSLUITING;_;SIGNALERINGSBAND;;;;;;;;;;;-;G/S;;;;SVH-KANTOPSLUITING_SIGNALERINGSBAND;*-**-VH-KANTOPSLUITING_SIGNALERINGSBAND-G/S;0.18;210;212;210;210;253;VH-SIGNALERINGSBAND-SO;0.35;210;212;210;210;253;VH-SIGNALERINGSBAND-SO;0.25;210;212;210;210;253;V-VH-SIGNALERINGSBAND-SO;0.25;210;212;210;210;253;VH-SIGNALERINGSBAND-SO;;;2433;2360;;
KANTOPSLUITING_SIGNALERINGSBAND_LED;*;-;**;-;VH;-;KANTOPSLUITING;_;SIGNALERINGSBAND;_;LED;;;;;;;;;-;G;;;;;*-**-VH-KANTOPSLUITING_SIGNALERINGSBAND_LED-G;0.18;210;212;210;210;253;VH-SIGNALERINGSBAND-SO;0.35;210;212;210;210;253;VH-SIGNALERINGSBAND-SO;0.25;210;212;210;210;253;V-VH-SIGNALERINGSBAND-SO;0.25;210;212;210;210;253;VH-SIGNALERINGSBAND-SO;;;2434;2433;;
