nameStelselType;uriStelselType;nameGWSWStelselType;GwswStelselType;nameType;uriType;nameGWSWType;GwswType;nameNLCSLaagnaam;NLCSLaagnaam;nameNLCSSymbool;NLCSSymbool
GWA;http://digitalbuildingdata.tech/nlcs-class/def/GWA;GemengdStelsel;http://data.gwsw.nl/1.6/totaal/GemengdStelsel;GWA_HULPSTUK_INLAAT;http://digitalbuildingdata.tech/nlcs-class/def/GWA_HULPSTUK_INLAAT;Inlaat;http://data.gwsw.nl/1.6/totaal/Inlaat;GWA_HULPSTUK_INLAAT;http://digitalbuildingdata.tech/nlcs/def/4dd269f6-b834-4bc4-8aa3-da3f0bb6cd71;SRI-HULP_INLAAT;http://digitalbuildingdata.tech/nlcs/def/eb21b980-ed94-422a-897f-ec090a2b4c3d
GWA;http://digitalbuildingdata.tech/nlcs-class/def/GWA;GemengdStelsel;http://data.gwsw.nl/1.6/totaal/GemengdStelsel;GWA_RIOOLLEIDING;http://digitalbuildingdata.tech/nlcs-class/def/GWA_RIOOLLEIDING;Rioolleiding;http://data.gwsw.nl/1.6/totaal/Rioolleiding;GWA_RIOOLLEIDING;http://digitalbuildingdata.tech/nlcs/def/8d0e3e9c-0991-4a76-986f-b1d3c8d4593c;;
ITR;http://digitalbuildingdata.tech/nlcs-class/def/ITR;Infiltratiestelsel;http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel;ITR_HULPSTUK_KEERKLEP;http://digitalbuildingdata.tech/nlcs-class/def/ITR_HULPSTUK_KEERKLEP;Terugslagklep;http://data.gwsw.nl/1.6/totaal/Terugslagklep;ITR_HULPSTUK_KEERKLEP;http://digitalbuildingdata.tech/nlcs/def/b317831e-8033-45e7-98f9-2cea8d43b9b9;SRI-HULP_KEERKLEP;http://digitalbuildingdata.tech/nlcs/def/6066a3e5-2e33-4d8b-8d72-8d2ead1bf45c
ITR;http://digitalbuildingdata.tech/nlcs-class/def/ITR;Infiltratiestelsel;http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel;ITR_KOLKAANSLUITLEIDING;http://digitalbuildingdata.tech/nlcs-class/def/ITR_KOLKAANSLUITLEIDING;Kolkaansluitleiding;http://data.gwsw.nl/1.6/totaal/Kolkaansluitleiding;ITR_KOLKAANSLUITLEIDING;http://digitalbuildingdata.tech/nlcs/def/edac5e4d-8d6b-46bd-ac7a-1b02b2ceae37;;
ITR;http://digitalbuildingdata.tech/nlcs-class/def/ITR;Infiltratiestelsel;http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel;ITR_LOZELEIDING;http://digitalbuildingdata.tech/nlcs-class/def/ITR_LOZELEIDING;LozeLeiding;http://data.gwsw.nl/1.6/totaal/LozeLeiding;ITR_LOZELEIDING;http://digitalbuildingdata.tech/nlcs/def/17b56335-4160-4c2a-ad32-308119c36e71;;
ITR;http://digitalbuildingdata.tech/nlcs-class/def/ITR;Infiltratiestelsel;http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel;ITR_HULPSTUK;http://digitalbuildingdata.tech/nlcs-class/def/ITR_HULPSTUK;Constructieonderdeel;http://data.gwsw.nl/1.6/totaal/Constructieonderdeel;ITR_HULPSTUK;http://digitalbuildingdata.tech/nlcs/def/73a74d5b-dfa4-48f9-bb71-837270fb4b68;SRI-HULP;http://digitalbuildingdata.tech/nlcs/def/47df2747-2f14-478d-a38b-78850d160fe4
ITR;http://digitalbuildingdata.tech/nlcs-class/def/ITR;Infiltratiestelsel;http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel;ITR_HULPSTUK_AFSLUITER;http://digitalbuildingdata.tech/nlcs-class/def/ITR_HULPSTUK_AFSLUITER;Rioolafsluiter;http://data.gwsw.nl/1.6/totaal/Rioolafsluiter;ITR_HULPSTUK_AFSLUITER;http://digitalbuildingdata.tech/nlcs/def/f891f3a8-8e19-44de-ac4c-2bc14b80185e;SRI-HULP_AFSLUITER;http://digitalbuildingdata.tech/nlcs/def/71abe310-fbd9-4ac1-8299-3497299031ee
ITR;http://digitalbuildingdata.tech/nlcs-class/def/ITR;Infiltratiestelsel;http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel;ITR_HULPSTUK_VERLOOPSTUK;http://digitalbuildingdata.tech/nlcs-class/def/ITR_HULPSTUK_VERLOOPSTUK;Verloopstuk;http://data.gwsw.nl/1.6/totaal/Verloopstuk;ITR_HULPSTUK_VERLOOPSTUK;http://digitalbuildingdata.tech/nlcs/def/d0fe4941-5a83-41e7-9cf3-88d54e7481cf;SRI-HULP_VERLOOPSTUK;http://digitalbuildingdata.tech/nlcs/def/9e8f1846-3837-4573-a262-c63f507039f5
ITR;http://digitalbuildingdata.tech/nlcs-class/def/ITR;Infiltratiestelsel;http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel;ITR_OVERSTORTLEIDING;http://digitalbuildingdata.tech/nlcs-class/def/ITR_OVERSTORTLEIDING;Overstortleiding;http://data.gwsw.nl/1.6/totaal/Overstortleiding;ITR_OVERSTORTLEIDING;http://digitalbuildingdata.tech/nlcs/def/77e2d660-16aa-4b5f-93d5-f62738215554;;
ITR;http://digitalbuildingdata.tech/nlcs-class/def/ITR;Infiltratiestelsel;http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel;ITR_TERREINKAST;http://digitalbuildingdata.tech/nlcs-class/def/ITR_TERREINKAST;Buitenopstellingskast;http://data.gwsw.nl/1.6/totaal/Buitenopstellingskast;ITR_TERREINKAST;http://digitalbuildingdata.tech/nlcs/def/8d44a9ff-9c82-4f78-addb-1b8cf1cba834;SRI-TERREINKAST;http://digitalbuildingdata.tech/nlcs/def/d31ce527-b4da-4e16-b403-af62720f67e4
ITR;http://digitalbuildingdata.tech/nlcs-class/def/ITR;Infiltratiestelsel;http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel;ITR_RIOOLLEIDING;http://digitalbuildingdata.tech/nlcs-class/def/ITR_RIOOLLEIDING;Rioolleiding;http://data.gwsw.nl/1.6/totaal/Rioolleiding;ITR_RIOOLLEIDING;http://digitalbuildingdata.tech/nlcs/def/8fee24c2-10d8-46f6-9592-1775c52bcb32;;
ITR;http://digitalbuildingdata.tech/nlcs-class/def/ITR;Infiltratiestelsel;http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel;ITR_HULPSTUK_EINDKAP;http://digitalbuildingdata.tech/nlcs-class/def/ITR_HULPSTUK_EINDKAP;Afsluitstuk;http://data.gwsw.nl/1.6/totaal/Afsluitstuk;ITR_HULPSTUK_EINDKAP;http://digitalbuildingdata.tech/nlcs/def/ce8c1600-3305-4ba5-9a3c-5350c8f4f4fa;SRI-HULP_EINDKAP;http://digitalbuildingdata.tech/nlcs/def/2e9d9cf1-701a-4510-affb-6f5b42a3acae
ITR;http://digitalbuildingdata.tech/nlcs-class/def/ITR;Infiltratiestelsel;http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel;ITR_HULPSTUK_ONTLUCHTING;http://digitalbuildingdata.tech/nlcs-class/def/ITR_HULPSTUK_ONTLUCHTING;Ontluchtingsventiel;http://data.gwsw.nl/1.6/totaal/Ontluchtingsventiel;ITR_HULPSTUK_ONTLUCHTING;http://digitalbuildingdata.tech/nlcs/def/1924478d-79c4-462d-b1a7-fcd408e0daae;SRI-HULP_ONTLUCHTING;http://digitalbuildingdata.tech/nlcs/def/1604b7bf-13ee-4fc6-8e94-ff74ed39e16c
ITR;http://digitalbuildingdata.tech/nlcs-class/def/ITR;Infiltratiestelsel;http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel;ITR_HULPSTUK_VLINDERKLEP;http://digitalbuildingdata.tech/nlcs-class/def/ITR_HULPSTUK_VLINDERKLEP;Vlinderklep;http://data.gwsw.nl/1.6/totaal/Vlinderklep;ITR_HULPSTUK_VLINDERKLEP;http://digitalbuildingdata.tech/nlcs/def/74b7df05-24cd-464b-8ccc-902cbdde6d4d;SRI-HULP_VLINDERKLEP;http://digitalbuildingdata.tech/nlcs/def/a66deedf-5cab-4374-aad5-7a91162dd7dd
ITR;http://digitalbuildingdata.tech/nlcs-class/def/ITR;Infiltratiestelsel;http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel;ITR_HULPSTUK_BELUCHTING;http://digitalbuildingdata.tech/nlcs-class/def/ITR_HULPSTUK_BELUCHTING;Beluchtingsventiel;http://data.gwsw.nl/1.6/totaal/Beluchtingsventiel;ITR_HULPSTUK_BELUCHTING;http://digitalbuildingdata.tech/nlcs/def/517844a9-8878-4e94-bb0d-8d91e4a9c8d0;SRI-HULP_BELUCHTING;http://digitalbuildingdata.tech/nlcs/def/a980fa03-792b-4a0c-82aa-61be7b6120d3
ITR;http://digitalbuildingdata.tech/nlcs-class/def/ITR;Infiltratiestelsel;http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel;ITR_PERCEELAANSLUITLEIDING;http://digitalbuildingdata.tech/nlcs-class/def/ITR_PERCEELAANSLUITLEIDING;Perceelaansluitleiding;http://data.gwsw.nl/1.6/totaal/Perceelaansluitleiding;ITR_PERCEELAANSLUITLEIDING;http://digitalbuildingdata.tech/nlcs/def/2ecc5ff2-6512-44d4-8a34-4497009550a4;;
ITR;http://digitalbuildingdata.tech/nlcs-class/def/ITR;Infiltratiestelsel;http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel;ITR_HULPSTUK_ONTSTOPPINGSSTUK;http://digitalbuildingdata.tech/nlcs-class/def/ITR_HULPSTUK_ONTSTOPPINGSSTUK;Ontstoppingsstuk;http://data.gwsw.nl/1.6/totaal/Ontstoppingsstuk;ITR_HULPSTUK_ONTSTOPPINGSSTUK;http://digitalbuildingdata.tech/nlcs/def/11883720-d3e2-4919-ab22-fb368c3d51fb;SRI-HULP_ONTSTOP;http://digitalbuildingdata.tech/nlcs/def/bf8fb76c-b0c1-403c-ad52-3fc9cfc3df99
ITR;http://digitalbuildingdata.tech/nlcs-class/def/ITR;Infiltratiestelsel;http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel;ITR_HULPSTUK_INLAAT;http://digitalbuildingdata.tech/nlcs-class/def/ITR_HULPSTUK_INLAAT;Inlaat;http://data.gwsw.nl/1.6/totaal/Inlaat;ITR_HULPSTUK_INLAAT;http://digitalbuildingdata.tech/nlcs/def/6997a1b1-ab2d-421a-9502-f8bc2ebba3d6;SRI-HULP_INLAAT;http://digitalbuildingdata.tech/nlcs/def/eb21b980-ed94-422a-897f-ec090a2b4c3d
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_ZINKER;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_ZINKER;Zinker;http://data.gwsw.nl/1.6/totaal/Zinker;DRAINAGE_ZINKER;http://digitalbuildingdata.tech/nlcs/def/e431c300-197f-41c7-9e79-b95f8f1691a4;;
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_MANTELBUIS;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_MANTELBUIS;Mantelbuis;http://data.gwsw.nl/1.6/totaal/Mantelbuis;DRAINAGE_MANTELBUIS;http://digitalbuildingdata.tech/nlcs/def/7ccf2c13-85d9-4d56-b593-0748ff5dd3ab;;
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_PERCEELAANSLUITPUNT;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_PERCEELAANSLUITPUNT;Aansluitpunt;http://data.gwsw.nl/1.6/totaal/Aansluitpunt;DRAINAGE_PERCEELAANSLUITPUNT;http://digitalbuildingdata.tech/nlcs/def/d99a59a9-b2a0-4670-8e6f-d57903da8503;;
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_BERGBEZINKLEIDING;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_BERGBEZINKLEIDING;Bergbezinkleiding;http://data.gwsw.nl/1.6/totaal/Bergbezinkleiding;DRAINAGE_BERGBEZINKLEIDING;http://digitalbuildingdata.tech/nlcs/def/8067803f-bb08-43be-b32f-0ff838a9096f;;
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_HULPSTUK_ONTLUCHTING;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_HULPSTUK_ONTLUCHTING;Ontluchtingsventiel;http://data.gwsw.nl/1.6/totaal/Ontluchtingsventiel;DRAINAGE_HULPSTUK_ONTLUCHTING;http://digitalbuildingdata.tech/nlcs/def/b4133ad3-5743-4cad-a1c3-889c7a39c0f0;SRI-HULP_ONTLUCHTING;http://digitalbuildingdata.tech/nlcs/def/1604b7bf-13ee-4fc6-8e94-ff74ed39e16c
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_BERGINGSLEIDING;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_BERGINGSLEIDING;Bergingsleiding;http://data.gwsw.nl/1.6/totaal/Bergingsleiding;DRAINAGE_BERGINGSLEIDING;http://digitalbuildingdata.tech/nlcs/def/a6bea67d-07cd-4532-a787-2969a8955dd9;;
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_HULPSTUK_AFSLUITER;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_HULPSTUK_AFSLUITER;Rioolafsluiter;http://data.gwsw.nl/1.6/totaal/Rioolafsluiter;DRAINAGE_HULPSTUK_AFSLUITER;http://digitalbuildingdata.tech/nlcs/def/b94d3726-41f4-4ea6-8226-ace1a30216e4;SRI-HULP_AFSLUITER;http://digitalbuildingdata.tech/nlcs/def/71abe310-fbd9-4ac1-8299-3497299031ee
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_STUWLEIDING;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_STUWLEIDING;Stuwrioolleiding;http://data.gwsw.nl/1.6/totaal/Stuwrioolleiding;DRAINAGE_STUWLEIDING;http://digitalbuildingdata.tech/nlcs/def/8b67aec9-7e80-4371-bdad-bf2ed11d9bbe;;
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_HULPSTUK_EINDKAP;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_HULPSTUK_EINDKAP;Afsluitstuk;http://data.gwsw.nl/1.6/totaal/Afsluitstuk;DRAINAGE_HULPSTUK_EINDKAP;http://digitalbuildingdata.tech/nlcs/def/08e1edfe-423f-4150-af50-6effb12bcde2;SRI-HULP_EINDKAP;http://digitalbuildingdata.tech/nlcs/def/2e9d9cf1-701a-4510-affb-6f5b42a3acae
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_AFSCHEIDER;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_AFSCHEIDER;Slibafscheider;http://data.gwsw.nl/1.6/totaal/Slibafscheider;DRAINAGE_AFSCHEIDER;http://digitalbuildingdata.tech/nlcs/def/bb176dc7-fd3d-4633-adb4-988a13316420;SRI-AFSCHEIDER;http://digitalbuildingdata.tech/nlcs/def/b453f2cc-7bb5-4a8a-863d-26eb7f8a4d73
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_OVERSTORTLEIDING;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_OVERSTORTLEIDING;Overstortleiding;http://data.gwsw.nl/1.6/totaal/Overstortleiding;DRAINAGE_OVERSTORTLEIDING;http://digitalbuildingdata.tech/nlcs/def/c3fbd873-a9ec-4974-946a-99beb1a0857f;;
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_HULPSTUK_VLINDERKLEP;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_HULPSTUK_VLINDERKLEP;Vlinderklep;http://data.gwsw.nl/1.6/totaal/Vlinderklep;DRAINAGE_HULPSTUK_VLINDERKLEP;http://digitalbuildingdata.tech/nlcs/def/afd7c090-6d95-436a-877d-30b124490682;SRI-HULP_VLINDERKLEP;http://digitalbuildingdata.tech/nlcs/def/a66deedf-5cab-4374-aad5-7a91162dd7dd
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_HULPSTUK_T STUK;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_HULPSTUK_TStuk;T_stuk;http://data.gwsw.nl/1.6/totaal/T_stuk;DRAINAGE_HULPSTUK_T STUK;http://digitalbuildingdata.tech/nlcs/def/9f634dfb-dbb3-42ef-b652-1e89047bf64c;SRI-DRAIN_T STUK;http://digitalbuildingdata.tech/nlcs/def/82699cd7-d340-4b64-83a4-35b136de5692
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_HULPSTUK;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_HULPSTUK;Constructieonderdeel;http://data.gwsw.nl/1.6/totaal/Constructieonderdeel;DRAINAGE_HULPSTUK;http://digitalbuildingdata.tech/nlcs/def/69a1128e-1a85-4d08-97db-2abc6d313804;SRI-HULP;http://digitalbuildingdata.tech/nlcs/def/47df2747-2f14-478d-a38b-78850d160fe4
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_TALUDGOOT;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_TALUDGOOT;Taludgoot;http://data.gwsw.nl/1.6/totaal/Taludgoot;DRAINAGE_TALUDGOOT;http://digitalbuildingdata.tech/nlcs/def/d985137a-9209-4e5a-8e1a-e1d8242b9303;SRI-DRAIN_TALUDGOOT;http://digitalbuildingdata.tech/nlcs/def/1939bd2d-00f4-4b40-b4b2-c0ca043c9b4c
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_LOZELEIDING_UITLEGGER;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_LOZELEIDING_UITLEGGER;Uitlegger;http://data.gwsw.nl/1.6/totaal/Uitlegger;DRAINAGE_LOZELEIDING_UITLEGGER;http://digitalbuildingdata.tech/nlcs/def/f1b615ef-6de9-44cf-8288-e43c6933460c;;
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_KOLKAANSLUITLEIDING;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_KOLKAANSLUITLEIDING;Kolkaansluitleiding;http://data.gwsw.nl/1.6/totaal/Kolkaansluitleiding;DRAINAGE_KOLKAANSLUITLEIDING;http://digitalbuildingdata.tech/nlcs/def/be4ef754-006a-42c2-b796-c9de50bccce4;;
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_HULPSTUK_ONTSTOPPINGSSTUK;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_HULPSTUK_ONTSTOPPINGSSTUK;Ontstoppingsstuk;http://data.gwsw.nl/1.6/totaal/Ontstoppingsstuk;DRAINAGE_HULPSTUK_ONTSTOPPINGSSTUK;http://digitalbuildingdata.tech/nlcs/def/070f21b2-c5a2-462d-bbf2-32d5cc45d5c0;SRI-HULP_ONTSTOP;http://digitalbuildingdata.tech/nlcs/def/bf8fb76c-b0c1-403c-ad52-3fc9cfc3df99
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_PERCEELAANSLUITLEIDING;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_PERCEELAANSLUITLEIDING;Perceelaansluitleiding;http://data.gwsw.nl/1.6/totaal/Perceelaansluitleiding;DRAINAGE_PERCEELAANSLUITLEIDING;http://digitalbuildingdata.tech/nlcs/def/febd425c-2b8f-478a-807b-d70899002d6d;;
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_LOZEPUT;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_LOZEPUT;LozePut;http://data.gwsw.nl/1.6/totaal/LozePut;DRAINAGE_LOZEPUT;http://digitalbuildingdata.tech/nlcs/def/380bd8b3-4589-470d-827b-5233d826c511;SRI-PUT_INSPECTIE;http://digitalbuildingdata.tech/nlcs/def/ae5c1c17-57ac-4d00-be55-b0608648b5be
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_AANSLUITPUT;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_AANSLUITPUT;Aansluitput;http://data.gwsw.nl/1.6/totaal/Aansluitput;DRAINAGE_AANSLUITPUT;http://digitalbuildingdata.tech/nlcs/def/daa1098b-9564-4e08-94f0-f9514245e05c;;
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_HULPSTUK_STANDPIJP;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_HULPSTUK_STANDPIJP;Standpijp;http://data.gwsw.nl/1.6/totaal/Standpijp;DRAINAGE_HULPSTUK_STANDPIJP;http://digitalbuildingdata.tech/nlcs/def/97fbb48b-663b-4558-84e4-f150cfa5a563;;
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_LOZELEIDING;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_LOZELEIDING;LozeLeiding;http://data.gwsw.nl/1.6/totaal/LozeLeiding;DRAINAGE_LOZELEIDING;http://digitalbuildingdata.tech/nlcs/def/639feee5-5bb9-4a9c-b6c0-229c15c68e08;;
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_RIOOLLEIDING;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_RIOOLLEIDING;Rioolleiding;http://data.gwsw.nl/1.6/totaal/Rioolleiding;DRAINAGE_RIOOLLEIDING;http://digitalbuildingdata.tech/nlcs/def/2d0b22e6-ba8b-44fb-b0a4-a3f85956037d;;
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_HULPSTUK_INLAAT;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_HULPSTUK_INLAAT;Inlaat;http://data.gwsw.nl/1.6/totaal/Inlaat;DRAINAGE_HULPSTUK_INLAAT;http://digitalbuildingdata.tech/nlcs/def/b21f6e79-0614-4424-85a0-b8b5fe97bba4;SRI-HULP_INLAAT;http://digitalbuildingdata.tech/nlcs/def/eb21b980-ed94-422a-897f-ec090a2b4c3d
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_TRANSPORTLEIDING;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_TRANSPORTLEIDING;Transportleiding;http://data.gwsw.nl/1.6/totaal/Transportleiding;DRAINAGE_TRANSPORTLEIDING;http://digitalbuildingdata.tech/nlcs/def/54b48b18-99ee-427d-9ed3-f766fad4e7cb;;
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_HULPSTUK_VERLOOPSTUK;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_HULPSTUK_VERLOOPSTUK;Verloopstuk;http://data.gwsw.nl/1.6/totaal/Verloopstuk;DRAINAGE_HULPSTUK_VERLOOPSTUK;http://digitalbuildingdata.tech/nlcs/def/2f0add67-ee04-44be-addb-c05176b24357;SRI-HULP_VERLOOPSTUK;http://digitalbuildingdata.tech/nlcs/def/9e8f1846-3837-4573-a262-c63f507039f5
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_HULPSTUK_BELUCHTING;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_HULPSTUK_BELUCHTING;Beluchtingsventiel;http://data.gwsw.nl/1.6/totaal/Beluchtingsventiel;DRAINAGE_HULPSTUK_BELUCHTING;http://digitalbuildingdata.tech/nlcs/def/6347b41a-bb38-4ea2-96a3-f5c5f5bf478e;SRI-HULP_BELUCHTING;http://digitalbuildingdata.tech/nlcs/def/a980fa03-792b-4a0c-82aa-61be7b6120d3
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_TERREINKAST;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_TERREINKAST;Buitenopstellingskast;http://data.gwsw.nl/1.6/totaal/Buitenopstellingskast;DRAINAGE_TERREINKAST;http://digitalbuildingdata.tech/nlcs/def/65c71a67-2215-4655-81dc-66409047d144;SRI-TERREINKAST;http://digitalbuildingdata.tech/nlcs/def/d31ce527-b4da-4e16-b403-af62720f67e4
DRAINAGE;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE;Drainagestelsel;http://data.gwsw.nl/1.6/totaal/Drainagestelsel;DRAINAGE_RIOOLPUT;http://digitalbuildingdata.tech/nlcs-class/def/DRAINAGE_RIOOLPUT;Rioolput;http://data.gwsw.nl/1.6/totaal/Rioolput;DRAINAGE_RIOOLPUT;http://digitalbuildingdata.tech/nlcs/def/0fa0f3ff-44ba-401c-950d-54b83f32c5ab;SRI-PUT_DRAIN;http://digitalbuildingdata.tech/nlcs/def/2997c2a5-b8a0-4324-aef8-e7bc0bdf294c
